cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,year_2014,year_2015,year_2016,year_2017
2013,Street Resurfacing,138,Street And Thoroughfare,Easton Rd from Northwest Highway to concrete east of Bon Aire Dr,ROW493.2,2014,2014,0,710700,710700,0,0,0
2013,Street Resurfacing,138,Street And Thoroughfare,Edgecliff Dr. - Queenswood Ln. to Lynngrove Dr.,ROW494.1,,,56877,56877,0,0,0,0
2013,Street Resurfacing,138,Street And Thoroughfare,Edgefield Ave. (S) - Twelfth St to Burlington Blvd.,ROW495.1,,,5044,5044,0,0,0,0
2013,Street Resurfacing,139,Street And Thoroughfare,Edgefield Ave. (S) - Twelfth St to Burlington Blvd.,ROW495.2,,,136735,136735,0,0,0,0
2013,Street Resurfacing,139,Street And Thoroughfare,Edgefield from Clarendon to Illinois,ROW495.3,2014,2014,0,889600,889600,0,0,0
2013,Street Resurfacing,139,Street And Thoroughfare,Edgemere from Park Lane to Prestonshire,ROW496.1,,,141700,141700,0,0,0,0
2013,Street Improvements,139,Street And Thoroughfare,Edgemere Road - Northwood Rd. to Northwest Highway,ROW496.2,,,505302,505302,0,0,0,0
2013,Street Resurfacing,139,Street And Thoroughfare,El Centro Dr. - Webb Chapel Rd. to Manana Dr.,ROW497.1,,,641667,641667,0,0,0,0
2013,Alley Reconstruction,139,Street And Thoroughfare,El Padre Ln (7707-7747) And El Santo Ln (7706-7746),ROW498.1,2015,2015,23460,156400,0,132940,0,0
2013,Street Resurfacing,139,Street And Thoroughfare,Eli Ave from Irwindell Blvd to Brooklyndell Ave,ROW499.1,,,84000,84000,0,0,0,0
2013,Streetscape/Urban Design,139,Street And Thoroughfare,Elm St. - Good Latimer to Hall,ROW499.2,,,15227,15227,0,0,0,0
2013,Streetscape/Urban Design,139,Street And Thoroughfare,Elm St. - Good Latimer to Hall,ROW499.3,,,6795124,6795124,0,0,0,0
2013,Streetscape/Urban Design,139,Street And Thoroughfare,Elm St. - Good Latimer to Hall,ROW499.4,,,436099,436099,0,0,0,0
2013,Traffic Signal Upgrades,139,Street And Thoroughfare,Elm St. at Market,ROW499.5,,,82138,82138,0,0,0,0
2013,Street Petitions,139,Street And Thoroughfare,Elmdale Pl from Polk St to Tyler St,ROW500.1,2014,2015,0,455500,68325,387175,0,0
2013,Trails,140,Street And Thoroughfare,Elmwood Parkway pedestrian connection to Kiest Park,ROW500.2,2014,2016,0,896300,134445,0,761855,0
2013,Street Resurfacing,140,Street And Thoroughfare,Emerald Isle Dr from Garland Rd to park entrance (1000-1100 blocks),ROW501.1,,,115400,115400,0,0,0,0
2013,Street Resurfacing,140,Street And Thoroughfare,Emeraldwood Dr from Harvest Glen Dr to Belt Line Rd,ROW502.1,,,45500,45500,0,0,0,0
2013,Street Reconstruction,140,Street And Thoroughfare,Empire Central Pl. - Empire Central Dr. to Empress Row,ROW503.1,,,724266,724266,0,0,0,0
2013,Street Resurfacing,140,Street And Thoroughfare,Empire Central St from Harry Hines Blvd to Heartsill Dr,ROW503.2,,,374300,374300,0,0,0,0
2013,Street Reconstruction,140,Street And Thoroughfare,Englewood Rd. - Tilden to Oakenwald St.,ROW504.1,2014,2014,0,232826,232826,0,0,0
2013,Alley Reconstruction,140,Street And Thoroughfare,Estate Ln (10111-10171) And Caribou Trl (9909-9949) A8686,ROW505.1,2015,2015,24810,165400,0,140590,0,0
2013,Alley Reconstruction,140,Street And Thoroughfare,Eudora Dr. (7110 - 7238) Mason Dells - St. Judes to Saint Michaels,ROW506.1,,,50976,50976,0,0,0,0
2013,Alley Reconstruction,140,Street And Thoroughfare,Eudora Dr. (7110 - 7238) Mason Dells - St. Judes to Saint Michaels,ROW506.2,,,152022,152022,0,0,0,0
2013,Street Reconstruction - Thoroughfares,140,Street And Thoroughfare,Ewing Ave (S) from Galloway Ave to Genoa Ave,ROW507.1,2014,2016,0,1161000,174150,0,986850,0
2013,Street Resurfacing,140,Street And Thoroughfare,Ewing Ave (S) from IH 35 to Viola,ROW507.2,,,91300,91300,0,0,0,0
2013,Street Resurfacing,140,Street And Thoroughfare,Ewing from 8th to Comal,ROW508.1,,,305500,305500,0,0,0,0
2013,Intergovernmental Partnership Projects,141,Street And Thoroughfare,Fair Park Link - Exposition to Hall,ROW508.6,,,2611034,2611034,0,0,0,0
2013,Intergovernmental Partnership Projects,141,Street And Thoroughfare,Fair Park Link - Exposition to Hall,ROW508.7,2015,2015,0,2693966,0,2693966,0,0
2013,Street Petitions,141,Street And Thoroughfare,Fairport Rd. - Murdock Rd. to Dowdy Ferry Rd.,ROW509.1,2014,2014,116856,779038,662182,0,0,0
2013,Street Petitions,141,Street And Thoroughfare,Fairway Ave. - Gill St. to James St.,ROW510.1,,,4059,4059,0,0,0,0
2013,Street Petitions,141,Street And Thoroughfare,Fairway Ave. - Gill St. to James St.,ROW510.2,,,228961,228961,0,0,0,0
2013,Street Petitions,141,Street And Thoroughfare,Fairway Ave. - Gill St. to James St.,ROW510.3,,,14480,14480,0,0,0,0
2013,Alley Reconstruction,141,Street And Thoroughfare,Fallmeadow Ln (7612-7668) And Meandering Way (14800-14800),ROW511.1,2015,2015,33060,220400,0,187340,0,0
2013,Thoroughfares,141,Street And Thoroughfare,Federal - Akard to Ervay,ROW512.1,,,45901,45901,0,0,0,0
2013,Traffic Signal Upgrades,141,Street And Thoroughfare,Ferguson Rd. at Gus Thomasson,ROW513.1,,,109273,109273,0,0,0,0
2013,Street Reconstruction - Local Streets,141,Street And Thoroughfare,Fern Ave from Godfrey Ave To C F Hawn Serv Rd,ROW514.1,2014,2016,0,127200,19080,0,108120,0
2013,Street Resurfacing,141,Street And Thoroughfare,Ferndale Rd from Linkwood to Longmont,ROW515.1,,,66700,66700,0,0,0,0
2013,Street Resurfacing,141,Street And Thoroughfare,Ferndale Rd from Shoreview to NW Highway,ROW515.2,,,91500,91500,0,0,0,0
2013,Street Resurfacing,142,Street And Thoroughfare,Ferndale Rd from Walnut Hill Ln to Vistadale Dr,ROW515.3,2014,2014,0,636000,636000,0,0,0
2013,Street Petitions,142,Street And Thoroughfare,Fernheath Ln from South Beltline Rd. to Dead End,ROW516.1,2014,2015,0,1285700,192855,1092845,0,0
2013,Thoroughfares,142,Street And Thoroughfare,Field -Wood to Elm,ROW517.1,,,4744,4744,0,0,0,0
2013,Thoroughfares,142,Street And Thoroughfare,Field -Wood to Elm,ROW517.2,,,374406,374406,0,0,0,0
2013,Street Resurfacing,142,Street And Thoroughfare,Fieldcrest Dr. - Spring Branch Dr. to Dartridge Dr.,ROW518.1,,,144119,144119,0,0,0,0
2013,Street Resurfacing,142,Street And Thoroughfare,Finnell St. - Lombardy Ln. to Rentzel St.,ROW519.1,,,247182,247182,0,0,0,0
2013,Street Reconstruction,142,Street And Thoroughfare,Fitchburg St. - Chalk Hill Rd. to Weir St.,ROW520.1,,,15229,15229,0,0,0,0
2013,Street Reconstruction,142,Street And Thoroughfare,Fitchburg St. - Chalk Hill Rd. to Weir St.,ROW520.2,,,378477,378477,0,0,0,0
2013,Street Reconstruction - Local Streets,142,Street And Thoroughfare,Five Mile Dr from Frio Dr To Burnside Ave,ROW520.5,2014,2016,0,213000,31950,0,181050,0
2013,Street Resurfacing,142,Street And Thoroughfare,Five Mile Dr. - Yewpon Ave. to Frio Ln.,ROW520.6,,,8860,8860,0,0,0,0
2013,Street Resurfacing,142,Street And Thoroughfare,Five Mile Dr. - Yewpon Ave. to Frio Ln.,ROW520.7,,,273476,273476,0,0,0,0
2013,Trails,142,Street And Thoroughfare,Flag Pole Hill Trail from Goforth to the future Park facility at the Jules Muchart Army Reserve Building,ROW521.1,2014,2016,0,1200000,180000,0,1020000,0
2013,Street Resurfacing,143,Street And Thoroughfare,Flagstaff Dr from Simpson Stuart Rd to end of pavement,ROW522.1,,,165000,165000,0,0,0,0
2013,Street Reconstruction - Thoroughfares,143,Street And Thoroughfare,Fordham from Bonnie View to Illinois,ROW523.1,2014,2016,0,1521300,228195,0,1293105,0
2013,Street Reconstruction,143,Street And Thoroughfare,Fordham Rd. - Bonnie View Rd. to Hale St.,ROW523.2,,,3312714,3312714,0,0,0,0
2013,Street Reconstruction,143,Street And Thoroughfare,Fordham Rd. - Bonnie View Rd. to Hale St.,ROW523.3,,,16010,16010,0,0,0,0
2013,Street Reconstruction,143,Street And Thoroughfare,Fordham Rd. - Bonnie View Rd. to Hale St.,ROW523.4,,,14102,14102,0,0,0,0
2013,Street Reconstruction,143,Street And Thoroughfare,Fordham Rd. - Bonnie View Rd. to Hale St.,ROW523.5,,,21130,21130,0,0,0,0
2013,Street Resurfacing,143,Street And Thoroughfare,Forest from High Meadow to Josey,ROW524.1,2014,2014,0,1277900,1277900,0,0,0
2013,Street Resurfacing,143,Street And Thoroughfare,Forest Ln from Preston Haven Dr to High Forest Dr,ROW525.1,,,273800,273800,0,0,0,0
2013,Street Reconstruction,143,Street And Thoroughfare,Forsythe Dr. - Gayglen to Komatty,ROW526.1,,,51697,51697,0,0,0,0
2013,Street Reconstruction,143,Street And Thoroughfare,Forsythe Dr. - Gayglen to Komatty,ROW526.2,,,434334,434334,0,0,0,0
2013,Street Reconstruction,143,Street And Thoroughfare,Forsythe Dr. - Gayglen to Komatty,ROW526.3,,,11328,11328,0,0,0,0
2013,Street Resurfacing,143,Street And Thoroughfare,Fort Worth Ave. - Edgefield Ave. to IH 30,ROW526.3,,,413371,413371,0,0,0,0
2013,Streetscape/Urban Design,144,Street And Thoroughfare,Fort Worth Ave. - Streetscape Design,ROW526.4,,,198500,198500,0,0,0,0
2013,Street Petitions,144,Street And Thoroughfare,Fowler St. - Missouri Ave. to Illinois Ave. (E),ROW527.1,,,12586,12586,0,0,0,0
2013,Street Petitions,144,Street And Thoroughfare,Fowler St. - Missouri Ave. to Illinois Ave. (E),ROW527.2,,,145104,145104,0,0,0,0
2013,Alley Reconstruction,144,Street And Thoroughfare,Fox Hill Ln (5949-5977) and W. Red Bird (1007-1031),ROW528.1,2015,2015,17340,115600,0,98260,0,0
2013,Sidewalk Improvements,144,Street And Thoroughfare,Frankford - Campbell Rd. to Preston,ROW529.1,,,7928,7928,0,0,0,0
2013,Sidewalk Improvements,144,Street And Thoroughfare,Frankford - Preston to Coit,ROW529.2,,,3768,3768,0,0,0,0
2013,Sidewalk Improvements,144,Street And Thoroughfare,Frankford - Rail line to Kelly,ROW529.3,,,1305,1305,0,0,0,0
2013,Sidewalk Improvements,144,Street And Thoroughfare,Frankford - Kelly to Marsh,ROW529.4,,,6394,6394,0,0,0,0
2013,Street Reconstruction,144,Street And Thoroughfare,Frankford at Kelly,ROW529.5,,,31950,31950,0,0,0,0
2013,Street Reconstruction,144,Street And Thoroughfare,Frankford at Kelly,ROW529.6,2014,2014,13280,231527,218247,0,0,0
2013,Street Resurfacing,144,Street And Thoroughfare,Franklin St. (S) - Gladiolus Ln. to Cul- de-sac,ROW530.1,,,32261,32261,0,0,0,0
2013,Street Resurfacing,144,Street And Thoroughfare,Freeport Dr from Gross Rd to Bluffton Dr,ROW531.1,,,76700,76700,0,0,0,0
2013,Street Resurfacing,145,Street And Thoroughfare,Friendship Dr. - Rain Forest Dr. to Lake June Rd.,ROW531.2,2014,2014,45303,83847,38544,0,0,0
2013,Street Resurfacing,145,Street And Thoroughfare,Gallagher St. - Chihuahua St. to Vilbig Rd.,ROW532.1,,,126291,126291,0,0,0,0
2013,Street Resurfacing,145,Street And Thoroughfare,Gallagher St. - Westmoreland to Norwich,ROW532.2,,,294246,294246,0,0,0,0
2013,Street Petitions,145,Street And Thoroughfare,Gardenview Dr from Alto Garden Dr to Loma Garden Av,ROW533.1,2014,2015,0,1469400,220410,1248990,0,0
2013,Street Resurfacing,145,Street And Thoroughfare,Gaston Ave from Loving to 200' W of Brendenwood,ROW534.1,2014,2014,307300,614600,307300,0,0,0
2013,Intergovernmental Partnership Projects,145,Street And Thoroughfare,Gaston Ave. at Washington,ROW534.2,,,1831449,1831449,0,0,0,0
2013,Intergovernmental Partnership Projects,145,Street And Thoroughfare,Gaston Ave. at Washington,ROW534.3,,,400000,400000,0,0,0,0
2013,Intergovernmental Partnership Projects,145,Street And Thoroughfare,Gaston Ave. at Washington,ROW534.4,,,505000,505000,0,0,0,0
2013,Street Reconstruction - Local Streets,145,Street And Thoroughfare,Gentle River Dr from end of pavement to Hidden Trail Dr,ROW535.1,2014,2016,0,456400,68460,0,387940,0
2013,Street Resurfacing,145,Street And Thoroughfare,Gladwood Ln. - Pinewood Dr. to Westfield Dr.,ROW536.1,,,164037,164037,0,0,0,0
2013,Street Resurfacing,145,Street And Thoroughfare,Glen Regal Dr from Rialto Dr To Hallum St,ROW537.1,,,149700,149700,0,0,0,0
2013,Street Resurfacing,145,Street And Thoroughfare,Glover Pass - Scyene Rd. to Overlook Dr.,ROW538.1,,,406371,406371,0,0,0,0
2013,Street Resurfacing,146,Street And Thoroughfare,Glover Pass - Scyene Rd. to Overlook Dr.,ROW538.2,,,11071,11071,0,0,0,0
2013,Street Resurfacing,146,Street And Thoroughfare,Goldwood Dr from Polk to Woodspan,ROW539.1,,,304300,304300,0,0,0,0
2013,Target Neighborhood,146,Street And Thoroughfare,Gooch St from S Lancaster Rd To Tracy Rd Block,ROW540.1,2014,2015,0,1285700,192855,1092845,0,0
2013,Streetscape/Urban Design,146,Street And Thoroughfare,Good Latimer - Canton to Elm,ROW541.1,,,50000,50000,0,0,0,0
2013,Street Reconstruction,146,Street And Thoroughfare,Good Latimer Expwy. (S) - Ferris St. to Corinth St.,ROW541.2,,,222458,222458,0,0,0,0
2013,Street Reconstruction,146,Street And Thoroughfare,Good Latimer Expwy. (S) - R. L. Thornton Frwy. to Dawson,ROW541.3,,,938277,938277,0,0,0,0
2013,Street Reconstruction,146,Street And Thoroughfare,Good Latimer Expwy. (S) -Dawson St. to Ferris St.,ROW541.4,,,467331,467331,0,0,0,0
2013,Street Reconstruction,146,Street And Thoroughfare,Good Latimer Expwy. (S) -Dawson St. to Ferris St.,ROW541.5,,,0,0,0,0,0,0
2013,Street Petitions,146,Street And Thoroughfare,Goodman St. - N Bagley St. to Morocco Ave.,ROW542.1,,,342390,342390,0,0,0,0
2013,Thoroughfares,146,Street And Thoroughfare,Goodnight - Royal to North of Harcourt,ROW543.1,,,3828900,3828900,0,0,0,0
2013,Thoroughfares,146,Street And Thoroughfare,Goodnight - Joe Field to Royal,ROW543.2,,,1386,1386,0,0,0,0
2013,Thoroughfares,146,Street And Thoroughfare,Goodnight - Joe Field to Royal,ROW543.3,,,3841269,3841269,0,0,0,0
2013,Street Reconstruction,147,Street And Thoroughfare,Gordon St. - Swiss Ave. to Live Oak St.,ROW544.1,,,277644,277644,0,0,0,0
2013,Street Resurfacing,147,Street And Thoroughfare,Governor's Row from Regal Row to Empire Central,ROW545.1,,,0,421800,0,0,0,421800
2013,Street Resurfacing,147,Street And Thoroughfare,Graham Ave from Lindsley to Terry St,ROW546.1,,,176500,176500,0,0,0,0
2013,Complete Street,147,Street And Thoroughfare,Grand from R.B. Cullum to Good Latimer,ROW547.1,2014,2015,0,2449000,367350,2081650,0,0
2013,Alley Reconstruction,147,Street And Thoroughfare,Gray Wolf Trl (6203-6251) And Bentwood Trl (6211-6247),ROW548.1,2015,2015,25440,169600,0,144160,0,0
2013,Street Resurfacing,147,Street And Thoroughfare,Grayport Dr from Harvest Glen Dr to Woodbriar Dr,ROW549.1,,,122200,122200,0,0,0,0
2013,Street Resurfacing,147,Street And Thoroughfare,Greendale Dr. - Tonawanda Dr. to Bruton Rd.,ROW550.1,,,21574,21574,0,0,0,0
2013,Street Resurfacing,147,Street And Thoroughfare,Greendale Dr. - Tonawanda Dr. to Bruton Rd.,ROW550.2,,,168147,168147,0,0,0,0
2013,Street Resurfacing,147,Street And Thoroughfare,Greenstone Dr. - Pinewood Dr. to Gladwood Ln.,ROW551.1,,,106869,106869,0,0,0,0
2013,Complete Street,147,Street And Thoroughfare,Greenville Ave Retail Areas,ROW551.2,2015,2015,0,820400,0,123060,0,697340
2013,Streetscape/Urban Design,147,Street And Thoroughfare,Greenville Ave. - Belmont to Ross,ROW551.3,,,229334,229334,0,0,0,0
2013,Streetscape/Urban Design,147,Street And Thoroughfare,Greenville Ave. - Belmont to Ross,ROW551.4,,,1649598,1649598,0,0,0,0
2013,Streetscape/Urban Design,148,Street And Thoroughfare,Greenville Ave. - Belmont to Ross,ROW551.5,,,59396,59396,0,0,0,0
2013,Complete Street,148,Street And Thoroughfare,Greenville from Belmont to Bell and from Alta to Ross,ROW551.6,2014,2015,0,3673500,551025,3122475,0,0
2013,Street Resurfacing,148,Street And Thoroughfare,Gretchen Ln from Davenport Rd to Peppy Pl,ROW552.1,,,225900,225900,0,0,0,0
2013,Streetscape/Urban Design,148,Street And Thoroughfare,Griffin St. - IH30 to Main,ROW553.1,2014,2014,566522,4849456,4282935,0,0,0
2013,Street Resurfacing,148,Street And Thoroughfare,Gross Rd from Shiloh Rd to La Prada Dr,ROW554.1,,,171800,171800,0,0,0,0
2013,Street Resurfacing,148,Street And Thoroughfare,Gus Thomasson Rd from Materhorn Dr to Maylee Blvd,ROW555.1,,,364100,364100,0,0,0,0
2013,Street Resurfacing,148,Street And Thoroughfare,Gus Thomasson Rd from Zacha Dr to Desdemona Dr,ROW555.2,2015,2015,0,401600,0,401600,0,0
2013,Street Reconstruction - Local Streets,148,Street And Thoroughfare,Haas from Marjorie to 51st,ROW556.1,2014,2016,0,413800,62070,0,351730,0
2013,Street Reconstruction - Thoroughfares,148,Street And Thoroughfare,Hampton Rd (S) from Crow Creek Dr to north of W. Ledbetter Dr.,ROW556.3,2014,2016,0,1855900,278385,0,1577515,0
2013,Street Resurfacing,148,Street And Thoroughfare,Happy Hollow Ln. - Bitter Creek to Cheyenne Rd.,ROW557.1,,,3594,3594,0,0,0,0
2013,Street Resurfacing,148,Street And Thoroughfare,Happy Hollow Ln. - Bitter Creek to Cheyenne Rd.,ROW557.2,,,43318,43318,0,0,0,0
2013,Alley Reconstruction,148,Street And Thoroughfare,Harbinger Ln (2303-2423) And Kingsridge Dr (2308-2424),ROW558.1,2015,2015,32265,215100,0,182835,0,0
2013,Alley Reconstruction,149,Street And Thoroughfare,Harbinger Ln (2503-2623) And Kingsridge Dr (2504-2624),ROW558.2,2015,2015,32205,214700,0,182495,0,0
2013,Street Resurfacing,149,Street And Thoroughfare,Harlingen St. - Leath St. to Dead End,ROW559.1,,,1314,1314,0,0,0,0
2013,Street Resurfacing,149,Street And Thoroughfare,Harlingen St. - Leath St. to Dead End,ROW559.2,,,46947,46947,0,0,0,0
2013,Street Resurfacing,149,Street And Thoroughfare,Harry Hines Blvd from Medical District Drive to Butler Street,ROW560.1,2015,2015,0,591500,0,591500,0,0
2013,Sidewalk Improvements,149,Street And Thoroughfare,Harry Hines from Oak Lawn to Wycliff DART Station,ROW560.2,2014,2014,0,122500,122500,0,0,0
2013,Street Resurfacing,149,Street And Thoroughfare,Harwich Dr from Park Ln to Walnut Hill Ln,ROW561.1,2015,2015,0,230700,0,230700,0,0
2013,Street Resurfacing,149,Street And Thoroughfare,Harwich from Walnut Hill to Timberview,ROW561.2,2015,2015,0,121700,0,121700,0,0
2013,Traffic Signal Upgrades,149,Street And Thoroughfare,Harwood St. at Main St.,ROW562.1,,,61202,61202,0,0,0,0
2013,Street Resurfacing,149,Street And Thoroughfare,Haskell Ave from Lemmon to Ross,ROW563.1,2015,2015,0,395500,0,395500,0,0
2013,Participation With Other Government Agencies - Thoroughfares,149,Street And Thoroughfare,Hatcher - Haskell Ave. to Industrial,ROW564.1,,,12008,12008,0,0,0,0
2013,Participation With Other Government Agencies - Thoroughfares,149,Street And Thoroughfare,Hatcher - Haskell Ave. to Industrial,ROW564.2,,,142829,142829,0,0,0,0
2013,Participation With Other Government Agencies - Thoroughfares,149,Street And Thoroughfare,Hatcher (Dolphin Rd.) - Haskell Ave. to Spring,ROW564.3,,,29750,29750,0,0,0,0
2013,Participation With Other Government Agencies - Thoroughfares,150,Street And Thoroughfare,Hatcher (Dolphin Rd.) - Haskell Ave. to Spring,ROW564.4,,,1073,1073,0,0,0,0
2013,Street Resurfacing,150,Street And Thoroughfare,Havenwood Dr from Woodshire Dr to Woodspan Dr,ROW565.1,2015,2015,0,273600,0,273600,0,0
2013,Street Resurfacing,150,Street And Thoroughfare,Heather Glen Dr. - Lake Placid Dr. to Marblehead Dr.,ROW566.1,,,161041,161041,0,0,0,0
2013,Street Reconstruction - Local Streets,150,Street And Thoroughfare,Heatherdale from Dove Meadow to Abrams,ROW567.1,2014,2016,0,693700,104055,0,589645,0
2013,Street Petitions,150,Street And Thoroughfare,Helena Ave. - Elam Rd. to Jeane St.,ROW568.1,,,1112400,1112400,0,0,0,0
2013,Street Resurfacing,150,Street And Thoroughfare,Henderson Ave (N) from Richard to Ross,ROW569.1,2015,2015,0,740200,0,111030,0,629170
2013,Street Reconstruction,150,Street And Thoroughfare,Henderson Ave. (S) - Winslow Ave. to Oleander St.,ROW569.2,,,593306,593306,0,0,0,0
2013,Complete Street,150,Street And Thoroughfare,Henderson St from US 75 to Ross Ave,ROW569.3,2015,2015,0,1312100,0,196815,0,1115285
2013,Target Neighborhood,150,Street And Thoroughfare,Hendricks from Denley to Moore,ROW570.1,2014,2015,0,551000,82650,468350,0,0
2013,Alley Petitions,150,Street And Thoroughfare,Hibernia Street and McKinney Avenue from Routh Street to Boll Street,ROW571.1,2015,2015,14145,94300,0,80155,0,0
2013,Alley Petitions,150,Street And Thoroughfare,Hibernia Street and State Street from Boll Street to Worthington Street,ROW571.2,2015,2015,13770,91800,0,78030,0,0
2013,Street Resurfacing,150,Street And Thoroughfare,Hidden Valley Dr. - Carioca Dr. to Dead End,ROW572.1,,,4356,4356,0,0,0,0
2013,Street Resurfacing,151,Street And Thoroughfare,Hidden Valley Dr. - Carioca Dr. to Dead End,ROW572.2,,,115874,115874,0,0,0,0
2013,Street Reconstruction - Local Streets,151,Street And Thoroughfare,Highland Hills Dr from Simpson Stuart Rd to Bonnie View Rd,ROW572.4,2014,2016,0,1257600,188640,0,1068960,0
2013,Thoroughfares,151,Street And Thoroughfare,Highland Road from Ferguson to north of the entrance to Primrose at Highland (1500' to NE),ROW572.5,2014,2016,0,1224500,183675,0,1040825,0
2013,Street Resurfacing,151,Street And Thoroughfare,Hillard Dr. - Traymore Ave. to Hillburn Dr.,ROW573.1,,,3493,3493,0,0,0,0
2013,Street Resurfacing,151,Street And Thoroughfare,Hillard Dr. - Traymore Ave. to Hillburn Dr.,ROW573.2,,,319287,319287,0,0,0,0
2013,Street Resurfacing,151,Street And Thoroughfare,Hillburn Dr from Ravehill Ln to Piedmont Dr,ROW574.1,2015,2015,0,313000,0,313000,0,0
2013,Alley Reconstruction,151,Street And Thoroughfare,Hillcrest Rd (17726-17820) And Blue Mesa Dr (6926-6930),ROW574.2,2015,2015,19425,129500,0,110075,0,0
2013,Alley Reconstruction,151,Street And Thoroughfare,Hillcrest Rd (17920-18014) And Bremerton Dr (7003-7011),ROW574.3,2015,2015,19950,133000,0,113050,0,0
2013,Street Resurfacing,151,Street And Thoroughfare,Hillcrest Rd from Northaven to Currin Drive,ROW574.4,2015,2015,0,164900,0,164900,0,0
2013,Street Reconstruction - Local Streets,151,Street And Thoroughfare,Hillcrest Rd from Wester Way to McKamy,ROW574.5,2014,2016,0,615800,92370,0,523430,0
2013,Alley Reconstruction,151,Street And Thoroughfare,Hillfawn Cir (7905-7947) And Woodstone Ln (7938-7992),ROW575.1,2015,2015,20280,135200,0,114920,0,0
2013,Alley Reconstruction,151,Street And Thoroughfare,Hilton Head Dr (5211-5315) And River Hill Cir (4708-4724),ROW576.1,2015,2015,23985,159900,0,135915,0,0
2013,Alley Reconstruction,152,Street And Thoroughfare,Hilton Head Dr (5310-5420) And Harbor Town Dr (5305-5323),ROW576.2,2015,2015,27180,181200,0,154020,0,0
2013,Target Neighborhood,152,Street And Thoroughfare,Holly Hill from Phoenix to Pineland,ROW577.1,2014,2015,0,857200,128580,728620,0,0
2013,Streetscape/Urban Design,152,Street And Thoroughfare,Houston School Rd. at Laureland,ROW578.1,,,236078,236078,0,0,0,0
2013,Bridge Repair and Modification,152,Street And Thoroughfare,Houston Street Viaduct,ROW578.2,2014,2016,0,12200000,1220000,0,10980000,0
2013,Thoroughfares,152,Street And Thoroughfare,Houston -Young to Elm,ROW578.3,,,542078,542078,0,0,0,0
2013,Thoroughfares,152,Street And Thoroughfare,Houston -Young to Elm,ROW578.4,,,55768,55768,0,0,0,0
2013,Street Resurfacing,152,Street And Thoroughfare,Hudspeth Ave from Biglow St to Cardinal Dr,ROW579.1,2015,2015,0,387700,0,387700,0,0
2013,Target Neighborhood,152,Street And Thoroughfare,Hughes Lane from Churchill Way to Lafayette Way,ROW580.1,2014,2015,0,814300,122145,692155,0,0
2013,Sidewalk Improvements,152,Street And Thoroughfare,Hughes Lane from Lafayette Way to the alley north of Linden Ln,ROW580.2,2014,2014,0,137800,137800,0,0,0
2013,Street Resurfacing,152,Street And Thoroughfare,Hume Dr from Piedmont Dr to Prichard Ln,ROW581.1,2015,2015,0,217400,0,217400,0,0
2013,Street Resurfacing,152,Street And Thoroughfare,Humphrey Dr from Linfield Rd To Seaton Dr,ROW582.1,,,0,84900,0,0,0,84900
2013,Alley Petitions,152,Street And Thoroughfare,"Hurley Way and Lenel Place from Williamsburg Road to ""T"" alley south of Walnut Hill Lane",ROW583.1,2015,2015,30300,202000,0,171700,0,0
2013,Street Resurfacing,153,Street And Thoroughfare,Hyer St. - Lomo Alto to Dead End,ROW584.1,,,40547,40547,0,0,0,0
2013,Bridge Repair and Modification,153,Street And Thoroughfare,I-30 Bridge Concept,ROW585.1,,,20000,20000,0,0,0,0
2013,Bridge Repair and Modification,153,Street And Thoroughfare,I-30 Signature Design,ROW586.1,2014,2014,3744080,6719080,2975000,0,0,0
2013,Thoroughfares,153,Street And Thoroughfare,I-635 corridor (LBJ) - Approaches and Transitions - I-35E to US 75 including I-35E.,ROW587.1,2016,2016,1252000,10000001,0,0,5000000,3748001
2013,Thoroughfares,153,Street And Thoroughfare,I-635 corridor (LBJ) - Approaches and Transitions - I-35E to US 75 including I-35E.,ROW587.2,,,357785,357785,0,0,0,0
2013,Alley Petitions,153,Street And Thoroughfare,Idaho Ave and Maryland Ave from Holden Ave an estimated 250' south to Dallas Power & Light property,ROW588.1,2015,2015,12855,85700,0,72845,0,0
2013,Intergovernmental Partnership Projects,153,Street And Thoroughfare,IH 20 Frontage Rd. - Bonnie View to JJ Lemmon,ROW589.1,,,4281162,4281162,0,0,0,0
2013,Intergovernmental Partnership Projects,153,Street And Thoroughfare,IH 635 (LBJ) - Luna to US 75,ROW590.1,,,4973104,4973104,0,0,0,0
2013,Intergovernmental Partnership Projects,153,Street And Thoroughfare,IH 635 (LBJ) - Luna to US 75,ROW590.2,,,2820000,2820000,0,0,0,0
2013,Intergovernmental Partnership Projects,153,Street And Thoroughfare,IH 635 (LBJ) - US 75 to La Prada,ROW590.3,,,5000000,5000000,0,0,0,0
2013,Intergovernmental Partnership Projects,153,Street And Thoroughfare,IH 635 (LBJ) at Skillman Interchange,ROW590.4,2016,2016,0,1714300,0,0,1714300,0
2013,Trinity River Projects,153,Street And Thoroughfare,IH-30 Signature Bridge across Trinity River,ROW591.1,,,646247,646247,0,0,0,0
2013,Trinity River Projects,154,Street And Thoroughfare,IH-30 Signature Bridge across Trinity River,ROW591.2,,,1223777,1223777,0,0,0,0
2013,Trinity River Projects,154,Street And Thoroughfare,IH-30 Signature Bridge across Trinity River,ROW591.3,,,6568203,6568203,0,0,0,0
