cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2012,year_2013,year_2014,future_cost,project_total,start_year,end_year
2011,71,Flood Protection And Storm Drainage,Elmwood Branch Bridge at Franklin,Flood Management,06 Bond Program,01,4th/12,425898,52408,373490,0,0,0,0,425898,,
2011,71,Flood Protection And Storm Drainage,Fernwood 1827 and 1835,Erosion Control,03 Bond Program,04,3rd/12,139245,106789,32456,0,0,0,0,139245,,
2011,72,Flood Protection And Storm Drainage,Glen Oaks 326,Flood Management,06 Bond Program,04,N/A,193998,3524,190474,0,0,0,0,193998,,
2011,72,Flood Protection And Storm Drainage,Hampton Rd. (S) 3223,Erosion Control,06 Bond Program,03,3rd/12,153156,21858,131298,0,0,0,0,153156,,
2011,72,Flood Protection And Storm Drainage,Hawthorne - Bowser Area,Storm Drainage Relief System,03 Bond Program,14,4th/12,172029,61930,110099,0,0,0,0,172029,,
2011,72,Flood Protection And Storm Drainage,Healey 2102 and 2103,Erosion Control,06 Bond Program,09,2nd/12,319075,38996,280079,0,0,0,0,319075,,
2011,72,Flood Protection And Storm Drainage,Holliday 3417,Erosion Control,06 Bond Program,03,2nd/12,107209,15739,91470,0,0,0,0,107209,,
2011,72,Flood Protection And Storm Drainage,Holliday 3429,Erosion Control,06 Bond Program,03,2nd/12,107209,15271,91938,0,0,0,0,107209,,
2011,72,Flood Protection And Storm Drainage,Holliday 3509,Erosion Control,06 Bond Program,03,2nd/12,191445,27407,164038,0,0,0,0,191445,,
2011,72,Flood Protection And Storm Drainage,Holliday 3529,Erosion Control,06 Bond Program,03,2nd/12,91894,14123,77771,0,0,0,0,91894,,
2011,72,Flood Protection And Storm Drainage,Hunnicut 8165 and 8171,Erosion Control,06 Bond Program,07,2nd/12,177614,15988,161626,0,0,0,0,177614,,
2011,72,Flood Protection And Storm Drainage,Indian Ridge 7209,Storm Drainage Relief System,06 Bond Program,05,3rd/12,253346,30860,222486,0,0,0,0,253346,,
2011,72,Flood Protection And Storm Drainage,Inland Port Area - Regional Detention,Flood Management,06 Bond Program,08,N/A,2694090,303825,2390265,0,0,0,0,2694090,,
2011,72,Flood Protection And Storm Drainage,Justin over Arcadia Creek,Erosion Control,06 Bond Program,03,2nd/11,97364,95035,2329,0,0,0,0,97364,,
2011,72,Flood Protection And Storm Drainage,Kiest Meadow Dr. 3900,Storm Drainage Relief System,06 Bond Program,03,3rd/12,143120,21934,121186,0,0,0,0,143120,,
2011,73,Flood Protection And Storm Drainage,Kleberg Rd. 11700,Storm Drainage Relief System,06 Bond Program,08,3rd/12,252811,21035,231776,0,0,0,0,252811,,
2011,73,Flood Protection And Storm Drainage,Levee Drainage System - Hampton- Oak Lawn Sump,Flood Management,06 Bond Program,06,4th/13,27871412,11770426,16100986,0,6001823,0,0,33873235,2013,2013
2011,73,Flood Protection And Storm Drainage,Levee Drainage System - Pavaho Sump,Flood Management,06 Bond Program,06,3rd/12,37395261,37326630,68630,0,0,0,0,37395261,,
2011,73,Flood Protection And Storm Drainage,Levee Drainage System - Pressure Sewers,Flood Management,06 Bond Program,14,1st/15,12251987,642239,11609748,0,0,0,0,12251987,,
2011,73,Flood Protection And Storm Drainage,Levee Drainage System - Sump A,Flood Management,06 Bond Program,02,N/A,9385772,9385772,0,0,0,0,0,9385772,,
2011,73,Flood Protection And Storm Drainage,Levee Improvements,Flood Management,Certificates of Obligation / 06 Bond Program,Citywide,TBD,73370006,0,73370006,10088289,0,0,0,83458295,2012,2012
2011,73,Flood Protection And Storm Drainage,Levee Peer Review,Flood Management,06 Bond Program,,N/A,960036,599653,360383,0,0,0,0,960036,,
2011,73,Flood Protection And Storm Drainage,Los Alamitos 7740,Erosion Control,06 Bond Program,05,2nd/11,255059,195878,59181,0,0,0,0,255059,,
2011,73,Flood Protection And Storm Drainage,McCree Branch - White Rock Trail Bridge,Flood Management,06 Bond Program,10,3rd/12,238844,123361,115483,0,1132290,0,0,1371134,2013,2013
2011,73,Flood Protection And Storm Drainage,McKamy Branch (Upper) - Purchase and Swale,Flood Management,03 Bond Program,12,4th/12,2412849,1878545,534305,0,0,0,0,2412849,,
2011,73,Flood Protection And Storm Drainage,Mercedes Ave. 5500 Blk at Worcola,Storm Drainage Relief System,06 Bond Program,14,4th/17,15316,0,15316,0,86788,0,0,102104,2013,2013
2011,73,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase I - to Fair Park,Storm Drainage Relief System,06 Bond Program,"02,07,14",4th/17,4259863,4259863,0,0,18846718,0,0,23106581,2013,2013
2011,74,Flood Protection And Storm Drainage,Middle Peaks Branch - Phase II - Fair Park to Haskell,Storm Drainage Relief System,06 Bond Program,"02,07,14",4th/17,2978777,2978777,0,0,10601371,0,0,13580148,2013,2013
2011,74,Flood Protection And Storm Drainage,Mill Creek Drainage Relief System - Phase I,Storm Drainage Relief System,06 Bond Program,02,4th/17,8607448,8605948,1500,0,48667680,0,0,57275128,2013,2013
2011,74,Flood Protection And Storm Drainage,Northwest Hwy. at Tulane (Engineering),Storm Drainage Relief System,03 Bond Program / 06 Bond Program,13,4th/12,251630,175880,75750,824250,0,0,0,1075880,2012,2012
2011,74,Flood Protection And Storm Drainage,Peavy at Galway - Fuller,Storm Drainage Relief System,06 Bond Program,09,4th/12,218717,37539,181178,0,0,0,0,218717,,
2011,74,Flood Protection And Storm Drainage,Public Art Administration - Flood Protection and Storm Drainage,Public Art,03 Bond Program / 06 Bond Program / 95 Bond Program,Citywide,Various,254844,13660,241184,0,17233,0,0,272077,2013,2013
2011,74,Flood Protection And Storm Drainage,Public Art Projects - Flood Protection and Storm Drainage,Public Art,03 Bond Program / 06 Bond Program / 95 Bond Program,Citywide,Various,1015905,119835,896070,0,68931,0,0,1084836,2013,2013
2011,74,Flood Protection And Storm Drainage,Reserve 1998 TRCP Projects (Balance for 100-Year Levee System Study),Flood Management,06 Bond Program,Citywide,N/A,24200886,0,24200886,782634,0,0,0,24983520,2012,2012
2011,"74, 75",Flood Protection And Storm Drainage,Ricketts Branch - Detention Basin,Flood Management,03 Bond Program / 06 Bond Program,05,4th/12,4693044,554740,4138305,0,0,0,0,4693044,,
2011,75,Flood Protection And Storm Drainage,Ripplewood 2804,Erosion Control,06 Bond Program,07,4th/11,332765,319525,13240,0,0,0,0,332765,,
2011,75,Flood Protection And Storm Drainage,Ripplewood 2828,Erosion Control,06 Bond Program,,3rd/11,199636,0,199636,0,0,0,0,199636,,
2011,75,Flood Protection And Storm Drainage,Ripplewood 2832,Erosion Control,06 Bond Program,07,4th/11,82286,80051,2235,0,0,0,0,82286,,
2011,75,Flood Protection And Storm Drainage,Rocky Branch at Middle Downs,Erosion Control,06 Bond Program,10,4th/11,263804,239940,23864,0,0,0,0,263804,,
2011,75,Flood Protection And Storm Drainage,Rugged Branch - Culvert Improvement at Elmwood,Flood Management,03 Bond Program,01,4th/12,78195,24000,54195,0,0,0,0,78195,,
2011,75,Flood Protection And Storm Drainage,Rush Creek - Culvert at Patrick,Flood Management,03 Bond Program,09,2nd/13,268095,81263,186832,0,0,0,0,268095,,
2011,75,Flood Protection And Storm Drainage,Rush Creek - Culvert at Trammel,Flood Management,03 Bond Program,09,2nd/13,306076,86167,219909,0,0,0,0,306076,,
2011,75,Flood Protection And Storm Drainage,Rush Creek - Relief/Diversion System,Storm Drainage Relief System,06 Bond Program,09,2nd/13,16777178,1282551,15494627,0,0,0,0,16777178,,
2011,75,Flood Protection And Storm Drainage,Shorecrest 3852,Storm Drainage Relief System,03 Bond Program / 95 Bond Program,14,4th/12,63357,14503,48854,0,0,0,0,63357,,
2011,75,Flood Protection And Storm Drainage,Springwater 9203,Erosion Control,06 Bond Program,09,4th/11,95132,65220,29912,0,0,0,0,95132,,
2011,75,Flood Protection And Storm Drainage,State-Thomas - Antique District (Fairmount and Routh),Storm Drainage Relief System,06 Bond Program,14,4th/12,1076719,123407,953312,0,0,0,0,1076719,,
2011,76,Flood Protection And Storm Drainage,State-Thomas - McKinney Ave.,Storm Drainage Relief System,06 Bond Program,14,4th/12,3901521,396093,3505428,0,0,0,0,3901521,,
2011,76,Flood Protection And Storm Drainage,State-Thomas at Woodall Rodgers,Storm Drainage Relief System,06 Bond Program,"02,06,14",4th/17,11635895,6500,11629395,0,0,0,0,11635895,,
2011,76,Flood Protection And Storm Drainage,State-Thomas at Woodall Rodgers (Study),Storm Drainage Relief System,06 Bond Program,"02,14",N/A,231705,231705,0,0,0,0,0,231705,,
2011,76,Flood Protection And Storm Drainage,Storm Water Management Transfer to Capital Construction,Professional Services and Debt Issuance,Storm Water Management Capital Construction,Citywide,N/A,0,0,0,6500000,0,0,0,6500000,2012,2012
2011,76,Flood Protection And Storm Drainage,Summer Creek 6129,Erosion Control,06 Bond Program,09,4th/11,128740,106002,22738,0,0,0,0,128740,,
2011,76,Flood Protection And Storm Drainage,Sylvan Ave. 1667,Storm Drainage Relief System,06 Bond Program,03,4th/12,258306,30942,227364,0,0,0,0,258306,,
2011,76,Flood Protection And Storm Drainage,Tranquilla Dr. 1231,Erosion Control,06 Bond Program,09,4th/11,114867,105297,9570,0,0,0,0,114867,,
2011,76,Flood Protection And Storm Drainage,Turtle Creek Effluence Capture Pilot System,Storm Drainage Relief System,06 Bond Program,14,4th/10,704751,470017,234734,0,0,0,0,704751,,
2011,76,Flood Protection And Storm Drainage,Water Resources Development Act 2007,Flood Management,06 Bond Program,Citywide,N/A,3850000,3850000,0,0,0,0,0,3850000,,
2011,76,Flood Protection And Storm Drainage,West Dallas - Eagle Ford Sump Basin,Storm Drainage Relief System,06 Bond Program,06,4th/13,239895,0,239895,2159051,0,0,0,2398946,2012,2012
2011,76,Flood Protection And Storm Drainage,West Dallas - Westmoreland Hampton Sump Basin,Storm Drainage Relief System,06 Bond Program,06,4th/12,702814,702814,0,6464223,0,0,0,7167037,2012,2012
2011,76,Flood Protection And Storm Drainage,Wheatland at Woody Branch Tributary,Erosion Control,06 Bond Program,05,2nd/11,188557,123451,65106,0,0,0,0,188557,,
2011,76,Flood Protection And Storm Drainage,Willocrest Ln. - 3423 to 3447,Erosion Control,06 Bond Program,03,2nd/10,410848,378970,31878,0,0,0,0,410848,,
2011,77,Flood Protection And Storm Drainage,Winnetka (N) - 1100 Block,Storm Drainage Relief System,03 Bond Program,03,4th/12,103888,13000,90888,0,0,0,0,103888,,
2011,77,Flood Protection And Storm Drainage,Wixom Lane 881,Erosion Control,06 Bond Program,08,3rd/11,76577,55884,20693,0,0,0,0,76577,,
2011,77,Flood Protection And Storm Drainage,Yewpon - Kingsley Area,Storm Drainage Relief System,98 Bond Program / 06 Bond Program,04,4th/13,2036988,40980,1996008,0,0,0,0,2036988,,
2011,77,Flood Protection And Storm Drainage,Zang to Illinois Drainage Relief System,Storm Drainage Relief System,06 Bond Program,03,3rd/13,4000001,359526,3640475,0,0,0,0,4000001,,
2011,84,Park And Recreation,2006 Program Management - Phase II,Recreation Facilities and Site Development,06 Bond Program,Citywide,N/A,5552097,4978723,573374,0,0,0,0,5552097,,
2011,84,Park And Recreation,Accessibility and Code Compliance Improvements at Various Facilities,"Code Compliance, Safety and Security",03 Bond Program / 06 Bond Program,Citywide,Various,929624,437314,492310,439500,0,0,0,1369124,2012,2012
2011,84,Park And Recreation,Acquatics Master Plan,Aquatic Facilities,03 Bond Program / 98 Bond Program,Citywide,N/A,23900,23900,0,0,0,0,0,23900,,
2011,84,Park And Recreation,Anita Martinez Interior ADA/Gym Floor/HVAC Improvements,Major Maintenance - Park Facilities,03 Bond Program / 06 Bond Program,Citywide,3rd/12,1828500,280033,1548468,0,0,0,0,1828500,,
2011,84,Park And Recreation,Anita Martinez Recreation Center Interior Renovations,Recreation Facilities and Site Development,06 Bond Program,Citywide,3rd/12,190000,158237,31763,0,0,0,0,190000,,
2011,84,Park And Recreation,Apache Playground,Playground Improvement,06 Bond Program,08,1st/12,164621,133057,31564,0,0,0,0,164621,,
2011,84,Park And Recreation,Arboretum Parking,Dallas Arboretum,06 Bond Program,Citywide,1st/14,3995639,555284,3440355,3589496,0,0,0,7585135,2012,2012
2011,84,Park And Recreation,Arlington Recreation Center - Electrical Upgrades,Major Maintenance - Park Facilities,06 Bond Program,02,4th/11,0,0,0,0,343875,0,0,343875,2013,2013
2011,84,Park And Recreation,Arlington Recreation Center - Foundation Repair,Major Maintenance - Park Facilities,06 Bond Program,02,4th/11,0,0,0,200000,374488,0,0,574488,2012,2013
2011,84,Park And Recreation,Arlington Recreation Center - HVAC Improvements,Major Maintenance - Park Facilities,06 Bond Program,02,4th/11,277924,0,277924,0,0,0,0,277924,,
2011,85,Park And Recreation,Athletic Facilities Land Acquisition and Development,Regional Parks,03 Bond Program,Citywide,4th/12,2037455,2032404,5052,0,0,0,0,2037455,,
2011,85,Park And Recreation,Athletic Field Lighting,Major Park Facilities,06 Bond Program,Citywide,Various,818686,88388,730298,0,0,0,0,818686,,
2011,85,Park And Recreation,Bachman Lake Site Development,Recreation Facilities and Site Development,06 Bond Program,06,4th/11,997771,626899,370872,900665,0,0,0,1898436,2012,2012
2011,85,Park And Recreation,Bachman Recreation Center - ADA Improvements,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/12,0,0,0,400000,1500186,0,0,1900186,2012,2013
2011,85,Park And Recreation,Beckley Heights - Erosion,Erosion Control,03 Bond Program,5,2nd/11,100250,445,99805,0,0,0,0,100250,,
2011,85,Park And Recreation,Beckley Saner Recreation Center - HVAC Improvements,Major Maintenance - Park Facilities,06 Bond Program,Citywide,2nd/12,486000,103794,382206,0,0,0,0,486000,,
2011,85,Park And Recreation,Beckley Saner Recreation Center - Renovation and Expansion,Recreation Facilities and Site Development,06 Bond Program,Citywide,2nd/12,1703812,80630,1623183,0,0,0,0,1703812,,
2011,85,Park And Recreation,Beckley Saner Recreation Center - Roof Replacement,Major Maintenance - Park Facilities,06 Bond Program,Citywide,2nd/12,373248,76800,296448,0,0,0,0,373248,,
2011,85,Park And Recreation,Bellview and McKee to Trinity (Design Only),Trail Development,06 Bond Program,02,N/A,187344,187344,0,0,0,0,0,187344,,
2011,"85, 86",Park And Recreation,Belo Garden Land and Environmental Remediation,Downtown Parks,03 Bond Program / 06 Bond Program / 95 Bond Program / 98 Bond Program / Donation,Citywide,Various,8228254,8211675,16579,0,0,0,0,8228254,,
2011,86,Park And Recreation,Beverly Hills Walkways,Recreation Facilities and Site Development,06 Bond Program,01,4th/11,113568,0,113568,0,0,0,0,113568,,
2011,86,Park And Recreation,Buckner Site Acquisition,Community Parks,06 Bond Program / Donation / 03 Bond Program,02,N/A,900560,21672,878888,0,0,0,0,900560,,
2011,86,Park And Recreation,Butler-Nelson Park Furnishings,Recreation Facilities and Site Development,06 Bond Program,07,4th/11,33250,0,33250,0,0,0,0,33250,,
2011,86,Park And Recreation,Campbell Green Recreation Center - Renovations,Recreation Facilities and Site Development,06 Bond Program,12,2nd/12,665000,62282,602718,0,0,0,0,665000,,
2011,86,Park And Recreation,Campbell Green Recreation Center - Roof Replacement,Major Maintenance - Park Facilities,06 Bond Program,12,2nd/12,193000,0,193000,0,0,0,0,193000,,
2011,86,Park And Recreation,Capital Reimbursements - Katy Trail Extension,Linear/Linkage Areas,Reimb,Citywide,4th/06,1992000,1716332,275668,0,0,0,0,1992000,,
2011,86,Park And Recreation,Casa Linda Pavillion,Recreation Facilities and Site Development,06 Bond Program,09,2nd/13,57031,34249,22782,202598,0,0,0,259629,2012,2012
2011,86,Park And Recreation,Casa View Site Improvements,Recreation Facilities and Site Development,06 Bond Program,09,TBD,0,0,0,147149,0,0,0,147149,2012,2012
2011,86,Park And Recreation,Cedar Crest Trail Design,Trail Development,06 Bond Program,04,N/A,0,0,0,191500,0,0,0,191500,2012,2012
2011,87,Park And Recreation,Cedar Run Playground,Playground Improvement,06 Bond Program,05,2nd/12,0,0,0,0,75454,0,0,75454,2013,2013
2011,87,Park And Recreation,Chalk Hill Trail Land Acquisition,Park Land Acquisition,06 Bond Program,Citywide,N/A,1447500,1312401,135099,697500,750000,0,0,2895000,2012,2013
2011,87,Park And Recreation,Cherrywood Site Improvements,Recreation Facilities and Site Development,06 Bond Program,02,4th/12,57745,0,57745,131697,0,0,0,189442,2012,2012
2011,87,Park And Recreation,Churchill Playground,Playground Improvement,06 Bond Program,11,4th/12,0,0,0,21972,0,0,0,21972,2012,2012
2011,87,Park And Recreation,Churchill Recreation Center - Expansion and Parking,Recreation Facilities and Site Development,06 Bond Program,Citywide,1st/12,2762960,1789369,973591,0,0,0,0,2762960,,
2011,87,Park And Recreation,CIP Engineering - Park & Recreation Facilities,Professional Services and Debt Issuance,03 Bond Program / 06 Bond Program,Citywide,N/A,1785946,1298345,487601,0,0,0,0,1785946,,
2011,87,Park And Recreation,CIP Engineering - Park and Recreation,Professional Services and Debt Issuance,03 Bond Program / 06 Bond Program / 95 Bond Program / Donation,Citywide,N/A,5977669,5223664,754005,0,0,0,0,5977669,,
2011,87,Park And Recreation,Citywide Security Lighting,"Code Compliance, Safety and Security",06 Bond Program,Citywide,Various,375967,284775,91192,854283,0,0,0,1230250,2012,2012
2011,87,Park And Recreation,Cochran Playground,Playground Improvement,06 Bond Program,02,4th/12,81997,69363,12634,0,0,0,0,81997,,
2011,88,Park And Recreation,Cole Site Improvements,Community Parks,03 Bond Program,14,2nd/10,821520,820516,1004,0,0,0,0,821520,,
2011,88,Park And Recreation,College Parking Security,Recreation Facilities and Site Development,06 Bond Program,08,3rd/12,14250,0,14250,0,0,0,0,14250,,
2011,88,Park And Recreation,College Site Improvements,Community Parks,03 Bond Program,08,3rd/12,498200,98891,399309,0,0,0,0,498200,,
2011,88,Park And Recreation,Community Pool Enhancements,Aquatic Facilities,06 Bond Program,Citywide,Various,1392132,1082050,310082,967525,0,0,0,2359657,2012,2012
2011,88,Park And Recreation,Continental Pedestrian Bridge Design,Recreation Facilities and Site Development,06 Bond Program,Citywide,N/A,0,0,0,1900000,0,0,0,1900000,2012,2012
2011,"88, 89",Park And Recreation,Contingency Reserve - 2003 Bond Program Neighborhood and Community Park Proposition,Neighborhood Park Facilities,03 Bond Program / 06 Bond Program,06,N/A,1299605,6685,1292920,153669,0,0,0,1453274,2012,2012
2011,89,Park And Recreation,Contingency Reserve - 2006 Bond Program Neighborhood and Community Park Proposition,Citywide Parks,06 Bond Program / 03 Bond Program,03,N/A,467055,0,467055,187102,0,0,0,654157,2012,2012
2011,90,Park And Recreation,Contingency Reserve - Dallas Zoo,Dallas Zoo,06 Bond Program,Citywide,N/A,758830,0,758830,599550,0,0,0,1358380,2012,2012
2011,90,Park And Recreation,Contingency Reserve - Fair Park,Fair Park,06 Bond Program,Citywide,N/A,136644,0,136644,0,0,0,0,136644,,
2011,90,Park And Recreation,Contingency Reserve - Trinity,Trinity River Projects,06 Bond Program,Citywide,N/A,660834,0,660834,0,0,0,0,660834,,
2011,90,Park And Recreation,Contract Management Assessment,Citywide Parks,06 Bond Program,Citywide,N/A,1518546,0,1518546,2876242,0,0,0,4394788,2012,2012
2011,90,Park And Recreation,Coombs Creek Greenbelt Trail Development,Trail Development,06 Bond Program,03,Various,430875,253435,177440,0,0,0,0,430875,,
2011,90,Park And Recreation,Coombs Creek Greenbelt Trail Development - Phase III,Trail Development,03 Bond Program,03,N/A,20020,20020,0,0,0,0,0,20020,,
2011,90,Park And Recreation,Cotillion Site Improvements,Recreation Facilities and Site Development,06 Bond Program / 03 Bond Program,09,4th/11,418802,365718,53084,0,0,0,0,418802,,
2011,90,Park And Recreation,Crawford Memorial Master Plan and Design,Recreation Facilities and Site Development,06 Bond Program,Citywide,N/A,138677,116540,22137,1381323,0,0,0,1520000,2012,2012
2011,90,Park And Recreation,Crockett Playground Replacement,Playground Improvement,06 Bond Program,02,TBD,32924,0,32924,0,130503,0,0,163427,2013,2013
2011,90,Park And Recreation,Crown Playground Replacement,Playground Improvement,06 Bond Program,06,1st/10,170592,162892,7700,0,0,0,0,170592,,
2011,90,Park And Recreation,Cummings Recreation Center - HVAC Improvements,Major Maintenance - Park Facilities,06 Bond Program,Citywide,2nd/12,482500,441578,40922,0,0,0,0,482500,,
2011,90,Park And Recreation,Cummings Recreation Center Renovations,Recreation Facilities and Site Development,06 Bond Program,Citywide,2nd/12,1567500,1068515,498985,0,0,0,0,1567500,,
2011,91,Park And Recreation,Dallas Zoo - African Savanna,Major Maintenance - Park Facilities,03 Bond Program / 06 Bond Program / Donation,Citywide,2nd/10,27320661,27320661,0,0,0,0,0,27320661,,
2011,91,Park And Recreation,Dallas Zoo - Blue Building Roof and Insulation Replacement,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/11,0,0,0,98250,0,0,0,98250,2012,2012
2011,91,Park And Recreation,Dallas Zoo - Guest Relations Building Roof Replacement,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/11,0,0,0,29475,0,0,0,29475,2012,2012
2011,91,Park And Recreation,Dallas Zoo - Storm Drainage Improvements,Special Use Areas,Certificates of Obligation,Citywide,Various,4625000,4070025,554975,0,0,0,0,4625000,,
2011,91,Park And Recreation,Danieldale Site Improvements,Community Parks,03 Bond Program / 98 Bond Program,08,4th/11,637529,611549,25980,0,0,0,0,637529,,
2011,91,Park And Recreation,Dickerson Street Development,Recreation Facilities and Site Development,Donation,12,TBD,426644,5360,421284,0,0,0,0,426644,,
2011,91,Park And Recreation,Downtown Parks Development,Major Park Facilities,Donation,Citywide,Various,511979,509988,1991,0,0,0,0,511979,,
2011,91,Park And Recreation,Downtown Parks Site Development,Citywide Parks,03 Bond Program,Citywide,Various,4751991,4732925,19066,0,0,0,0,4751991,,
2011,91,Park And Recreation,Dreyfus Clubhouse Replacement Facility,Recreation Facilities and Site Development,03 Bond Program / 98 Bond Program,Citywide,N/A,50063,50063,1,0,0,0,0,50063,,
2011,92,Park And Recreation,East Dallas Veloway (North) Master Plan,Trail Development,06 Bond Program,09,N/A,61750,44030,17720,0,0,0,0,61750,,
2011,92,Park And Recreation,East Region Office - HVAC Improvements,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/09,30000,10295,19705,0,0,0,0,30000,,
2011,92,Park And Recreation,Elm Fork Athletic Complex - Land Acquisition & Development,Regional Parks,03 Bond Program,Citywide,N/A,2856905,2440452,416453,0,0,0,0,2856905,,
2011,92,Park And Recreation,Elm Fork Gun Range Entry Road,Major Park Facilities,06 Bond Program,Citywide,4th/12,0,0,0,375758,0,0,0,375758,2012,2012
2011,92,Park And Recreation,Elm Fork Soccer Complex Land Acquisition,Park Land Acquisition,06 Bond Program,12,N/A,2433297,632006,1801291,0,0,0,0,2433297,,
2011,92,Park And Recreation,Elm Fork Soccer Complex Phase I Construction,Major Park Facilities,06 Bond Program,Citywide,4th/12,9061829,7033581,2028248,0,0,0,0,9061829,,
2011,92,Park And Recreation,Elm Fork Soccer Complex Site Development,Major Park Facilities,06 Bond Program,Citywide,4th/12,3040000,3040000,0,0,0,0,0,3040000,,
2011,92,Park And Recreation,Elm Fork Trail Design,Trail Development,06 Bond Program,06,4th/12,191500,191500,0,0,0,0,0,191500,,
2011,92,Park And Recreation,Elmwood Pkwy. Trail and Walkway,Recreation Facilities and Site Development,06 Bond Program,01,1st/12,188572,93623,94949,597480,0,0,0,786052,2012,2012
2011,92,Park And Recreation,Eloise Lundy Recreation Center - ADA Improvements,Major Maintenance - Park Facilities,06 Bond Program,07,4th/12,0,0,0,48250,0,0,0,48250,2012,2012
2011,92,Park And Recreation,Eloise Lundy Recreation Center - HVAC Replacement,Major Maintenance - Park Facilities,06 Bond Program,07,4th/12,0,0,0,482500,0,0,0,482500,2012,2012
2011,92,Park And Recreation,Eloise Lundy Recreation Center - Roof Replacement,Major Maintenance - Park Facilities,06 Bond Program,07,4th/12,0,0,0,370560,0,0,0,370560,2012,2012
2011,"92, 93",Park And Recreation,Emerald Lake Site Improvements,Community Parks,03 Bond Program / 06 Bond Program,03,3rd/11,446791,25641,421151,106093,0,0,0,552884,2012,2012
2011,93,Park And Recreation,Environmental Conservation,Environmental,06 Bond Program,Citywide,Various,1069754,708387,361367,131452,0,0,0,1201206,2012,2012
2011,93,Park And Recreation,Everglade Playground,Playground Improvement,06 Bond Program,07,4th/10,76737,62320,14417,0,0,0,0,76737,,
2011,93,Park And Recreation,Exall Site Improvements,Recreation Facilities and Site Development,06 Bond Program,14,3rd/10,83541,55768,27773,111729,0,0,0,195270,2012,2012
2011,93,Park And Recreation,Exline Recreation Center - HVAC Replacement,Major Maintenance - Park Facilities,06 Bond Program,Citywide,4th/10,194455,85357,109098,0,0,0,0,194455,,
2011,93,Park And Recreation,Exline Recreation Center - Roof Replacement,Major Maintenance - Park Facilities,06 Bond Program,Citywide,2nd/10,476352,87308,389044,0,0,0,0,476352,,
2011,93,Park And Recreation,Exposition Plaza Renovation,Recreation Facilities and Site Development,06 Bond Program,02,4th/10,224055,44301,179754,0,0,0,0,224055,,
2011,93,Park And Recreation,Fair Park - Cotton Bowl Renovation,Fair Park,06 Bond Program,Citywide,3rd/08,30957115,30796836,160279,0,0,0,0,30957115,,
2011,93,Park And Recreation,Fair Park - Cotton Bowl Renovations,Major Park Facilities,State Fair of Texas,Citywide,Various,14583448,14549356,34092,0,0,0,0,14583448,,
2011,93,Park And Recreation,Fair Park - Esplanade Fountain Restoration,Fair Park,06 Bond Program,Citywide,3rd/09,12582455,12582455,0,0,0,0,0,12582455,,
2011,93,Park And Recreation,Fair Park - Livestock Building Renovation,Fair Park,06 Bond Program,Citywide,4th/13,261713,96946,164767,2814745,0,0,0,3076458,2012,2012
2011,"93, 94",Park And Recreation,Fair Park - Texas Discovery Gardens,Fair Park,98 Bond Program / Donation / 06 Bond Program / 03 Bond Program / 95 Bond Program,Citywide,Various,6656151,6605889,50262,0,0,0,0,6656151,,
2011,94,Park And Recreation,Fair Park Aquarium Expansion,Fair Park,03 Bond Program / 06 Bond Program,Citywide,4th/10,10681411,10661601,19810,0,0,0,0,10681411,,
2011,94,Park And Recreation,Fair Park Signage Program,Fair Park,03 Bond Program / 06 Bond Program,Citywide,3rd/11,250000,70990,179011,0,0,0,0,250000,,
2011,94,Park And Recreation,Fireside Erosion and Parking Improvements,Recreation Facilities and Site Development,06 Bond Program,08,3rd/11,178173,55251,122922,0,0,0,0,178173,,
2011,94,Park And Recreation,Fireside Playground,Playground Improvement,06 Bond Program,08,3rd/11,164621,164621,0,0,0,0,0,164621,,
2011,94,Park And Recreation,Fireside Recreation Center - ADA Improvements,Major Maintenance - Park Facilities,06 Bond Program,08,4th/11,0,0,0,0,32924,0,0,32924,2013,2013
2011,94,Park And Recreation,Fireside Recreation Center - HVAC Improvements,Major Maintenance - Park Facilities,06 Bond Program,08,4th/11,0,0,0,0,300000,0,0,300000,2013,2013
2011,94,Park And Recreation,Five Mile Creek Trail - Glendale to Arden Terrace,Trail Development,06 Bond Program,05,3rd/12,373287,101621,271666,124613,0,0,0,497900,2012,2012
2011,94,Park And Recreation,Five Mile Creek Trail - Glendale to College,Trail Development,06 Bond Program,08,3rd/12,411656,308221,103435,597480,0,0,0,1009136,2012,2012
2011,95,Park And Recreation,Five Mile Creek Trail - Kiest to Kiest Valley,Trail Development,06 Bond Program,Citywide,4th/12,191500,106035,85465,759000,0,0,0,950500,2012,2012
2011,95,Park And Recreation,Five Mile Greenbelt Playground,Playground Improvement,06 Bond Program,03,N/A,164621,0,164621,0,0,0,0,164621,,
2011,95,Park And Recreation,Fox Hollow Playground,Playground Improvement,06 Bond Program,03,2nd/12,175313,120050,55263,0,0,0,0,175313,,
2011,95,Park And Recreation,Fox Hollow Site Improvements,Recreation Facilities and Site Development,06 Bond Program,03,2nd/12,163336,163336,0,0,0,0,0,163336,,
