cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2011,year_2012,year_2013,future_cost,project_total,start_year,end_year
2010,63,Economic Development Programs And Initiatives,City Center TIF - Streetscaping,City Center Tax Increment Financing District,Tax Incr Finance,"02,14",4th/09,3369130,3170304,198826,0,0,0,0,3369130,,
2010,63,Economic Development Programs And Initiatives,City Center TIF - Tax Increment,City Center Tax Increment Financing District,Tax Incr Finance,"02,14",N/A,4377096,4367064,10032,0,0,0,0,4377096,,
2010,63,Economic Development Programs And Initiatives,Cityplace TIF - Administration,Cityplace Tax Increment Financing District,Tax Incr Finance,"02,14",N/A,826014,803804,22210,50000,0,0,0,876014,2011,2011
2010,64,Economic Development Programs And Initiatives,Cityplace TIF - Miscellaneous/Professional Services,Cityplace Tax Increment Financing District,Tax Incr Finance,"02,14",N/A,200000,108000,92000,0,0,0,0,200000,,
2010,64,Economic Development Programs And Initiatives,Cityplace TIF - Repayment of Advances and Debt Service,Cityplace Tax Increment Financing District,Tax Incr Finance,"02,14",N/A,37128615,24162518,12966097,0,0,0,0,37128615,,
2010,64,Economic Development Programs And Initiatives,Construction and Installation of Fencing,Downtown Connection Tax Increment Financing District,Tax Incr Finance,"02, 14",N/A,270000,270000,0,0,0,0,0,270000,,
2010,64,Economic Development Programs And Initiatives,Dallas Eco-Business Park (McCommas),Public Private Partnership,Public Private / 98 Bond Program,05,Various,2775230,2471156,304074,0,0,0,0,2775230,,
2010,64,Economic Development Programs And Initiatives,Dallas Protocol and World Affairs Council Contract,Public Private Partnership,Public Private,Citywide,4th/10,433005,433005,0,0,0,0,0,433005,,
2010,64,Economic Development Programs And Initiatives,Davis Garden TIF - Administration,Davis Garden Tax Increment Financing District,Tax Incr Finance,"01,03",N/A,75000,0,75000,75000,0,0,0,150000,2011,2011
2010,64,Economic Development Programs And Initiatives,Davis Garden TIF - Repayment of Advances,Davis Garden Tax Increment Financing District,Tax Incr Finance,"01,03",N/A,20223,0,20223,41382,0,0,0,61605,2011,2011
2010,64,Economic Development Programs And Initiatives,Deep Ellum TIF - Administration,Deep Ellum Tax Increment Financing District,Tax Incr Finance,"02,07,14",N/A,52459,25968,26491,50000,0,0,0,102459,2011,2011
2010,64,Economic Development Programs And Initiatives,Deep Ellum TIF - Repayment of Advances,Deep Ellum Tax Increment Financing District,Tax Incr Finance,"02,07,14",N/A,9288,9288,0,239891,0,0,0,249179,2011,2011
2010,64,Economic Development Programs And Initiatives,Design District TIF - Administration,Design District Tax Increment Financing District,Tax Incr Finance,02,N/A,100000,25257,74743,75000,0,0,0,175000,2011,2011
2010,64,Economic Development Programs And Initiatives,Design District TIF - Repayment of Advances,Design District Tax Increment Financing District,Tax Incr Finance,02,N/A,1404596,0,1404596,1009685,0,0,0,2414281,2011,2011
2010,64,Economic Development Programs And Initiatives,Downtown Connection TIF - Increment,Downtown Connection Tax Increment Financing District,Tax Incr Finance,"02, 14",N/A,6145207,271627,5873580,225000,0,0,0,6370207,2011,2011
2010,65,Economic Development Programs And Initiatives,Downtown Connection TIF - Repayment of Advances,Downtown Connection Tax Increment Financing District,Tax Incr Finance,"02, 14",N/A,7459730,0,7459730,7612945,0,0,0,15072675,2011,2011
2010,65,Economic Development Programs And Initiatives,Downtown Dallas Area Plan,Downtown Connection Tax Increment Financing District,Tax Incr Finance,"02,14",N/A,512464,512464,0,0,0,0,0,512464,,
2010,65,Economic Development Programs And Initiatives,Downtown Retail Program - Phase III,Public Private Partnership,Public Private,"02,14",4th/10,1212008,952722,259285,0,0,0,0,1212008,,
2010,65,Economic Development Programs And Initiatives,Economic and Business Development in the Southern Area,Economic and Business Development,03 Bond Program,Citywide,Various,5961000,4529934,1431066,0,0,0,0,5961000,,
2010,65,Economic Development Programs And Initiatives,Economic Development - Infrastructure Improvements,Infrastructure Support,06 Bond Program,Citywide,Various,9249986,0,9249986,5799266,1459577,0,0,16508829,2011,2012
2010,65,Economic Development Programs And Initiatives,Economic Redevelopment,Public Private Partnership,Public Private,Citywide,Various,3056194,2550137,506057,0,0,0,0,3056194,,
2010,65,Economic Development Programs And Initiatives,Elm St. Fire Corridor,City Center Tax Increment Financing District,Tax Incr Finance,14,4th/10,198000,63000,135000,0,0,0,0,198000,,
2010,65,Economic Development Programs And Initiatives,Farmers Market TIF Administration,Farmers Market Tax Increment Financing District,Tax Incr Finance,14,N/A,458890,344353,114537,40000,0,0,0,498890,2011,2011
2010,65,Economic Development Programs And Initiatives,Farmers Market TIF Miscellaneous/Professional Services,Farmers Market Tax Increment Financing District,Tax Incr Finance,14,N/A,50000,0,50000,0,0,0,0,50000,,
2010,65,Economic Development Programs And Initiatives,Farmers Market TIF Public Improvement,Farmers Market Tax Increment Financing District,Tax Incr Finance,14,N/A,2134158,25380,2108778,529194,0,0,0,2663352,2011,2011
2010,65,Economic Development Programs And Initiatives,Farmers Market Townhomes,Farmers Market Tax Increment Financing District,Tax Incr Finance,14,2nd/07,563759,322979,240780,0,0,0,0,563759,,
2010,65,Economic Development Programs And Initiatives,Fort Worth Ave TIF - Administration,Fort Worth Ave Tax Increment Financing District,Tax Incr Finance,"03,06",N/A,50000,0,50000,50000,0,0,0,100000,2011,2011
2010,65,Economic Development Programs And Initiatives,Fort Worth Ave TIF - Repayment of Advances,Fort Worth Ave Tax Increment Financing District,Tax Incr Finance,"03,06",N/A,12348,0,12348,12348,0,0,0,24696,2011,2011
2010,66,Economic Development Programs And Initiatives,Grand Park South - Repayment of Advances,Grand Park South Tax Increment Financing District,Tax Incr Finance,07,N/A,36054,0,36054,0,0,0,0,36054,,
2010,66,Economic Development Programs And Initiatives,Grand Park South - TIF Administration,Grand Park South Tax Increment Financing District,Tax Incr Finance,07,N/A,124000,48328,75672,49028,0,0,0,173028,2011,2011
2010,66,Economic Development Programs And Initiatives,Housing - Acquisition and Demolition,Acquisition and Demolition,06 Bond Program,Citywide,N/A,10500000,8698674,1801326,5009692,0,0,0,15509692,2011,2011
2010,66,Economic Development Programs And Initiatives,Housing - Land Bank Funds,Land Bank,06 Bond Program,Citywide,N/A,0,0,0,1200000,300000,0,0,1500000,2011,2012
2010,66,Economic Development Programs And Initiatives,Housing Purposes,Housing Infrastructure Improvements,Certificates of Obligation,Citywide,N/A,2000000,0,2000000,0,0,0,0,2000000,,
2010,66,Economic Development Programs And Initiatives,Inland Port - Consulting,Public Private Partnership,Public Private,Citywide,Various,1782500,1759544,22956,0,0,0,0,1782500,,
2010,66,Economic Development Programs And Initiatives,JcPenny at Southwest Center Mall,Public Private Partnership,Public Private,08,4th/11,2200000,2122863,77137,0,0,0,0,2200000,,
2010,66,Economic Development Programs And Initiatives,Katy Trail Public Improvement,Cityplace Tax Increment Financing District,Tax Incr Finance,14,4th/10,250000,235526,14474,0,0,0,0,250000,,
2010,66,Economic Development Programs And Initiatives,Lake Cliff Tower - Public Improvement,Oak Cliff Gateway Tax Increment Financing District,Tax Incr Finance,"01, 03",2nd/10,4475175,3952166,523009,0,0,0,0,4475175,,
2010,66,Economic Development Programs And Initiatives,"Land Acquisition for development of low/mod Income, Owner-Occupied Single Family Homes",Affordable Housing,03 Bond Program,Citywide,N/A,3030000,2679845,350155,0,0,0,0,3030000,,
2010,66,Economic Development Programs And Initiatives,Maple/Mockingbird TIF - Administration,Maple/Mockingbird Tax Increment Financing District,Tax Incr Finance,02,N/A,30000,0,30000,0,0,0,0,30000,,
2010,66,Economic Development Programs And Initiatives,Maple/Mockingbird TIF - Repayment of Advances,Maple/Mockingbird Tax Increment Financing District,Tax Incr Finance,02,N/A,12329,0,12329,0,0,0,0,12329,,
2010,66,Economic Development Programs And Initiatives,Marsalis - Ann Arbor Shopping Center Development Support,Infrastructure Support,06 Bond Program,04,4th/11,3672250,0,3672250,0,0,0,0,3672250,,
2010,67,Economic Development Programs And Initiatives,Mercantile Building Redevelopment,Downtown Connection Tax Increment Financing District,Tax Incr Finance,14,4th/07,100000,29925,70075,0,0,0,0,100000,,
2010,67,Economic Development Programs And Initiatives,Miscellaneous Economic Redevelopment Area Wide,Public Private Partnership,Public Private,Citywide,Various,15636728,15135867,500861,0,0,0,0,15636728,,
2010,67,Economic Development Programs And Initiatives,Mountain Creek Industrial Business Park,Public Private Partnership,98 Bond Program,08,3rd/10,7000000,5226653,1773347,0,0,0,0,7000000,,
2010,67,Economic Development Programs And Initiatives,Oak Cliff Gateway - Repayment of Advances,Oak Cliff Gateway Tax Increment Financing District,Tax Incr Finance,"01,03",N/A,1853270,275829,1577441,1329033,0,0,0,3182303,2011,2011
2010,67,Economic Development Programs And Initiatives,Oak Cliff Gateway Public Improvements,Oak Cliff Gateway Tax Increment Financing District,Tax Incr Finance,"01,03",N/A,969448,591189,378259,0,0,0,0,969448,,
2010,67,Economic Development Programs And Initiatives,Oak Cliff Gateway TIF Administration,Oak Cliff Gateway Tax Increment Financing District,Tax Incr Finance,"01,03",N/A,540490,462805,77685,50000,0,0,0,590490,2011,2011
2010,67,Economic Development Programs And Initiatives,Olympia Arts Building Redevelopment,Deep Ellum Tax Increment Financing District,Tax Incr Finance,"02,07,14",1st/11,595000,595000,0,0,0,0,0,595000,,
2010,67,Economic Development Programs And Initiatives,Public Art Administration - Economic Development,Public Art,03 Bond Program / 06 Bond Program,Citywide,Various,40045,977,39069,0,0,0,0,40045,,
2010,67,Economic Development Programs And Initiatives,Public Art Projects - Economic Development,Public Art,06 Bond Program / 03 Bond Program,Citywide,Various,160179,0,160179,0,0,0,0,160179,,
2010,67,Economic Development Programs And Initiatives,Public Private Economic Development Infrastructure (PILOT),Public Private Partnership,Public Private,Citywide,N/A,11830239,2216201,9614038,8800000,0,0,0,20630239,2011,2011
2010,67,Economic Development Programs And Initiatives,Public Private Infrastructure Cost Participation,Public Private Partnership,Public Private,Citywide,Various,2276388,2276388,0,0,0,0,0,2276388,,
2010,68,Economic Development Programs And Initiatives,Retail Recruitment Initiative / Parking Initiative,Public Private Partnership,Public Private,14,4th/10,2963812,2963812,0,0,0,0,0,2963812,,
2010,68,Economic Development Programs And Initiatives,Skillman Development,Infrastructure Support,06 Bond Program,10,4th/10,4677282,4642202,35080,0,0,0,0,4677282,,
2010,68,Economic Development Programs And Initiatives,Skillman Corridor TIF - Administration,Skillman Corridor Tax Increment Financing District,Tax Incr Finance,"09,10,13,14",N/A,100000,35851,64149,50000,0,0,0,150000,2011,2011
2010,68,Economic Development Programs And Initiatives,Skillman Corridor TIF - Repayment of Advances,Skillman Corridor Tax Increment Financing District,Tax Incr Finance,"09,10,13,14",N/A,1506907,0,1506907,693238,0,0,0,2200145,2011,2011
2010,68,Economic Development Programs And Initiatives,Southern Sector - Action Plan,Public Private Partnership,Public Private,"01,02,03,04 05,06,07,08",Various,200000,200000,0,0,0,0,0,200000,,
2010,68,Economic Development Programs And Initiatives,Southport Business Park,Public Private Partnership,98 Bond Program,08,2nd/11,8300000,6842434,1457566,0,0,0,0,8300000,,
2010,68,Economic Development Programs And Initiatives,Southwestern Medical TIF - Administration,Southwestern Medical Tax Increment Financing District,Tax Incr Finance,02,N/A,100000,32767,67233,75000,0,0,0,175000,2011,2011
2010,68,Economic Development Programs And Initiatives,Southwestern Medical TIF - Repayment of Advances,Southwestern Medical Tax Increment Financing District,Tax Incr Finance,02,N/A,666108,0,666108,351081,0,0,0,1017189,2011,2011
2010,68,Economic Development Programs And Initiatives,Sports Arena TIF - Administration,Sports Arena Tax Increment Financing District,Tax Incr Finance,02,N/A,362000,276495,85505,30000,0,0,0,392000,2011,2011
2010,68,Economic Development Programs And Initiatives,Sports Arena TIF - Miscellaneous/Professional Services,Sports Arena Tax Increment Financing District,Tax Incr Finance,02,N/A,48000,25000,23000,0,0,0,0,48000,,
2010,68,Economic Development Programs And Initiatives,Sports Arena TIF - Repayment of Advances,Sports Arena Tax Increment Financing District,Tax Incr Finance,"02,14",N/A,4430932,1324015,3106917,0,0,0,0,4430932,,
2010,68,Economic Development Programs And Initiatives,Sports Arena TIF - Tax Increment,Sports Arena Tax Increment Financing District,Tax Incr Finance,02,N/A,14527598,703984,13823614,6000355,0,0,0,20527953,2011,2011
2010,68,Economic Development Programs And Initiatives,State-Thomas TIF - Administration,State-Thomas Tax Increment Financing District,Tax Incr Finance,14,N/A,700152,660348,39804,0,0,0,0,700152,,
2010,69,Economic Development Programs And Initiatives,State-Thomas TIF - Miscellaneous and Professional Services,State-Thomas Tax Increment Financing District,Tax Incr Finance,"02,14",N/A,2120,2120,0,0,0,0,0,2120,,
2010,69,Economic Development Programs And Initiatives,State-Thomas TIF - Public Improvements,State-Thomas Tax Increment Financing District,Tax Incr Finance,"02,14",4th/11,9428778,8626588,802190,0,0,0,0,9428778,,
2010,69,Economic Development Programs And Initiatives,Transfer to South Dallas / Fair Park Trust Fund,Public Private Partnership,Public Private,Citywide,N/A,600000,600000,0,0,0,0,0,600000,,
2010,69,Economic Development Programs And Initiatives,Transfer to the Debt Service Fund - Economic Development,Professional Services and Debt Issuance,06 Bond Program,Citywide,N/A,150000,0,150000,0,0,0,0,150000,,
2010,69,Economic Development Programs And Initiatives,Transfer to the Debt Service Fund - Land Acquisition,Professional Services and Debt Issuance,03 Bond Program,Citywide,N/A,60000,0,60000,0,0,0,0,60000,,
2010,69,Economic Development Programs And Initiatives,Vickery Meadow TIF - Administration,Vickery Meadow Tax Increment Financing District,Tax Incr Finance,"09,13",N/A,100000,22013,77987,75000,0,0,0,175000,2011,2011
2010,69,Economic Development Programs And Initiatives,Vickery Meadow TIF - Repayment of Advances,Vickery Meadow Tax Increment Financing District,Tax Incr Finance,"09,13",N/A,1821440,0,1821440,1048253,0,0,0,2869693,2011,2011
2010,69,Economic Development Programs And Initiatives,Woodside Pedestrian Way Extension,State-Thomas Tax Increment Financing District,Tax Incr Finance,"02,14",4th/09,169200,112968,56232,0,0,0,0,169200,,
2010,73,Equipment Acquisition,9-1-1 Computer Aided Dispatch Upgrade,Technology,Equipment Notes,Citywide,Various,3000000,2999349,651,0,0,0,0,3000000,,
2010,73,Equipment Acquisition,Active Directory Security Initiatives,Technology,Equipment Notes,Citywide,Various,1563627,1563627,0,0,0,0,0,1563627,,
2010,73,Equipment Acquisition,Alternative Fuel Vehicles - Grant Match,Fleet Replacement,Equipment Notes,Citywide,Various,0,0,0,1325000,0,0,0,1325000,2011,2011
2010,73,Equipment Acquisition,Asphalt Recycler,Fleet Replacement,Equipment Notes,Citywide,Various,450000,0,450000,0,0,0,0,450000,,
2010,73,Equipment Acquisition,Auto Pound Cameras,Technology,Equipment Notes,Citywide,Various,179000,173000,6000,0,0,0,0,179000,,
2010,73,Equipment Acquisition,Bond Sale Expense - Certficates of Obligation,Professional Services and Debt Issuance,Certificates of Obligation,Citywide,N/A,0,0,0,256400,0,0,0,256400,2011,2011
2010,73,Equipment Acquisition,Case Management System,Technology,Certificates of Obligation,Citywide,Various,0,0,0,7000000,0,0,0,7000000,2011,2011
2010,73,Equipment Acquisition,Communication and Information Services (CIS) - CAD Upgrade,Technology,Equipment Notes,Citywide,3rd/11,14563579,11975573,2588006,0,0,0,0,14563579,,
2010,73,Equipment Acquisition,Communication Information Services (CIS) - Technology,Technology,Equipment Notes,Citywide,1st/11,6299047,6299047,0,0,0,0,0,6299047,,
2010,73,Equipment Acquisition,Computer Server Refresh Program,Technology,Equipment Notes,Citywide,Various,276174,276173,0,0,0,0,0,276174,,
2010,73,Equipment Acquisition,Computer Server Refresh Program II,Technology,Certificates of Obligation,Citywide,1st/11,4935000,4932689,2311,0,0,0,0,4935000,,
2010,73,Equipment Acquisition,Court and Detention Services - eCitation,Technology,Certificates of Obligation,Citywide,Various,1605000,0,1605000,0,0,0,0,1605000,,
2010,"73, 74",Equipment Acquisition,Dallas Fire Department - Apparatus Replacement,Fleet Replacement - Public Safety,Equipment Notes / Certificates of Obligation,Citywide,Various,16670068,8300068,8370000,8350000,0,0,0,25020068,2011,2011
2010,74,Equipment Acquisition,Dallas Police Department - Fleet Replacement,Fleet Replacement - Public Safety,Equipment Notes,Citywide,Various,2297371,1278182,1019190,0,0,0,0,2297371,,
2010,74,Equipment Acquisition,E-Discovery Software,Technology,Equipment Notes,Citywide,Various,1177398,1177398,0,0,0,0,0,1177398,,
2010,74,Equipment Acquisition,Equipment Acquisition Contractual Obligation Notes (Series 2004),Professional Services and Debt Issuance,Equipment Notes,,N/A,0,0,0,320000,0,0,0,320000,2011,2011
2010,74,Equipment Acquisition,Equipment and Building Services - Wreckers,Fleet Replacement,Certificates of Obligation,Citywide,Various,380000,0,380000,0,0,0,0,380000,,
2010,74,Equipment Acquisition,Financial System Upgrade,Technology,Equipment Notes,Citywide,Various,3587000,3515568,71432,0,0,0,0,3587000,,
2010,74,Equipment Acquisition,Fleet Replacement - General Fleet,Fleet Replacement,Equipment Notes,Citywide,Various,4080871,4036204,44667,0,0,0,0,4080871,,
2010,74,Equipment Acquisition,Fleet replacement - General Purpose,Fleet Replacement,Equipment Notes,Citywide,Various,4663472,4478224,185248,0,0,0,0,4663472,,
2010,74,Equipment Acquisition,HRIS Upgrade Cost Accounting Module Implementation,Technology,Equipment Notes,Citywide,1st/11,1080000,1042965,37035,0,0,0,0,1080000,,
2010,74,Equipment Acquisition,Mainframe and Server Disk Storage,Technology,Equipment Notes,Citywide,2nd/11,3050000,3049559,441,0,0,0,0,3050000,,
2010,74,Equipment Acquisition,MDT and RNC (Refresh),Technology,Equipment Notes,Citywide,1st/11,4443881,4443881,0,0,0,0,0,4443881,,
2010,74,Equipment Acquisition,Public Safety Moblie Data Terminals - Replacement,Technology,Equipment Notes,Citywide,Various,1680123,1680123,0,0,0,0,0,1680123,,
2010,75,Equipment Acquisition,Revenue Collection Software,Technology,Equipment Notes,Citywide,Various,1920200,1900000,20200,0,0,0,0,1920200,,
2010,75,Equipment Acquisition,Sanitation - Fleet Replacement,Fleet Replacement,Equipment Notes / Certificates of Obligation,Citywide,Various,9814548,6818167,2996381,3985000,0,0,0,13799548,2011,2011
2010,75,Equipment Acquisition,Sanitation Collection and Disposal Equipment Replacement,Fleet Replacement,Equipment Notes,Citywide,Various,4478725,4478725,0,0,0,0,0,4478725,,
2010,75,Equipment Acquisition,Siren Warning System - Replacement,Technology,Equipment Notes,Citywide,Various,250000,243350,6650,0,0,0,0,250000,,
2010,75,Equipment Acquisition,Streets Services - Operational Equipment,Operational Equipment,Certificates of Obligation,Citywide,Various,1360000,0,1360000,0,0,0,0,1360000,,
2010,75,Equipment Acquisition,Structural Analysis Equipment for Pavement Management,Operational Equipment,Equipment Notes,Citywide,Various,173000,0,173000,0,0,0,0,173000,,
2010,75,Equipment Acquisition,Time Keeping - HRIS Upgrade,Professional Services and Debt Issuance,Equipment Notes,Citywide,1st/11,624273,529251,95022,0,0,0,0,624273,,
2010,75,Equipment Acquisition,Transfer to Debt Service Fund - Equipment Acquisition,Professional Services and Debt Issuance,Equipment Notes,Citywide,N/A,300200,0,300200,0,0,0,0,300200,,
2010,75,Equipment Acquisition,Transfer to the Debt Service Fund - Equipment Acquisition Acquisition Notes,Professional Services and Debt Issuance,Equipment Notes,Citywide,N/A,0,0,0,350000,0,0,0,350000,2011,2011
2010,75,Equipment Acquisition,Water Utilities - Fleet Replacement,Fleet Replacement,Equipment Notes,Citywide,Various,851384,851384,0,0,0,0,0,851384,,
2010,81,Flood Protection And Storm Drainage,Alice Creek,Erosion Control,95 Bond Program,04,4th/10,985675,133115,852560,0,0,0,0,985675,,
2010,81,Flood Protection And Storm Drainage,Altadena at Alley,Erosion Control,06 Bond Program,05,3rd/11,41991,41991,0,0,0,0,0,41991,,
2010,81,Flood Protection And Storm Drainage,Ash Creek - S. Fork - Bridges at Lakeland,Flood Management,06 Bond Program,07,4th/11,861146,214724,646422,3663060,0,0,0,4524206,2011,2011
2010,81,Flood Protection And Storm Drainage,Ash Creek Estates at Meadow Way,Storm Drainage Relief System,06 Bond Program,07,4th/11,64100,64100,0,351440,0,0,0,415540,2011,2011
2010,81,Flood Protection And Storm Drainage,Ash Creek Tributary at Kiltartan,Erosion Control,06 Bond Program,09,4th/11,195115,195115,0,0,0,0,0,195115,,
2010,81,Flood Protection And Storm Drainage,Ash Creek Voluntary Purchase - Arturo Area,Flood Management,03 Bond Program,07,N/A,538235,538235,0,0,0,0,0,538235,,
2010,81,Flood Protection And Storm Drainage,Auto Trash Cleaners at Pump Stations,Flood Management,06 Bond Program,Citywide,Various,2075743,652900,1422843,0,2262636,0,0,4338379,2012,2012
2010,81,Flood Protection And Storm Drainage,Bachman Branch - Flood Plain Management Study (FPMS) Update,Flood Management,06 Bond Program,"13, 14",1st/11,685937,218445,467492,0,0,0,0,685937,,
2010,81,Flood Protection And Storm Drainage,Beckley Club Branch at 122 South Shore,Erosion Control,06 Bond Program,04,N/A,142946,17046,125900,0,0,0,0,142946,,
2010,81,Flood Protection And Storm Drainage,CIP Engineering - Flood Protection,Professional Services and Debt Issuance,06 Bond Program / 98 Bond Program,Citywide,N/A,0,0,0,300000,0,0,0,300000,2011,2011
2010,81,Flood Protection And Storm Drainage,Claremont 8022,Erosion Control,06 Bond Program,07,4th/11,66368,13279,53089,0,0,0,0,66368,,
2010,82,Flood Protection And Storm Drainage,Clarksdale 2132 and 2126,Erosion Control,06 Bond Program,09,4th/11,347154,45620,301534,0,0,0,0,347154,,
2010,82,Flood Protection And Storm Drainage,Cockrell Hill over Five Mile Creek,Erosion Control,06 Bond Program,03,2nd/11,165788,21817,143971,0,0,0,0,165788,,
2010,82,Flood Protection And Storm Drainage,Conrad 216 - 221,Storm Drainage Relief System,06 Bond Program,04,3rd/11,14650,14650,0,79983,0,0,0,94633,2011,2011
2010,82,Flood Protection And Storm Drainage,Contingency Reserve - 1995 Bond Program Flood and Storm Drainage Proposition,Storm Drainage Relief System,95 Bond Program,Citywide,N/A,4929,0,4929,0,0,0,0,4929,,
2010,82,Flood Protection And Storm Drainage,Contingency Reserve - 1998 Bond Program Flood and Storm Drainage Proposition,Storm Drainage Relief System,98 Bond Program,Citywide,N/A,385146,0,385146,0,0,0,0,385146,,
2010,82,Flood Protection And Storm Drainage,Contingency Reserve - 2003 Bond Program Flood and Storm Drainage Proposition,Flood Management,03 Bond Program,Citywide,N/A,364389,0,364389,0,0,0,0,364389,,
2010,82,Flood Protection And Storm Drainage,Contingency Reserve - 2006 Bond Program - Flood,Flood Management,06 Bond Program,Citywide,N/A,172242,0,172242,0,0,0,0,172242,,
2010,82,Flood Protection And Storm Drainage,Coolgreene 8220,Erosion Control,06 Bond Program,07,3rd/11,385329,12847,372482,0,0,0,0,385329,,
2010,82,Flood Protection And Storm Drainage,Coombs Creek Culvert at Irwindell,Flood Management,03 Bond Program,01,2nd/11,335122,75045,260077,0,0,0,0,335122,,
2010,82,Flood Protection And Storm Drainage,Coombs Creek over Five Mile Creek,Erosion Control,03 Bond Program,03,4th/11,61957,61957,0,0,0,0,0,61957,,
2010,82,Flood Protection And Storm Drainage,Cypress Hills Dr. 15012,Erosion Control,06 Bond Program,11,3rd/11,84753,12588,72165,0,0,0,0,84753,,
2010,82,Flood Protection And Storm Drainage,Deep Hill Cir. 2631 and 2635,Erosion Control,06 Bond Program,03,3rd/11,43924,43420,504,233033,2380,0,0,279337,2011,2012
2010,82,Flood Protection And Storm Drainage,Deep Hill Cir. 2647 and 2651,Erosion Control,06 Bond Program,03,3rd/11,59157,49785,9372,335220,0,0,0,394377,2011,2011
2010,83,Flood Protection And Storm Drainage,Deep Hill Cir. 2695 and 2699,Erosion Control,06 Bond Program,03,3rd/11,78162,50752,27410,316215,19005,0,0,413382,2011,2012
2010,83,Flood Protection And Storm Drainage,Dixon Branch Flood Management Plan Update,Flood Management,06 Bond Program,09,N/A,250000,235000,15000,0,0,0,0,250000,,
2010,83,Flood Protection And Storm Drainage,Dove Creek Way 4518,Erosion Control,06 Bond Program,05,4th/11,102104,13639,88465,0,0,0,0,102104,,
2010,83,Flood Protection And Storm Drainage,Elam Creek Channel - Lake June to Seco (Phase I),Flood Management,03 Bond Program,"04,05",2nd/12,4441044,4078221,362823,0,0,0,0,4441044,,
2010,83,Flood Protection And Storm Drainage,Elam Creek Channel - Seco to Umphress (Phase II),Flood Management,06 Bond Program,04,2nd/12,0,0,0,5171379,0,0,0,5171379,2011,2011
2010,83,Flood Protection And Storm Drainage,Elmwood Branch Bridge at Franklin,Flood Management,06 Bond Program,01,3rd/11,365641,48175,317466,56023,0,0,0,421664,2011,2011
2010,83,Flood Protection And Storm Drainage,FEMA Updates,Flood Management,95 Bond Program,Citywide,N/A,526001,132802,393199,0,0,0,0,526001,,
2010,83,Flood Protection And Storm Drainage,Fernwood 1827 and 1835,Erosion Control,03 Bond Program,04,3rd/11,116175,31444,84731,0,0,0,0,116175,,
2010,83,Flood Protection And Storm Drainage,Five Mile Pkwy. ( W) 622,Erosion Control,06 Bond Program,04,3rd/1,207531,207531,0,0,0,0,0,207531,,
2010,83,Flood Protection And Storm Drainage,"Galway 9538, 9546, 9606, 9614 and 9622",Erosion Control,03 Bond Program / 06 Bond Program,09,3rd/11,1221548,1221549,0,0,0,0,0,1221548,,
2010,83,Flood Protection And Storm Drainage,Glen Oaks 326,Flood Management,06 Bond Program,04,N/A,193998,3417,190581,0,0,0,0,193998,,
2010,83,Flood Protection And Storm Drainage,Glen Oaks 906,Erosion Control,06 Bond Program,04,3rd/11,141027,141027,0,190581,32899,0,0,364507,2011,2012
2010,84,Flood Protection And Storm Drainage,Glencliff Dr. 1035,Erosion Control,06 Bond Program,05,2nd/11,81000,76446,4554,78115,189908,0,0,349023,2011,2012
2010,84,Flood Protection And Storm Drainage,Griffith Ave. 630,Erosion Control,03 Bond Program,01,N/A,181908,180882,1026,0,0,0,0,181908,,
2010,84,Flood Protection And Storm Drainage,Hampton Rd. (S) 3223,Erosion Control,06 Bond Program,03,4th/11,153156,21839,131317,0,0,0,0,153156,,
2010,84,Flood Protection And Storm Drainage,Hawthorne - Bowser Area,Storm Drainage Relief System,03 Bond Program / 95 Bond Program,14,3rd/11,173176,23147,150029,0,0,0,0,173176,,
2010,84,Flood Protection And Storm Drainage,Healey 2102 and 2103,Erosion Control,06 Bond Program,09,3rd/11,319075,38654,280421,0,0,0,0,319075,,
2010,84,Flood Protection And Storm Drainage,Holliday 3417,Erosion Control,06 Bond Program,03,4th/11,107209,15271,91938,0,0,0,0,107209,,
2010,84,Flood Protection And Storm Drainage,Holliday 3429,Erosion Control,06 Bond Program,03,4th/11,107209,15271,91938,0,0,0,0,107209,,
2010,84,Flood Protection And Storm Drainage,Holliday 3509,Erosion Control,06 Bond Program,03,4th/11,191445,27407,164038,0,0,0,0,191445,,
2010,84,Flood Protection And Storm Drainage,Holliday 3529,Erosion Control,06 Bond Program,03,4th/11,91894,13098,78796,0,0,0,0,91894,,
2010,84,Flood Protection And Storm Drainage,Hunnicut 8165 and 8171,Erosion Control,06 Bond Program,07,3rd/11,102104,15674,86430,0,0,0,0,102104,,
2010,84,Flood Protection And Storm Drainage,Hunters View 5919,Erosion Control,06 Bond Program,04,3rd/09,159863,159863,0,0,155134,0,0,314997,2012,2012
2010,84,Flood Protection And Storm Drainage,Indian Ridge 7209,Storm Drainage Relief System,06 Bond Program,05,3rd/11,38002,30860,7142,215344,0,0,0,253346,2011,2011
2010,85,Flood Protection And Storm Drainage,Inland Port Area - Regional Detention,Flood Management,06 Bond Program,08,3rd/13,2694090,303825,2390265,0,0,0,0,2694090,,
2010,85,Flood Protection And Storm Drainage,Joes Creek at Merrell Rd.,Erosion Control,06 Bond Program,13,1st/11,300955,297900,3055,0,0,0,0,300955,,
2010,85,Flood Protection And Storm Drainage,Justin over Arcadia Creek,Erosion Control,06 Bond Program,03,3rd/11,97364,14472,82892,0,0,0,0,97364,,
