cip_year,source_page,department,project_name,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2019,year_2020,year_2021,year_2022,year_2023,project_total,start_year,end_year
2018,174,Public Works,Krest Dr Queenswood Ln from Walnut Hill Ln to Knoll,U_V801,F_1V22,10,,0,0,0,0,0,139361,0,0,139361,2021,2021
2018,174,Public Works,Querida Ln from Spring Creek to La Manga,U_V631,F_1V22,12,,202336,98958,103378,0,0,0,0,0,202336,,
2018,174,Public Works,Greenhollow Ramblewood Ln Trl from Clearsprings Rd to,U_V480,F_1V22,11,,0,0,0,157574,0,0,0,0,157574,2019,2019
2018,175,Public Works,Ct Randolph Dr from S Randolph Dr to Lakehurst,U_V708,F_1V22,3,,0,0,0,0,0,96966,0,0,96966,2021,2021
2018,175,Public Works,Dr Ravehill Ln from Santa Cruz Dr to Waycross,U_V517,F_1V22,5,,0,0,0,196779,0,0,0,0,196779,2019,2019
2018,175,Public Works,Ravendale Ln from Belford Dr to Rockaway Dr,U_V743,F_1V22,9,,0,0,0,0,0,149102,0,0,149102,2021,2021
2018,175,Public Works,Ravendale Ln from Lange Cir to Belford Dr,U_V730,F_1V22,9,,0,0,0,0,0,218868,0,0,218868,2021,2021
2018,175,Public Works,Shepherd Ravenview Ln Rd from Appleberry Dr to,U_V415,F_1V22,8,,258073,0,258073,0,0,0,0,0,258073,,
2018,175,Public Works,Grove Dr Ravenview Rd from Smoke Tree Ln to Garden,U_V400,F_1V22,8,,112504,0,112504,0,0,0,0,0,112504,,
2018,175,Public Works,Reagan St From Lemmon Ave To Bowser Ave,U_V355,F_1V22,14,,75632,0,75632,0,0,0,0,0,75632,,
2018,175,Public Works,Redstart Ln from Lyre Ln to Santa Barbara Dr,U_V669,F_1V22,9,,0,0,0,0,0,150817,0,0,150817,2021,2021
2018,175,Public Works,Regent Dr from Cromwell Dr to Lathrop Dr,U_V712,F_1V22,13,,0,0,0,0,0,255878,0,0,255878,2021,2021
2018,175,Public Works,Rexton Ln from Glennox Ln to E Lovers Ln,U_V797,F_1V22,9,,0,0,0,0,0,0,61466,0,61466,2022,2022
2018,175,Public Works,Lazy River RHAPSODY Dr LN from Bowling Brook Dr to,U_V379,F_1V22,3,,0,0,0,251488,0,0,0,0,251488,2019,2019
2018,175,Public Works,Richmond Ave from Abrams Rd to Skillman St,U_V462,F_1V22,14,,0,0,0,0,704600,0,0,0,704600,2020,2020
2018,175,Public Works,Richmond Ave from Matilda St to Skillman St,U_V620,F_1V22,14,,0,0,0,0,571644,0,0,0,571644,2020,2020
2018,175,Public Works,Ridge Ridge Trl Park Ln from End of Pavement to Indian,U_V626,F_1V22,8,,0,0,0,0,48294,0,0,0,48294,2020,2020
2018,175,Public Works,Midlake Dr Ridgemeadow Dr from Lochwood Blvd to,U_V738,F_1V22,9,,0,0,0,0,0,83761,0,0,83761,2021,2021
2018,175,Public Works,Anita Dr Ridgemont Dr from Highgate Ln to Santa,U_V723,F_1V22,9,,0,0,0,0,0,155722,0,0,155722,2021,2021
2018,175,Public Works,End of Ridgemoor Cir Pavement from Highland Woods Dr to,U_V796,F_1V22,8,,0,0,0,0,77244,0,0,0,77244,2020,2020
2018,175,Public Works,Ring St from East Grand Ave to Hay St,U_V713,F_1V22,2,,0,0,0,0,82429,0,0,0,82429,2020,2020
2018,175,Public Works,Rio Kimball Grande Ridge Cir Dr from Rio Grande Ave to,U_V595,F_1V22,3,,0,0,0,0,185597,0,0,0,185597,2020,2020
2018,175,Public Works,Rio Verde Way from Shiloh Rd to Kilkirk Ln,U_V652,F_1V22,9,,0,0,0,0,0,121285,0,0,121285,2021,2021
2018,175,Public Works,River River Bend Bend Dr Dr from N Stemmons Serv E to,U_V732,F_1V22,2,,0,0,0,0,0,427902,0,0,427902,2021,2021
2018,175,Public Works,Rock Creek Dr Creek Dr from Stonebridge Dr to Rock,U_V439,F_1V22,14,,0,0,0,44590,0,0,0,0,44590,2019,2019
2018,175,Public Works,Rooster Ln from Seedling Ln to Daybreak Dr,U_V456,F_1V22,12,,0,0,0,50181,0,0,0,0,50181,2019,2019
2018,175,Public Works,Roseland Ave from N Peak St to Ashby St,U_V675,F_1V22,2,,0,0,0,0,77381,0,0,0,77381,2020,2020
2018,175,Public Works,Royal Ln from Ashcroft Ave to Greenville Ave,U_V967,F_1V22,10,,0,0,0,0,0,0,500238,0,500238,2022,2022
2018,175,Public Works,Royal Ln from Brockbank Dr to Coogan Dr,U_V923,F_1V22,13,,0,0,0,0,0,455127,0,0,455127,2021,2021
2018,175,Public Works,Royal Ln from Cromwell Dr to Marsh Ln,U_V891,F_1V22,13,,0,0,0,0,0,670000,0,0,670000,2021,2021
2018,175,Public Works,Royal Ln from Harry Hines Blvd to Grissom Ln,U_V951,F_1V22,6,,0,0,0,0,0,584815,0,0,584815,2021,2021
2018,175,Public Works,Royal Ln from St Jude's Dr to Lavendale Ave,U_V908,F_1V22,11,,0,0,0,0,300125,0,0,0,300125,2020,2020
2018,176,Public Works,Cotillion Ruidosa Dr Ave from Featherbrook Dr to,U_V727,F_1V22,9,,0,0,0,0,0,100671,0,0,100671,2021,2021
2018,176,Public Works,Dr Rutgers Dr from Trammel Dr to Middlebury,U_V583,F_1V22,9,,0,0,0,0,144918,0,0,0,144918,2020,2020
2018,176,Public Works,Rylie Rd from S St Augustine Dr to Thorne St,U_V906,F_1V22,8,,0,0,0,0,332607,0,0,0,332607,2020,2020
2018,176,Public Works,Rylie Rd from Thorne St to Bloomfield Dr,U_V925,F_1V22,8,,0,0,0,0,259856,0,0,0,259856,2020,2020
2018,176,Public Works,S Rd Barnett Ave from W Illinois Ave to Dutton,U_V500,F_1V22,1,,0,0,0,321855,0,0,0,0,321855,2019,2019
2018,176,Public Works,S Barry Ave from East Grand Ave to Ware St,U_V895,F_1V22,2,,0,0,0,0,305031,0,0,0,305031,2020,2020
2018,176,Public Works,S Belt Line Rd from Fish Rd to W Lawson Rd,U_V953,F_1V22,8,,0,0,0,0,146713,0,0,0,146713,2020,2020
2018,176,Public Works,S Belt Line Rd from Sarah Ln to Greengrove Ln,U_V911,F_1V22,8,,0,0,0,0,165875,0,0,0,165875,2020,2020
2018,176,Public Works,S Belt Line Rd from W Lawson Rd to Sarah Ln,U_V954,F_1V22,8,,0,0,0,0,146701,0,0,0,146701,2020,2020
2018,176,Public Works,S Ave Ewing Ave from Georgia Ave to E Louisiana,U_V968,F_1V22,4,,0,0,0,0,64964,0,0,0,64964,2020,2020
2018,176,Public Works,S Ave Ewing Ave from McVey Ave to Graceland,U_V643,F_1V22,4,,0,0,0,324272,0,0,0,0,324272,2019,2019
2018,176,Public Works,S Dr Franklin St from W Kiest Blvd to Southwood,U_V625,F_1V22,3,,0,0,0,0,306745,0,0,0,306745,2020,2020
2018,176,Public Works,S Hall St from Chestnut St to Jeffries St,U_V948,F_1V22,2,,0,0,0,0,0,135485,0,0,135485,2021,2021
2018,176,Public Works,S Haskell Ave from Garland Ave to Parry Ave,U_V851,F_1V22,2,,80159,0,80159,0,0,0,0,0,80159,,
2018,176,Public Works,S St Henderson Ave from Columbia Ave to Terry,U_V567,F_1V22,2,,0,0,0,237237,0,0,0,0,237237,2019,2019
2018,176,Public Works,S Plaza Llewellyn Ave from Pratt St to Wynnewood,U_V431,F_1V22,1,,0,0,0,228095,0,0,0,0,228095,2019,2019
2018,176,Public Works,S Montreal Ave from Barlow Ave to Savoy St,U_V348,F_1V22,4,,0,0,0,140356,0,0,0,0,140356,2019,2019
2018,176,Public Works,S St Paul St from Young St to Marilla St,U_V876,F_1V22,2,,0,0,0,84229,0,0,0,0,84229,2019,2019
2018,176,Public Works,S Dutton Dr Westmoreland Rd from Poinsettia Dr to,U_V859,F_1V22,1,,0,0,0,145678,0,0,0,0,145678,2019,2019
2018,176,Public Works,Ave San Diego Dr from Shiloh Rd to Santa Anna,U_V782,F_1V22,9,,0,0,0,0,0,335283,0,0,335283,2021,2021
2018,176,Public Works,San Lakeland Dr Fernando Way from Whittier Ave to,U_V366,F_1V22,9,,154213,0,154213,0,0,0,0,0,154213,,
2018,176,Public Works,Ave San Jacinto St from Bennett Ave to N Garrett,U_V621,F_1V22,2,,0,0,0,0,101905,0,0,0,101905,2020,2020
2018,176,Public Works,San Ridge Dr Juan Ave from Newcombe Dr to Crest,U_V772,F_1V22,9,,0,0,0,0,0,172289,0,0,172289,2021,2021
2018,176,Public Works,San Marcus Ave from Lingo Ln to Ferguson Rd,U_V703,F_1V22,9,,0,0,0,0,0,154213,0,0,154213,2021,2021
2018,176,Public Works,Ave Sandstone Dr from Jennie Lee Ln to Cypress,U_V526,F_1V22,7,,0,0,0,137317,0,0,0,0,137317,2019,2019
2018,176,Public Works,Dr Santa Anna Ave from Shiloh Rd to Vista Mar,U_V747,F_1V22,9,,0,0,0,0,0,104718,0,0,104718,2021,2021
2018,176,Public Works,Santa Mockingbird Barbara Ln Dr from Santa Maria Ln to E,U_V771,F_1V22,9,,0,0,0,0,0,171877,0,0,171877,2021,2021
2018,176,Public Works,Vista Santa Dr Fe Ave from Clermont Ave to Monte,U_V817,F_1V22,14,,0,0,0,0,0,61294,0,0,61294,2021,2021
2018,176,Public Works,Ave Santa Fe Ave from Cordova St to Clermont,U_V826,F_1V22,14,,0,0,0,0,0,56595,0,0,56595,2021,2021
2018,177,Public Works,Garza Santa Dr Teresa Ave from Materhorn Dr to Santa,U_V447,F_1V22,9,,0,0,0,179218,0,0,0,0,179218,2019,2019
2018,177,Public Works,Satsuma Dr from Dennis Rd to Sundial Dr,U_V398,F_1V22,13,,0,0,0,0,458694,0,0,0,458694,2020,2020
2018,177,Public Works,Ridge Trl Scottsboro Ln from S Marsalis Ave to Grassy,U_V748,F_1V22,3,,0,0,0,0,0,219791,0,0,219791,2021,2021
2018,177,Public Works,Silverdale Seabeach Dr Rd from Greenspan Ave to,U_V522,F_1V22,8,,0,0,0,168379,0,0,0,0,168379,2019,2019
2018,177,Public Works,Sevilla St from Valencia St to Cordova St,U_V476,F_1V22,14,,0,0,0,39376,0,0,0,0,39376,2019,2019
2018,177,Public Works,Timber Shadow Oaks Ridge Dr Dr from Timber Oaks Dr to,U_V696,F_1V22,12,,0,0,0,203468,0,0,0,0,203468,2019,2019
2018,177,Public Works,Dr Shadow Way from Audelia Rd to Creekspan,U_V586,F_1V22,10,,145226,0,145226,0,0,0,0,0,145226,,
2018,177,Public Works,Shadow Candlebrook Way Dr from Creekspan Dr to,U_V692,F_1V22,10,,0,0,0,229433,0,0,0,0,229433,2019,2019
2018,177,Public Works,Shadow Edgefield Ave Wood Dr from W Saner Ave to S,U_V701,F_1V22,4,,0,0,0,598261,0,0,0,0,598261,2019,2019
2018,177,Public Works,Shady Oak Timberview Ln Rd From End Of Pavement To,U_V647,F_1V22,13,,110000,0,110000,0,0,0,0,0,110000,,
2018,177,Public Works,Shady Trl from Manana Dr to Andjon Dr,U_V946,F_1V22,6,,0,0,0,0,113670,0,0,0,113670,2020,2020
2018,177,Public Works,Shady Shady Valley Valley Dr Dr from Royal Highlands Dr to,U_V390,F_1V22,10,,0,0,0,103689,0,0,0,0,103689,2019,2019
2018,177,Public Works,Shady Winding Valley Ridge Dr Dr from Shady Valley Dr to,U_V540,F_1V22,10,,89695,0,89695,0,0,0,0,0,89695,,
2018,177,Public Works,Sheila Ln from Timberline Dr to Hargrove Dr,U_V413,F_1V22,2,,243433,0,243433,0,0,0,0,0,243433,,
2018,177,Public Works,Shelley Blvd Westmoreland Rd from Coombs Creek Dr to S,U_V374,F_1V22,1,,0,0,0,180075,0,0,0,0,180075,2019,2019
2018,177,Public Works,Shelley Blvd from Keats Dr to Dryden Dr,U_V544,F_1V22,1,,0,0,0,158260,0,0,0,0,158260,2019,2019
2018,177,Public Works,Sherry Ln from Douglas Ave to Preston Rd,U_V864,F_1V22,13,,0,0,0,230393,0,0,0,0,230393,2019,2019
2018,177,Public Works,Pavement Shiremont Dr from Talmadge Ln to End of,U_V373,F_1V22,11,,59373,0,59373,0,0,0,0,0,59373,,
2018,177,Public Works,Rd Silverdale Dr from Oceanview Dr to Seabeach,U_V519,F_1V22,8,,0,0,0,55738,0,0,0,0,55738,2019,2019
2018,177,Public Works,Silverhill Dr from Baraboo Dr to A9958,U_V552,F_1V22,8,,85476,0,85476,0,0,0,0,0,85476,,
2018,177,Public Works,Chapel Silverton Rd Dr from Caraway Dr to Webb,U_V633,F_1V22,13,,0,0,0,0,0,315183,0,0,315183,2021,2021
2018,177,Public Works,Sinclair Ave from Jupiter Rd to Gaston Pkwy,U_V746,F_1V22,9,,0,0,0,0,0,189165,0,0,189165,2021,2021
2018,177,Public Works,Sinclair Ave from Sunland St to Jupiter Rd,U_V681,F_1V22,9,,0,0,0,0,0,293745,0,0,293745,2021,2021
2018,177,Public Works,Skillman St from Gaston Ave to Swiss Ave,U_V354,F_1V22,14,,0,0,0,100156,0,0,0,0,100156,2019,2019
2018,177,Public Works,Skillman St from Richmond Ave to Llano Ave,U_V907,F_1V22,14,,0,0,0,0,0,654770,0,0,654770,2021,2021
2018,177,Public Works,River Dr Songwood Dr from Blue Moon Dr to Lazy,U_V548,F_1V22,3,,0,0,0,278345,0,0,0,0,278345,2019,2019
2018,177,Public Works,St South Blvd from Malcolm X Blvd to Meadow,U_V698,F_1V22,7,,0,0,0,0,411600,0,0,0,411600,2020,2020
2018,177,Public Works,South Ridge Dr from Sperry St to Wildbriar Ln,U_V450,F_1V22,9,,0,0,0,253683,0,0,0,0,253683,2019,2019
2018,177,Public Works,Golden Southern Creek Knoll Rd Dr from Trails End Dr to,U_V570,F_1V22,11,,0,0,0,165360,0,0,0,0,165360,2019,2019
2018,178,Public Works,Sperry Barbara St Dr from Meadowlark Ln to Santa,U_V488,F_1V22,9,,0,0,0,0,113842,0,0,0,113842,2020,2020
2018,178,Public Works,Sperry St From Williamson Rd To Lyre Ln,U_V324,F_1V22,9,,74808,0,74808,0,0,0,0,0,74808,,
2018,178,Public Works,Springhill Dr from Mercer Dr to Stanwood Dr,U_V832,F_1V22,9,,0,0,0,0,0,0,77004,0,77004,2022,2022
2018,178,Public Works,St Croix Dartmoor Dr Dr from End of Pavement to,U_V342,F_1V22,13,,0,0,0,312199,0,0,0,0,312199,2019,2019
2018,178,Public Works,St Rd Francis Ave from Ferguson Rd to Hunnicut,U_V752,F_1V22,7,,0,0,0,797990,0,0,0,0,797990,2019,2019
2018,178,Public Works,St Blvd Francis Ave from Ralph Ln to S Buckner,U_V783,F_1V22,7,,0,0,0,410468,0,0,0,0,410468,2019,2019
2018,178,Public Works,St Barbaree Francis Blvd Ave from San Leandro Dr to,U_V759,F_1V22,9,,0,0,0,117066,0,0,0,0,117066,2019,2019
2018,178,Public Works,Cir Stagecoach Trl from Maxine Dr to Stagecoach,U_V459,F_1V22,8,,0,0,0,53199,0,0,0,0,53199,2019,2019
2018,178,Public Works,Stagecoach Trl from McLarty Dr to Sebring Dr,U_V534,F_1V22,8,,0,0,0,51176,0,0,0,0,51176,2019,2019
2018,178,Public Works,State St from Routh St to Boll St,U_V789,F_1V22,14,,0,0,0,0,0,76215,0,0,76215,2021,2021
2018,178,Public Works,Stefani Dr from Hillcrest Rd to Boedeker St,U_V392,F_1V22,13,,0,0,0,0,446576,0,0,0,446576,2020,2020
2018,178,Public Works,Blvd Stella Ave from S Corinth St to Cedar Crest,U_V916,F_1V22,4,,0,0,0,257101,0,0,0,0,257101,2019,2019
2018,178,Public Works,Ct Steuben Ct from Preston Trail Dr to Steuben,U_V657,F_1V22,11,,0,0,0,0,167487,0,0,0,167487,2020,2020
2018,178,Public Works,Flicker Ln Strathmore Dr from E Northwest Pkwy to,U_V550,F_1V22,10,,152018,0,152018,0,0,0,0,0,152018,,
2018,178,Public Works,Dr Strathmore Dr from Flicker Ln to Kingspoint,U_V606,F_1V22,10,,0,0,0,51622,0,0,0,0,51622,2019,2019
2018,178,Public Works,Summit Ave from Alta Ave to Sears St,U_V490,F_1V22,2,,0,0,0,72785,0,0,0,0,72785,2019,2019
2018,178,Public Works,Summit Ave from Rowena St to Alta Ave,U_V663,F_1V22,2,,0,0,0,0,166527,0,0,0,166527,2020,2020
2018,178,Public Works,Dr Sunbriar Ave from Godfrey Ave to Sarah Lee,U_V514,F_1V22,5,,0,0,0,163165,0,0,0,0,163165,2019,2019
2018,178,Public Works,Sundial Dr from Dennis Rd to Satsuma Dr,U_V385,F_1V22,13,,0,0,0,404637,0,0,0,0,404637,2019,2019
2018,178,Public Works,Sunny Woodburn Crest Trl Ln From E Red Bird Ln To,U_V474,F_1V22,3,,63700,0,63700,0,0,0,0,0,63700,,
2018,178,Public Works,Cummings Sunnyvale St St from Ann Arbor Ave to,U_V929,F_1V22,4,,0,0,0,301397,0,0,0,0,301397,2019,2019
2018,178,Public Works,Sylvania Dr from Sinclair Ave to Vinemont St,U_V807,F_1V22,9,,0,0,0,0,0,0,180898,0,180898,2022,2022
2018,178,Public Works,Sylvester St from Vargas St to Knight St,U_V527,F_1V22,2,,0,0,0,126676,0,0,0,0,126676,2019,2019
2018,178,Public Works,Dr Sylvia Dr from Crest Ridge Dr to Desdemona,U_V641,F_1V22,9,,0,0,0,0,124749,0,0,0,124749,2020,2020
2018,178,Public Works,Forrest Syracuse Dr Dr from Wake Forrest Dr to Wake,U_V804,F_1V22,9,,0,0,0,0,0,0,240512,0,240512,2022,2022
2018,178,Public Works,Tabor Dr from Kenwhite Dr to Cosgrove Dr,U_V365,F_1V22,10,,0,0,0,141693,0,0,0,0,141693,2019,2019
2018,178,Public Works,Tara Ln from Edgeglen Dr to Uarda Dr,U_V722,F_1V22,5,,0,0,0,74637,0,0,0,0,74637,2019,2019
2018,178,Public Works,Terry St from S Haskell Ave to S Peak St,U_V811,F_1V22,2,,0,0,0,0,0,142345,0,0,142345,2021,2021
2018,178,Public Works,Dr Timberline Dr from Community Dr to Kendale,U_V890,F_1V22,6,,0,0,0,0,107085,0,0,0,107085,2020,2020
2018,179,Public Works,Tina Ln from Atha Dr to A4938,U_V563,F_1V22,8,,0,0,0,26685,0,0,0,0,26685,2019,2019
2018,179,Public Works,Tioga St from La Grange Dr to Bonnie View Rd,U_V874,F_1V22,8,,64175,0,64175,0,0,0,0,0,64175,,
2018,179,Public Works,Tisinger Ave from Tascosa St to Ulloa Ln,U_V466,F_1V22,9,,0,0,0,52685,0,0,0,0,52685,2019,2019
2018,179,Public Works,Tobian St from Bellafonte Dr to Dandridge Dr,U_V452,F_1V22,10,,0,0,0,106399,0,0,0,0,106399,2019,2019
2018,179,Public Works,Dr Trammel Dr from Bennington Dr to Clemson,U_V841,F_1V22,9,,0,0,0,0,0,0,164228,0,164228,2022,2022
2018,179,Public Works,hwy Trammel Dr from Clemson Dr to E Northwest,U_V806,F_1V22,9,,0,0,0,0,0,0,216982,0,216982,2022,2022
2018,179,Public Works,Trammel Dr from Fisher Rd to Bennington Dr,U_V791,F_1V22,9,,0,0,0,0,0,0,421204,0,421204,2022,2022
2018,179,Public Works,Trio Ln from Wagon Wheels Trl to Caravan Trl,U_V448,F_1V22,3,,0,0,0,189027,0,0,0,0,189027,2019,2019
2018,179,Public Works,Tulip Ln from Camellia Dr to Thackery St,U_V573,F_1V22,13,,0,0,0,0,580150,0,0,0,580150,2020,2020
2018,179,Public Works,Turtle Turtle Creek Creek Blvd Blvd from Turtle Creek Blvd to,U_V848,F_1V22,14,,0,0,0,210739,0,0,0,0,210739,2019,2019
2018,179,Public Works,Tuscany Way from Sinclair Ave to Lippitt Ave,U_V818,F_1V22,9,,0,0,0,0,0,0,150337,0,150337,2022,2022
2018,179,Public Works,Utica Dr from Bruton Rd to Cordell Dr,U_V565,F_1V22,5,,0,0,0,171808,0,0,0,0,171808,2019,2019
2018,179,Public Works,Utica Dr from Cordell Dr to Jennie Lee Ln,U_V353,F_1V22,5,,142722,0,142722,0,0,0,0,0,142722,,
2018,179,Public Works,Valencia St from Sevilla St to East Grand Ave,U_V709,F_1V22,14,,0,0,0,0,0,112504,0,0,112504,2021,2021
2018,179,Public Works,Serv Valley View Ln from Valley View Ln to L B J,U_V639,F_1V22,11,,0,0,0,0,86402,0,0,0,86402,2020,2020
2018,179,Public Works,Ave Vandelia St from Prescott Ave to Hawthorne,U_V601,F_1V22,14,,0,0,0,0,82080,0,0,0,82080,2020,2020
2018,179,Public Works,Velasco Ave from Abrams Rd to Pearson Dr,U_S571,F_2U22,9,,5987,5987,0,0,0,0,0,0,5987,,
2018,179,Public Works,Viceroy Dr from King George Dr to Regal Row,U_V617,F_1V22,2,,0,0,0,0,0,273786,0,0,273786,2021,2021
2018,179,Public Works,Vickery Blvd from Laneri Ave to Glencoe St,U_V383,F_1V22,14,,0,0,0,129380,0,0,0,0,129380,2019,2019
2018,179,Public Works,Vinecrest Dr from Cox Ln to End of Pavement,U_V384,F_1V22,13,,0,0,0,231525,0,0,0,0,231525,2019,2019
2018,179,Public Works,Rd Vinemont St from Forest Grove Dr to Easton,U_V761,F_1V22,9,,0,0,0,0,0,136994,0,0,136994,2021,2021
2018,179,Public Works,Dr W Amherst Ave from Huron Dr to Thurston,U_V332,F_1V22,2,,204040,0,204040,0,0,0,0,0,204040,,
2018,179,Public Works,Dr W Bay Cir from W Lawther Dr to Branchfield,U_V786,F_1V22,9,,0,0,0,0,0,342520,0,0,342520,2021,2021
2018,179,Public Works,W Edgefield Ave Clarendon from S Waverly Dr to S,U_V860,F_1V22,1,,0,0,0,0,403512,0,0,0,403512,2020,2020
2018,179,Public Works,W Hampton Rd Colorado Blvd from Leander Dr to N,U_V489,F_1V22,1,,0,0,0,281260,0,0,0,0,281260,2019,2019
2018,179,Public Works,W Way Commerce St from N Hampton Rd to Postal,U_V932,F_1V22,6,,0,0,0,0,639078,0,0,0,639078,2020,2020
2018,179,Public Works,W Beckley Ave Greenbriar Ln from Stemmons Ave to N,U_V788,F_1V22,1,,296974,0,296974,0,0,0,0,0,296974,,
2018,179,Public Works,to W Toluca Grover C Ave Washington Ave from Orial Ave,U_V821,F_1V22,4,,0,0,0,92713,0,0,0,0,92713,2019,2019
2018,180,Public Works,Dr W Lovers Ln from Menier St to Preston Park,U_V940,F_1V22,13,,0,0,0,317995,0,0,0,0,317995,2019,2019
2018,180,Public Works,W Brookriver Dr Mockingbird Ln from N Stemmons Serv E to,U_V868,F_1V22,2,,314098,0,314098,0,0,0,0,0,314098,,
2018,180,Public Works,W Fwy to N Mockingbird Ln Stemmons from Serv E W John Carpenter,U_V887,F_1V22,6,,0,0,0,0,406695,0,0,0,406695,2020,2020
2018,180,Public Works,W Coombs Pentagon Creek Dr Pkwy from Spruce Valley Ln to,U_V577,F_1V22,3,,259445,0,259445,0,0,0,0,0,259445,,
2018,180,Public Works,W Ave University Blvd from Inwood Rd to Eastern,U_V935,F_1V22,13,,0,0,0,0,0,0,429539,0,429539,2022,2022
2018,180,Public Works,Rd W University Blvd from Robin Rd to Inwood,U_V938,F_1V22,2,,0,0,0,0,0,103472,0,0,103472,2021,2021
2018,180,Public Works,Dr Wake Forrest Dr from Lehigh Dr to Trammel,U_V670,F_1V22,9,,0,0,0,0,0,52513,0,0,52513,2021,2021
2018,180,Public Works,Waldorf Dr from Cromwell Dr to Lathrop Dr,U_V491,F_1V22,13,,0,0,0,0,252174,0,0,0,252174,2020,2020
2018,180,Public Works,TO WALMSLEY WILLOMET AVE AVE FROM MONTCLAIR AVE,U_S572,F_2T22,6,,221649,16313,205336,0,0,0,0,0,221649,,
2018,180,Public Works,Walnut Resurfacing Hill From Project Marsh To Midway,U_V980,F_1V22,1,,2200000,0,2200000,0,0,0,0,0,2200000,,
2018,180,Public Works,Walnut Hill Ln from Chireno St to Marsh Ln,U_V871,F_1V22,13,,0,0,0,414501,0,0,0,0,414501,2019,2019
2018,180,Public Works,Ave Walnut Hill Ln from Midway Rd to Crestline,U_V945,F_1V22,13,,0,0,0,441863,0,0,0,0,441863,2019,2019
2018,180,Public Works,Rd Walnut Hill Ln from Thackery St to Hillcrest,U_V927,F_1V22,13,,0,0,0,470356,0,0,0,0,470356,2019,2019
2018,180,Public Works,Dr Waterview Rd from Bondstone Dr to Classen,U_V704,F_1V22,9,,0,0,0,0,0,56081,0,0,56081,2021,2021
2018,180,Public Works,Dr Webb Chapel Ext from Hargrove Dr to Larga,U_V538,F_1V22,2,,0,0,0,176183,0,0,0,0,176183,2019,2019
2018,180,Public Works,Webb Chapel Rd Chapel Ext from Larga Dr to Webb,U_V920,F_1V22,6,,0,0,0,0,484899,0,0,0,484899,2020,2020
2018,180,Public Works,Webb Service S Chapel Rd from Forest Ln to LBJ,U_V936,F_1V22,6,,0,0,0,0,390163,0,0,0,390163,2020,2020
2018,180,Public Works,Weeburn Dr from Marsh Ln to Cox Ln,U_V694,F_1V22,13,,0,0,0,0,0,370028,0,0,370028,2021,2021
2018,180,Public Works,Rd Westlake Ave from Velasco Ave to Wendover,U_V341,F_1V22,9,,82937,0,82937,0,0,0,0,0,82937,,
2018,180,Public Works,Dr Westover Dr from Arborside Dr to Ridgemar,U_V371,F_1V22,10,,0,0,0,156923,0,0,0,0,156923,2019,2019
2018,180,Public Works,Leandro Whittier Dr Ave from San Benito Way to San,U_V767,F_1V22,9,,0,0,0,0,0,80228,0,0,80228,2021,2021
2018,180,Public Works,Benito Whittier Way Ave from Santa Clara Dr to San,U_V630,F_1V22,9,,0,0,0,0,0,142379,0,0,142379,2021,2021
2018,180,Public Works,Dr Wickersham Rd from McCree Rd to Wallbrook,U_V495,F_1V22,10,,76249,0,76249,0,0,0,0,0,76249,,
2018,180,Public Works,Ln Wightman Pl from Baseline Dr to Chimney Hill,U_V351,F_1V22,10,,0,0,0,52033,0,0,0,0,52033,2019,2019
2018,180,Public Works,Wild Honey Dr From Tioga St To A11316,U_V428,F_1V22,8,,27028,0,27028,0,0,0,0,0,27028,,
2018,180,Public Works,Willis Ave from Worcola St to Greenville Ave,U_V394,F_1V22,14,,0,0,0,0,85476,0,0,0,85476,2020,2020
2018,180,Public Works,of I.H. Willis 75 to Avenue Hen from Northbound Service Road,U_W248,F_0717,14,,50252,0,50252,0,0,0,0,0,50252,,
2018,180,Public Works,Willowdell Dr from Caulan Dr to Towns St,U_V699,F_1V22,10,,0,0,0,0,388688,0,0,0,388688,2020,2020
2018,180,Public Works,to Winding Church Rd Ridge from 9800 Winding Ridge Dr,U_V665,F_1V22,10,,0,0,0,0,85750,0,0,0,85750,2020,2020
2018,181,Public Works,Dr Winedale Dr from Walnut Hill Ln to Lacrosse,U_V387,F_1V22,10,,0,0,0,136742,0,0,0,0,136742,2019,2019
2018,181,Public Works,Winsted Dr from Lakeforest Ct to Pasadena Pl,U_V588,F_1V22,9,,0,0,0,0,0,107256,0,0,107256,2021,2021
2018,181,Public Works,Ave Winsted Dr from Lakewood Blvd to Westlake,U_V719,F_1V22,9,,0,0,0,0,0,66714,0,0,66714,2021,2021
2018,181,Public Works,Rd Winsted Dr from Pasadena Pl to White Rock,U_V635,F_1V22,9,,0,0,0,0,0,51515,0,0,51515,2021,2021
2018,181,Public Works,Lake Ave Winsted Dr from Westlake Ave to Meadow,U_V753,F_1V22,9,,0,0,0,0,0,63009,0,0,63009,2021,2021
2018,181,Public Works,Dr Winsted Dr from White Rock Rd to Tokalon,U_V362,F_1V22,9,,273783,0,273783,0,0,0,0,0,273783,,
2018,181,Public Works,Winters St from S Ewing St to Harlandale Ave,U_V678,F_1V22,4,,0,0,0,61466,0,0,0,0,61466,2019,2019
2018,181,Public Works,Stillwater Woodbrook Dr Dr from Ashcroft Ave to,U_V593,F_1V22,10,,73642,0,73642,0,0,0,0,0,73642,,
2018,181,Public Works,Ln Woodleigh Dr from Timber Trail Dr to Marsh,U_V346,F_1V22,13,,0,0,0,237287,0,0,0,0,237287,2019,2019
