cip_year,source_page,department,project_name,project_id,project_type,funding_source,address_location,comp_date,previous_appropriations,spent,remaining,year_2022,year_2023,project_total,future_cost,start_year,end_year
2021,"167, 168",Street & Transportation,Hike and Bike Trails- W660,,Hike and Bike Trails,2006 Bonds / 2012 Bonds / Other GO Non-Debt CIP -,Citywide,06/2023,494999,0,494999,0,0,494999,0,,
2021,168,Street & Transportation,Hillcrest Rd from McCallum Blvd to Riseden Dr,V965,Street Resurfacing,2017 Bonds,14,09/2023,0,0,0,814911,0,814911,0,2022,2022
2021,168,Street & Transportation,Hillcrest Road Repair,P059,Partnership Projects Intergovernmental,Capital Reimbursement Projects,Citywide,Ongoing,0,-23340,23340,0,0,0,0,,
2021,168,Street & Transportation,Hilton Head Dr & Harbor Town Dr,S261,Alley Reconstruction,2012 Bonds / 2017 Bonds,12,09/2022,36607,21301,15304,0,0,36607,0,,
2021,168,Street & Transportation,Hilton Head Dr & River Hill Cir,S260,Alley Reconstruction,2012 Bonds / 2017 Bonds,12,09/2022,283459,270195,13264,0,0,283459,0,,
2021,168,Street & Transportation,Hodde St from Woodmont Dr to N Jim Miller Rd,V204,Street Reconstruction,2017 Bonds,5,12/2024,241147,151716,89431,1389285,0,1630432,0,2022,2022
2021,168,Street & Transportation,Holland Ave from Turtle Creek Blvd to Bowser Ave,V836,Street Resurfacing,2017 Bonds,7,10/2022,106399,106399,0,106399,0,212798,0,2022,2022
2021,168,Street & Transportation,Holly Hill from Phoenix to Pineland,S604,Target Neighborhood,2012 Bonds / 2017 Bonds,13,01/2023,1266216,1268282,-2066,0,0,1269798,0,,
2021,168,Street & Transportation,Hord Ave. - Moler St. To Brandon St.,V181,Street Petitions,2017 Bonds,3,12/2023,120886,124118,-3232,0,737132,858018,0,2023,2023
2021,169,Street & Transportation,Hudspeth Ave from Biglow St to Cardinal Dr,S509,Street Resurfacing,2017 Bonds,4,09/2021,0,0,0,0,0,0,0,,
2021,169,Street & Transportation,Hughes Lane from Churchill Way to Lafayette Way,S605,Target Neighborhood,2012 Bonds / 2017 Bonds,11,01/2023,1309284,1310229,-944,0,0,1313035,0,,
2021,169,Street & Transportation,Hughes Lane from LaFayette Way to the Alley North of Linden,S413,Free Sidewalk and Ramp Improvements Barrier,2012 Bonds,Citywide,Ongoing,8666,8606,60,0,0,8666,0,,
2021,169,Street & Transportation,Hughes Ln from Wilderness Ct to Preston Rd,V224,Street Reconstruction,2017 Bonds,11,11/2023,103405,104286,-881,0,823393,926798,0,2023,2023
2021,169,Street & Transportation,I-30 Bridge- Replacment,P107,Bridge Repair Modification and,Capital Reimbursement Projects,10,Ongoing,16667500,16628185,39315,0,0,16667500,0,,
2021,169,Street & Transportation,I-30 Signature Design,P658,Partnership Projects Intergovernmental,2006 Bonds,10,Ongoing,5154766,5154047,719,0,0,5154766,0,,
2021,169,Street & Transportation,IH20 and Mountain Creek Parkway- W696,,Partnership Projects Intergovernmental,2012 Bonds,3,06/2022,100000,0,100000,0,0,100000,0,,
2021,169,Street & Transportation,Illegal Landfill Remediation,P036,Partnership Projects Intergovernmental,Capital Reimbursement Projects,Citywide,Ongoing,29168131,29085618,82513,0,0,29168131,0,,
2021,169,Street & Transportation,Imperial St From Bertrand Ave To Lagow S,S436,Street Reconstruction,2012 Bonds,Citywide,07/2021,611205,567281,43924,0,0,611205,0,,
2021,170,Street & Transportation,Industrial Blvd - Cadiz St to Continental Ave,U215,Partnership Projects Intergovernmental,2006 Bonds / 2012 Bonds / 2017 Bonds / Capital Reimbursement Projects,2,Ongoing,4009125,1067758,2941367,0,0,4009125,0,,
2021,170,Street & Transportation,Inwood Intersection Traffic Signal Modifications,W258,Traffic Signals,Capital Reimbursement Projects,2,12/2021,20703,13725,6978,0,0,20703,0,,
2021,170,Street & Transportation,JB Jackson From Grand To MLK,S437,Street Reconstruction,2006 Bonds / 2012 Bonds,7,08/2021,1080474,1009401,71075,0,0,1080474,0,,
2021,170,Street & Transportation,Jefferson Blvd From Adams Ave To Polk St,V988,Design Streetscape-Urban,2017 Bonds,1,06/2024,118157,118951,-794,0,893057,1011214,0,2023,2023
2021,170,Street & Transportation,Jefferson-Twelfth Connector Lane Diet-Removal,V990,Target Neighborhood,2017 Bonds,1,11/2023,239921,245320,-5399,1774677,0,2014598,0,2022,2022
2021,170,Street & Transportation,Joyce Way from Thackery St to Hillcrest Rd,V230,Street Reconstruction,2017 Bonds,13,04/2022,723498,726407,-2909,137763,0,861261,0,2022,2022
2021,171,Street & Transportation,Judge Dupree Dr from Gentle River Dr to Silverhill Dr,V562,Street Resurfacing,2017 Bonds,8,03/2022,64228,38807,25420,0,0,64228,0,,
2021,171,Street & Transportation,Katy Trail-Skillman- White,R276,Partnership Projects Intergovernmental,2006 Bonds / Capital Reimbursement Projects,9,Ongoing,4416719,4501165,-84447,0,0,4501165,0,,
2021,171,Street & Transportation,Keller Springs / Preston / Westgrove,S401,Partnership Projects Intergovernmental,2012 Bonds / Capital Reimbursement Projects,Citywide,Ongoing,822208,751797,70410,0,0,822208,0,,
2021,171,Street & Transportation,Keller Springs Rd. at Westgrove Dr Round,P655,Partnership Projects Intergovernmental,2006 Bonds,Citywide,Ongoing,19863,19494,369,0,0,19863,0,,
2021,171,Street & Transportation,Kelsey Rd from Inwood Rd to Meaders Ln,V690,Street Resurfacing,2017 Bonds,7,09/2022,412526,412526,0,412526,0,825052,0,2022,2022
2021,171,Street & Transportation,Kernack St From Phinney Ave To Burns Ave,V237,Street Reconstruction,2017 Bonds,1,12/2023,69389,71458,-2070,0,1246823,1316212,0,2023,2023
2021,171,Street & Transportation,Kiest Blvd & Ledbetter Dr Interesection,W228,Traffic Signals,Capital Reimbursement Projects,3,12/2021,23204,13993,9211,0,0,23204,0,,
2021,172,Street & Transportation,Kimball Neighborhood Plus Target Area Sidewalk and Barrier Free Ramp Improvements,V148,Free Sidewalk and Ramp Improvements Barrier,2017 Bonds,12,04/2022,356728,358860,-2132,0,0,358860,0,,
2021,172,Street & Transportation,Kingsley Rd from Crofton Dr to Winedale,V463,Street Resurfacing,2017 Bonds,10,12/2022,54958,54958,0,0,0,54958,0,,
2021,172,Street & Transportation,Kirnwood Dr/Wheatland Rd,P042,Partnership Projects Intergovernmental,Capital Reimbursement Projects,Citywide,Ongoing,130000,89982,40018,0,0,130000,0,,
2021,172,Street & Transportation,Knox from Katy Trail to US 75,S408,Complete Street,2012 Bonds,Citywide,09/2023,227903,20642,207261,0,0,227903,0,,
2021,172,Street & Transportation,La Rue St. And Wyoming St. - Cockrell Hill Rd. To La Rue St.,V002,Alley Petitions,2017 Bonds,3,10/2022,94000,40299,53701,0,0,94000,0,,
2021,172,Street & Transportation,Lake Highlands Trail From White Rock Creek Trail to Skillman,S617,Hike and Bike Trails,2006 Bonds / 2012 Bonds,Citywide,09/2023,866088,796412,69675,0,0,866088,0,,
2021,172,Street & Transportation,Lamar (S) from IH 45 to Hatcher,S396,Complete Street,2012 Bonds,Citywide,11/2021,9353227,9263686,89541,0,0,9353227,0,,
2021,"172, 173",Street & Transportation,Lamar Streetscape Project,W045,Design Streetscape-Urban,2006 Bonds / 2017 Bonds,"2, 14",11/2023,2424882,314201,2110681,0,0,2424882,0,,
2021,173,Street & Transportation,Lamplighter Ln from Meadow Crest Dr to Del Roy Dr,V846,Street Resurfacing,2017 Bonds,12,09/2022,15351,0,15351,0,0,15351,0,,
2021,173,Street & Transportation,Lanshire Dr From Chiswell Rd To Audelia Rd,V269,Street Reconstruction,2017 Bonds,10,12/2022,85249,93833,-8585,546339,0,631588,0,2022,2022
2021,173,Street & Transportation,Laurel Hill Dr From Budeudy Dr To End Of Pavement,V264,Street Reconstruction,2017 Bonds,8,10/2022,94098,21924,72174,0,0,94098,0,,
2021,173,Street & Transportation,Laurel Hill Dr from Kleberg Rd to Budeudy Dr,V211,Street Reconstruction,2017 Bonds,8,10/2022,577820,56594,521226,0,0,577820,0,,
2021,173,Street & Transportation,LBJ/Skillman Intersection Improvements,V133,Partnership Projects Intergovernmental,2017 Bonds,10,10/2024,1196114,66571,1129543,0,3948028,5144142,0,2023,2023
2021,173,Street & Transportation,Ledbetter / Grady Niblo Ext - Merrifield,U219,Partnership Projects Intergovernmental,2006 Bonds,10,12/2024,44065,10009,34056,0,0,44065,0,,
2021,173,Street & Transportation,Ledbetter Dr (E) From Kolloch Dr to Mayforge Dr,S454,Street Reconstruction,2006 Bonds / 2012 Bonds / 2017 Bonds,5,12/2024,460425,32949,427476,0,0,460425,0,,
2021,174,Street & Transportation,Lemmon Ave E from Lemmon Ave E to Oak Grove Ave,V297,Street Reconstruction,2017 Bonds,14,04/2024,577490,32492,544998,0,0,577490,0,,
2021,174,Street & Transportation,Lemmon Ave E from Noble Ave to McKinney Ave,V904,Street Resurfacing,2017 Bonds,14,09/2022,161240,161240,0,98613,0,259853,0,2022,2022
2021,174,Street & Transportation,Lemmon Ave from Douglas Ave to Wycliff A,V296,Street Reconstruction,2012 Bonds,14,11/2022,256121,256121,0,0,0,256121,0,,
2021,174,Street & Transportation,Lemmon Ave from Douglas Ave to Wycliff Ave,V296,Street Reconstruction,2017 Bonds,14,11/2022,8592,19716,-11125,0,894881,903473,0,2023,2023
2021,174,Street & Transportation,Lemmon Ave from Lemmon Ave to Howell St,V900,Street Resurfacing,2017 Bonds,14,04/2023,98990,98990,0,98990,0,197980,0,2022,2022
2021,174,Street & Transportation,Lemmon Ave from Reagan St to Throckmorton St,V922,Street Resurfacing,2017 Bonds,14,09/2022,197091,197091,0,195956,0,393047,0,2022,2022
2021,174,Street & Transportation,Lemmon Ave from Throckmorton St to Knight St,V944,Street Resurfacing,2017 Bonds,6,09/2022,256329,256329,0,236876,0,493205,0,2022,2022
2021,174,Street & Transportation,Lenel PL (Partnership with District 2) from Clover Ln to Wemdon Dr,V208,Street Reconstruction,2017 Bonds,6,05/2022,943416,948778,-5361,0,0,948778,0,,
2021,175,Street & Transportation,Lenel Pl [Partnership with District 6] From Clover Ln To Wemdon Dr,V240,Street Reconstruction,2017 Bonds,2,03/2022,1033397,1035724,-2327,0,0,1035724,0,,
2021,175,Street & Transportation,Lenel Pl From Lively Ln To Clover Ln,V258,Street Reconstruction,2017 Bonds,6,03/2022,1342096,1347555,-5459,0,0,1347555,0,,
2021,175,Street & Transportation,Lenel Pl from Wemdon Dr to Mixon Dr,V207,Street Reconstruction,2017 Bonds,6,05/2022,1415938,1419938,-4000,201095,0,1617033,0,2022,2022
2021,175,Street & Transportation,Linkwood Dr from Ferndale Rd to Lockhaven Dr,V741,Street Resurfacing,2017 Bonds,9,09/2022,152018,152018,0,0,0,152018,0,,
2021,175,Street & Transportation,Lippitt Ave from Jupiter Rd to Mayfair Blvd,V715,Street Resurfacing,2017 Bonds,2,09/2022,115008,115008,0,0,0,115008,0,,
2021,175,Street & Transportation,Lippitt Ave from Sahara Way to Neering Dr,V673,Street Resurfacing,2017 Bonds,9,09/2022,53885,53885,0,0,0,53885,0,,
2021,175,Street & Transportation,Lockhart Ave from Rustown Dr to Shiloh Dr,V775,Street Resurfacing,2017 Bonds,10,09/2022,481572,481572,0,0,0,481572,0,,
2021,175,Street & Transportation,Lockhaven Dr From E Northwest Hwy To Lockyer Dr,V271,Street Reconstruction,2017 Bonds,10,06/2021,350319,353096,-2777,104546,0,454865,0,2022,2022
2021,175,Street & Transportation,Lockhaven Dr From Lockyer Dr To Lynford Dr,V270,Street Reconstruction,2017 Bonds,10,06/2021,465782,467700,-1918,4273,0,470055,0,2022,2022
2021,175,Street & Transportation,Lockhaven Dr from Lynford Dr to Lanshire Dr,V218,Street Reconstruction,2017 Bonds,10,06/2021,211821,213833,-2012,54724,0,266545,0,2022,2022
2021,176,Street & Transportation,Loree Dr from Carnegie Dr to Mercer Dr,V778,Street Resurfacing,2017 Bonds,8,10/2021,57110,57110,1,0,0,57110,0,,
2021,176,Street & Transportation,Loving Ave from Pasadena Ave to Winsted,V706,Street Resurfacing,2017 Bonds,9,09/2022,35466,35466,0,0,0,35466,0,,
2021,176,Street & Transportation,Loving Ave from Shook Ave to Wildgrove Ave,V687,Street Resurfacing,2017 Bonds,11,09/2022,65719,65719,0,0,0,65719,0,,
2021,176,Street & Transportation,Lynford Dr from Ferndale Rd to Lockhaven Dr,V219,Street Reconstruction,2017 Bonds,10,06/2021,516561,518944,-2383,223374,0,739935,0,2022,2022
2021,176,Street & Transportation,Main St From Good Latimer To Exposition,S397,Free Sidewalk and Ramp Improvements Barrier,2012 Bonds,2,09/2022,1120057,161494,958563,0,0,1120057,0,,
2021,176,Street & Transportation,Maple Ave From 700 South Of Mockingbird Ln To Mockingbird Ln,S316,Street Reconstruction,2012 Bonds / 2017 Bonds,2,12/2023,189483,157447,32036,0,0,189483,0,,
2021,176,Street & Transportation,Maple Ave From Mahon St To Cedar Springs Rd,V314,Thoroughfares,2017 Bonds,14,04/2022,512769,518660,-5891,0,0,518660,0,,
2021,176,Street & Transportation,Maple Ave from McKinney Ave to Mahon St,V298,Street Reconstruction,2017 Bonds,14,12/2022,1818811,811486,1007325,0,0,1818811,0,,
2021,176,Street & Transportation,Maple Ave From Randall St To Wolf St,V315,Thoroughfares,2017 Bonds,14,04/2022,875990,881567,-5577,184023,0,1060013,0,2022,2022
2021,176,Street & Transportation,Maple Glen Dr from A3677 to Westbend Dr,V661,Street Resurfacing,2017 Bonds,10,09/2021,309,0,309,0,0,309,0,,
2021,177,Street & Transportation,Maple Routh Conn from Thomas Ave to McKinney Ave,V917,Street Resurfacing,2017 Bonds,14,09/2022,0,0,0,139430,0,139430,0,2022,2022
2021,177,Street & Transportation,Marfa Ave From Biglow St To Easter Ave,V251,Street Reconstruction,2017 Bonds,4,12/2024,13098,4995,8103,0,813456,826554,0,2023,2023
2021,177,Street & Transportation,Marfa Ave from Fernwood Ave to S Lancaster Rd,V201,Street Reconstruction,2017 Bonds,4,12/2024,22337,11965,10371,0,1183512,1205849,0,2023,2023
2021,177,Street & Transportation,Marlin Dr from Modlin St to La Prada Dr,V711,Street Resurfacing,2017 Bonds,9,09/2022,175136,175136,0,0,0,175136,0,,
2021,177,Street & Transportation,Mayforge Dr From Le Forge Ave to E Ledbe,S455,Street Reconstruction,2006 Bonds / 2012 Bonds,5,08/2021,144594,138287,6307,0,0,144594,0,,
2021,177,Street & Transportation,Maywood Ave from Frio Dr to S Denley Dr,V202,Street Reconstruction,2017 Bonds,4,01/2023,138188,142743,-4555,949880,0,1088068,0,2022,2022
2021,177,Street & Transportation,Mc Kinney Ave Pedestrian Safety Improvement,V171,Free Sidewalk and Ramp Improvements Barrier,2017 Bonds,14,12/2023,710000,18441,691559,0,0,710000,0,,
2021,177,Street & Transportation,McCommas Blvd from McMillan Ave to Worcola St,V233,Street Reconstruction,2017 Bonds,14,12/2023,81467,89236,-7768,0,539438,620905,0,2023,2023
2021,177,Street & Transportation,McKinney Ave from Allen St to Oak Grove Ave,V972,Street Resurfacing,2017 Bonds,14,09/2023,0,0,0,117752,0,117752,0,2022,2022
2021,178,Street & Transportation,McKinney Ave from Boll St to Worthington St,V974,Street Resurfacing,2017 Bonds,14,09/2023,0,0,0,114905,0,114905,0,2022,2022
2021,178,Street & Transportation,McKinney Ave from Fairmount St to Routh St,V975,Street Resurfacing,2017 Bonds,14,09/2023,0,0,0,116345,0,116345,0,2022,2022
2021,178,Street & Transportation,McKinney Ave from Maple Routh Conn to Leonard St,V979,Street Resurfacing,2017 Bonds,14,09/2023,0,0,0,67159,0,67159,0,2022,2022
2021,178,Street & Transportation,McKinney Ave from N Hall St to Lemmon Ave,V976,Street Resurfacing,2017 Bonds,14,09/2022,0,0,0,155516,0,155516,0,2022,2022
2021,178,Street & Transportation,McKinney Ave from Routh St to Boll St,V973,Street Resurfacing,2017 Bonds,14,09/2023,0,0,0,112333,0,112333,0,2022,2022
2021,178,Street & Transportation,McKinney Ave from Worthington St to Allen St,V978,Street Resurfacing,2017 Bonds,11,09/2023,0,0,0,128351,0,128351,0,2022,2022
2021,178,Street & Transportation,McKinney Ave/Cole Two Way Conversion,V137,Partnership Projects Intergovernmental,2017 Bonds,14,12/2023,8000000,177236,7822764,0,0,8000000,0,,
2021,178,Street & Transportation,Meadow Crest Dr From Inwood Road To Lamplighter Lane,V286,Street Reconstruction,2017 Bonds,13,04/2022,713894,712165,1729,67146,0,781040,0,2022,2022
2021,178,Street & Transportation,Meadow Park Dr from Stone Canyon Rd to Regal Park Ln,V225,Street Reconstruction,2017 Bonds,11,01/2024,77544,74024,3520,0,697899,775443,0,2023,2023
2021,179,Street & Transportation,Meandering Way from Alpha Rd to Purple Sage Rd,V910,Street Resurfacing,2017 Bonds,11,09/2022,140066,140843,-777,558541,0,698607,0,2022,2022
2021,179,Street & Transportation,Merit Dr From Clodus Fields Dr To Churchill Way,V311,Thoroughfares,2017 Bonds,11,12/2024,245406,247957,-2551,0,2325680,2571086,0,2023,2023
2021,179,Street & Transportation,Merit From Church Hill Way To LBJ,V302,Thoroughfares,2017 Bonds,11,12/2024,291648,295880,-4233,0,2719459,3011107,0,2023,2023
2021,179,Street & Transportation,Michigan Ave from E Illinois Ave to E Oh,V321,Street Resurfacing,2017 Bonds,4,04/2022,2474,2474,0,0,0,2474,0,,
2021,179,Street & Transportation,Middlebury Dr from Rockhurst Dr to Rutgers Dr,V754,Street Resurfacing,2017 Bonds,9,09/2022,30596,30596,0,0,0,30596,0,,
2021,179,Street & Transportation,Middlebury Dr from Rutgers Dr to Haverford Dr,V566,Street Resurfacing,2017 Bonds,5,Ongoing,106570,106570,0,0,0,106570,0,,
2021,179,Street & Transportation,Milhof Dr From Barnes Bridge Rd To Plummer Dr,V267,Street Reconstruction,2017 Bonds,9,04/2023,154083,158749,-4666,885921,0,1040004,0,2022,2022
2021,179,Street & Transportation,Military Parkway from Elva Ave to Rockbluff Dr (Complete Street),V989,Street Reconstruction,2017 Bonds,5,03/2023,252387,254952,-2565,0,1757051,2009438,0,2023,2023
2021,179,Street & Transportation,Mimms Dr from Featherwood Dr to Mimms Dr,V229,Street Reconstruction,2017 Bonds,12,07/2021,793774,803180,-9407,0,0,803180,0,,
2021,179,Street & Transportation,Mimosa Ln from Edgemere Rd to Hillcrest Rd,V231,Street Reconstruction,2017 Bonds,13,12/2022,162741,167840,-5099,1406603,0,1569344,0,2022,2022
2021,180,Street & Transportation,Mingo Street From Dolphin To Gault,S439,Street Reconstruction,2012 Bonds,7,12/2021,849248,846152,3096,0,0,849248,0,,
2021,180,Street & Transportation,MLK from RB Cullum to SM Wright,S398,Complete Street,2006 Bonds / 2012 Bonds,Citywide,11/2021,606036,605552,484,0,0,606054,0,,
2021,180,Street & Transportation,Modern Streetcar Extension,W072,Partnership Projects Intergovernmental,2006 Bonds,"1, 2, 14",12/2025,2000,522,1478,0,0,2000,0,,
2021,180,Street & Transportation,Modlin St from Hillglenn Rd to Marlin Dr,V674,Street Resurfacing,2017 Bonds,9,09/2022,93570,93570,0,0,0,93570,0,,
2021,180,Street & Transportation,Montague Ave from Yewpon Ave to Ramona,V203,Street Reconstruction,2017 Bonds,4,04/2024,117551,125685,-8134,0,957618,1075169,0,2023,2023
2021,180,Street & Transportation,Montie St From Scyene Rd To Junction St,S440,Street Reconstruction,2012 Bonds,7,07/2021,1080186,1041414,38772,0,0,1080186,0,,
2021,180,Street & Transportation,Morgan Dr From Plaza Blvd To Nandina Dr,V308,Thoroughfares,2017 Bonds,8,04/2024,249787,245538,4249,0,439992,689779,0,2023,2023
2021,180,Street & Transportation,Morningside Ave from Worcola St to Greenville Ave,V819,Street Resurfacing,2017 Bonds,9,09/2022,107016,107016,0,107016,0,214032,0,2022,2022
2021,180,Street & Transportation,Morrell Ave From Bonnie View Rd To High St,V306,Thoroughfares,2017 Bonds,4,04/2024,99188,106675,-7487,0,362897,462085,0,2023,2023
2021,"180, 181",Street & Transportation,Motor St - IH 35E to Medical Center Dr,U222,Partnership Projects Intergovernmental,2006 Bonds / 2017 Bonds / Capital Reimbursement Projects,2,12/2021,16180094,2387460,13792634,0,0,16180094,0,,
2021,181,Street & Transportation,Murray St From Main St To Canton St,V241,Street Reconstruction,2017 Bonds,2,12/2023,109129,131762,-22634,419326,0,528455,0,2022,2022
2021,181,Street & Transportation,Myers Cir from Myers Cir to Elam Rd,V212,Street Reconstruction,2017 Bonds,8,01/2023,102946,95136,7810,926513,0,1029459,0,2022,2022
2021,181,Street & Transportation,N Arcadia Dr From S Ira Ave S Tillery Ave,V998,Target Neighborhood,2017 Bonds,6,12/2023,99238,102553,-3316,0,844439,943677,0,2023,2023
2021,181,Street & Transportation,N Cliff St From Hutchins Ave To Reverend Cbt Smith St,V252,Street Reconstruction,2017 Bonds,4,09/2025,46282,48543,-2261,398540,0,444822,0,2022,2022
2021,181,Street & Transportation,N Fitzhugh Ave from Abbott Ave to Turtle Creek Bnd,V905,Street Resurfacing,2017 Bonds,14,09/2022,179218,179218,1,0,0,179218,0,,
2021,181,Street & Transportation,N Fitzhugh Ave from McKinney Ave to Cole Ave,V299,Street Reconstruction,2017 Bonds,14,11/2023,84309,87072,-2763,0,873302,957611,0,2023,2023
2021,181,Street & Transportation,N Hall St From Cochran St To Central Expwy Srv Rd,V318,Thoroughfares,2017 Bonds,14,01/2024,516797,77101,439696,0,0,516797,0,,
2021,181,Street & Transportation,N Hall St from Floyd St to Swiss Ave,V881,Street Resurfacing,2017 Bonds,13,09/2021,2850,0,2850,0,0,2850,0,,
2021,181,Street & Transportation,N Hall St from Gaston Ave to Floyd St,V869,Street Resurfacing,2017 Bonds,14,09/2021,3575,0,3575,0,0,3575,0,,
2021,181,Street & Transportation,N Hall St From Munger Ave To Cochran St,V317,Thoroughfares,2017 Bonds,14,01/2024,359856,85095,274761,0,0,359856,0,,
2021,182,Street & Transportation,N Hall St from Oak Lawn Ave to Reagan St,V838,Street Resurfacing,2017 Bonds,14,11/2021,138871,138871,0,88871,0,227742,0,2022,2022
2021,182,Street & Transportation,N Hall St From Ross Ave To Munger Blvd,V316,Thoroughfares,2017 Bonds,14,01/2024,972235,94024,878211,0,0,972235,0,,
2021,182,Street & Transportation,N Hall St from Welborn St to Oak Lawn Ave,V837,Street Resurfacing,2017 Bonds,14,11/2021,144101,144101,0,86710,0,230811,0,2022,2022
2021,182,Street & Transportation,N Hampton Rd from I-30 W Commerce St,V969,Street Resurfacing,2017 Bonds,4,09/2023,0,0,0,955255,0,955255,0,2022,2022
2021,182,Street & Transportation,N Ira Ave From N Arcadia Dr To W Jefferson Blvd,V999,Target Neighborhood,2017 Bonds,6,12/2023,76403,78217,-1814,0,589168,665571,0,2023,2023
2021,182,Street & Transportation,N Lancaster Ave From E. Colorado Blvd To Addison St,V238,Street Reconstruction,2017 Bonds,1,12/2023,62045,53758,8287,0,371320,433365,0,2023,2023
2021,182,Street & Transportation,N Morocco Ave From Goodman St To N Justin Ave,V259,Street Reconstruction,2017 Bonds,6,12/2023,73399,77451,-4052,0,629093,702492,0,2023,2023
2021,182,Street & Transportation,N Munger Blvd from Gaston Ave to Live Oak,V915,Street Resurfacing,2017 Bonds,5,02/2022,620165,620165,0,620165,0,1240330,0,2022,2022
2021,182,Street & Transportation,N Munger Blvd from Junius St to Gaston Ave,V301,Street Reconstruction,2017 Bonds,14,11/2023,134218,104845,29373,0,714320,848538,0,2023,2023
2021,182,Street & Transportation,N Munger Blvd from Tremont St to Worth St,V300,Street Reconstruction,2017 Bonds,14,11/2023,126561,103049,23512,0,568840,695401,0,2023,2023
2021,183,Street & Transportation,N Munger Blvd From Worth St To Junius St,V319,Thoroughfares,2017 Bonds,14,11/2023,122798,99917,22882,0,497357,620155,0,2023,2023
2021,183,Street & Transportation,N Pearl St/Flora St Streetscape & Pedestrian Improvements,V982,Design Streetscape-Urban,2017 Bonds,14,06/2025,38500,4481,34019,480750,480750,1000000,0,2022,2023
2021,183,Street & Transportation,N Walton St From Elm St To End Of Pavement,V242,Street Reconstruction,2017 Bonds,2,12/2023,126414,75196,51219,369710,0,496124,0,2022,2022
2021,183,Street & Transportation,Nagle St from Denton Dr to Overlake Dr,V209,Street Reconstruction,2017 Bonds,6,12/2024,145100,165776,-20676,0,1005410,1150510,0,2023,2023
2021,183,Street & Transportation,Neering Dr from Lippitt Ave to Lanewood Cir,V700,Street Resurfacing,2017 Bonds,10,09/2022,74671,74671,0,0,0,74671,0,,
2021,183,Street & Transportation,Norcross Ln from Castlegate Dr to Marsh Ln,V842,Street Resurfacing,2017 Bonds,9,09/2023,0,0,0,246754,0,246754,0,2022,2022
2021,183,Street & Transportation,North Boulevard Terrace Extension- Bridget To Plymouth,V991,Target Neighborhood,2017 Bonds,1,05/2024,323657,327625,-3969,0,1831584,2155241,0,2023,2023
2021,183,Street & Transportation,Northaven Rd from Marsh Ln to Cox Ln,V568,Street Resurfacing,2017 Bonds,13,09/2022,0,372361,-372361,372361,0,372361,0,2022,2022
2021,183,Street & Transportation,Northaven Rd from Royalshire Dr to Crest Brook Dr,V226,Street Reconstruction,2017 Bonds,11,12/2022,80029,67173,12856,719394,0,799423,0,2022,2022
2021,183,Street & Transportation,Northbound S Westmoreland At Kimball High Sch Parking Lot,V304,Thoroughfares,2017 Bonds,3,10/2022,149539,155145,-5606,807912,0,957451,0,2022,2022
2021,184,Street & Transportation,Northcliff Dr from Bondstone Dr to Classen Dr,V729,Street Resurfacing,2017 Bonds,10,09/2022,86265,86265,1,0,0,86265,0,,
2021,184,Street & Transportation,Northcreek Ln from L B J Serv N to End of Pavement,V227,Street Reconstruction,2017 Bonds,11,12/2022,79533,70884,8648,714929,0,794462,0,2022,2022
2021,184,Street & Transportation,Northlake Dr from Coolair Dr to Kirkwood Dr,V764,Street Resurfacing,2017 Bonds,9,09/2022,157231,157231,0,0,0,157231,0,,
2021,184,Street & Transportation,Northlake Dr from Kirkwood Dr to Hambrick Rd,V766,Street Resurfacing,2017 Bonds,4,09/2022,108251,108251,0,0,0,108251,0,,
2021,184,Street & Transportation,Northwest Highway/Preston Parking/ Transportation Interface,V141,Partnership Projects Intergovernmental,2017 Bonds,13,12/2025,100000,9900,90100,1000000,8895503,9995503,0,2022,2023
2021,184,Street & Transportation,Oak Lawn-Cedar Springs Area Improvements,V156,Free Sidewalk and Ramp Improvements Barrier,2017 Bonds,2,06/2024,513144,514180,-1036,0,0,514180,0,,
2021,184,Street & Transportation,Oak Plaza from Kleberg Rd to End of Pavement,V213,Street Reconstruction,2017 Bonds,8,10/2022,706482,60463,646019,0,0,706482,0,,
2021,184,Street & Transportation,Old Gate Ln from San Leandro Dr to Groveland Dr,V672,Street Resurfacing,2017 Bonds,2,09/2022,50009,50009,0,0,0,50009,0,,
2021,184,Street & Transportation,Pacific Plaza Traffic Signal Upgrade,W311,Traffic Signals,Capital Reimbursement Projects,14,12/2021,375000,639971,-264971,0,0,639971,0,,
2021,185,Street & Transportation,Palisade Dr From N Prairie Creek Rd To Riverway Dr,V255,Street Reconstruction,2017 Bonds,5,01/2022,761032,776998,-15966,170821,0,931853,0,2022,2022
2021,185,Street & Transportation,Palo Pinto Ave. And Velasco Ave - Concho St. To Skillman St,V006,Alley Petitions,2017 Bonds,14,02/2024,64840,74391,-9551,0,119255,184095,0,2023,2023
2021,185,Street & Transportation,Park Grove Ln (18627-18851) and Kirkmead,S294,Alley Reconstruction,2012 Bonds,Citywide,09/2022,423419,422558,861,0,0,423419,0,,
2021,185,Street & Transportation,Park Lane - US 75 to Greenville,U227,Partnership Projects Intergovernmental,2017 Bonds / 2006 Bonds,13,12/2022,500155,366059,134097,0,0,500155,0,,
2021,185,Street & Transportation,Park Lane from Boedecker to US75,U226,Partnership Projects Intergovernmental,2006 Bonds / 2017 Bonds,13,07/2021,1878568,1180316,698252,0,0,1878568,0,,
