cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,year_2024,year_2025,year_2026,year_2027,validation_label
2024,Street Resurfacing,138,2024 Bonds,1300-1500 Prichard Ln,2026,2026,5,0,889928,0,0,889928,0,
2024,Street Resurfacing,138,2024 Bonds,1300-1500 Traymore Ave,2026,2026,5,0,846718,0,0,846718,0,
2024,Street Resurfacing,139,2024 Bonds,1300-1500 Wasco Ln,2026,2026,8,0,345185,0,0,345185,0,
2024,Street Resurfacing,139,2024 Bonds,1300-1600 Greenville Ave,2026,2026,14,0,999331,0,0,999331,0,
2024,Street Resurfacing,139,2024 Bonds,13400 Mill Grove Ln,2027,2027,11,0,433958,0,0,0,433958,
2024,Street Resurfacing,139,2024 Bonds,13500-13600 Far Hills Ln,2027,2027,11,0,499909,0,0,0,499909,
2024,Street Resurfacing,139,2024 Bonds,13500-13600 Peyton Dr,2027,2027,11,0,568946,0,0,0,568946,
2024,Street Resurfacing,139,2024 Bonds,13500-14000 Coit Rd,2026,2026,11,0,2634533,0,0,2634533,0,
2024,Street Resurfacing,139,2024 Bonds,13600-13700 Rolling Hills Ln,2025,2025,11,0,849074,0,849074,0,0,
2024,Street Resurfacing,139,2024 Bonds,1400 Autumn Leaves Trl,2025,2025,3,0,486751,0,486751,0,0,
2024,Street Resurfacing,139,2024 Bonds,14000 Brookcrest Dr,2025,2025,11,0,481959,0,481959,0,0,
2024,Street Resurfacing,139,2024 Bonds,14000-14800 Lasater Rd,2027,2027,8,0,1989191,0,0,0,1989191,
2024,Street Resurfacing,139,2024 Bonds,14100-14400 Edgecrest Dr,2025,2025,11,0,872709,0,872709,0,0,
2024,Alley Reconstruction,139,2024 Bonds,1415-1427 E Illinois Ave & 2127 Corinth St (A02085),2025,2026,4,0,292065,0,43810,248255,0,
2024,Street Reconstruction,139,2024 Bonds,1500-1600 Market Center Blvd,2026,2027,6,0,5418377,0,0,812757,4605620,
2024,Street Resurfacing,139,2024 Bonds,1500-1600 W Five Mile Pkwy,2025,2025,4,0,699548,0,699548,0,0,
2024,Street Resurfacing,139,2024 Bonds,1500-1700 Indian Summer Trl,2026,2026,3,0,675344,0,0,675344,0,
2024,Street Resurfacing,139,2024 Bonds,15700 Daleport Cir,2025,2025,11,0,335926,0,335926,0,0,
2024,Street Resurfacing,139,2024 Bonds,15800-15900 Ranchita Dr,2027,2027,12,0,370688,0,0,0,370688,
2024,Street Resurfacing,139,2024 Bonds,1600 Bennett Ave,2025,2025,2,0,220594,0,220594,0,0,
2024,Street Resurfacing,139,2024 Bonds,1600 Five Mile Ct,2025,2025,4,0,117444,0,117444,0,0,
2024,Street Resurfacing,139,2024 Bonds,1600-1700 Solitude Dr,2026,2026,3,0,431116,0,0,431116,0,
2024,Alley Reconstruction,140,2017 Bonds,1608-1620 Day Star Dr - 1603-1633 Hanging Cliff Dr,2024,2024,4,501073,507924,6852,0,0,0,
2024,Alley Reconstruction,140,2017 Bonds,1621-1631 Windchime Dr - 1614- 1626 Vatican Ln,2024,2024,4,268153,272530,4377,0,0,0,
2024,Street Resurfacing,140,2024 Bonds,16600 Vicarage Ct,2027,2027,12,0,164227,0,0,0,164227,
2024,Street Resurfacing,140,2024 Bonds,16800-16900 Hunters Point Dr,2025,2025,12,0,431116,0,431116,0,0,
2024,Street Reconstruction,140,2024 Bonds,1700-1800 Cadiz St,2026,2027,2,0,4029796,0,0,604469,3425327,
2024,Alley Reconstruction,140,2017 Bonds,1708-1920 Vatican Ln - 1705-1921 Windchime Dr,2024,2024,4,399774,404410,4637,0,0,0,
2024,Street Resurfacing,140,2024 Bonds,17100 Spanky Pl,2025,2025,12,0,154643,0,154643,0,0,
2024,Street Resurfacing,140,2024 Bonds,17400 Oakington Ct,2026,2026,12,0,259904,0,0,259904,0,
2024,Street Resurfacing,140,2024 Bonds,17400 Stanworth Dr,2026,2026,12,0,119556,0,0,119556,0,
2024,Target Neighborhood,140,2017 Bonds,17604-17630 Davenport Alley Construction,,,12,77624,77624,0,0,0,0,
2024,Street Petitions,140,2024 Bonds,17800 Windpiper Dr,2025,2027,12,0,703450,0,105518,0,597933,
2024,Street Resurfacing,140,2024 Bonds,1800 Fernwood Ave,2026,2026,4,0,158785,0,0,158785,0,
2024,Street Resurfacing,140,2024 Bonds,1800 Olive St,2025,2025,14,0,122480,0,122480,0,0,
2024,Street Petitions,140,2024 Bonds,1800-2000 Emmett St,2026,2027,1,0,1425280,0,0,213792,1211488,
2024,Street Resurfacing,140,2024 Bonds,1900 Cadiz St,2027,2027,2,0,289131,0,0,0,289131,
2024,Street Resurfacing,140,2024 Bonds,1900-2000 Mckinney Ave,2025,2025,14,0,543443,0,543443,0,0,
2024,Alley Reconstruction,141,2024 Bonds,1906-2046 Autumn Meadow Trl & 2019- 2067 Chevella Dr (A06415),2025,2026,8,0,481425,0,72214,409211,0,
2024,Street Petitions,141,2024 Bonds,200 Beckley Hills Dr,2026,2027,8,0,646813,0,0,97022,549791,
2024,Street Reconstruction,141,2024 Bonds,2000 Clymer St,2026,2027,6,0,312360,0,0,46854,265506,
2024,Street Resurfacing,141,2024 Bonds,2000 Live Oak St,2025,2025,14,0,256899,0,256899,0,0,
2024,Street Resurfacing,141,2024 Bonds,2000-2200 Montalba Ave,2025,2025,9,0,613049,0,613049,0,0,
2024,Street Resurfacing,141,2024 Bonds,2000-2200 Orial Ave,2026,2026,4,0,412354,0,0,412354,0,
2024,Street Resurfacing,141,2024 Bonds,2000-2400 Skylark Dr,2027,2027,4,0,1009578,0,0,0,1009578,
2024,Alley Reconstruction,141,2024 Bonds,2011-2223 San Francisco Dr & 2006- 2218 El Capitan (A07879),2025,2026,9,0,508500,0,76275,432225,0,
2024,Street and Alley Improvements,141,Other GO CIP - Debt,2022 Certificate of Obligation-Streets,2024,2024,Citywide,39936997,40000000,63003,0,0,0,
2024,Street and Alley Improvements,141,Other GO CIP - Debt,2022 Certificates of Obligation - Streets Underserved,2024,2024,Citywide,9947453,10000000,52547,0,0,0,
2024,Street Resurfacing,141,Other GO CIP - Debt,2023 Certificates of Obligation - Street,2024,2024,Citywide,6899200,11200000,4300800,0,0,0,
2024,Street Resurfacing,141,Other GO CIP - Debt,2023 Certificates of Obligation - Unders,2024,2024,Citywide,44774290,44800000,25710,0,0,0,
2024,Street and Alley Improvements,141,Other GO CIP - Debt,2023 Certificates of Obligation,2024,2024,Citywide,5219182,10000000,4780818,0,0,0,
2024,Street Resurfacing,141,Other GO CIP - Debt,2024 Certificates of Obligation - Street,2024,2024,Citywide,2768136,183891944,181123808,0,0,0,
2024,Alley Petitions,142,2024 Bonds,203-319 N Willomet Ave & 202-318 N Winnetka Ave (A01565),2026,2027,1,0,300000,0,0,45000,255000,
2024,Street Reconstruction,142,2024 Bonds,2100 N Harwood St,2025,2027,14,0,2548553,0,382283,0,2166270,
2024,Street Resurfacing,142,2024 Bonds,2100-2200 S Ewing Ave,2026,2026,4,0,346972,0,0,346972,0,
2024,Street Reconstruction,142,2024 Bonds,2100-2200 Toluca Ave,2026,2027,4,0,932039,0,0,139806,792233,
2024,Street Petitions,142,2024 Bonds,2100-2200 Winsted Dr,2026,2027,9,0,3767844,0,0,565177,3202667,
2024,Street Resurfacing,142,2024 Bonds,2100-2300 Barberry Dr,2025,2025,1,0,592013,0,592013,0,0,
2024,Alley Reconstruction,142,2024 Bonds,2105-2117 Autumn Meadow & 2106- 2112 Garden Crest (A06409),2025,2026,8,0,107748,0,16162,91586,0,
2024,Alley Reconstruction,142,2024 Bonds,211-215 S Clinton Ave & 202-226 S Edgefield Ave (A01771),2026,2027,1,0,139384,0,0,20908,118476,
2024,Street Resurfacing,142,2024 Bonds,2200 N Harwood St,2025,2025,14,0,451177,0,451177,0,0,
2024,Street Resurfacing,142,2024 Bonds,2200-2400 Romine Ave,2025,2025,7,0,518752,0,518752,0,0,
2024,Alley Reconstruction,142,2017 Bonds,2205-2341 Freeland - 2336-2328 Homeway - 2204- 2340 Babalos,,,7,968472,968472,0,0,0,0,
2024,Alley Reconstruction,142,2024 Bonds,2226-2236 Wolcott Dr & 2227-2237 E Pentagon Pkwy (A10911),2025,2026,8,0,78404,0,11761,66643,0,
2024,Alley Reconstruction,142,2024 Bonds,2226-2242 Talco Dr & 2227-2237 Wolcott Dr (A10912),2025,2026,8,0,115542,0,17331,98211,0,
2024,Street Resurfacing,143,2024 Bonds,2300-2700 Peabody Ave,2025,2025,7,0,1072022,0,1072022,0,0,
2024,Alley Reconstruction,143,2024 Bonds,2305-2829 Tolosa Dr & 2306-2828 Housley Dr (A07889),2025,2026,9,0,974335,0,146150,828185,0,
2024,Street Reconstruction,143,2024 Bonds,2400 Merlin St,2025,2027,7,0,701780,0,105267,0,596513,
2024,Street Resurfacing,143,2024 Bonds,2400 W Five Mile Pkwy,2027,2027,3,0,421126,0,0,0,421126,
2024,Street Resurfacing,143,2024 Bonds,2400-2600 Meyers St,2026,2026,7,0,757783,0,0,757783,0,
2024,Street Reconstruction,143,2024 Bonds,2400-2700 Birmingham Ave,2025,2027,7,0,3151270,0,472691,0,2678580,
2024,Street Resurfacing,143,2024 Bonds,2400-2700 Homer St,2026,2026,14,0,607120,0,0,607120,0,
2024,Street Resurfacing,143,2024 Bonds,2400-2800 Kenesaw Dr,2027,2027,6,0,1000000,0,0,0,1000000,
2024,Street Resurfacing,143,2024 Bonds,2400-2800 Ruidosa Ave,2025,2025,9,0,754696,0,754696,0,0,
2024,Alley Reconstruction,143,2017 Bonds,2408-2564 Club Manor Dr - 2435- 2549 Matland Dr,2024,2024,3,724659,743414,18755,0,0,0,
2024,Alley Petitions,143,2024 Bonds,2508-2532 Warren Ave & 2505-2529 Lenway St (A01307),2026,2027,7,0,207701,0,0,31155,176546,
2024,Street Resurfacing,143,2024 Bonds,2600-2700 Maple Springs Blvd,2027,2027,2,0,244066,0,0,0,244066,
2024,Alley Reconstruction,143,2017 Bonds,2603-2931 Garapan Dr - 2502-2922 Nicholson Dr,2024,2024,4,1016549,1047759,31209,0,0,0,
2024,Street Petitions,143,2024 Bonds,2700 Bakersfield St,2026,2027,3,0,840947,0,0,126142,714805,
2024,Street Reconstruction,143,2024 Bonds,2700 Fernwood Ave,2026,2027,4,0,857487,0,0,128623,728864,
2024,Alley Reconstruction,144,2017 Bonds,2711-2733 Groveridge 9606- 9674 Briggs 9605- 9621 Altacrest,,,7,923615,923615,0,0,0,0,
2024,Street Petitions,144,2024 Bonds,2800 Virgil St,2026,2027,2,0,423728,0,0,63559,360169,
2024,Street Resurfacing,144,2024 Bonds,2800-2900 Edd Rd,2027,2027,8,0,315377,0,0,0,315377,
2024,Street Resurfacing,144,2024 Bonds,2800-3000 Reagan St,2026,2026,14,0,455969,0,0,455969,0,
2024,Alley Reconstruction,144,2024 Bonds,2811-2837 Encino Dr & 2810-2836 Quanah St (A07872),2025,2026,9,0,197635,0,29645,167990,0,
2024,Alley Reconstruction,144,2024 Bonds,2874-2880 56Th & 5103 Cardiff St (A17826),2025,2026,8,0,63273,0,9491,53782,0,
2024,Street Resurfacing,144,2024 Bonds,2900 El Tovar Ave,2027,2027,3,0,128734,0,0,0,128734,
2024,Street Reconstruction,144,2024 Bonds,2900-3000 Dothan Ln,2026,2027,6,0,2496172,0,0,374426,2121746,
2024,Street Petitions,144,2024 Bonds,2900-3000 Hudnall St,2026,2027,2,0,842273,0,0,126341,715932,
2024,Street Reconstruction,144,2024 Bonds,2900-3000 S Belt Line Rd,2025,2027,8,0,4128675,0,619301,0,3509374,
2024,Traffic Signals,144,2024 Bonds,2nd-Pine,2027,2027,7,0,655000,0,0,0,655000,
2024,Street Resurfacing,144,2024 Bonds,300 Winslett Dr,2026,2026,2,0,112733,0,0,112733,0,
2024,Street Resurfacing,144,2024 Bonds,3000 Clover St,2027,2027,2,0,103556,0,0,0,103556,
2024,Street Reconstruction,144,2024 Bonds,3000 Marideen Ave,2026,2027,3,0,223260,0,0,33489,189771,
2024,Street Resurfacing,144,2024 Bonds,3000 Plaudit Pl,2026,2026,13,0,232452,0,0,232452,0,
2024,Street Reconstruction,144,2024 Bonds,3000 Storey Ln,2025,2027,6,0,1079614,0,161942,0,917672,
2024,Street Reconstruction,144,2024 Bonds,3000-3300 Newcastle Dr,2026,2027,6,0,4651238,0,0,697686,3953552,
2024,Street Resurfacing,145,2024 Bonds,300-400 N Henderson Ave,2027,2027,14,0,375561,0,0,0,375561,
2024,Alley Reconstruction,145,2017 Bonds,3004-3150 Kinkaid Dr - 3045-3155 Park Ln,2024,2024,6,1133903,1147068,13165,0,0,0,
2024,Alley Petitions,145,2024 Bonds,3010-3210 Millerdale Ln & 7101- 7119 Scyene Rd (A04254),2026,2027,5,0,360381,0,0,54057,306324,
2024,Alley Reconstruction,145,2024 Bonds,3011-3051 Timberview Rd & 10209 Dale Crest Dr (A05689),2026,2027,13,0,231084,0,0,34663,196421,
2024,Alley Petitions,145,2024 Bonds,301-411 S Montclair Ave & 302-410 S Rosemont Ave (A01819),2026,2027,1,0,312239,0,0,46836,265403,
2024,Alley Reconstruction,145,2024 Bonds,3024-3064 Community (A2985) & A2986 From A2985 To Community,2026,2027,6,0,356713,0,0,53507,303206,
2024,Alley Petitions,145,2024 Bonds,303-427 S Clinton Ave & 300-342 S Edgefield Ave (A01772),2026,2027,1,0,301693,0,0,45254,256439,
2024,Alley Reconstruction,145,2024 Bonds,3061-3185 Lockmoor Ln & 3026- 3098 Newcastle Dr (A05817),2026,2027,6,0,624477,0,0,93672,530805,
2024,Alley Reconstruction,145,2024 Bonds,3100 Clover St (Alley),2026,2027,2,0,148096,0,0,22214,125882,
2024,Street Reconstruction,145,2024 Bonds,3100 Flowerdale Ln,2025,2027,13,0,1522335,0,228350,0,1293985,
2024,Street Resurfacing,145,2024 Bonds,3100 Lemmon Ave,2025,2025,14,0,401146,0,401146,0,0,
2024,Street Resurfacing,145,2024 Bonds,3100 Longbow Ct,2027,2027,13,0,268026,0,0,0,268026,
2024,Street Resurfacing,146,2024 Bonds,3100 Tower Trl,2027,2027,13,0,220025,0,0,0,220025,
2024,Street Reconstruction,146,2024 Bonds,3100 Whirlaway Rd,2025,2027,13,0,1332643,0,199896,0,1132747,
2024,Alley Petitions,146,2024 Bonds,3100-3116 Main St & 3101-3117 Commerce St (A17768),2026,2027,2,0,149930,0,0,22490,127441,
2024,Street Resurfacing,146,2024 Bonds,3100-3600 Jordan Valley Rd,2027,2027,8,0,1319825,0,0,0,1319825,
2024,Alley Reconstruction,146,2024 Bonds,3104-3170 Newcastle Dr & 3205- 3271 Lockmoor Ln (A05821),2026,2027,6,0,464919,0,0,69738,395181,
2024,Alley Reconstruction,146,2024 Bonds,3105-3135 St Croix Dr & 3106-3136 Tower Trl (A05387),2026,2027,13,0,241097,0,0,36165,204932,
2024,Alley Reconstruction,146,2017 Bonds,3105-3171 Newcastle Dr - 3104- 3170 Walnut Hill,2024,2024,6,580115,609559,29444,0,0,0,
2024,Alley Reconstruction,146,2024 Bonds,3108-3180 Jubilee Trl & 3191-3255 Townsend Dr (A05456),2025,2026,13,0,504809,0,75721,429088,0,
2024,Alley Reconstruction,146,2024 Bonds,3111-3165 Whitehall Dr & 3264- 3290 Northaven Rd (A05448),2025,2026,13,0,339532,0,50930,288602,0,
2024,Street Resurfacing,146,2024 Bonds,3200 Dartmoor Ct,2027,2027,13,0,213690,0,0,0,213690,
2024,Street Resurfacing,146,2024 Bonds,3200 Little River Dr,2026,2026,8,0,268351,0,0,268351,0,
2024,Street Resurfacing,146,2024 Bonds,3200-3300 Bowen St,2025,2025,14,0,416902,0,416902,0,0,
2024,Street Resurfacing,146,2024 Bonds,3200-3300 Darvany Dr,2026,2026,6,0,769478,0,0,769478,0,
2024,Street Resurfacing,146,2024 Bonds,3200-3300 Lockmoor Ln,2026,2026,6,0,811469,0,0,811469,0,
2024,Alley Reconstruction,147,2024 Bonds,3207-3365 Whitehall Dr & 3306- 3390 Northaven Rd (A05446),2026,2027,13,0,730633,0,0,109595,621038,
2024,Street Resurfacing,147,2024 Bonds,3300 High Bluff Dr,2027,2027,13,0,285163,0,0,0,285163,
2024,Street Reconstruction,147,2024 Bonds,3300 S Ewing Ave,2025,2027,4,0,746346,0,111952,0,634394,
2024,Street Resurfacing,147,2024 Bonds,3300-3400 Concho St,2027,2027,14,0,287925,0,0,0,287925,
2024,Street Resurfacing,147,2024 Bonds,3300-3400 St Cloud Cir,2027,2027,13,0,1112227,0,0,0,1112227,
2024,Street Resurfacing,147,2024 Bonds,3400 Bogata Blvd,2025,2025,6,0,303600,0,303600,0,0,
2024,Street Resurfacing,147,2024 Bonds,3400 Timbercrest Ln,2027,2027,3,0,220350,0,0,0,220350,
2024,Street Resurfacing,147,2024 Bonds,3400-3500 Pacesetter Dr,2026,2026,8,0,615891,0,0,615891,0,
2024,Alley Petitions,147,2024 Bonds,3403-3517 Urban Ave & 7118 Day St (A04329),2026,2027,5,0,247130,0,0,37070,210061,
2024,Street Resurfacing,147,2024 Bonds,3500 Ingleside Dr,2026,2026,13,0,215964,0,0,215964,0,
2024,Street Reconstruction,147,2024 Bonds,3500 Poquita Dr,2025,2027,6,0,599564,0,89935,0,509629,
2024,Street Reconstruction,147,2024 Bonds,3500-3600 Espanola Dr,2025,2027,6,0,2054294,0,308144,0,1746150,
2024,Street Resurfacing,147,2024 Bonds,3500-3600 Valley Ridge Rd,2025,2025,6,0,685497,0,685497,0,0,
2024,Street Resurfacing,147,2024 Bonds,3500-3700 Lawnview Ave,2027,2027,7,0,767285,0,0,0,767285,
2024,Street Resurfacing,147,2024 Bonds,3500-3700 N Versailles Ave,2027,2027,13,0,524356,0,0,0,524356,
2024,Street Resurfacing,147,2024 Bonds,3500-4100 S Fitzhugh Ave (Local),2026,2026,7,0,929157,0,0,929157,0,
2024,Alley Reconstruction,148,2017 Bonds,3506-3658 High Vista Dr - 11960 Highdale Dr,2024,2024,6,724656,735616,10960,0,0,0,
2024,Alley Reconstruction,148,2024 Bonds,3509-3667 Northaven Rd & 3506-3648 Flair Dr (A05420),2026,2027,13,0,617842,0,0,92676,525166,
2024,Street Resurfacing,148,2024 Bonds,3600 Brown St,2025,2025,14,0,168774,0,168774,0,0,
2024,Street Resurfacing,148,2024 Bonds,3600 Cedar Springs Rd,2026,2026,14,0,288981,0,0,288981,0,
2024,Street Reconstruction,148,2024 Bonds,3600 Dorothy Ave,2026,2027,13,0,529350,0,0,79403,449948,
2024,Street Resurfacing,148,2024 Bonds,3600 Live Oak St,2025,2025,14,0,215964,0,215964,0,0,
2024,Street Resurfacing,148,2024 Bonds,3600 Pinebrook Dr,2026,2026,8,0,126784,0,0,126784,0,
2024,Street Resurfacing,148,2024 Bonds,3600 Rockdale Dr,2025,2025,6,0,478000,0,478000,0,0,
2024,Alley Petitions,148,2024 Bonds,3600-3636 Wendelkin St & 3609- 3639 S Central Expy (A01339),2026,2027,7,0,258594,0,0,38789,219805,
2024,Street Resurfacing,148,2024 Bonds,3600-3800 Pacesetter Dr,2026,2026,8,0,469939,0,0,469939,0,
2024,Street Resurfacing,148,2024 Bonds,3600-4300 W Illinois Ave (District 1),2025,2025,1,0,2035536,0,2035536,0,0,
2024,Street Resurfacing,148,2024 Bonds,3600-4300 W Illinois Ave (District 3),2025,2025,3,0,2035536,0,2035536,0,0,
2024,Alley Reconstruction,148,2024 Bonds,3605-3625 Silverhill Dr & 3610-3620 Softcloud Dr (A09924),2025,2026,8,0,99495,0,14924,84571,0,
2024,Street Resurfacing,148,2024 Bonds,3700 Concho St,2027,2027,14,0,121180,0,0,0,121180,
2024,Street Resurfacing,148,2024 Bonds,3700 Kiest Knoll Dr,2027,2027,3,0,287925,0,0,0,287925,
2024,Street Resurfacing,148,2024 Bonds,3700 Meadowdale Ln,2026,2026,13,0,153668,0,0,153668,0,
2024,Street Resurfacing,149,2024 Bonds,3700 Parry Ave,2026,2026,7,0,283214,0,0,283214,0,
2024,Street Resurfacing,149,2024 Bonds,3700 Vilbig Rd,2027,2027,6,0,177709,0,0,0,177709,
2024,Street Reconstruction,149,2024 Bonds,3700-3800 Kiest Valley Pkwy,2026,2027,3,0,2624057,0,0,393609,2230448,
2024,Street Resurfacing,149,2024 Bonds,3700-3800 Pinebrook Dr,2026,2026,8,0,342342,0,0,342342,0,
2024,Alley Petitions,149,2024 Bonds,3706-3718 Wendelkin St & 3711- 3721 S Central Expy (A01340),2026,2027,7,0,132048,0,0,19807,112241,
2024,Alley Reconstruction,149,2024 Bonds,3710-3770 Stagecoach Trl & 3705-3735 Mclarty Ln (A09954),2025,2026,8,0,193029,0,28954,164075,0,
2024,Alley Reconstruction,149,2024 Bonds,3724-3834 Kiest Valley Pkwy & 3805- 3865 Kiestmeadow (A11022),2026,2027,3,0,606939,0,0,91041,515898,
2024,Street Resurfacing,149,2024 Bonds,3800 Black Oak Dr,2025,2025,8,0,250401,0,250401,0,0,
2024,Street Resurfacing,149,2024 Bonds,3800 Treeline Dr,2025,2025,4,0,368739,0,368739,0,0,
2024,Street Resurfacing,149,2024 Bonds,3800-3900 Wemdon Dr,2025,2025,6,0,501534,0,501534,0,0,
2024,Alley Reconstruction,149,2024 Bonds,3806-3860 Kiestmeadow Dr & 3042-3078 Kiestridge Dr (A06048),2026,2027,3,0,323701,0,0,48555,275146,
2024,Alley Reconstruction,149,2024 Bonds,3807-3835 Kiest Valley Ct & 3938- 3944 Kiestmeadow (A09779),2026,2027,3,0,203574,0,0,30536,173038,
2024,Alley Reconstruction,150,2024 Bonds,3827-3925 Morning Dew Trl & 3904- 3922 Morning Frost (A02346),2025,2026,4,0,326681,0,49002,277679,0,
2024,Alley Reconstruction,150,2017 Bonds,3864-3872 Treeline Cir - 1618-1626 Five Mile Ct,2024,2024,4,378279,384700,6422,0,0,0,
2024,Street Resurfacing,150,2024 Bonds,3900 Lovingood Dr,2025,2025,8,0,268757,0,268757,0,0,
2024,Street Resurfacing,150,2024 Bonds,3900 Texas College Dr,2025,2025,8,0,360373,0,360373,0,0,
2024,Alley Reconstruction,150,2024 Bonds,3908-3938 Kiestmeadow Dr & 3041 Kiestridge Dr (A09779),2026,2027,3,0,154973,0,0,23246,131727,
2024,Street Resurfacing,150,2024 Bonds,400 Realoaks Dr,2027,2027,8,0,93565,0,0,0,93565,
2024,Street Reconstruction,150,2024 Bonds,400 S Akard St,2025,2027,2 14,0,783760,0,117564,0,666196,
2024,Street Resurfacing,150,2024 Bonds,4000 Shoreline Dr,2027,2027,3,0,250401,0,0,0,250401,
2024,Street Resurfacing,150,2024 Bonds,4000 Texas College Dr,2025,2025,8,0,374749,0,374749,0,0,
2024,Street Reconstruction,150,2024 Bonds,4000-4100 Inwood Rd,2026,2027,13,0,4548910,0,0,682337,3866574,
2024,Alley Petitions,150,2024 Bonds,4004-4036 Roswell & 4005-4023 Hall (A455/A11919/Stra nge St),2026,2027,14,0,438551,0,0,65783,372768,
2024,Street Resurfacing,150,2024 Bonds,400-500 Martinique Ave,2026,2026,2,0,322606,0,0,322606,0,
2024,Street Resurfacing,150,2024 Bonds,400-800 N Collett Ave,2027,2027,14,0,932730,0,0,0,932730,
2024,Alley Reconstruction,150,2024 Bonds,405-419 N Clinton Ave & 410 N Edgefield Ave (A01568),2026,2027,1,0,143969,0,0,21595,122374,
2024,Street Resurfacing,150,2024 Bonds,4100 Stagecoach Trl,2026,2026,8,0,198339,0,0,198339,0,
2024,Street Resurfacing,151,2024 Bonds,4100-4700 Elsie Faye Heggins St,2027,2027,7,0,2457960,0,0,0,2457960,
2024,Alley Reconstruction,151,2024 Bonds,4107-4209 Firewood Dr & 4108-4154 Happy Canyon Dr (A09979),2025,2026,8,0,378263,0,56739,321524,0,
2024,Street Resurfacing,151,2024 Bonds,4200 Robertson Dr,2025,2025,8,0,371988,0,371988,0,0,
2024,Street Resurfacing,151,2024 Bonds,4200 Rust College Dr,2025,2025,8,0,327966,0,327966,0,0,
2024,Street Resurfacing,151,2024 Bonds,4200-4300 San Jacinto St,2025,2025,2,0,335439,0,335439,0,0,
