cip_year,project_type,source_page,department,project_name,start_year,end_year,previous_appropriations,project_total,year_2008,year_2009,year_2010,year_2011
2007,Participation With Other Government Agencies - Alternate Modes,166,Street And Thoroughfare,CBD,,,4417172,4417172,0,0,0,0
2007,Transportation Systems Management,166,Street And Thoroughfare,CBD - Commerce - Griffin,,,5972,5972,0,0,0,0
2007,Intergovernmental Partnership Projects,167,Street And Thoroughfare,CBD Fair Link- Hall St. to IH 30,2008,2009,0,4094985,992500,3102485,0,0
2007,Transportation Systems Management,167,Street And Thoroughfare,CBD Traffic Management Study,,,140000,140000,0,0,0,0
2007,Street Resurfacing,167,Street And Thoroughfare,Cedar Crest Blvd.,2010,2010,0,38800,0,0,38800,0
2007,Street Resurfacing,167,Street And Thoroughfare,Cedar Springs,,,724545,724545,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,167,Street And Thoroughfare,Cedar Springs at Douglas and Wycliff,,,60000,60000,0,0,0,0
2007,Traffic Devices - Illuminated Crosswalks,167,Street And Thoroughfare,Cedar Springs at Throckmorton,,,24366,24366,0,0,0,0
2007,Streetscape/Urban Design,167,Street And Thoroughfare,Cedar Springs Median,2010,2010,0,3811200,0,0,571680,3239520
2007,Intergovernmental Partnership Projects,167,Street And Thoroughfare,Cedar Springs S. of Mockingbird,,,32000,32000,0,0,0,0
2007,Alley Reconstruction,167,Street And Thoroughfare,Cedar Tone and Spanish Tr.- Western Park to Knoxville,,,125948,125948,0,0,0,0
2007,Street Resurfacing,167,Street And Thoroughfare,Cedarplaza Ln.,,,59100,59100,0,0,0,0
2007,Thoroughfares,167,Street And Thoroughfare,Central Blvd.,2008,2008,0,12525251,1878788,0,0,10646463
2007,Street Resurfacing,167,Street And Thoroughfare,Central Expwy. (S),,,190709,190709,0,0,0,0
2007,Traffic Signal Upgrades,167,Street And Thoroughfare,Central Expwy. at R.L. Thornton,,,87887,87887,0,0,0,0
2007,Traffic Signal Upgrades,168,Street And Thoroughfare,Central Signal Computer/ Software Upgrade,,,1092726,1092726,0,0,0,0
2007,Street Resurfacing,168,Street And Thoroughfare,Chadbourne Rd.,2010,2010,0,207909,0,0,207909,0
2007,Thoroughfares,168,Street And Thoroughfare,Chalk Hill Rd.,2008,2010,0,15695210,2354281,0,13340929,0
2007,Street Petitions,168,Street And Thoroughfare,Chalmers St. (S),,,205010,205010,0,0,0,0
2007,Street Resurfacing,168,Street And Thoroughfare,Chancellor Row (E),,,257790,257790,0,0,0,0
2007,Street Resurfacing,168,Street And Thoroughfare,Chancellor Row (W),,,258600,258600,0,0,0,0
2007,Intelligent Transportation Systems,168,Street And Thoroughfare,Changeable Turn-Lane Signs,,,300000,300000,0,0,0,0
2007,Street Resurfacing,168,Street And Thoroughfare,Chappel St.,2010,2010,0,32290,0,0,32290,0
2007,Street Resurfacing,168,Street And Thoroughfare,Chartwell Dr.,2010,2010,0,470955,0,0,470955,0
2007,Alley Reconstruction,168,Street And Thoroughfare,Chattington 7606 and Rolling Acres-Tophill to Carriage,2010,2010,0,324592,0,0,48689,275903
2007,Street Resurfacing,168,Street And Thoroughfare,Cherry Laurel Ln.,,,0,136309,0,0,0,136309
2007,Street Resurfacing,168,Street And Thoroughfare,Chesterfield Dr.,,,97551,97551,0,0,0,0
2007,Alley Reconstruction,169,Street And Thoroughfare,Chevy Chase and Deloache,,,257196,257196,0,0,0,0
2007,Street Resurfacing,169,Street And Thoroughfare,Chief St.,,,71685,71685,0,0,0,0
2007,Street Resurfacing,169,Street And Thoroughfare,Chireno St.,,,0,182128,0,0,0,182128
2007,Sidewalk Safety,169,Street And Thoroughfare,Churchill Way,,,100807,100807,0,0,0,0
2007,Street Resurfacing,169,Street And Thoroughfare,Cinderella Ln.,,,189573,189573,0,0,0,0
2007,Alley Reconstruction,169,Street And Thoroughfare,Cinnamon Oaks Dr. - 6341,,,210053,210053,0,0,0,0
2007,Streetscape/Urban Design,169,Street And Thoroughfare,Citylights,2009,2009,0,397000,0,397000,0,0
2007,Sidewalk Improvements,169,Street And Thoroughfare,Citywide Sidewalk Improvements,,,695772,695772,0,0,0,0
2007,Street Resurfacing,169,Street And Thoroughfare,Clarendon Dr.,,,0,92300,0,0,0,92300
2007,Street Resurfacing,169,Street And Thoroughfare,Clarendon Dr. (E),2008,2008,128685,648905,520220,0,0,0
2007,Street Resurfacing,170,Street And Thoroughfare,Clarendon Dr. (W),,,465376,465376,0,0,0,0
2007,Intergovernmental Partnership Projects,170,Street And Thoroughfare,Clark St.,,,962181,962181,0,0,0,0
2007,Sidewalk Petitions,170,Street And Thoroughfare,Claymont Dr.,,,157074,157074,0,0,0,0
2007,Barrier Free Ramps,170,Street And Thoroughfare,Clearwood Dr. at Polk St. (S),,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,170,Street And Thoroughfare,Clearwood Dr. at Woodshire Dr.,,,3809,3809,0,0,0,0
2007,Street Resurfacing,170,Street And Thoroughfare,Clements St.,,,231919,231919,0,0,0,0
2007,Alley Reconstruction,170,Street And Thoroughfare,Cliffbrook 7019 and Gateridge- Hillcrest to Cliffbroo,2010,2010,0,420413,0,0,63062,357351
2007,Street Petitions,170,Street And Thoroughfare,Cliffdale Ave.,2009,2009,0,306548,0,45982,0,260566
2007,Street Resurfacing,170,Street And Thoroughfare,Clover Ln.,2010,2010,0,282189,0,0,282189,0
2007,Bridge Repair and Modification,170,Street And Thoroughfare,Cloverhill Rd. over Hickory Creek Trib.,2008,2008,13401,89341,75940,0,0,0
2007,Street Resurfacing,171,Street And Thoroughfare,Cockrell Ave.,2008,2008,0,277468,277468,0,0,0
2007,Intergovernmental Partnership Projects,171,Street And Thoroughfare,Cockrell Hill,2008,2010,2692615,8775609,744732,443355,4894907,0
2007,Barrier Free Ramps,171,Street And Thoroughfare,Cockrell Hill (S) 6500,,,1904,1904,0,0,0,0
2007,Sidewalk Improvements,171,Street And Thoroughfare,Coit,2010,2010,0,229595,0,0,229595,0
2007,Barrier Free Ramps,171,Street And Thoroughfare,Coit 14019,,,1904,1904,0,0,0,0
2007,Barrier Free Ramps,171,Street And Thoroughfare,Coit at IH 190,,,6366,6366,0,0,0,0
2007,Street Resurfacing,171,Street And Thoroughfare,Coit Rd.,,,248449,248449,0,0,0,0
2007,Intergovernmental Partnership Projects,172,Street And Thoroughfare,Coit Rd. and Frankford Rd.,,,50818,50818,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,172,Street And Thoroughfare,Coit Rd. at Arapaho Rd.,,,27000,27000,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,172,Street And Thoroughfare,Coit Rd. at Beltline,,,27000,27000,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,172,Street And Thoroughfare,Coit Rd. at Frankford,,,20000,20000,0,0,0,0
2007,Street Resurfacing,172,Street And Thoroughfare,Cole Ave.,,,109778,109778,0,0,0,0
2007,Street Resurfacing,172,Street And Thoroughfare,Coleshire Dr.,,,0,65474,0,0,0,65474
2007,Alley Reconstruction,172,Street And Thoroughfare,Colgate and Marquette,2010,2010,0,248879,0,0,37332,211547
2007,Street Reconstruction,172,Street And Thoroughfare,Collett Ave. (N),,,515840,515840,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,172,Street And Thoroughfare,Collett Ave. at Live Oak,,,4585,4585,0,0,0,0
2007,Street Resurfacing,172,Street And Thoroughfare,Colonial Ave.,,,157296,157296,0,0,0,0
2007,Street Resurfacing,172,Street And Thoroughfare,Colorado Blvd. (W),2009,2009,0,374977,0,374977,0,0
2007,Bridge Repair and Modification,172,Street And Thoroughfare,Colorado Blvd. over Coombs Creek,2008,2008,11487,76578,65091,0,0,0
2007,Traffic Signal Upgrades - Citywide,172,Street And Thoroughfare,Columbia at Fitzhugh,,,95045,95045,0,0,0,0
2007,Street Resurfacing,173,Street And Thoroughfare,Columbia Ave.,2010,2010,0,41990,0,0,41990,0
2007,Streetscape/Urban Design,173,Street And Thoroughfare,Commerce,2008,2009,0,3508613,526292,2982321,0,0
2007,Thoroughfares,173,Street And Thoroughfare,Commerce St.,2008,2010,297750,2282750,297750,0,1687250,0
2007,Traffic Signal Upgrades,173,Street And Thoroughfare,Commerce St. at Ervay,,,197366,197366,0,0,0,0
2007,Traffic Signal Upgrades,173,Street And Thoroughfare,Commerce St. at Harwood,,,163909,163909,0,0,0,0
2007,Traffic Signal Upgrades,173,Street And Thoroughfare,Commerce St. at Lamar,,,163909,163909,0,0,0,0
2007,Traffic Signal Upgrades,173,Street And Thoroughfare,Commerce St. at Pearl Expwy.,,,163909,163909,0,0,0,0
2007,Thoroughfares,173,Street And Thoroughfare,Community,2010,2010,1118447,1301067,0,0,182620,0
2007,Participation With Other Government Agencies - Intersections,173,Street And Thoroughfare,Composite at Walnut Hill Ln.,,,41634,41634,0,0,0,0
2007,Intergovernmental Partnership Projects,174,Street And Thoroughfare,Congestion Mitigation and Air Quality Intersection Improvement,2008,2008,0,633364,633364,0,0,0
2007,Street Resurfacing,174,Street And Thoroughfare,Congressman Ln.,2009,2009,0,102232,0,102232,0,0
2007,Thoroughfares,174,Street And Thoroughfare,Continental,2008,2008,0,3800183,570027,0,0,3230156
2007,Street Resurfacing,174,Street And Thoroughfare,Continental Ave.,,,148980,148980,0,0,0,0
2007,Traffic Signal Upgrades,174,Street And Thoroughfare,Continental Ave. at Stemmons Frwy.,,,130658,130658,0,0,0,0
2007,Bridge Repair and Modification,174,Street And Thoroughfare,Continental Ave. over Trinity River,2008,2008,19145,127631,108486,0,0,0
2007,Public Private Partnership,174,Street And Thoroughfare,Cooper St.,,,51100,51100,0,0,0,0
2007,Street Resurfacing,174,Street And Thoroughfare,Coral Hills Dr.,,,56143,56143,0,0,0,0
2007,Participation With Other Government Agencies - Thoroughfares,174,Street And Thoroughfare,Corinth,,,200000,200000,0,0,0,0
2007,Street Resurfacing,174,Street And Thoroughfare,Corinth St.,2008,2008,0,100955,100955,0,0,0
2007,Public Private Partnership,174,Street And Thoroughfare,Corregidor St.,,,84805,84805,0,0,0,0
2007,Street Resurfacing,174,Street And Thoroughfare,Country View Rd.,,,0,84747,0,0,0,84747
2007,Street Petitions,175,Street And Thoroughfare,Courtland,,,1500,1500,0,0,0,0
2007,Street Resurfacing,175,Street And Thoroughfare,Cradlerock Dr.,,,65282,65282,0,0,0,0
2007,Street Resurfacing,175,Street And Thoroughfare,Crawford St. (N and S),2009,2009,0,163877,0,163877,0,0
2007,Street Resurfacing,175,Street And Thoroughfare,Crenshaw,,,53000,53000,0,0,0,0
2007,Street Resurfacing,175,Street And Thoroughfare,Crest Ridge Dr.,2010,2010,0,406884,0,0,406884,0
2007,Street Resurfacing,175,Street And Thoroughfare,Crockett St.,,,55000,55000,0,0,0,0
2007,Alley Reconstruction,175,Street And Thoroughfare,Cromwell 11001,2010,2010,0,311291,0,0,46694,264597
2007,Street Resurfacing,175,Street And Thoroughfare,Crowdus St.,2008,2008,0,128651,128651,0,0,0
2007,Street Reconstruction,175,Street And Thoroughfare,Crowdus St. (S),2008,2009,0,125303,18795,106508,0,0
2007,Street Reconstruction,175,Street And Thoroughfare,Crown Rd.,2010,2010,0,1114782,0,0,167217,947565
2007,Street Resurfacing,175,Street And Thoroughfare,Crutcher St.,2008,2008,0,86278,86278,0,0,0
2007,Street Resurfacing,175,Street And Thoroughfare,Custer Dr.,2009,2009,0,67389,0,67389,0,0
2007,Street Reconstruction,176,Street And Thoroughfare,Dalewood Ln.,,,869231,869231,0,0,0,0
2007,Intergovernmental Partnership Projects,176,Street And Thoroughfare,Dallas County,2008,2009,0,994382,496250,498132,0,0
2007,Participation With Other Government Agencies - Intersections,176,Street And Thoroughfare,Dallas N. Tollway at Frankford,,,20894,20894,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,176,Street And Thoroughfare,Dallas N. Tollway at Harvest Hill,,,5271,5271,0,0,0,0
2007,Transportation Systems Management,176,Street And Thoroughfare,Dallas North Pkwy. - Beltline,,,2986,2986,0,0,0,0
2007,Intergovernmental Partnership Projects,176,Street And Thoroughfare,Dallas North Pkwy.,,,1657973,1657973,0,0,0,0
2007,Transportation Systems Management,176,Street And Thoroughfare,Dallas North Pkwy. - Arapaho,,,5972,5972,0,0,0,0
2007,Intergovernmental Partnership Projects,176,Street And Thoroughfare,Dallas North Pkwy. Crossings North Of Arapaho,,,48863,48863,0,0,0,0
2007,Transportation Systems Management,176,Street And Thoroughfare,Dallas North Tollway - Galleria,,,5972,5972,0,0,0,0
2007,Transportation Systems Management,177,Street And Thoroughfare,Dallas North Tollway - Mockingbird,,,2986,2986,0,0,0,0
2007,Alley Petitions,177,Street And Thoroughfare,Danbury Milton and Lovers,,,175385,175385,0,0,0,0
2007,Street Improvements,177,Street And Thoroughfare,DART Line Signals,,,130000,130000,0,0,0,0
2007,Alley Reconstruction,177,Street And Thoroughfare,Dartmoor(3351) and Cromwell Cir.,,,89257,89257,0,0,0,0
2007,Street Resurfacing,177,Street And Thoroughfare,Davila Dr.,2010,2010,0,293932,0,0,293932,0
2007,Intergovernmental Partnership Projects,177,Street And Thoroughfare,Davis,2008,2010,0,5256920,645125,0,4611795,0
2007,Street Resurfacing,177,Street And Thoroughfare,Davis St. (W),,,134294,134294,0,0,0,0
2007,Street Resurfacing,177,Street And Thoroughfare,Dawson St.,2008,2008,0,131969,131969,0,0,0
2007,Thoroughfares,177,Street And Thoroughfare,Deceleration Ln. on Good Latimer,2010,2010,0,248125,0,0,248125,0
2007,Street Resurfacing,177,Street And Thoroughfare,Deep Hill Cir.,,,69325,69325,0,0,0,0
2007,Alley Reconstruction,177,Street And Thoroughfare,Deep Valley 4131 and Myerwood,,,157102,157102,0,0,0,0
2007,Barrier Free Ramps,177,Street And Thoroughfare,Deer Path 2001,,,1904,1904,0,0,0,0
2007,Street Resurfacing,177,Street And Thoroughfare,Deerfield Ln.,,,119506,119506,0,0,0,0
2007,Street Resurfacing,178,Street And Thoroughfare,Delaware Ave. Bishop Ave. to Griffth Ave.,,,0,110655,0,0,0,110655
2007,Street Resurfacing,178,Street And Thoroughfare,Delmar Ave.,2010,2010,0,209951,0,0,209951,0
2007,Street Resurfacing,178,Street And Thoroughfare,Denley Dr. (S),2010,2010,0,417350,0,0,208547,208803
2007,Street Resurfacing,178,Street And Thoroughfare,Dennis Rd.,2010,2010,0,208930,0,0,208930,0
2007,Street Resurfacing,178,Street And Thoroughfare,Denton Dr.,2009,2009,3236984,3510240,0,273256,0,0
2007,Participation With Other Government Agencies - Intersections,178,Street And Thoroughfare,Denton Dr. at IH 635,,,20000,20000,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,178,Street And Thoroughfare,Denton Dr. at Shorecrest,,,34346,34346,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,178,Street And Thoroughfare,Denton Dr. at Walnut Hill Ln.,,,20000,20000,0,0,0,0
2007,Thoroughfares,178,Street And Thoroughfare,Denton Dr. Cut-Off,,,1662924,1662924,0,0,0,0
2007,Street Resurfacing,179,Street And Thoroughfare,Denver St. (N),2009,2009,0,230245,0,230245,0,0
2007,Alternate Mode Transportation Trails,179,Street And Thoroughfare,Design District Arena Victory and Stemmons Pedestrian Walkways,,,375166,375166,0,0,0,0
2007,Street Petitions,179,Street And Thoroughfare,Detonte St.,,,264553,264553,0,0,0,0
2007,Alley Petitions,179,Street And Thoroughfare,Dickason and Hartford,,,72611,72611,0,0,0,0
2007,Street Resurfacing,179,Street And Thoroughfare,Dickason Ave.,,,97029,97029,0,0,0,0
2007,Target Neighborhood,179,Street And Thoroughfare,Dickerson St.,2008,2009,0,4674225,679880,3994345,0,0
2007,Participation With Other Government Agencies - Thoroughfares,179,Street And Thoroughfare,Dickerson St. Bridge over Osage Branch,,,40000,40000,0,0,0,0
2007,Street Resurfacing,179,Street And Thoroughfare,Dilido Rd.,2009,2009,0,198465,0,198465,0,0
2007,Street Reconstruction,179,Street And Thoroughfare,Dilworth Rd.,2010,2010,0,1276300,0,0,191445,1084855
2007,Street Resurfacing,179,Street And Thoroughfare,Directors Row,2010,2010,0,283466,0,0,283466,0
2007,Alley Petitions,179,Street And Thoroughfare,District 14 Alley Petitions,,,198500,397000,0,0,0,198500
2007,Street Resurfacing,179,Street And Thoroughfare,Dividend Dr.,2010,2010,0,211228,0,0,211228,0
2007,Barrier Free Ramps,179,Street And Thoroughfare,Dixon at Bourquin,,,7618,7618,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,180,Street And Thoroughfare,Dolphin Rd. at Haskell,,,58000,58000,0,0,0,0
2007,Intergovernmental Partnership Projects,180,Street And Thoroughfare,Dolphin Rd.,2008,2009,555011,2394159,1567934,271214,0,0
2007,Street Resurfacing,180,Street And Thoroughfare,Doric St.,2009,2009,0,72494,0,72494,0,0
2007,Barrier Free Ramps,180,Street And Thoroughfare,Dorrington Dr. at Ferguson Rd.,,,7618,7618,0,0,0,0
2007,Thoroughfares,180,Street And Thoroughfare,Downtown Transit Traffic Study,,,534155,534155,0,0,0,0
2007,Street Resurfacing,180,Street And Thoroughfare,Dragon St.,,,324393,324393,0,0,0,0
2007,Street Resurfacing,180,Street And Thoroughfare,Dresden Dr.,,,63992,63992,0,0,0,0
2007,Bridge Repair and Modification,180,Street And Thoroughfare,Duncanville Rd. over Five Mile Creek,2008,2008,11487,76578,65091,0,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,Dunhaven Rd.,2010,2010,0,258579,0,0,258579,0
2007,Street Resurfacing,181,Street And Thoroughfare,Durango Dr.,2010,2010,0,141797,0,0,141797,0
2007,Bridge Repair and Modification,181,Street And Thoroughfare,E. Kiest Blvd over Lancaster Kiest Shopping Center,2008,2008,38289,255260,216971,0,0,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,East Dallas Veloway (Phase I),,,814152,814152,0,0,0,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,East Dallas Veloway (Phase II),,,1911465,1911465,0,0,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,East Shore Dr.,,,45329,45329,0,0,0,0
2007,Street Reconstruction,181,Street And Thoroughfare,Easton,,,141011,141011,0,0,0,0
2007,Thoroughfares,181,Street And Thoroughfare,Eastridge,,,3477606,3477606,0,0,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,Eaton Dr.,2010,2010,0,117547,0,0,117547,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,EB IH-20 Exit Ramp to SB Clark Rd.,2009,2009,0,496250,0,496250,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,Edgecliff Dr.,,,0,45819,0,0,0,45819
2007,Street Resurfacing,182,Street And Thoroughfare,Edgefield Ave. (N),,,306143,306143,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Edgefield Ave. (S),,,0,79386,0,0,0,79386
2007,Street Resurfacing,182,Street And Thoroughfare,Edgemere Rd.,,,444309,444309,0,0,0,0
2007,Barrier Free Ramps,182,Street And Thoroughfare,Edgemont 726,,,9522,9522,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Edison St.,2008,2008,0,40842,40842,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Eight St.,2009,2009,0,460361,0,460361,0,0
2007,Alley Petitions,182,Street And Thoroughfare,Eighth and Melba,,,94336,94336,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Eighth St. (E),,,78965,78965,0,0,0,0
2007,Street Petitions,182,Street And Thoroughfare,Eighth St. (W),,,394756,394756,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,El Centro Dr.,2010,2010,0,416074,0,0,416074,0
2007,Barrier Free Ramps,182,Street And Thoroughfare,Elam 6300,,,34279,34279,0,0,0,0
2007,Participation With Other Government Agencies - Thoroughfares,182,Street And Thoroughfare,Elam Rd.,,,931483,931483,0,0,0,0
2007,Street Resurfacing,183,Street And Thoroughfare,Elderberry Ct.,,,0,9700,0,0,0,9700
2007,Street Resurfacing,183,Street And Thoroughfare,Elderberry Ln.,,,0,99551,0,0,0,99551
2007,Street Resurfacing,183,Street And Thoroughfare,Electronic Ln.,2009,2009,0,156219,0,156219,0,0
2007,Street Resurfacing,183,Street And Thoroughfare,Eleventh St. (E),2009,2009,0,154305,0,154305,0,0
2007,Street Resurfacing,183,Street And Thoroughfare,Elk Horn Trl.,,,19855,19855,0,0,0,0
2007,Sidewalk Improvements,183,Street And Thoroughfare,Elkridge and Ashbrook,,,258566,258566,0,0,0,0
2007,Barrier Free Ramps,183,Street And Thoroughfare,Ella at Alcorn,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,183,Street And Thoroughfare,Ella at Capestove,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,183,Street And Thoroughfare,Ella at Elam,,,7618,7618,0,0,0,0
2007,Streetscape/Urban Design,183,Street And Thoroughfare,Elm St.,2008,2010,0,3482898,257201,1457472,265234,1502991
2007,Traffic Signal Upgrades,184,Street And Thoroughfare,Elm St. at Lamar,,,163909,163909,0,0,0,0
2007,Traffic Signal Upgrades,184,Street And Thoroughfare,Elm St. at Market,,,163909,163909,0,0,0,0
2007,Street Resurfacing,184,Street And Thoroughfare,Elsby Ave.,,,0,87171,0,0,0,87171
2007,Street Resurfacing,184,Street And Thoroughfare,Emerald St.,2009,2009,0,310269,0,310269,0,0
2007,Street Resurfacing,184,Street And Thoroughfare,Emily Rd.,,,0,407012,0,0,0,407012
2007,Street Resurfacing,184,Street And Thoroughfare,Empire Central,,,1761868,1761868,0,0,0,0
2007,Intergovernmental Partnership Projects,184,Street And Thoroughfare,Empire Central at Denton Dr.,,,22000,22000,0,0,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Empire Central Pl.,2008,2009,0,1161433,174215,987218,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Empress Row,,,198787,198787,0,0,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Endicott Ln.,,,688602,688602,0,0,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Englewood Rd.,2008,2008,0,232826,232826,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Enid St.,,,53223,53223,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Envoy Ct.,,,372605,372605,0,0,0,0
2007,Streetscape/Urban Design,185,Street And Thoroughfare,Ervay St.,,,1626795,1626795,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Ervay St. (N and S),,,136000,136000,0,0,0,0
2007,Street Reconstruction,185,Street And Thoroughfare,Ervay St. (S),,,1454600,1454600,0,0,0,0
2007,Streetscape/Urban Design,185,Street And Thoroughfare,Ervay St.-St. Paul and Pacific,,,987334,987334,0,0,0,0
2007,Alley Reconstruction,185,Street And Thoroughfare,Eudora Dr. (7110 - 7238) Mason Dells,2010,2010,0,290996,0,0,43649,247347
2007,Sidewalk Petitions,185,Street And Thoroughfare,Ewing Ave. (S),,,38002,38002,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Ewing Ave. (S) - Saner Ave.,2010,2010,0,39565,0,0,39565,0
2007,Thoroughfares,185,Street And Thoroughfare,Fair Park Link,,,5421497,5421497,0,0,0,0
2007,Street Resurfacing,186,Street And Thoroughfare,Fairmont St.,,,127466,127466,0,0,0,0
2007,Street Petitions,186,Street And Thoroughfare,Fairport Rd.,2009,2009,0,779038,0,116856,0,662182
2007,Street Petitions,186,Street And Thoroughfare,Fairway Ave.,2009,2009,0,179875,0,26981,0,152894
2007,Thoroughfares,186,Street And Thoroughfare,Federal,2008,2010,0,124062,18609,0,105453,0
2007,Public Private Partnership,186,Street And Thoroughfare,Fellows Ln. -Kiska St. to Saipan,,,47516,47516,0,0,0,0
2007,Barrier Free Ramps,186,Street And Thoroughfare,Ferguson Rd. at Crest Ridge Dr.,,,7618,7618,0,0,0,0
2007,Traffic Signal Upgrades,186,Street And Thoroughfare,Ferguson Rd. at Gus Thomasson,,,109273,109273,0,0,0,0
2007,Barrier Free Ramps,186,Street And Thoroughfare,Ferguson Rd. at Healy Dr.,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,186,Street And Thoroughfare,Ferguson Rd. at Highwood Dr.,,,7618,7618,0,0,0,0
2007,Streetscape/Urban Design,186,Street And Thoroughfare,Ferguson Rd. at IH 30 to Lakeland (Design),,,200000,200000,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Peavy Rd.,,,7617,7617,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Province Ln.,,,7618,7618,0,0,0,0
2007,Traffic Signal Upgrades,187,Street And Thoroughfare,Ferguson Rd. at Samuell Blvd.,,,109273,109273,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at San Paula Ave.,,,7618,7618,0,0,0,0
2007,Street Modifications and Bottleneck Removal,187,Street And Thoroughfare,Ferguson Rd. at Shiloh,,,323590,323590,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Skyview Dr.,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Woodmeadow Pkwy.,,,66654,66654,0,0,0,0
2007,Street Resurfacing,187,Street And Thoroughfare,Ferndale Ave.,,,29919,29919,0,0,0,0
2007,Street Petitions,187,Street And Thoroughfare,Fernwood Ave.,,,139772,139772,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Field at Elm St.,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Field at Patterson,,,1904,1904,0,0,0,0
2007,Streetscape/Urban Design,187,Street And Thoroughfare,Field St.,,,1302728,1302728,0,0,0,0
2007,Street Resurfacing,187,Street And Thoroughfare,Field St. (N),,,158000,158000,0,0,0,0
2007,Thoroughfares,188,Street And Thoroughfare,Field -Wood to Elm,2008,2010,0,506176,75926,0,430250,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fieldcrest Dr.,,,0,115888,0,0,0,115888
2007,Street Resurfacing,188,Street And Thoroughfare,Fifth St. (E),,,28800,28800,0,0,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fifth St. (W),2009,2009,0,46968,0,46968,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fifty-First St.,,,145401,145401,0,0,0,0
2007,Public Private Partnership,188,Street And Thoroughfare,Fiji,,,3514983,3514983,0,0,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Finnell St.,2010,2010,0,197571,0,0,197571,0
2007,Street Resurfacing,188,Street And Thoroughfare,First Ave.,2008,2008,327390,515772,188382,0,0,0
2007,Street Reconstruction,188,Street And Thoroughfare,Fitchburg St.,2010,2010,0,704517,0,0,105678,598839
2007,Barrier Free Ramps,188,Street And Thoroughfare,Fitzhugh (N) Ave. at Sycamore St.,,,3808,3808,0,0,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fitzhugh Ave.,,,373533,373533,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Fitzhugh Ave. (N),,,145044,145044,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Five Mile Dr.,2010,2010,0,222586,0,0,222586,0
2007,Street Resurfacing,189,Street And Thoroughfare,Five Mile Pkwy. (W),,,227194,227194,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Fleming Pl.,2009,2009,0,30631,0,30631,0,0
2007,Thoroughfares,189,Street And Thoroughfare,Flora St.,2010,2010,801002,844141,0,0,43139,0
2007,Street Resurfacing,189,Street And Thoroughfare,Florence St.,2008,2008,0,53222,53222,0,0,0
2007,Street Reconstruction,189,Street And Thoroughfare,Floride St.,,,296999,296999,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Fontana Dr.,2010,2010,0,176129,0,0,176129,0
