cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2023,2024,2025
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Coombs Creek Bridge @ 9th - W733,W733.1,,,0,335000,0,0,0
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Coombs Creek Bridge @ Barnett - W734,W734.1,,,0,280000,0,0,0
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Coombs Creek Bridge @ Brooklyndell - W736,W736.1,2025,2025,0,260000,0,0,"39,000"
2023,Stormwater Drainage Management,86,Other GO CIP - Non- Debt,Coombs Creek Bridge @ Colorado - W735,W735.1,,,0,1439000,0,0,0
2023,Stormwater Drainage Management,87,Other GO CIP - Non- Debt,Coombs Creek Bridge @ Plymouth -W737,W737.1,2025,2025,0,6400000,0,0,"960,000"
2023,Stormwater Drainage Management,87,Other GO CIP - Non- Debt,Counts S 4690 - X014,X014.1,2024,2025,0,210000,0,"31,500","178,500"
2023,Erosion Control,87,2017 Bonds,Creek Bend Road 7028 - VD80,VD80.1,2023,2023,2000,73515,71515,0,0
2023,Stormwater Drainage Management,87,2017 Bonds,Creek Bend Road 7028 - VD80,VD80.2,2023,2023,0,2210,2210,0,0
2023,Storm Drainage Relief System,87,2017 Bonds,Creek Bend Road 7028 - VD80,VD80.3,2023,2023,8485,6275,(2210),0,0
2023,Stormwater Drainage Management,87,Other GO CIP - Non- Debt,Crestview East Addition No. 2 (Beechmont 2779) Drainage Relief System - W738,W738.1,,,0,2500000,0,0,0
2023,Stormwater Drainage Management,87,Other GO CIP - Non- Debt,CTP - W139,W139.1,2023,2023,832509,1180293,347784,0,0
2023,Flood Management,87,2017 Bonds,Cypress Branch @ Jennie Lee - VD75,VD75.1,2023,2023,113942,981337,867395,0,0
2023,Stormwater Drainage Management,87,1998 Bonds,Dallas Floodway DFE PPA - W446,W446.1,2023,2023,15750,15072,(678),0,0
2023,Stormwater Drainage Management,87,2006 Bonds,Dallas Floodway DFE PPA - W446,W446.2,2023,2023,598081,610899,12818,0,0
2023,Trinity River Corridor Projects,87,2006 Bonds,Dallas Floodway DFE PPA - W446,W446.3,2023,2023,584443,591135,6692,0,0
2023,Erosion Control,87,1995 Bonds,Dallas Floodway Extension - W632,W632.1,2023,2023,0,20990,20990,0,0
2023,Flood Management,88,2006 Bonds,Dallas Floodway Extension - W632,W632.2,2023,2023,218118,1278436,1060318,0,0
2023,Stormwater Drainage Management,88,1995 Bonds,Dallas Floodway Extension - W632,W632.3,2023,2023,0,209208,209208,0,0
2023,Stormwater Drainage Management,88,1998 Bonds,Dallas Floodway Extension - W632,W632.4,2023,2023,1644,346151,344507,0,0
2023,Stormwater Drainage Management,88,2003 Bonds,Dallas Floodway Extension - W632,W632.5,2023,2023,2250,145606,143356,0,0
2023,Stormwater Drainage Management,88,2006 Bonds,Dallas Floodway Extension - W632,W632.6,2023,2023,1800996,4141038,2340042,0,0
2023,Stormwater Drainage Management,88,Other GO CIP - Non- Debt,Dallas Floodway Extension - W632,W632.7,2023,2023,0,1492598,1492598,0,0
2023,Trinity River Corridor Projects,88,1998 Bonds,Dallas Floodway Extension - W632,W632.8,2023,2023,5548040,9450715,3902675,0,0
2023,Trinity River Corridor Projects,88,2006 Bonds,Dallas Floodway Extension - W632,W632.9,2023,2023,11177179,13574371,2397192,0,0
2023,Stormwater Drainage Management,88,Other GO CIP - Non- Debt,Dixon Branch - E Prong Culvert @ Mediterranean - W740,W740.1,,,0,580000,0,0,0
2023,Stormwater Drainage Management,88,Other GO CIP - Non- Debt,Dixon Branch Relief System (RL Areas 18 & 19) - W845,W845.1,,,0,7500000,0,0,0
2023,Stormwater Drainage Management,88,Other GO CIP - Non- Debt,Dorrington Circle 3106 - W741,W741.1,2023,2024,0,160000,24000,"136,000",0
2023,Stormwater Drainage Management,89,Other GO CIP - Non- Debt,Dredge Maintenance - W405,W405.1,2023,2025,0,1500000,350000,"250,000","200,000"
2023,Erosion Control,89,2017 Bonds,"El Cerrito Storm Drainage, 2470 - VD11",VD11.2,2023,2023,31783,200001,168218,0,0
2023,Stormwater Drainage Management,89,Other GO CIP - Non- Debt,El Tivoli @ Reverchon Drainage Relief System - W742,W742.1,2024,2024,0,1855000,0,"222,600",0
2023,Stormwater Drainage Management,89,Other GO CIP - Non- Debt,El Tivoli Branch Culvert @ Plymouth Road - W847,W847.1,2024,2024,0,500000,0,"60,000",0
2023,Stormwater Drainage Management,89,Other GO CIP - Non- Debt,Elm Fork Trinity River - Upper East @ Skyline Trail Bridge / Trinity View Park - W846,W846.1,2024,2025,0,1600000,0,"192,000","1,408,000"
2023,Stormwater Drainage Management,89,Other GO CIP - Non- Debt,Elmwood Branch Bridge @ Melbourne - W743,W743.1,,,0,210000,0,0,0
2023,Stormwater Drainage Management,89,Other GO CIP - Non- Debt,Elmwood Branch Culvert @ Edgefield - W744,W744.1,,,0,320000,0,0,0
2023,Stormwater Drainage Management,89,Other GO CIP - Non- Debt,Elmwood Branch Culvert @ Tyler & Vernon - W745,W745.1,,,0,240000,0,0,0
2023,Stormwater Drainage Management,90,Other GO CIP - Non- Debt,Emergency Pipe Repairs - Major Maintenance of Collapsed Pipe in Critical Areas - W268,W268.1,2023,2025,0,1251058,101058,"250,000","200,000"
2023,Stormwater Drainage Management,90,Other GO CIP - Debt,Equipment Acquisition Notes - X035,X035.1,2023,2025,-,12500000,-,"2 ,500,000","2 ,500,000"
2023,Stormwater Drainage Management,90,Other GO CIP - Non- Debt,Estes Branch Channel Improvements (2704 Mossglen) - W746,W746.1,,,0,2300000,0,0,0
2023,Stormwater Drainage Management,90,Other GO CIP - Non- Debt,Eustis Ave 8600- 8800 Blk & KCS Railroad Backwater Analysis - W747,W747.1,2025,2025,0,200000,0,0,"200,000"
2023,Stormwater Drainage Management,90,Other GO CIP - Non- Debt,"Fair Oaks Crossing, 8555 - W406",W406.1,2023,2023,60165,588854,528689,0,0
2023,Stormwater Drainage Management,90,Other GO CIP - Non- Debt,"Fair Oaks Detention Basin, Dredging - W407",W407.1,2023,2023,101298,793138,691840,0,0
2023,Stormwater Drainage Management,90,Other GO CIP - Non- Debt,Flood Management Area - Major Maintenance - W194,W194.1,2024,2025,0,906375,0,"225,000","6,375"
2023,Stormwater Drainage Management,90,Other GO CIP - Non- Debt,Forest Lane 9833 - X011,X011.1,2024,2025,0,140000,0,"21,000","119,000"
2023,Stormwater Drainage Management,91,2017 Bonds,Forest Ridge 9700 Block-Chiswell 9600 Block - VD76,VD76.1,2023,2023,185755,1413927,1228172,0,0
2023,Stormwater Drainage Management,91,Other GO CIP - Non- Debt,"Fox Hollow Lake, Dredging - W408",W408.1,2023,2023,31006,137770,106764,0,0
2023,Stormwater Drainage Management,91,Other GO CIP - Non- Debt,Funds to Supplement 2017 Bond Projects - W848,W848.1,2023,2024,0,10548202,2548202,"8,000,000",0
2023,Stormwater Drainage Management,91,Other GO CIP - Debt,FY22 EAN-SDM Fleet-Equipment Replacement - E449,E449.1,2023,2023,2338581,2500000,161419,0,0
2023,Stormwater Drainage Management,91,Other GO CIP - Debt,FY23 EAN-SDM Storm Drainage Management - W904,W904.1,2023,2023,297877,2500000,2202123,0,0
2023,Stormwater Drainage Management,91,Other GO CIP - Non- Debt,Gabion - Major Maintenance - W196,W196.1,2024,2025,0,1075000,0,"225,000","200,000"
2023,Stormwater Drainage Management,91,Other GO CIP - Non- Debt,Gateridge 6841 Storm Drainage Relief - W849,W849.1,,,0,348000,0,0,0
2023,- Storm Drainage Relief System,91,2017 Bonds,Gifford-Roanoke Area Relief System Phase II/ Brookhollow Bridge - VD38,VD38.1,2023,2023,261614,1544217,1282603,0,0
2023,Stormwater Drainage Management,91,Other GO CIP - Non- Debt,Glen Oaks 816 - S723,S723.1,2023,2023,0,647705,647705,0,0
2023,Stormwater Drainage Management,92,Other GO CIP - Non- Debt,Grauwyler Gate - W751,W751.1,,,0,500000,0,0,0
2023,Stormwater Drainage Management,92,2017 Bonds,"Greendale 1721, 1716 - VD67",VD67.2,2023,2023,20814,105000,84186,0,0
2023,Stormwater Drainage Management,92,Other GO CIP - Non- Debt,Greenhollow/ Sapling Way/ Clearsprings RL - W200,W200.1,2023,2023,199515,1370700,1171185,0,0
2023,Stormwater Drainage Management,92,2017 Bonds,Greenspan - Kirnwood Area - VD65,VD65.1,2023,2023,72790,2091890,2019100,0,0
2023,Stormwater Drainage Management,92,Other GO CIP - Non- Debt,Guildhall-McCree Storm Drainage Relief System - W213,W213.1,2023,2023,436170,4699970,4263800,0,0
2023,Stormwater Drainage Management,92,2017 Bonds,Hampton Gate - VD34,VD34.1,2023,2023,0,300220,300220,0,0
2023,Flood Management,92,2017 Bonds,Hatfield Branch @ Seagoville Channel Improvements - VD71,VD71.1,2023,2023,276179,563179,287000,0,0
2023,Stormwater Drainage Management,92,Other GO CIP - Non- Debt,Hatfield Branch Dam Spillway Rehabilitation - W852,W852.1,2024,2024,0,1000000,0,"120,000",0
2023,Stormwater Drainage Management,92,Other GO CIP - Non- Debt,Hickory Creek Floodplain Management Study - W270,W270.1,2023,2023,0,228066,228066,0,0
2023,Stormwater Drainage Management,93,Other GO CIP - Non- Debt,Highgrove Area Drainage Relief System - W410,W410.1,2023,2025,0,4155000,415500,"739,500","3,000,000"
2023,Storm Drainage Relief System,93,2017 Bonds,"Highland Road, 2447 - VD68",VD68.2,2023,2023,39069,195000,155931,0,0
2023,Stormwater Drainage Management,93,Other GO CIP - Non- Debt,Holland @ Miles Drainage Relief System - X012,X012.1,2025,2025,0,5000000,0,0,"750,000"
2023,Stormwater Drainage Management,93,Other GO CIP - Non- Debt,"Holliday, 3445, 3449, 3605, 3621 - W411",W411.1,2023,2023,117556,1040000,922444,0,0
2023,Stormwater Drainage Management,93,2017 Bonds,"Hollow Ridge, 4804 - VD74",VD74.1,2023,2023,57828,273821,215993,0,0
2023,Stormwater Drainage Management,93,2017 Bonds,"Homer Street, 3215 - VD43",VD43.1,2023,2023,24400,1178240,1153840,0,0
2023,Stormwater Drainage Management,93,Other GO CIP - Non- Debt,Jackson Branch - Church Road Bridge - W753,W753.1,,,0,1370000,0,0,0
2023,Stormwater Drainage Management,93,Other GO CIP - Non- Debt,Joes Creek - West Fork Channel and Culvert Improvements - W276,W276.1,2025,2025,0,15500000,0,0,"1,900,000"
2023,Flood Management,93,2017 Bonds,Joe's Creek West Fork Bridge @ Walnut Hill - VD47,VD47.1,2023,2023,223343,470000,246657,0,0
2023,Stormwater Drainage Management,93,Other GO CIP - Non- Debt,"Keeton Park Lake, Dredging - W412",W412.1,2023,2023,118966,790798,671832,0,0
2023,Stormwater Drainage Management,94,Other GO CIP - Non- Debt,Kidd Springs Branch @ Colorado - W754,W754.1,,,0,3310000,0,0,0
2023,Stormwater Drainage Management,94,Other GO CIP - Non- Debt,Kidd Springs Tunnel Rehabilitation - W854,W854.1,2023,2024,0,336000,36000,"300,000",0
2023,Stormwater Drainage Management,94,Other GO CIP - Non- Debt,Kiest Boulevard W. 2412 - W234,W234.1,2024,2024,383381,575781,0,"192,400",0
2023,Stormwater Drainage Management,94,Other GO CIP - Non- Debt,"Kiesthill (3425, 3407, 3411, 3431), Kiest Crest (3610), Kiest (3327, 3335, 3419), and Kiest Crest - W414",W414.1,2023,2023,236600,3553750,3317150,0,0
2023,Erosion Control,94,2006 Bonds,Kiltartan 1511 - S735,S735.1,2023,2023,0,1140750,1140750,0,0
2023,Stormwater Drainage Management,94,Other GO CIP - Non- Debt,Kiltartan 1519 - W755,W755.1,2023,2024,0,224000,33600,"190,400",0
2023,Flood Management,94,2017 Bonds,Kings Branch @ Genoa - VD61,VD61.1,2023,2023,41525,262000,220475,0,0
2023,Stormwater Drainage Management,94,Other GO CIP - Non- Debt,Kings Branch Culvert @ Genoa - VD61,VD61.2,2023,2023,0,627202,627202,0,0
2023,Flood Management,94,2017 Bonds,Kings Branch Culvert @ Stella - VD58,VD58.1,2023,2023,32298,192000,159702,0,0
2023,Stormwater Drainage Management,94,Other GO CIP - Non- Debt,Kings Branch Culvert @ Stella - VD58,VD58.2,2023,2023,0,671403,671403,0,0
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,Knight Street 2426 & 2428 - W757,W757.1,,,0,1405000,0,0,0
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,Knights Branch Upper Relief System Phase 2 - W855,W855.1,,,0,2400000,0,0,0
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,Knights Branch Upper Relief System Study - W756,W756.1,,,0,565000,0,0,0
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,Kushla 3800 @ Grinnell - W758,W758.1,,,0,1840000,0,0,0
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,Lafayette Heights Branch Culvert @ Plymouth Road - W858,W858.1,2024,2024,0,560000,0,"67,200",0
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,Lake Cliff Dam Rehabilitation - W860,W860.1,2024,2024,0,14000000,0,"1,680,000",0
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,Lake Cliff Dam Seepage Project - W859,W859.1,2025,2025,0,1500000,0,0,"1,500,000"
2023,Stormwater Drainage Management,95,Other GO CIP - Non- Debt,"Lake Highlands Town Center, Dredge Proje - VD77",VD77.1,2023,2023,0,205702,205702,0,0
2023,Stormwater Drainage Management,95,2017 Bonds,"Lake Highlands Town Center, Dredge Project - VD77",VD77.2,2023,2023,1710306,1764043,53737,0,0
2023,Flood Management,95,2017 Bonds,Lake June @ St. Augustine - VD72,VD72.1,2023,2023,350569,871272,520703,0,0
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,Lane Park - 7100 to 7300 Block - W760,W760.1,,,0,3255000,0,0,0
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,Lansford 1215 - X016,X016.1,2024,2025,0,1330000,0,"199,500",
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,Lansford 1808 - X017,X017.1,2024,2025,0,350000,0,"52,500","297,500"
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,"Linwood Place, Rector Place, Briarwood Storm Drainage Relief - X018",X018.1,,,0,1200000,0,0,0
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,Lisbon Area C - W204,W204.1,2023,2023,293063,1654300,1361237,0,0
2023,Storm Drainage Relief System,96,2017 Bonds,"Lively Lane, 3808 - VD48",VD48.1,2023,2023,39688,80000,40312,0,0
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,LLano Ave 6126 Storm Drainage Relief - X019,X019.1,,,0,5200000,0,0,0
2023,Stormwater Drainage Management,96,2017 Bonds,Loganwood 3602 - VD69,VD69.1,2023,2023,43038,256000,212962,0,0
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,Loree 1742 - W761,W761.1,,,0,975000,0,0,0
2023,Stormwater Drainage Management,96,Other GO CIP - Non- Debt,Mapleleaf Circle/Mapleleaf Lane Area - W763,W763.1,,,0,1295000,0,0,0
2023,Stormwater Drainage Management,97,Other GO CIP - Non- Debt,Master Plans / Floodplain Management Studies - W417,W417.1,2023,2023,6782800,4540000,(2242800),0,0
2023,Stormwater Drainage Management,97,Other GO CIP - Non- Debt,McCommas Branch FPMS Alt 4 -W277,W277.1,2023,2024,430700,2498932,668232,"1,400,000",0
2023,Flood Management,97,2006 Bonds,McCree Branch- White Rock-Flood Management - T515,T515.1,2023,2023,96901,41527,(55374),0,0
2023,Stormwater Drainage Management,97,Other GO CIP - Non- Debt,Meadow Lake Ave 7102 & Westlake 7203 - W764,W764.1,,,0,4375000,0,0,0
2023,Erosion Control,97,2006 Bonds,"Meadowcliff 10720, 10726 - VD13",VD13.1,,,398183,398183,0,0,0
2023,Erosion Control,97,2017 Bonds,"Meadowcliff 10720, 10726 - VD13",VD13.2,2023,2023,840783,690400,(150384),0,0
2023,Stormwater Drainage Management,97,Other GO CIP - Non- Debt,Meadowknoll 8911 - W765,W765.1,,,0,176000,0,0,0
2023,Erosion Control,97,2017 Bonds,Meandering Way 16209 - VD81,VD81.1,2023,2023,156470,218318,61848,0,0
2023,Stormwater Drainage Management,97,2017 Bonds,Meandering Way 16209 - VD81,VD81.2,2023,2023,8152,5168,(2984),0,0
2023,Stormwater Drainage Management,97,Other GO CIP - Non- Debt,Medical District Drive Drainage Relief System Phase II - W863,W863.1,,,0,1554000,0,0,0
2023,Stormwater Drainage Management,98,Other GO CIP - Non- Debt,Melody Lane 6262 Site 1&2 - W766,W766.1,2023,2025,0,1689000,253350,0,"1,435,650"
2023,Stormwater Drainage Management,98,Other GO CIP - Non- Debt,"Mercer Place, 9056 - W790",W790.1,2023,2023,0,160000,160000,0,0
2023,Flood Management,98,2006 Bonds,Mill Creek Drainage Relief System - Phase I - T525,T525.1,2023,2023,152894,153470,576,0,0
2023,Stormwater Drainage Management,98,2006 Bonds,Mill Creek Drainage Relief System - Phase I - T525,T525.2,2023,2023,55891290,75238953,19347663,0,0
2023,Stormwater Drainage Management,98,Other GO CIP - Non- Debt,Mill Creek Drainage Relief System - Phase I - T525,T525.3,2023,2023,0,4700000,4700000,0,0
2023,Flood Management,98,2012 Bonds,"Mill Creek, Peaks Branch and State Thomas - S769",S769.1,2023,2023,204573549,216093652,11520103,0,0
2023,Stormwater Drainage Management,98,2017 Bonds,Milverton @ Palisade - VD73,VD73.1,2023,2023,91760,870000,778240,0,0
2023,Stormwater Drainage Management,98,Other GO CIP - Non- Debt,Milverton @ Palisade - VD73,VD73.2,2023,2023,0,744050,744050,0,0
2023,Stormwater Drainage Management,98,Other GO CIP - Non- Debt,Monte Carlo 1600 and 3400 block - W274,W274.1,2023,2023,72041,923942,851901,0,0
2023,Stormwater Drainage Management,98,Other GO CIP - Non- Debt,N. Winnetka Ave. @ McBroom Street Drainage Relief - W767,W767.1,,,0,265000,0,0,0
2023,Stormwater Drainage Management,99,2017 Bonds,Nandina - Pine Trail Area - VD63,VD63.1,2023,2023,193016,913500,720483,0,0
2023,Stormwater Drainage Management,99,Other GO CIP - Non- Debt,Northcliff Drive 9804 - W768,W768.1,2024,2025,0,490000,0,"73,500","416,500"
2023,Stormwater Drainage Management,99,Other GO CIP - Non- Debt,Northwest Highway @ Tulane - W769,W769.1,2025,2025,0,11775000,0,0,"2,550,000"
2023,Stormwater Drainage Management,99,Other GO CIP - Non- Debt,Ohio W. 412 416 - W236,W236.1,2023,2023,1000,23375,22375,0,0
2023,Stormwater Drainage Management,99,Other GO CIP - Non- Debt,"Pandora Circle, 13344 - W419",W419.1,2023,2023,0,346990,346990,0,0
2023,Erosion Control,99,2017 Bonds,Parkdale Bridge - White Rock Creek Tributary - VD08,VD08.1,2023,2023,0,97000,97000,0,0
2023,Stormwater Drainage Management,99,Other GO CIP - Non- Debt,Parkhurst - Brookhurst (Lake Highlands Baptist) Relief System - W867,W867.1,,,0,427200,0,0,0
2023,Stormwater Drainage Management,99,Other GO CIP - Non- Debt,Parrish Branch Culvert @ Wheatland Rd. - W237,W237.1,2023,2023,114036,562536,448500,0,0
2023,Stormwater Drainage Management,99,Other GO CIP - Non- Debt,Peaks Branch Upper Basin Relief System (RL Area 13)- W868,W868.1,,,0,19500000,0,0,0
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,Pensive Drive Channel/ Walnut Hill Relief System - W212,W212.1,2023,2023,1116051,11025000,9908949,0,0
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,Plano Pky. 8800 - W770,W770.1,,,0,690000,0,0,0
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,Planters Glen 12542 - X020,X020.1,,,0,200000,0,0,0
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,Pleasant Branch Tonawanda to Bruton - W279,W279.1,2023,2023,0,4686151,4686151,0,0
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,Plymouth Road Drainage Relief (Avon to Bahama) - W869,W869.1,2024,2024,0,400000,0,"48,000",0
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,Polk Street 3425 (RL Area 38) - W272,W272.1,2023,2025,0,1100000,440000,0,"660,000"
2023,Flood Management,100,2017 Bonds,Prairie Creek Channel & Bridge Improvement @ 175 - VD70,VD70.1,2023,2023,85817,701178,615361,0,0
2023,Stormwater Drainage Management,100,2017 Bonds,Prairie Oak Drive 9321 (RL Area 33) - VD66,VD66.1,2023,2023,70737,425000,354263,0,0
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,Pratt St @ Mayrant Dr. Erosion Control - W870,W870.1,2024,2025,0,350000,0,"42,000","308,000"
2023,Stormwater Drainage Management,100,Other GO CIP - Non- Debt,"Preston Bend Drive, 17110 - W420",W420.1,2023,2023,0,653148,653148,0,0
2023,Stormwater Drainage Management,101,Other GO CIP - Non- Debt,Preston Creek Place 6166 - W771,W771.1,,,0,150000,0,0,0
2023,Flood Management,101,2017 Bonds,"Preston Hollow Channel, Phases 1& 2, Desco - VD51",VD51.1,2023,2023,208076,1854000,1645924,0,0
2023,Stormwater Drainage Management,101,Other GO CIP - Non- Debt,Pyka 3918 - W239,W239.1,2023,2023,519663,519617,(46),0,0
2023,Stormwater Drainage Management,101,Other GO CIP - Non- Debt,"Ravinia South, 123 - W773",W773.1,2025,2025,0,250000,0,0,"37,500"
2023,Stormwater Drainage Management,101,Other GO CIP - Non- Debt,Red Bird Branch Culvert @ Red Bird Lane - W421,W421.1,2023,2023,323951,1178448,854497,0,0
2023,Stormwater Drainage Management,101,Other GO CIP - Non- Debt,Repetitive Loss Properties - W872,W872.1,2023,2024,0,2198370,750000,"888,622",0
2023,Storm Drainage Relief System,101,2017 Bonds,Rexford Dr @ Shorecrest Dr - VD53,VD53.1,2023,2023,20477,407775,387298,0,0
2023,Stormwater Drainage Management,101,Other GO CIP - Non- Debt,Roof & HVAC Replacements - W873,W873.1,2023,2025,0,2850000,250000,"500,000","300,000"
2023,Stormwater Drainage Management,101,2017 Bonds,"Royal Lane, 3162 (RL Area 7) - VD52",VD52.1,2023,2023,45466,220000,174534,0,0
2023,Stormwater Drainage Management,101,2017 Bonds,"Royal Lane, 7012 - VD50",VD50.1,2023,2023,115809,1658995,1543186,0,0
2023,Stormwater Drainage Management,101,Other GO CIP - Non- Debt,Sage Valley - Wisteria Area - W776,W776.1,,,0,605000,0,0,0
2023,Stormwater Drainage Management,102,Other GO CIP - Non- Debt,San Gabriel Drive 4300 Blk - W622,W622.2,2023,2025,0,7245000,1086750,0,"6,158,250"
2023,Stormwater Drainage Management,102,Other GO CIP - Non- Debt,"Sinclair, 10514 - W423",W423.1,2023,2023,0,162196,162196,0,0
2023,Stormwater Drainage Management,102,Other GO CIP - Non- Debt,Slaughter Branch Culvert Improvement @ NW Hwy - W876,W876.1,,,0,303600,0,0,0
2023,Stormwater Drainage Management,102,Other GO CIP - Non- Debt,Sonnet Drive Drainage Relief System - W877,W877.1,2023,2025,0,3100000,372000,0,"2,728,000"
2023,Flood Management,102,2017 Bonds,Sorcey Road @ White Ash - VD41,VD41.1,2023,2023,244767,261267,16500,0,0
2023,Stormwater Drainage Management,102,Other GO CIP - Non- Debt,"South Lamar Ph. 2 - Pear, Mooney, Bannock Area - W424",W424.1,2024,2024,454518,4054518,0,"3,600,000",0
2023,Erosion Control,102,2012 Bonds,Spring Grove 13316 - S751,S751.1,2023,2023,208252,208831,580,0,0
2023,Stormwater Drainage Management,102,2017 Bonds,State-Thomas - Flora/Boll to Fairmont - VD45,VD45.1,2023,2023,107850,495000,387150,0,0
2023,Stormwater Drainage Management,102,2017 Bonds,State-Thomas - Hallsville/ Worthington - VD44,VD44.1,2023,2023,328477,987050,658574,0,0
2023,Stormwater Drainage Management,102,2006 Bonds,State-Thomas @ Woodall Rodgers - T536,T536.1,2023,2023,2410657,2421392,10736,0,0
2023,Stormwater Drainage Management,102,Other GO CIP - Non- Debt,Storm Water Operations Facility - W879,W879.1,2024,2024,0,8000000,0,"8,000,000",0
2023,Stormwater Drainage Management,103,Other GO CIP - Non- Debt,"Summer Creek Circle 6145, 6153, 6155, 6157 - W426",W426.1,2023,2023,0,1925925,1925925,0,0
2023,Erosion Control,103,2012 Bonds,"Tamarack 1745, 1739, 1751 - S757",S757.1,2023,2023,68205,0,(68205),0,0
2023,Erosion Control,103,2017 Bonds,Teakwood Elmridge Drainage Relief - VD49,VD49.1,2023,2023,64089,617500,553411,0,0
2023,Stormwater Drainage Management,103,Other GO CIP - Non- Debt,Teakwood Elmridge Drainage Relief - VD49,VD49.2,2023,2023,0,314226,314226,0,0
2023,Stormwater Drainage Management,103,Other GO CIP - Non- Debt,Throckmorton- Reagan-Drainage Improvements - W198,W198.1,2023,2023,530768,6553018,6022250,0,0
2023,Stormwater Drainage Management,103,Other GO CIP - Non- Debt,"Trammel Drive, 6561 - W427",W427.1,2023,2023,0,162176,162176,0,0
2023,Stormwater Drainage Management,103,2017 Bonds,"Tree Shadow Trail, 5910 - VD79",VD79.1,2023,2023,204317,396597,192280,0,0
2023,Stormwater Drainage Management,103,Other GO CIP - Non- Debt,Trinity River - Lower East @ Bellevue Pressure Sewer - W880,W880.1,,,0,192000,0,0,0
2023,Stormwater Drainage Management,103,Other GO CIP - Non- Debt,Trinity River - Lower East @ RR / Courts Building - W882,W882.1,,,0,192000,0,0,0
2023,Stormwater Drainage Management,104,Other GO CIP - Non- Debt,Trinity River - Lower West @ Margaret Hunt Hill / Ron Kirk Pedestrian Bridge - W881,W881.1,,,0,300000,0,0,0
2023,Erosion Control,104,2017 Bonds,Turnpike Distribution IV IH30-Commerce - VD36,VD36.1,2023,2023,36607,162152,125545,0,0
2023,Flood Management,104,2017 Bonds,Turtle Creek - Trib 1 Culvert - VD46,VD46.1,2023,2023,0,250000,250000,0,0
2023,Stormwater Drainage Management,104,Other GO CIP - Non- Debt,Turtle Creek @ Bowen Area - Storm Drainage Relief - W428,W428.1,2023,2024,0,320000,48000,"272,000",0
2023,Stormwater Drainage Management,104,Other GO CIP - Non- Debt,Turtle Creek @ Hall - W780,W780.1,,,0,1164000,0,0,0
2023,Stormwater Drainage Management,104,Other GO CIP - Non- Debt,Turtle Creek @ Stonebridge - W781,W781.1,,,0,888000,0,0,0
2023,Erosion Control,104,2006 Bonds,Twin Creek 9726 - S760,S760.1,2023,2023,0,874490,874490,0,0
2023,Stormwater Drainage Management,104,Other GO CIP - Non- Debt,"Twin Lakes, Dredging - W429",W429.1,2023,2023,81603,619603,538000,0,0
2023,Stormwater Drainage Management,104,Other GO CIP - Non- Debt,Tyler (S) - Berkley - W884,W884.1,,,0,3270000,0,0,0
2023,Stormwater Drainage Management,105,Other GO CIP - Non- Debt,University Hills (Houston School St) Bridge@ Ricketts Branch - W783,W783.1,2023,2025,0,1000000,150000,0,"850,000"
2023,Trinity River Corridor Projects,105,2006 Bonds,USACE Partnership Funds - W397,W397.1,2023,2023,7500,10500,3000,0,0
2023,Stormwater Drainage Management,105,Other GO CIP - Non- Debt,Van Buren (N) - Cedar Hill Area - W784,W784.1,,,0,1200000,0,0,0
2023,Stormwater Drainage Management,105,2017 Bonds,"Versailles, 3500 - VD83",VD83.1,2023,2023,609990,787199,177209,0,0
2023,Flood Management,105,2017 Bonds,"Vinemont Channel, Drainage Diversion -VD29",VD29.1,2023,2023,585288,3088511,2503223,0,0
2023,Stormwater Drainage Management,105,Other GO CIP - Non- Debt,Welch 11811 - W785,W785.1,,,0,150000,0,0,0
2023,Stormwater Drainage Management,105,Other GO CIP - Non- Debt,West Fork of Joes Creek Channel Repair - Brockbank Dr @ Channel Dr - W786,W786.1,,,0,1150000,0,0,0
