cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,2022,2023,2024
2022,Hike and Bike Trails,117,2017 Bonds,Timberglen Trail - VB19,VB19.1,2022,2023,809243,4158953,(8998),"3,358,707",0
2022,"Code Compliance, Safety and Security",117,2017 Bonds,Timberleaf Park - Playground new - VK35,VK35.1,2022,2022,20518,259400,238882,0,0
2022,Neighborhood Park Facilities,117,2017 Bonds,Tipton Park - Picnic pavilion and water fountain - VB85,VB85.1,2022,2022,167,299100,298933,0,0
2022,"Code Compliance, Safety and Security",117,2017 Bonds,Tower Building - VC07,VC07.1,2022,2023,497761,3500000,2800643,"201,596",0
2022,Hike and Bike Trails,117,2006 Bonds,Trail Development - 7165,7165.1,2022,2022,748674,1000527,251853,0,0
2022,Hike and Bike Trails,117,Other GO CIP - Non-Debt,Trail Development - 7165,7165.2,2022,2022,185600,210619,25019,0,0
2022,Neighborhood Park Facilities,117,2017 Bonds,Twin Falls Parking Lot - VB50,VB50.1,2022,2022,69061,79061,10000,0,0
2022,"Code Compliance, Safety and Security",117,2017 Bonds,Twin Lakes Park - park furnishings package - VK69,VK69.1,2022,2022,0,99625,99625,0,0
2022,"Code Compliance, Safety and Security",117,2017 Bonds,Wagging Tail Dog Park - Add new parking area - South - VK57,VK57.1,2022,2022,486762,394000,(92762),0,0
2022,"Code Compliance, Safety and Security",118,2017 Bonds,Wahoo Park - ADA Drinking Fountain - VK04,VK04.1,2022,2022,0,5418,5418,0,0
2022,"Code Compliance, Safety and Security",118,2017 Bonds,"Wahoo Park - Basketball - Full Court, New - VK03",VK03.1,2022,2022,0,78800,78800,0,0
2022,Community Parks,118,2017 Bonds,Walnut Hill Park - Basketball - Renovate existing and add new - VK77,VK77.1,2023,2023,0,160000,0,"160,000",0
2022,Community Parks,118,2017 Bonds,Walnut Hill Park - Replace softball backstop and bleachers on existing pad - VK78,VK78.1,2023,2023,0,230000,0,"230,000",0
2022,Site Development,118,2017 Bonds,Westmount Park - Site Development - VB39,VB39.1,2022,2022,218291,200206,(18085),0,0
2022,Community Parks,118,2017 Bonds,Wheatland Park Football Field - VK91,VK91.1,2022,2022,223495,1278251,1054756,0,0
2022,"Code Compliance, Safety and Security",118,2017 Bonds,"Wheatley Park - ADA Drinking Fountain, Park Furnishings Package - VK05",VK05.1,2022,2022,23538,40000,16462,0,0
2022,"Code Compliance, Safety and Security",118,2017 Bonds,Wheatly Park - Replace Sidewalk Segment - VK06,VK06.1,2022,2022,5780,30000,24220,0,0
2022,Hike and Bike Trails,118,2017 Bonds,White Rock Lake Trail - VB13,VB13.1,2022,2022,2936415,3473750,537335,0,0
2022,Recreation Centers,118,2017 Bonds,Willie B. Johnson Gym. Add'n. (Hamilton Park) - VB25,VB25.1,2022,2022,6369905,6930336,560432,0,0
2022,Recreation Centers,119,2017 Bonds,Willie B. Johnson Recreation Center - Senior Addition [Hamil - VB24,VB24.1,,,3299750,3299750,0,0,0
2022,"Code Compliance, Safety and Security",119,2017 Bonds,Willie Mae Butler Park - ADA Drinking Fountain and Park Furnishings Package - VK08,VK08.1,2022,2022,13063,59100,46037,0,0
2022,"Code Compliance, Safety and Security",119,2017 Bonds,Willie Mae Butler Park - Convert Tennis Court to Basketball - VK07,VK07.1,2022,2022,403,41370,40967,0,0
2022,"Code Compliance, Safety and Security",119,2017 Bonds,Willie Mae Butler Park - Portable Facility Enclosure - VK09,VK09.1,2022,2022,4323,59100,54777,0,0
2022,Community Parks,119,2017 Bonds,Willis Winter Park - VK95,VK95.1,2022,2022,126821,150000,23179,0,0
2022,Solid Waste Facilities,123,Other GO CIP - Non-Debt,2024 Landfill Cell Design & Construction - W898,W898.1,2024,2024,0,9000000,0,0,"5,000,000"
2022,Fleet/Equipment Replacement,123,Other GO CIP - Non-Debt,Collection Equipment Purchase - E601,E601.1,2022,2022,11690852,3000000,(8690852),0,0
2022,Solid Waste Facilities,123,Other GO CIP - Non-Debt,Collection Service Facility Improvement - W901,W901.1,2023,2024,0,2400000,0,"800,000","400,000"
2022,Solid Waste Facilities,123,Other GO CIP - Non-Debt,Construction of the Swale and Wetlands per the 404 Permit - W324,W324.1,2022,2024,0,10289775,2089775,0,"2,500,000"
2022,Fleet/Equipment Replacement,123,Other GO CIP - Non-Debt,Fleet Purchases - E600,E600.1,2022,2024,9551628,22000000,(2551628),"3,000,000","3,000,000"
2022,Fleet/Equipment Replacement,123,Other GO CIP - Debt,Fleet/Equipment Replacement (FY20 Fleet Purchases) - E312,E312.1,2022,2022,6698601,6985000,286399,0,0
2022,Fleet/Equipment Replacement,123,Other GO CIP - Debt,Fleet/Equipment Replacement (FY21 Fleet Purchases) - E445,E445.1,2022,2022,7439328,8000000,560672,0,0
2022,Fleet/Equipment Replacement,123,Other GO CIP - Debt,FY22 EAN-SAN Fleet-Equipment Replacement - E448,E448.1,2022,2022,0,8000000,8000000,0,0
2022,Fleet/Equipment Replacement,124,Other GO CIP - Debt,FY23 EAN-SAN Fleet-Equipment Replacement - W903,W903.1,2023,2024,0,40000000,0,"8,000,000","8,000,000"
2022,Solid Waste Facilities,124,Other GO CIP - Non-Debt,Landfill Levee & Road Repair - W902,W902.1,2023,2024,0,2100000,0,"500,000","400,000"
2022,Solid Waste Facilities,124,Other GO CIP - Non-Debt,New Scale House - W316,W316.1,2022,2022,0,1200000,1200000,0,0
2022,Fleet/Equipment Replacement,124,Other GO CIP - Non-Debt,On-Board Camera for MRMP - W653,W653.1,2022,2022,1572971,3918854,1345883,0,0
2022,Solid Waste Facilities,124,Other GO CIP - Non-Debt,Other Sanitation Projects - W325,W325.1,2022,2024,0,20450372,13900372,0,"1,000,000"
2022,Solid Waste Facilities,124,Other GO CIP - Non-Debt,Post Closure Cost - W326,W326.1,2022,2024,0,1000000,500000,0,"500,000"
2022,Solid Waste Facilities,124,Other GO CIP - Non-Debt,SAN HQ Admin Office - W317,W317.1,2022,2024,0,1000000,750000,0,"250,000"
2022,Solid Waste Facilities,124,Other GO CIP - Non-Debt,Transfer Stations - W315,W315.1,2022,2022,0,1450000,1450000,0,0
2022,Alley Reconstruction,130,2017 Bonds,10005-10119 Shayna Dr - 10002- 10106 Hymie Cir - V032,V032.1,2022,2022,380994,380460,(534),0,0
2022,Alley Reconstruction,130,2017 Bonds,10106-10160 Caribou Trail - 10127-10143 Ferndale Rd - V079,V079.1,2023,2023,59119,265174,0,"206,055",0
2022,Alley Reconstruction,130,2017 Bonds,10163-10199 Vistadale Dr - 10200- 10200 Trailcliff Dr - V080,V080.1,2022,2023,54001,228046,(96),"174,142",0
2022,Alley Reconstruction,130,2017 Bonds,10315-10542 Castlerock Dr - 10315 Checota Dr - Gardenside - V033,V033.1,2022,2022,492496,510367,17871,0,0
2022,Alley Reconstruction,130,2017 Bonds,10445 - 10461 Carry Back Cir - 10419 - 10427 Carry Back Pl - V113,V113.1,2022,2022,181189,228606,47417,0,0
2022,Street Reconstruction,130,2017 Bonds,10th St from I-35 to Clarendon Dr. - V198,V198.1,2023,2023,285627,743034,0,"457,407",0
2022,Sidewalk and Barrier Free Ramp Improvements,131,2017 Bonds,10th Street Historic District Sidewalk and Barrier Free Ramp Improvements - V149,V149.1,2022,2022,689857,689857,(0),0,0
2022,Alley Reconstruction,131,2017 Bonds,11133-11139 Cotillion Dr - 3609 Bon Park Ct - V069,V069.1,2022,2022,155798,152640,(3157),0,0
2022,Alley Reconstruction,131,2017 Bonds,11205-11335 Buchannan Dr - 11200-11298 Ferguson Rd - V070,V070.1,2022,2022,352640,409616,56977,0,0
2022,Alley Reconstruction,131,2017 Bonds,11306-11340 Dumbarton Dr - 11323-11357 Glen Cross Dr - V071,V071.1,2022,2022,208629,209007,378,0,0
2022,Alley Reconstruction,131,2017 Bonds,11312-11344 Glen Cross Dr - 11341- 11367 Drummond Dr - V072,V072.1,2022,2022,537350,535894,(1456),0,0
2022,Alley Reconstruction,131,2017 Bonds,1225-1423 Kirnwood Dr - 7601 S Polk St - V062,V062.1,2022,2022,310528,366930,56403,0,0
2022,Alley Reconstruction,131,2017 Bonds,127-231 W Louisiana Ave - 118- 228 Conrad St - V022,V022.1,2022,2023,96498,417222,(3457),"324,180",0
2022,Target Neighborhood,131,2017 Bonds,12Th St From Upton To 200 Ft East Of Upton - V992,V992.1,2022,2023,58047,236940,(1448),"180,341",0
2022,Alley Reconstruction,132,2017 Bonds,1503-1551 Briarcliff Rd - 5503-5537 Mesa Cir - V008,V008.1,2022,2022,364274,363491,(783),0,0
2022,Alley Reconstruction,132,2017 Bonds,15632-15724 Golden Creek Rd - 6231 - La Cosa Dr - Bay Point - V086,V086.1,2022,2022,62726,62630,(96),0,0
2022,Alley Reconstruction,132,2017 Bonds,1608-1620 Day Star Dr - 1603-1633 Hanging Cliff Dr - V023,V023.1,2023,2023,67433,353913,0,"286,480",0
2022,Alley Reconstruction,132,2017 Bonds,1611-1727 Red Cloud Dr - 9704- 9780 Faircloud Dr [A7003] - V034,V034.1,2022,2022,480114,476499,(3615),0,0
2022,Alley Reconstruction,132,2017 Bonds,1621-1631 Windchime Dr - 1614-1626 Vatican Ln - V024,V024.1,2022,2023,43323,87143,(871),"44,690",0
2022,Alley Reconstruction,132,2017 Bonds,1708-1920 Vatican Ln - 1705-1921 Windchime Dr - V025,V025.1,2022,2023,63907,344057,(996),"281,146",0
2022,Target Neighborhood,132,2017 Bonds,17604-17630 Davenport Alley Construction - VA05,VA05.1,2022,2022,53602,508645,455043,0,0
2022,Alley Reconstruction,132,2017 Bonds,1830-1886 Red Cloud Dr - 9803- 9851 Glengreen Dr [A6972] - V035,V035.1,2022,2022,463501,450447,(13054),0,0
2022,Alley Reconstruction,132,2017 Bonds,18603-18707 Amador Ave - 6505- 6511 Villa Rd - V095,V095.1,2022,2022,611106,708867,97761,0,0
2022,Alley Reconstruction,132,2017 Bonds,1885-2025 Red Cloud Dr - 2002- 2080 Corvette Dr [A6966] - V036,V036.1,2022,2022,306603,463201,156597,0,0
2022,Alley Reconstruction,133,2017 Bonds,19003-19039 Bilbrook Ln - V096,V096.1,2022,2022,358741,357862,(879),0,0
2022,Public Art,133,2012 Bonds,2012 Public Art Projects - Streets - PA13,PA13.1,2022,2022,3000,75500,72500,0,0
2022,Bridge Repair and Modification,133,2017 Bonds,2017 Bond Program Reserved Contingency - VA38,VA38.1,2022,2022,0,(7060158),(7060158),0,0
2022,Street and Alley Improvements,133,Other GO CIP - Debt,2022 Certificate of Obligation- Sidewalks - W796,W796.1,2022,2024,2546937,15000000,2453063,"5,000,000","5,000,000"
2022,Street and Alley Improvements,133,Other GO CIP - Debt,2022 Certificate of Obligation-Streets - W795,W795.1,2022,2024,38283808,100800000,1716192,"44,800,000","16,000,000"
2022,Street and Alley Improvements,133,Other GO CIP - Debt,2022 Certificates of Obligation - Streets Underserved - W803,W803.1,2022,2024,417017,25200000,9582983,"11,200,000","4,000,000"
2022,Alley Reconstruction,133,2017 Bonds,207-347 Bettyrae Way - 7708-7770 Ryan Ridge Dr - V063,V063.1,2022,2022,295489,428068,132579,0,0
2022,Alley Reconstruction,133,2017 Bonds,2104-2336 Dugald Pl - 2005-2249 E Illinois Ave - V026,V026.1,2022,2022,83161,691843,608682,0,0
2022,Alley Reconstruction,133,2017 Bonds,2205-2341 Freeland - 2336-2328 Homeway - 2204- 2340 Babalos - V060,V060.1,2022,2023,74475,393985,(96),"319,606",0
2022,Alley Reconstruction,133,2017 Bonds,2211-2323 Deer Path Dr - 2905-3311 Kellogg Ave - V027,V027.1,2022,2022,104081,588899,484818,0,0
2022,Alley Reconstruction,134,2017 Bonds,2304-2348 Hunters Run Dr - 7407-7415 Mesa Verde Trl - V064,V064.1,2022,2022,329630,408614,78984,0,0
2022,Alley Reconstruction,134,2017 Bonds,2306-2440 Bluffton Dr - 2307 - 2439 Blaydon Dr - V042,V042.1,2022,2022,526618,555914,29295,0,0
2022,Alley Reconstruction,134,2017 Bonds,2408-2564 Club Manor Dr - 2435- 2549 Matland Dr - V017,V017.1,2022,2022,97945,630069,532124,0,0
2022,Alley Reconstruction,134,2017 Bonds,2503-2623 W Lovers Ln - 2502- 2614 W Amherst Ave - V009,V009.1,2022,2022,282580,278580,(4000),0,0
2022,Alley Reconstruction,134,2017 Bonds,2507-2537 Blaydon Dr - 2506 - 2536 Bluffton Dr - V043,V043.1,2022,2022,367407,365380,(2026),0,0
2022,Alley Reconstruction,134,2017 Bonds,2603-2931 Garapan Dr - 2502-2922 Nicholson Dr - V028,V028.1,2022,2023,94460,667571,(2268),"575,380",0
2022,Alley Reconstruction,134,2017 Bonds,2703-2743 April Hill Ln - 2710-2750 Stevens Point Ln - V097,V097.1,2022,2022,241729,447202,205473,0,0
2022,Alley Reconstruction,134,2017 Bonds,2703-2829 Klondike - Dr 2704-2830 Lockhart Ave - V044,V044.1,2022,2022,654839,652359,(2481),0,0
2022,Alley Reconstruction,134,2017 Bonds,2703-2831 Scottsbluff Dr - 2802-2826 La Prada Ct - V045,V045.1,,,502284,502284,0,0,0
2022,Alley Reconstruction,135,2017 Bonds,2707-2757 Runningbrook Ln - 2700 N Buckner Blvd - V046,V046.1,2022,2022,298685,303107,4422,0,0
2022,Alley Reconstruction,135,2017 Bonds,2707-2837 Blyth Dr - 2706-2838 Gross Rd - V047,V047.1,2022,2022,395427,395331,(96),0,0
2022,Alley Reconstruction,135,2017 Bonds,"2711-2733 Groveridge, 9606- 9674 Briggs, 9605- 9621 Altacrest - V061",V061.1,2022,2023,69240,469151,(96),"400,007",0
2022,Alley Reconstruction,135,2017 Bonds,3004-3150 Kinkaid Dr - 3045-3155 Park Ln - V037,V037.1,2022,2023,112733,797390,(2335),"686,992",0
2022,Alley Reconstruction,135,2017 Bonds,3105-3161 Waldrop Drive - 3106-3160 Rotan Lane - V114,V114.1,2022,2022,435459,434557,(902),0,0
2022,Alley Reconstruction,135,2017 Bonds,3105-3171 Newcastle Dr - 3104- 3170 Walnut Hill - V038,V038.1,2022,2023,83448,306460,(7252),"230,264",0
2022,Alley Reconstruction,135,2017 Bonds,3163-3241 E Ledbetter Dr - 3132- 3244 Dahlia Dr - V029,V029.1,2022,2022,59154,371146,311993,0,0
2022,Alley Reconstruction,135,2017 Bonds,3206-3232 Rotan Lane - 3207-3233 Waldrop Drive - V115,V115.1,2022,2022,223306,222568,(737),0,0
2022,Alley Reconstruction,135,2017 Bonds,3207 - 3349 Citation Dr - 3208 - 3330 Timberview Rd - V116,V116.1,2022,2022,616540,615638,(902),0,0
2022,Alley Reconstruction,136,2017 Bonds,3506-3658 High Vista Dr - 11960 Highdale Dr - V040,V040.1,2022,2023,66697,458322,12148,"379,477",0
2022,Alley Reconstruction,136,2017 Bonds,3544 - 3638 Ainsworth Dr - 3615 - 3675 Norcross Ln - V117,V117.1,2022,2022,602304,601455,(849),0,0
2022,Alley Reconstruction,136,2017 Bonds,3609-3615 Bon Park Ct - 3608-3614 Parader Ct - V073,V073.1,2022,2022,111913,110808,(1105),0,0
2022,Alley Reconstruction,136,2017 Bonds,3610-3668 Weeburn Dr - 3623- 3651 Midpines Dr - V118,V118.1,2022,2022,474810,474073,(737),0,0
2022,Alley Reconstruction,136,2017 Bonds,3805-3945 Hawick Ln - 3804-3858 Eaton Dr - V011,V011.1,2022,2022,374324,370535,(3789),0,0
2022,Alley Reconstruction,136,2017 Bonds,3864-3872 Treeline Cir - 1618-1626 Five Mile Ct - V030,V030.1,2022,2023,66928,267586,(96),"200,754",0
2022,Alley Reconstruction,136,2017 Bonds,4104-4124 Firebrick Ln - 4103-4119 Country Brook Dr - V098,V098.1,2022,2022,192750,284855,92104,0,0
2022,Alley Reconstruction,136,2017 Bonds,4202-4272 Timberglen Rd - 4203-4231 Lawngate Dr - V099,V099.1,2022,2022,264705,259241,(5464),0,0
2022,Alley Reconstruction,136,2017 Bonds,4307-4435 Bonnie View Rd - 4302- 4446 Cicero St - V031,V031.1,2022,2022,66257,450140,383883,0,0
2022,Alley Reconstruction,137,2017 Bonds,4403-4451 Cinnabar Dr - 6102- 6150 Symphony Ln - V048,V048.1,2022,2022,436873,432287,(4586),0,0
2022,Alley Reconstruction,137,2017 Bonds,4503-4535 Live Oak St - 4514-4522 Bryan St - V012,V012.1,2022,2022,290892,288862,(2031),0,0
2022,Alley Reconstruction,137,2017 Bonds,4804-4950 Ashbrook Rd - 4803- 4945 Chilton Dr - V049,V049.1,2022,2022,95150,95054,(96),0,0
2022,Alley Reconstruction,137,2017 Bonds,4806-5034 Mill Creek Rd - 4807- 4923 -12515 Planters Glen Dr - V123,V123.1,2022,2022,481668,481585,(83),0,0
2022,Alley Petitions,137,2017 Bonds,4812-4840 Worth St - 4807-4841 Tremont St - V007,V007.1,2022,2022,212344,209215,(3129),0,0
2022,Alley Reconstruction,137,2017 Bonds,4902-5032 Thursh St - 4903-5033 Wenonah Dr - V013,V013.1,2022,2022,324173,318070,(6102),0,0
2022,Alley Reconstruction,137,2017 Bonds,5005-5207 Banting Way - 5411-5445 Endlery Pl - V050,V050.1,2022,2022,66474,66378,(96),0,0
2022,Alley Reconstruction,137,2017 Bonds,503-511 N Prairie Ave - 4721-4721 Tremont St - V014,V014.1,2022,2022,142984,140506,(2477),0,0
2022,Alley Reconstruction,137,2017 Bonds,5100-5152 Lahoma St - 5101-5147 N Hall St - V015,V015.1,2022,2022,267517,264832,(2685),0,0
2022,Alley Reconstruction,137,2017 Bonds,5107-5143 Breakwood Dr - 5116-5152 Colter Dr - V051,V051.1,,,54438,54438,0,0,0
2022,Alley Reconstruction,138,2017 Bonds,5179-5107 Chalet - 1404-1550 Drury Dr - V018,V018.1,2022,2022,78622,382556,303934,0,0
2022,Alley Reconstruction,138,2017 Bonds,5300-5358 Willis Ave - 5303-5355 Richard Ave - V016,V016.1,2022,2022,276356,274812,(1544),0,0
2022,Alley Reconstruction,138,2017 Bonds,5303-5347 Blaney Way - 5204-5240 Banting Way - V052,V052.1,2022,2022,71666,75321,3655,0,0
2022,Alley Reconstruction,138,2017 Bonds,5306-5342 Lake Placid Dr - 1572- 1568 Drury Pl - V019,V019.1,2022,2022,55398,209251,153852,0,0
2022,Alley Reconstruction,138,2017 Bonds,5500-5552 Longview St - 5503- 5549 Mccommas Blvd - V125,V125.1,2022,2022,214745,242592,27847,0,0
2022,Alley Reconstruction,138,2017 Bonds,5501-5527 Harbor Town Dr - 5506- 5530 Tamaron Ct - V100,V100.1,2022,2022,318987,498415,179428,0,0
2022,Alley Reconstruction,138,2017 Bonds,5601-5639 Morningside Ave - 5602-5634 Mccommas Blvd - V126,V126.1,2022,2022,214907,212500,(2408),0,0
2022,Alley Reconstruction,138,2017 Bonds,5605-5831 Everglade Rd - 5606- 5824 Twineing St - V053,V053.1,2022,2022,523309,520648,(2660),0,0
2022,Alley Reconstruction,138,2017 Bonds,5620-5832 Everglade Rd - 5707- 5861 Marview Ln - V054,V054.1,2022,2022,74290,91892,17602,0,0
2022,Target Neighborhood,139,2017 Bonds,5701-5745 Palo Pinto Ave - 5702- 5746 Velasco Ave (Alley Improvements) - VA06,VA06.1,2022,2023,67724,918750,(2064),"853,090",0
2022,Alley Reconstruction,139,2017 Bonds,5703-5747 Vanderbilt Ave - 5710-5750 Marquita Ave - V127,V127.1,2022,2022,227859,226039,(1821),0,0
2022,Alley Reconstruction,139,2017 Bonds,5710-5814 Meadowick Ln - 5274-5290 Ponderosa Cir - V055,V055.1,2022,2022,224090,221537,(2553),0,0
2022,Alley Reconstruction,139,2017 Bonds,5737-5763 Caruth Blvd - 5708-5728 Surrey Square Lane - V119,V119.1,,,252570,252570,0,0,0
2022,Alley Reconstruction,139,2017 Bonds,6020-6040 Fieldstone - V101,V101.1,2022,2023,87248,280903,(904),"194,558",0
2022,Alley Reconstruction,139,2017 Bonds,6024-6300 Samuell Blvd - 6205-6441 Symphony Ln - V056,V056.1,2022,2022,413317,478637,65320,0,0
2022,Alley Reconstruction,139,2017 Bonds,6103-6129 Mercedes Ave - 6100-6126 Morningside Ave - V128,V128.1,2022,2022,192473,190486,(1987),0,0
2022,Alley Reconstruction,139,2017 Bonds,6139-6179 Monticello Ave - 6202-6238 Mercedes Ave - V129,V129.1,2022,2022,223197,221135,(2062),0,0
2022,Alley Reconstruction,140,2017 Bonds,6201- 6333 Bryan Pkwy - 5808-5842 Live Oak St - V130,V130.1,2022,2022,238708,236603,(2105),0,0
2022,Alley Reconstruction,140,2017 Bonds,6206-6440 Symphony Ln - 4307- 4339 Cinnabar Dr - V057,V057.1,2022,2022,373158,370498,(2660),0,0
2022,Alley Reconstruction,140,2017 Bonds,6216-6226 Autumn Woods Trl - 804-814 W Red Bird Ln - V020,V020.1,2022,2023,62517,140636,(782),"78,901",0
2022,Alley Reconstruction,140,2017 Bonds,6302-6326 Oakleaf Rd - 6301-6323 Warm Mist Ln - V102,V102.1,2022,2022,285391,272209,(13182),0,0
2022,Alley Reconstruction,140,2017 Bonds,6407-6475 Glendora Ave - 6406- 6474 Meadow Road - V120,V120.1,,,344849,344849,0,0,0
2022,Alley Reconstruction,140,2017 Bonds,6421-6543 Northwood Road - 6426-6542 Deloache Ave - V121,V121.1,,,390933,390933,0,0,0
2022,Alley Reconstruction,140,2017 Bonds,6505-6635 Mimosa Ln - 6506-6630 Lakehurst Ave - V122,V122.1,2022,2022,637554,614527,(23026),0,0
2022,Alley Reconstruction,140,2017 Bonds,6506-6556 Crestmere Dr - 6515- 6555 Meadowcreek Dr - V087,V087.1,2022,2022,64739,62712,(2026),0,0
2022,Alley Reconstruction,140,2017 Bonds,6510-6580 Calais Dr - 6509-6565 Crestmere Dr - V088,V088.1,2022,2022,61768,61672,(96),0,0
2022,Alley Reconstruction,141,2017 Bonds,6607-6831 Desco Drive - 6706-6838 Prestonshire Lane - V124,V124.1,2022,2022,395539,429273,33734,0,0
2022,Alley Reconstruction,141,2017 Bonds,6808-7038 Hunters Ridge Dr - 6807- 6959 Town Bluff Dr - V089,V089.1,2022,2022,78233,78137,(96),0,0
2022,Alley Reconstruction,141,2017 Bonds,6816-6858 Freemont St - 6809- 6851 Whitehill St - V074,V074.1,2022,2022,261381,259150,(2231),0,0
2022,Alley Reconstruction,141,2017 Bonds,6906-6954 Kingsbury Dr - 6907- 6949 Winchester St - V075,V075.1,2022,2022,233951,235513,1562,0,0
2022,Alley Reconstruction,141,2017 Bonds,6906-7030 Orchid Ln -6909-7007 Meadoebriar Ln - Pemberton Dr - V094,V094.1,2022,2022,64159,63779,(380),0,0
2022,Alley Reconstruction,141,2017 Bonds,6915-6965 Freemont St - 6914- 6964 Wakefield St - V076,V076.1,2022,2022,295294,294094,(1200),0,0
2022,Alley Reconstruction,141,2017 Bonds,6920-7038 Midbury Dr - 6919-7033 Northaven Rd - V090,V090.1,2022,2022,78118,76167,(1951),0,0
2022,Alley Reconstruction,141,2017 Bonds,7005-7065 Freemont St - 7006- 7066 Wakefield St - V077,V077.1,2022,2022,354368,354272,(96),0,0
2022,Alley Reconstruction,142,2017 Bonds,7023-7031 Wakefield St - 7049- 7053 Wakefield Cir - V078,V078.1,2022,2022,208251,208155,(96),0,0
2022,Alley Reconstruction,142,2017 Bonds,7027-7203 Hunnicut Rd - 7012- 7108 Belteau Ln - V058,V058.1,2022,2022,54407,62976,8569,0,0
2022,Alley Reconstruction,142,2017 Bonds,7103-7133 Echo Bluff Dr - 7202- 7226 Rustic Valley Dr - V103,V103.1,2022,2022,371377,367505,(3872),0,0
2022,Alley Reconstruction,142,2017 Bonds,7105-7227 Bluefield Dr - 7311- 7427 Carta Valley Dr - V104,V104.1,2022,2022,546804,544139,(2664),0,0
2022,Alley Reconstruction,142,2017 Bonds,7129-7195 Elliott Dr - 7130-7184 Rolling Fork Dr - V059,V059.1,2022,2022,384385,383362,(1024),0,0
2022,Alley Reconstruction,142,2017 Bonds,7151-7203 Gracefield Ln - 7101- 7145 Crooked Oak Dr - V105,V105.1,2022,2022,417464,458346,40882,0,0
2022,Alley Reconstruction,142,2017 Bonds,7206 -7446 La Sobrina Dr - 7223- 7441 Whispering Pine Dr - V106,V106.1,2022,2022,560054,559403,(650),0,0
2022,Alley Reconstruction,142,2017 Bonds,7309-7435 Tangleglen Dr - 7364-7450 Tophill Ln - V091,V091.1,2022,2022,63681,61730,(1951),0,0
2022,Alley Reconstruction,142,2017 Bonds,7405-7443 Lynworth Dr - 7408- 7438 Chattington Dr - V092,V092.1,2022,2022,56531,54581,(1951),0,0
2022,Alley Reconstruction,143,2017 Bonds,7501-7631 Ashcrest Ln - 7502-7578 Christie Ln - V021,V021.1,2022,2022,76309,461445,385137,0,0
2022,Alley Reconstruction,143,2017 Bonds,7604-7608 Dornoch Ln - 7603-7605 Lairds Ln - V107,V107.1,2022,2022,257651,255189,(2462),0,0
2022,Alley Reconstruction,143,2017 Bonds,7606-7672 Rolling Acres Dr - 7615- 7651 Tophill Ln - V093,V093.1,2022,2022,57750,57336,(414),0,0
2022,Target Neighborhood,143,2017 Bonds,7704-78400 Carbondale St - 7703-7835 Brownville (Alley Improvements) - VA01,VA01.1,2022,2023,81304,642662,(126),"561,484",0
2022,Alley Reconstruction,143,2017 Bonds,7905-7933 Olusta Dr - 7932 Great Trinity Forest Way - V067,V067.1,2023,2023,68219,190782,0,"122,563",0
2022,Alley Reconstruction,143,2017 Bonds,806-954 Ivywood Dr - 807-951 Jadewood Dr - V068,V068.1,2022,2022,325148,387509,62360,0,0
2022,Street Reconstruction,143,2017 Bonds,Aberdeen Ave From Edgemere Rd To Thackery St - V285,V285.1,2022,2022,795365,1493969,698604,0,0
2022,Thoroughfares,143,2017 Bonds,Abrams Rd from Gaston Ave to S Beacon St - VA14,VA14.1,2022,2022,2676358,2937690,261332,0,0
2022,Street Resurfacing,143,2017 Bonds,Abrams Rd from Glennox Ln to E Lovers Ln - V949,V949.1,2022,2022,132098,132101,3,0,0
2022,Street Reconstruction,143,2017 Bonds,Adair St From Cobb St To 500 Ft North Of Cobb St - V287,V287.1,2022,2023,59763,81530,(1028),"22,795",0
2022,Street Resurfacing,144,2017 Bonds,Adleta Blvd from Adleta Ct to Adleta Blvd - V774,V774.1,2022,2022,478409,478412,3,0,0
2022,Traffic Signals,144,Capital Projects Reimbursement,Akard Place Signals - W064,W064.1,2022,2022,38826,69611,30785,0,0
2022,Street Resurfacing,144,2017 Bonds,Allen St from McKinney Ave to Laclede St - V970,V970.1,,,155482,155482,0,0,0
2022,Target Neighborhood,144,2017 Bonds,Alley Improvements Between 8th St - Church From IH 35E To N Cliff - V993,V993.1,2023,2023,40973,176061,0,"135,088",0
2022,Target Neighborhood,144,2017 Bonds,Alley Improvements Between Ewing Ave - Upton From Viola To Clarendon - V994,V994.1,2023,2023,27598,566909,0,"539,311",0
2022,Alley Petitions,144,2012 Bonds,Alley: Hibernia & Mckinney From Routh To Boll - S201,S201.1,2022,2022,77782,76788,(994),0,0
2022,Alley Petitions,144,2012 Bonds,Alley: Hibernia & State From Boll To Wort - S202,S202.1,2022,2022,85905,84811,(1095),0,0
2022,Alley Petitions,144,2006 Bonds,Alley: Hurley Way & Lenel Place Williamsburg - S203,S203.1,2022,2022,516,750,234,0,0
2022,Alley Petitions,144,2012 Bonds,Alley: Hurley Way & Lenel Place Williamsburg - S203,S203.2,2022,2022,166897,187825,20929,0,0
2022,Alley Petitions,145,2012 Bonds,Alley: Manana & Park From Larga To Marsh - S205,S205.1,2022,2022,356426,323524,(32901),0,0
2022,Alley Petitions,145,2012 Bonds,Alley: State St & Thomas Ave From Routh To Boll - S207,S207.1,2022,2022,9663,9406,(257),0,0
2022,Street Reconstruction,145,2017 Bonds,Alpha Rd from Barton Dr to Noel Rd - V293,V293.1,2022,2023,58953,1066503,17702,"989,848",0
