cip_year,project_type,source_page,department,project_name,project_id,start_year,end_year,previous_appropriations,project_total,year_2008,year_2009,year_2010,year_2011
2007,Street Resurfacing,177,Street And Thoroughfare,Dawson St. - Good Latimer Expwy. to Orleans St.,ROW708.1,2008,2008,0,131969,131969,0,0,0
2007,Thoroughfares,177,Street And Thoroughfare,Deceleration Ln. on Good Latimer,ROW709.1,2010,2010,0,248125,0,0,248125,0
2007,Street Resurfacing,177,Street And Thoroughfare,Deep Hill Cir. - Mesa Glen Ln. to End of Cul-de-Sac,ROW709.4,,,69325,69325,0,0,0,0
2007,Alley Reconstruction,177,Street And Thoroughfare,Deep Valley 4131 and Myerwood - Snowwhite to Midway,ROW710.1,,,157102,157102,0,0,0,0
2007,Barrier Free Ramps,177,Street And Thoroughfare,Deer Path 2001,ROW711.1,,,1904,1904,0,0,0,0
2007,Street Resurfacing,177,Street And Thoroughfare,Deerfield Ln. - Gibbs Williams to Gladiolus,ROW712.1,,,119506,119506,0,0,0,0
2007,Street Resurfacing,178,Street And Thoroughfare,Delaware Ave. Bishop Ave. to Griffth Ave.,ROW713.1,,,0,110655,0,0,0,110655
2007,Street Resurfacing,178,Street And Thoroughfare,Delmar Ave. - Prospect Ave. to Llano Ave.,ROW714.1,2010,2010,0,209951,0,0,209951,0
2007,Street Resurfacing,178,Street And Thoroughfare,Denley Dr. (S) - McVey Ave. to Illinois Ave.,ROW715.1,2010,2010,0,208547,0,0,208547,0
2007,Street Resurfacing,178,Street And Thoroughfare,Denley Dr. (S) - Mentor Ave. to Kingsley Dr.,ROW715.2,,,0,208803,0,0,0,208803
2007,Street Resurfacing,178,Street And Thoroughfare,Dennis Rd. - Northaven Rd. to Forest Ln.,ROW716.1,2010,2010,0,208930,0,0,208930,0
2007,Street Resurfacing,178,Street And Thoroughfare,Denton Dr. - Hudnall St. to Denton Dr. Cut-Off,ROW717.1,2009,2009,0,166174,0,166174,0,0
2007,Street Resurfacing,178,Street And Thoroughfare,Denton Dr. - King Rd. to Minert St.,ROW717.2,2009,2009,0,107082,0,107082,0,0
2007,Participation With Other Government Agencies - Thoroughfares,178,Street And Thoroughfare,Denton Dr. - Lombardy to City Limit,ROW717.3,,,549000,549000,0,0,0,0
2007,Thoroughfares,178,Street And Thoroughfare,Denton Dr. - Mockingbird Ln. to Inwood Rd.,ROW717.4,,,2687984,2687984,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,178,Street And Thoroughfare,Denton Dr. at IH 635,ROW717.5,,,20000,20000,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,178,Street And Thoroughfare,Denton Dr. at Shorecrest,ROW717.6,,,34346,34346,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,178,Street And Thoroughfare,Denton Dr. at Walnut Hill Ln.,ROW717.7,,,20000,20000,0,0,0,0
2007,Thoroughfares,178,Street And Thoroughfare,Denton Dr. Cut-Off - Inwood Rd. to Maple,ROW717.8,,,1662924,1662924,0,0,0,0
2007,Street Resurfacing,179,Street And Thoroughfare,Denver St. (N) - Davis St. to Fifth St.,ROW718.1,2009,2009,0,230245,0,230245,0,0
2007,Alternate Mode Transportation Trails,179,Street And Thoroughfare,"Design District, Arena, Victory, and Stemmons Pedestrian Walkways",ROW719.1,,,375166,375166,0,0,0,0
2007,Street Petitions,179,Street And Thoroughfare,Detonte St. - Gifford St. to Dead End S. Gifford St.,ROW720.1,,,264553,264553,0,0,0,0
2007,Alley Petitions,179,Street And Thoroughfare,Dickason and Hartford - Wycliff to Douglas,ROW721.1,,,72611,72611,0,0,0,0
2007,Street Resurfacing,179,Street And Thoroughfare,Dickason Ave. - Cedar Springs Rd. to Oak Lawn Ave.,ROW721.2,,,97029,97029,0,0,0,0
2007,Target Neighborhood,179,Street And Thoroughfare,Dickerson St. - McCallum Blvd. to Frankford Rd.,ROW722.1,2008,2009,0,4674225,679880,3994345,0,0
2007,Participation With Other Government Agencies - Thoroughfares,179,Street And Thoroughfare,Dickerson St. Bridge over Osage Branch,ROW722.2,,,40000,40000,0,0,0,0
2007,Street Resurfacing,179,Street And Thoroughfare,Dilido Rd. - John West Rd. to Senate St.,ROW723.1,2009,2009,0,198465,0,198465,0,0
2007,Street Reconstruction,179,Street And Thoroughfare,Dilworth Rd. - Pagemill Rd. to Hillguard Rd.,ROW724.1,2010,2010,0,1276300,0,0,191445,1084855
2007,Street Resurfacing,179,Street And Thoroughfare,Directors Row - Cul-De-Sac to Profit Dr.,ROW725.1,2010,2010,0,283466,0,0,283466,0
2007,Alley Petitions,179,Street And Thoroughfare,District 14 Alley Petitions,ROW726.1,,,198500,397000,0,0,0,198500
2007,Street Resurfacing,179,Street And Thoroughfare,Dividend Dr. - Directors Row to John W. Carpenter Frwy.,ROW727.1,2010,2010,0,211228,0,0,211228,0
2007,Barrier Free Ramps,179,Street And Thoroughfare,Dixon at Bourquin,ROW728.1,,,7618,7618,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,180,Street And Thoroughfare,Dolphin Rd. at Haskell,ROW729.1,,,58000,58000,0,0,0,0
2007,Intergovernmental Partnership Projects,180,Street And Thoroughfare,Dolphin Rd. - IH 30 to Military Pkwy.,ROW729.2,2008,2008,0,1520073,1520073,0,0,0
2007,Intergovernmental Partnership Projects,180,Street And Thoroughfare,Dolphin Rd. - IH 30 to Military Pkwy. (Engineering),ROW729.3,,,347006,347006,0,0,0,0
2007,Traffic Signal Upgrades,180,Street And Thoroughfare,Dolphin Rd. - Samuell Blvd.,ROW729.4,,,109272,109272,0,0,0,0
2007,Street Reconstruction,180,Street And Thoroughfare,Dolphin Rd. - Samuell Blvd. to Merrifield Ave.,ROW729.5,2008,2009,0,319075,47861,271214,0,0
2007,Street Resurfacing,180,Street And Thoroughfare,Dolphin Rd. - Spring Ave. to 290' N. of Forney Rd.,ROW729.6,,,98733,98733,0,0,0,0
2007,Street Resurfacing,180,Street And Thoroughfare,Doric St. - Abernathy Ave. to Cul-De-Sac,ROW730.1,2009,2009,0,72494,0,72494,0,0
2007,Barrier Free Ramps,180,Street And Thoroughfare,Dorrington Dr. at Ferguson Rd.,ROW731.1,,,7618,7618,0,0,0,0
2007,Thoroughfares,180,Street And Thoroughfare,Downtown Transit Traffic Study,ROW731.6,,,188995,188995,0,0,0,0
2007,Thoroughfares,180,Street And Thoroughfare,Downtown Transit Traffic Study,ROW731.7,,,345160,345160,0,0,0,0
2007,Street Resurfacing,180,Street And Thoroughfare,Dragon St. - Continental Ave. to Oak Lawn Ave.,ROW732.1,,,324393,324393,0,0,0,0
2007,Street Resurfacing,180,Street And Thoroughfare,Dresden Dr. - Walnut Hill Ln. to Valley Ridge Rd.,ROW733.1,,,63992,63992,0,0,0,0
2007,Bridge Repair and Modification,180,Street And Thoroughfare,Duncanville Rd. over Five Mile Creek,ROW734.1,2008,2008,11487,76578,65091,0,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,Dunhaven Rd. - Marsh Ln. to Lakemont Dr.,ROW735.1,2010,2010,0,258579,0,0,258579,0
2007,Street Resurfacing,181,Street And Thoroughfare,Durango Dr. - El Centro Dr. to Marsh Ln.,ROW736.1,2010,2010,0,141797,0,0,141797,0
2007,Bridge Repair and Modification,181,Street And Thoroughfare,E. Kiest Blvd over Lancaster Kiest Shopping Center,ROW737.1,2008,2008,38289,255260,216971,0,0,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,East Dallas Veloway (Phase I),ROW737.2,,,2880,2880,0,0,0,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,East Dallas Veloway (Phase I) - Winsted to Glasgow,ROW737.3,,,641232,641232,0,0,0,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,East Dallas Veloway (Phase I) - Winsted to Glasgow,ROW737.4,,,170040,170040,0,0,0,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,East Dallas Veloway (Phase II) - Exposition to Glasgow,ROW737.5,,,1911465,1911465,0,0,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,East Shore Dr. - Frost Wood to Conc. at Limestone,ROW738.1,,,45329,45329,0,0,0,0
2007,Street Reconstruction,181,Street And Thoroughfare,Easton - Lake Highlands to Lippitt,ROW739.1,,,141011,141011,0,0,0,0
2007,Thoroughfares,181,Street And Thoroughfare,Eastridge - Skillman to Park Ln.,ROW740.1,,,3477606,3477606,0,0,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,Eaton Dr. - Mixon Dr. to Wemdon Dr.,ROW741.1,2010,2010,0,117547,0,0,117547,0
2007,Intergovernmental Partnership Projects,181,Street And Thoroughfare,EB IH-20 Exit Ramp to SB Clark Rd.,ROW742.1,2009,2009,0,496250,0,496250,0,0
2007,Street Resurfacing,181,Street And Thoroughfare,Edgecliff Dr. - Queenswood Ln. to Lynngrove Dr.,ROW743.1,,,0,45819,0,0,0,45819
2007,Street Resurfacing,182,Street And Thoroughfare,Edgefield Ave. (N) - W. Davis St. to Kessler Pkwy.,ROW744.1,,,306143,306143,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Edgefield Ave. (S) - Twelfth St to Burlington Blvd.,ROW744.2,,,0,79386,0,0,0,79386
2007,Street Resurfacing,182,Street And Thoroughfare,Edgemere Rd. - Pemberton to Walnut Hill,ROW745.1,,,294715,294715,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Edgemere Rd. - Stefani to Northwood,ROW745.2,,,149594,149594,0,0,0,0
2007,Barrier Free Ramps,182,Street And Thoroughfare,Edgemont 726,ROW746.1,,,9522,9522,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Edison St. - Hi Line Dr. to Stemmons Frwy.,ROW747.1,2008,2008,0,40842,40842,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Eight St. - Patton to R.L. Thornton Frwy.,ROW748.1,2009,2009,0,460361,0,460361,0,0
2007,Alley Petitions,182,Street And Thoroughfare,Eighth and Melba - Zang to Beckley,ROW749.1,,,94336,94336,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,Eighth St. (E) - Patton Ave. to Crawford St.,ROW750.1,,,78965,78965,0,0,0,0
2007,Street Petitions,182,Street And Thoroughfare,Eighth St. (W) - Westmoreland Rd. (N) to Barnett Ave.,ROW750.2,,,394756,394756,0,0,0,0
2007,Street Resurfacing,182,Street And Thoroughfare,El Centro Dr. - Webb Chapel Rd. to Manana Dr.,ROW751.1,2010,2010,0,416074,0,0,416074,0
2007,Barrier Free Ramps,182,Street And Thoroughfare,Elam 6300,ROW752.1,,,34279,34279,0,0,0,0
2007,Participation With Other Government Agencies - Thoroughfares,182,Street And Thoroughfare,Elam Rd. - Lake June to City Limit,ROW753.1,,,220000,220000,0,0,0,0
2007,Street Resurfacing,183,Street And Thoroughfare,Elam Rd. - Pemberton Hill to Alcorn,ROW753.2,,,206220,206220,0,0,0,0
2007,Sidewalk Safety,183,Street And Thoroughfare,Elam Rd. - St. Augustine Rd. to Masters Dr.,ROW753.3,,,234808,234808,0,0,0,0
2007,Participation With Other Government Agencies - Thoroughfares,183,Street And Thoroughfare,Elam Rd. - St. Augustine to City Limit,ROW753.4,,,270455,270455,0,0,0,0
2007,Street Resurfacing,183,Street And Thoroughfare,Elderberry Ct. - Elderbery Ln. to Cul-de-sac,ROW754.1,,,0,9700,0,0,0,9700
2007,Street Resurfacing,183,Street And Thoroughfare,Elderberry Ln. - Sugarberry Rd. to Wheatland,ROW754.2,,,0,99551,0,0,0,99551
2007,Street Resurfacing,183,Street And Thoroughfare,Electronic Ln. - Composite Dr. to Composite Dr.,ROW755.1,2009,2009,0,156219,0,156219,0,0
2007,Street Resurfacing,183,Street And Thoroughfare,Eleventh St. (E) - Cedar Crest Dr. to Eighth St.,ROW756.1,2009,2009,0,154305,0,154305,0,0
2007,Street Resurfacing,183,Street And Thoroughfare,Elk Horn Trl. - Charlemagne Dr. to Southern Hills Dr.,ROW757.1,,,19855,19855,0,0,0,0
2007,Sidewalk Improvements,183,Street And Thoroughfare,Elkridge and Ashbrook - Everglade to Enchanted,ROW758.1,,,258566,258566,0,0,0,0
2007,Barrier Free Ramps,183,Street And Thoroughfare,Ella at Alcorn,ROW759.1,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,183,Street And Thoroughfare,Ella at Capestove,ROW759.2,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,183,Street And Thoroughfare,Ella at Elam,ROW759.3,,,7618,7618,0,0,0,0
2007,Streetscape/Urban Design,183,Street And Thoroughfare,Elm St. - Akard to Ervay,ROW759.2,2008,2009,0,1714673,257201,1457472,0,0
2007,Streetscape/Urban Design,184,Street And Thoroughfare,Elm St. - Good Latimer to Hall,ROW759.3,2010,2010,0,1768225,0,0,265234,1502991
2007,Traffic Signal Upgrades,184,Street And Thoroughfare,Elm St. at Lamar,ROW759.4,,,163909,163909,0,0,0,0
2007,Traffic Signal Upgrades,184,Street And Thoroughfare,Elm St. at Market,ROW759.5,,,163909,163909,0,0,0,0
2007,Street Resurfacing,184,Street And Thoroughfare,Elsby Ave. - Lover Lane to Catawha,ROW760.1,,,0,87171,0,0,0,87171
2007,Street Resurfacing,184,Street And Thoroughfare,Emerald St. - Royal Ln. to LBJ Frwy.,ROW760.3,2009,2009,0,310269,0,310269,0,0
2007,Street Resurfacing,184,Street And Thoroughfare,Emily Rd. - Coit Rd. to Kit Ln.,ROW761.1,,,0,407012,0,0,0,407012
2007,Street Resurfacing,184,Street And Thoroughfare,Empire Central - Empress Row to Oakbrook,ROW762.1,,,432239,432239,0,0,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Empire Central - Governors Row to Empress Row,ROW762.2,,,1329629,1329629,0,0,0,0
2007,Intergovernmental Partnership Projects,184,Street And Thoroughfare,Empire Central at Denton Dr. - Cross Street Replacement,ROW762.3,,,22000,22000,0,0,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Empire Central Pl. - Empire Central Dr. to Empress Row,ROW762.4,2008,2009,0,1161433,174215,987218,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Empress Row - (8900 Block) Profit to Viceroy,ROW763.1,,,198787,198787,0,0,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Endicott Ln. - Moberly Ln. to 800' east,ROW764.1,,,688602,688602,0,0,0,0
2007,Street Reconstruction,184,Street And Thoroughfare,Englewood Rd. - Tilden to Oakenwald St.,ROW765.1,2008,2008,0,232826,232826,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Enid St. - Fairmont St. to Brown St.,ROW766.1,,,53223,53223,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Envoy Ct. - Mockingbird Ln. to Mockingbird Ln.,ROW767.1,,,372605,372605,0,0,0,0
2007,Streetscape/Urban Design,185,Street And Thoroughfare,Ervay St. - Pacific to Ross,ROW768.1,,,1626795,1626795,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Ervay St. (N and S) - Ross to Young St.,ROW768.2,,,136000,136000,0,0,0,0
2007,Street Reconstruction,185,Street And Thoroughfare,Ervay St. (S) - 2800 Block,ROW768.3,,,591153,591153,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Ervay St. (S) - Bellview St. to McKee St.,ROW768.4,,,54498,54498,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Ervay St. (S) - Corinth St. to Conc. at South Blvd.,ROW768.5,,,442602,442602,0,0,0,0
2007,Street Reconstruction,185,Street And Thoroughfare,Ervay St. (S) - Griffin St. to Blakeney St.,ROW768.6,,,366347,366347,0,0,0,0
2007,Streetscape/Urban Design,185,Street And Thoroughfare,Ervay St.-St. Paul and Pacific,ROW768.7,,,987334,987334,0,0,0,0
2007,Alley Reconstruction,185,Street And Thoroughfare,Eudora Dr. (7110 - 7238) Mason Dells - St. Judes to Saint Michaels,ROW769.1,2010,2010,0,290996,0,0,43649,247347
2007,Sidewalk Petitions,185,Street And Thoroughfare,Ewing Ave. (S) - Clarendon Dr. to Twelfth St.,ROW770.1,,,38002,38002,0,0,0,0
2007,Street Resurfacing,185,Street And Thoroughfare,Ewing Ave. (S) - Saner Ave. - Hobson Ave.,ROW770.2,2010,2010,0,39565,0,0,39565,0
2007,Thoroughfares,185,Street And Thoroughfare,Fair Park Link,ROW770.29,,,2670180,2670180,0,0,0,0
2007,Intergovernmental Partnership Projects,186,Street And Thoroughfare,Fair Park Link - Exposition to Hall,ROW770.30,,,2751317,2751317,0,0,0,0
2007,Street Resurfacing,186,Street And Thoroughfare,Fairmont St. - McKinney Ave. to Cedar Springs Rd.,ROW771.1,,,112707,112707,0,0,0,0
2007,Street Resurfacing,186,Street And Thoroughfare,Fairmont St. - McKinney Ave. to State,ROW771.2,,,14759,14759,0,0,0,0
2007,Street Petitions,186,Street And Thoroughfare,Fairport Rd. - Murdock Rd. to Dowdy Ferry Rd.,ROW772.1,2009,2009,0,779038,0,116856,0,662182
2007,Street Petitions,186,Street And Thoroughfare,Fairway Ave. - Gill St. to James St.,ROW773.1,2009,2009,0,179875,0,26981,0,152894
2007,Thoroughfares,186,Street And Thoroughfare,Federal - Akard to Ervay,ROW774.1,2008,2010,0,124062,18609,0,105453,0
2007,Public Private Partnership,186,Street And Thoroughfare,Fellows Ln. -Kiska St. to Saipan,ROW775.1,,,47516,47516,0,0,0,0
2007,Street Resurfacing,186,Street And Thoroughfare,Ferguson Rd. - Cassandra Way to Drummond Dr.,ROW775.2,,,138385,138385,0,0,0,0
2007,Barrier Free Ramps,186,Street And Thoroughfare,Ferguson Rd. at Crest Ridge Dr.,ROW775.3,,,7618,7618,0,0,0,0
2007,Traffic Signal Upgrades,186,Street And Thoroughfare,Ferguson Rd. at Gus Thomasson,ROW775.4,,,109273,109273,0,0,0,0
2007,Barrier Free Ramps,186,Street And Thoroughfare,Ferguson Rd. at Healy Dr.,ROW775.5,,,7618,7618,0,0,0,0
2007,Barrier Free Ramps,186,Street And Thoroughfare,Ferguson Rd. at Highwood Dr.,ROW775.6,,,7618,7618,0,0,0,0
2007,Streetscape/Urban Design,186,Street And Thoroughfare,Ferguson Rd. at IH 30 to Lakeland (Design),ROW775.7,,,200000,200000,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Peavy Rd.,ROW775.8,,,7617,7617,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Province Ln.,ROW775.9,,,7618,7618,0,0,0,0
2007,Traffic Signal Upgrades,187,Street And Thoroughfare,Ferguson Rd. at Samuell Blvd.,ROW775.10,,,109273,109273,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at San Paula Ave.,ROW775.11,,,7618,7618,0,0,0,0
2007,Street Modifications and Bottleneck Removal,187,Street And Thoroughfare,Ferguson Rd. at Shiloh,ROW775.12,,,323590,323590,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Skyview Dr.,ROW775.13,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Ferguson Rd. at Woodmeadow Pkwy.,ROW775.14,,,66654,66654,0,0,0,0
2007,Street Resurfacing,187,Street And Thoroughfare,Ferndale Ave. - Polk St. to Clinton Ave.,ROW776.1,,,29919,29919,0,0,0,0
2007,Street Petitions,187,Street And Thoroughfare,Fernwood Ave. - Kiest Blvd. (E) to Corning Ave. (E),ROW776.2,,,139772,139772,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Field at Elm St.,ROW777.1,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,187,Street And Thoroughfare,Field at Patterson,ROW777.2,,,1904,1904,0,0,0,0
2007,Streetscape/Urban Design,187,Street And Thoroughfare,Field St. - Pacific to Ross,ROW778.1,,,1302728,1302728,0,0,0,0
2007,Street Resurfacing,187,Street And Thoroughfare,Field St. (N) - Main to Ross,ROW778.2,,,158000,158000,0,0,0,0
2007,Thoroughfares,188,Street And Thoroughfare,Field -Wood to Elm,ROW779.1,2008,2010,0,506176,75926,0,430250,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fieldcrest Dr. - Spring Branch Dr. to Dartridge Dr.,ROW780.1,,,0,115888,0,0,0,115888
2007,Street Resurfacing,188,Street And Thoroughfare,Fifth St. (E) - Lancaster to Ewing,ROW781.1,,,28800,28800,0,0,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fifth St. (W) - Beckley Ave. to Elsbeth Ave.,ROW781.2,2009,2009,0,46968,0,46968,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fifty-First St. - Bonnie View Rd. to Cranfill Dr.,ROW782.1,,,145401,145401,0,0,0,0
2007,Public Private Partnership,188,Street And Thoroughfare,Fiji - Compton Project,ROW783.1,,,702997,702997,0,0,0,0
2007,Public Private Partnership,188,Street And Thoroughfare,Fiji - Compton Project,ROW783.2,,,2811986,2811986,0,0,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Finnell St. - Lombardy Ln. to Rentzel St.,ROW784.1,2010,2010,0,197571,0,0,197571,0
2007,Street Resurfacing,188,Street And Thoroughfare,First Ave. - Exposition Ave. to Ash Ln.,ROW785.1,2008,2008,0,188382,188382,0,0,0
2007,Street Reconstruction,188,Street And Thoroughfare,First Ave. - R.L. Thornton Frwy. to Ash Ln.,ROW785.2,,,327390,327390,0,0,0,0
2007,Street Reconstruction,188,Street And Thoroughfare,Fitchburg St. - Chalk Hill Rd. to Weir St.,ROW786.1,2010,2010,0,704517,0,0,105678,598839
2007,Barrier Free Ramps,188,Street And Thoroughfare,Fitzhugh (N) Ave. at Sycamore St.,ROW787.1,,,3808,3808,0,0,0,0
2007,Street Resurfacing,188,Street And Thoroughfare,Fitzhugh Ave. - Santa Fe Ave. to Ross Ave.,ROW787.2,,,373533,373533,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Fitzhugh Ave. (N) - Deere St. to Capitol Ave.,ROW787.3,,,60544,60544,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Fitzhugh Ave. (N) - Ross to Deere,ROW787.4,,,84500,84500,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Five Mile Dr. - Yewpon Ave. to Frio Ln.,ROW787.11,2010,2010,0,222586,0,0,222586,0
2007,Street Resurfacing,189,Street And Thoroughfare,Five Mile Pkwy. (W) - Kenway Ln. to Polk St.,ROW787.12,,,227194,227194,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Fleming Pl. - R.L. Thornton Frwy. to Jefferson Blvd.,ROW788.1,2009,2009,0,30631,0,30631,0,0
2007,Thoroughfares,189,Street And Thoroughfare,Flora St. - Arts District,ROW789.1,,,801002,801002,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Flora St. - Boll St. to Woodall Rodgers Frwy.,ROW789.2,2010,2010,0,43139,0,0,43139,0
2007,Street Resurfacing,189,Street And Thoroughfare,Florence St. - Cantegral St. to Liberty St.,ROW790.1,2008,2008,0,53222,53222,0,0,0
2007,Street Reconstruction,189,Street And Thoroughfare,Floride St. - Cobb Alley to Live Oak St.,ROW791.1,,,296999,296999,0,0,0,0
2007,Street Resurfacing,189,Street And Thoroughfare,Fontana Dr. - Larga Dr. to Marsh Ln.,ROW792.1,2010,2010,0,176129,0,0,176129,0
2007,Street Reconstruction,189,Street And Thoroughfare,Fordham Rd. - Bonnie View Rd. to Hale St.,ROW793.1,2010,2010,0,4300863,0,0,645129,3655734
2007,Street Reconstruction,189,Street And Thoroughfare,Fordham Rd. - Jennings Ave. to Hale St.,ROW793.2,,,398570,398570,0,0,0,0
2007,Barrier Free Ramps,189,Street And Thoroughfare,Forest Ln. 3423,ROW794.1,,,9522,9522,0,0,0,0
2007,Barrier Free Ramps,190,Street And Thoroughfare,Forest Ln. 3434,ROW794.2,,,3809,3809,0,0,0,0
2007,Barrier Free Ramps,190,Street And Thoroughfare,Forest Ln. 3535,ROW794.3,,,1904,1904,0,0,0,0
2007,Intergovernmental Partnership Projects,190,Street And Thoroughfare,Forest Ln. and Meadowknoll Dr. Signal,ROW794.4,,,40000,40000,0,0,0,0
2007,Street Resurfacing,190,Street And Thoroughfare,Forest Ln. at 7008 Forest Ln. to El Hara Cir.,ROW794.5,,,142961,142961,0,0,0,0
2007,Intergovernmental Partnership Projects,190,Street And Thoroughfare,Forest Ln. at Denton Dr. - Cross Street Replacement,ROW794.6,,,32000,32000,0,0,0,0
2007,Street Resurfacing,190,Street And Thoroughfare,Forest Ln. at Greenville Ave. to Abrams Rd.,ROW794.7,,,446072,446072,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,190,Street And Thoroughfare,Forest Ln. at Inwood Rd.,ROW794.8,,,52685,52685,0,0,0,0
2007,Street Resurfacing,190,Street And Thoroughfare,Forest Ln. at Marsh Ln. to Midway Rd.,ROW794.9,,,603798,603798,0,0,0,0
2007,Traffic Signal Upgrades,190,Street And Thoroughfare,Forest Ln. at Midway Rd.,ROW794.10,,,109273,109273,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,190,Street And Thoroughfare,Forest Ln. at Preston Rd.,ROW794.11,,,23066,23066,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,190,Street And Thoroughfare,Forest Ln. at Skillman,ROW794.12,,,22347,22347,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,190,Street And Thoroughfare,Forest Ln. at Webb Chapel,ROW794.13,,,39816,39816,0,0,0,0
2007,Participation With Other Government Agencies - Intersections,190,Street And Thoroughfare,Forest Park at Inwood Rd.,ROW795.1,,,14000,14000,0,0,0,0
2007,Street Resurfacing,191,Street And Thoroughfare,Forest Park Rd. - Hawes Ave. to Empire Central Dr.,ROW795.2,2009,2009,0,102104,0,102104,0,0
2007,Street Resurfacing,191,Street And Thoroughfare,Forsythe Dr. - Loop 12 to Gayglen,ROW796.1,,,0,132480,0,0,0,132480
2007,Street Reconstruction,191,Street And Thoroughfare,Forsythe Dr. - Gayglen to Komatty,ROW796.2,2010,2010,0,434334,0,0,65150,369184
2007,Street Resurfacing,191,Street And Thoroughfare,Fort Worth Ave. - Avon St. to Pinnacle Park Blvd.,ROW797.1,,,92158,92158,0,0,0,0
2007,Street Resurfacing,191,Street And Thoroughfare,Fort Worth Ave. - Commerce St. to Edgefield Ave.,ROW797.2,,,279510,279510,0,0,0,0
2007,Street Resurfacing,191,Street And Thoroughfare,Fort Worth Ave. - Edgefield Ave. to IH 30,ROW797.3,2010,2010,0,323032,0,0,323032,0
2007,Street Resurfacing,191,Street And Thoroughfare,Fort Worth Ave. - Plymouth Rd. to Colorado Blvd.,ROW797.4,,,201067,201067,0,0,0,0
2007,Streetscape/Urban Design,191,Street And Thoroughfare,Fort Worth Ave. - Streetscape Design,ROW797.5,,,198500,198500,0,0,0,0
2007,Street Resurfacing,191,Street And Thoroughfare,Fort Woth Ave. - Bahama Dr. to Hartsdale Ave.,ROW798.1,,,100474,100474,0,0,0,0
2007,Street Resurfacing,191,Street And Thoroughfare,Fouraker St. - Cedar Hill Ave. to N. Tyler St.,ROW799.1,,,0,135415,0,0,0,135415
2007,Street Petitions,191,Street And Thoroughfare,Fowler St. - Missouri Ave. to Illinois Ave. (E),ROW800.1,2009,2009,0,108939,0,16341,0,92598
2007,Street Reconstruction,191,Street And Thoroughfare,Fox Creek Trl. - Mountain Creek Pkwy. to FM 1382,ROW801.1,,,1838056,1838056,0,0,0,0
2007,Street Resurfacing,191,Street And Thoroughfare,Foxwood Ln. - Pleasant Dr. to Oak Hill Cir.,ROW802.1,2010,2010,0,120100,0,0,120100,0
2007,Sidewalk Improvements,192,Street And Thoroughfare,Frankford - Campbell Rd. to Preston,ROW802.2,,,12667,12667,0,0,0,0
