cip_year,project_type,source_page,department,project_name,council_district,start_year,end_year,previous_appropriations,project_total,year_2019,year_2020,year_2021,year_2022,year_2023
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Sheila Ln from Timberline Dr to Hargrove Dr,2,,,243433,243433,0,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Shelley Blvd from Coombs Creek Dr to S Westmoreland Rd,1,2019,2019,0,180075,180075,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Shelley Blvd from Keats Dr to Dryden Dr,1,2019,2019,0,158260,158260,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Sherry Ln from Douglas Ave to Preston Rd,13,2019,2019,0,230393,230393,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Shiremont Dr from Talmadge Ln to End of Pavement,11,,,59373,59373,0,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Silverdale Dr from Oceanview Dr to Seabeach Rd,8,2019,2019,0,55738,55738,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Silverhill Dr from Baraboo Dr to A9958,8,,,85476,85476,0,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Silverton Dr from Caraway Dr to Webb Chapel Rd,13,2021,2021,0,315183,0,0,315183,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Sinclair Ave from Jupiter Rd to Gaston Pkwy,9,2021,2021,0,189165,0,0,189165,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Sinclair Ave from Sunland St to Jupiter Rd,9,2021,2021,0,293745,0,0,293745,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Skillman St from Gaston Ave to Swiss Ave,14,2019,2019,0,100156,100156,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Skillman St from Richmond Ave to Llano Ave,14,2021,2021,0,654770,0,0,654770,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Songwood Dr from Blue Moon Dr to Lazy River Dr,3,2019,2019,0,278345,278345,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,South Blvd from Malcolm X Blvd to Meadow St,7,2020,2020,0,411600,0,411600,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,South Ridge Dr from Sperry St to Wildbriar Ln,9,2019,2019,0,253683,253683,0,0,0,0
2018,Santa Teresa Ave from Materhorn Dr to Santa,177,Public Works,Southern Knoll Dr from Trails End Dr to Golden Creek Rd,11,2019,2019,0,165360,165360,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Barbara Dr,9,2020,2020,0,113842,0,113842,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sperry St From Williamson Rd To Lyre Ln,9,,,74808,74808,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Springhill Dr from Mercer Dr to Stanwood Dr,9,2022,2022,0,77004,0,0,0,77004,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,St Croix Dr from End of Pavement to Dartmoor Dr,13,2019,2019,0,312199,312199,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,St Francis Ave from Ferguson Rd to Hunnicut Rd,7,2019,2019,0,797990,797990,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,St Francis Ave from Ralph Ln to S Buckner Blvd,7,2019,2019,0,410468,410468,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,St Francis Ave from San Leandro Dr to Barbaree Blvd,9,2019,2019,0,117066,117066,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Stagecoach Trl from Maxine Dr to Stagecoach Cir,8,2019,2019,0,53199,53199,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Stagecoach Trl from McLarty Dr to Sebring Dr,8,2019,2019,0,51176,51176,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,State St from Routh St to Boll St,14,2021,2021,0,76215,0,0,76215,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Stefani Dr from Hillcrest Rd to Boedeker St,13,2020,2020,0,446576,0,446576,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Stella Ave from S Corinth St to Cedar Crest Blvd,4,2019,2019,0,257101,257101,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Steuben Ct from Preston Trail Dr to Steuben Ct,11,2020,2020,0,167487,0,167487,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Strathmore Dr from E Northwest Pkwy to Flicker Ln,10,,,152018,152018,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Strathmore Dr from Flicker Ln to Kingspoint Dr,10,2019,2019,0,51622,51622,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Summit Ave from Alta Ave to Sears St,2,2019,2019,0,72785,72785,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Summit Ave from Rowena St to Alta Ave,2,2020,2020,0,166527,0,166527,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sunbriar Ave from Godfrey Ave to Sarah Lee Dr,5,2019,2019,0,163165,163165,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sundial Dr from Dennis Rd to Satsuma Dr,13,2019,2019,0,404637,404637,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sunny Crest Ln From E Red Bird Ln To Woodburn Trl,3,,,63700,63700,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sunnyvale St from Ann Arbor Ave to Cummings St,4,2019,2019,0,301397,301397,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sylvania Dr from Sinclair Ave to Vinemont St,9,2022,2022,0,180898,0,0,0,180898,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sylvester St from Vargas St to Knight St,2,2019,2019,0,126676,126676,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Sylvia Dr from Crest Ridge Dr to Desdemona Dr,9,2020,2020,0,124749,0,124749,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Syracuse Dr from Wake Forrest Dr to Wake Forrest Dr,9,2022,2022,0,240512,0,0,0,240512,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Tabor Dr from Kenwhite Dr to Cosgrove Dr,10,2019,2019,0,141693,141693,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Tara Ln from Edgeglen Dr to Uarda Dr,5,2019,2019,0,74637,74637,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Terry St from S Haskell Ave to S Peak St,2,2021,2021,0,142345,0,0,142345,0,0
2018,Sperry St from Meadowlark Ln to Santa,178,Public Works,Timberline Dr from Community Dr to Kendale Dr,6,2020,2020,0,107085,0,107085,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Tina Ln from Atha Dr to A4938,8,2019,2019,0,26685,26685,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Tioga St from La Grange Dr to Bonnie View Rd,8,,,64175,64175,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Tisinger Ave from Tascosa St to Ulloa Ln,9,2019,2019,0,52685,52685,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Tobian St from Bellafonte Dr to Dandridge Dr,10,2019,2019,0,106399,106399,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Trammel Dr from Bennington Dr to Clemson Dr,9,2022,2022,0,164228,0,0,0,164228,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Trammel Dr from Clemson Dr to E Northwest hwy,9,2022,2022,0,216982,0,0,0,216982,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Trammel Dr from Fisher Rd to Bennington Dr,9,2022,2022,0,421204,0,0,0,421204,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Trio Ln from Wagon Wheels Trl to Caravan Trl,3,2019,2019,0,189027,189027,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Tulip Ln from Camellia Dr to Thackery St,13,2020,2020,0,580150,0,580150,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Turtle Creek Blvd from Turtle Creek Blvd to Turtle Creek Blvd,14,2019,2019,0,210739,210739,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Tuscany Way from Sinclair Ave to Lippitt Ave,9,2022,2022,0,150337,0,0,0,150337,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Utica Dr from Bruton Rd to Cordell Dr,5,2019,2019,0,171808,171808,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Utica Dr from Cordell Dr to Jennie Lee Ln,5,,,142722,142722,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Valencia St from Sevilla St to East Grand Ave,14,2021,2021,0,112504,0,0,112504,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Valley View Ln from Valley View Ln to L B J Serv,11,2020,2020,0,86402,0,86402,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Vandelia St from Prescott Ave to Hawthorne Ave,14,2020,2020,0,82080,0,82080,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Velasco Ave from Abrams Rd to Pearson Dr,9,,,264455,264455,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Viceroy Dr from King George Dr to Regal Row,2,2021,2021,0,273786,0,0,273786,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Vickery Blvd from Laneri Ave to Glencoe St,14,2019,2019,0,129380,129380,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Vinecrest Dr from Cox Ln to End of Pavement,13,2019,2019,0,231525,231525,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,Vinemont St from Forest Grove Dr to Easton Rd,9,2021,2021,0,136994,0,0,136994,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,W Amherst Ave from Huron Dr to Thurston Dr,2,,,204040,204040,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,W Bay Cir from W Lawther Dr to Branchfield Dr,9,2021,2021,0,342520,0,0,342520,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,W Clarendon from S Waverly Dr to S Edgefield Ave,1,2020,2020,0,403512,0,403512,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,W Colorado Blvd from Leander Dr to N Hampton Rd,1,2019,2019,0,281260,281260,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,W Commerce St from N Hampton Rd to Postal Way,6,2020,2020,0,639078,0,639078,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,W Greenbriar Ln from Stemmons Ave to N Beckley Ave,1,,,296974,296974,0,0,0,0,0
2018,Sperry St from Meadowlark Ln to Santa,179,Public Works,W Grover C Washington Ave from Orial Ave to Toluca Ave,4,2019,2019,0,92713,92713,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Dr,13,2019,2019,0,317995,317995,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,W Mockingbird Ln from N Stemmons Serv E to Brookriver Dr,2,,,314098,314098,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,W Mockingbird Ln from W John Carpenter Fwy to N Stemmons Serv E,6,2020,2020,0,406695,0,406695,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,W Pentagon Pkwy from Spruce Valley Ln to Coombs Creek Dr,3,,,259445,259445,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,W University Blvd from Inwood Rd to Eastern Ave,13,2022,2022,0,429539,0,0,0,429539,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,W University Blvd from Robin Rd to Inwood Rd,2,2021,2021,0,103472,0,0,103472,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Wake Forrest Dr from Lehigh Dr to Trammel Dr,9,2021,2021,0,52513,0,0,52513,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Waldorf Dr from Cromwell Dr to Lathrop Dr,13,2020,2020,0,252174,0,252174,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,WALMSLEY AVE FROM MONTCLAIR AVE TO WILLOMET AVE,6,,,221649,221649,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Walnut Hill From Marsh To Midway Resurfacing Project,1,,,2200000,2200000,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Walnut Hill Ln from Chireno St to Marsh Ln,13,2019,2019,0,414501,414501,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Walnut Hill Ln from Midway Rd to Crestline Ave,13,2019,2019,0,441863,441863,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Walnut Hill Ln from Thackery St to Hillcrest Rd,13,2019,2019,0,470356,470356,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Waterview Rd from Bondstone Dr to Classen Dr,9,2021,2021,0,56081,0,0,56081,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Webb Chapel Ext from Hargrove Dr to Larga Dr,2,2019,2019,0,176183,176183,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Webb Chapel Ext from Larga Dr to Webb Chapel Rd,6,2020,2020,0,484899,0,484899,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Webb Chapel Rd from Forest Ln to LBJ Service S,6,2020,2020,0,390163,0,390163,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Weeburn Dr from Marsh Ln to Cox Ln,13,2021,2021,0,370028,0,0,370028,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Westlake Ave from Velasco Ave to Wendover Rd,9,,,82937,82937,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Westover Dr from Arborside Dr to Ridgemar Dr,10,2019,2019,0,156923,156923,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Whittier Ave from San Benito Way to San Leandro Dr,9,2021,2021,0,80228,0,0,80228,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Whittier Ave from Santa Clara Dr to San Benito Way,9,2021,2021,0,142379,0,0,142379,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Wickersham Rd from McCree Rd to Wallbrook Dr,10,,,76249,76249,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Wightman Pl from Baseline Dr to Chimney Hill Ln,10,2019,2019,0,52033,52033,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Wild Honey Dr From Tioga St To A11316,8,,,27028,27028,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Willis Ave from Worcola St to Greenville Ave,14,2020,2020,0,85476,0,85476,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Willis Avenue from Northbound Service Road of I.H. 75 to Hen,14,,,50252,50252,0,0,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Willowdell Dr from Caulan Dr to Towns St,10,2020,2020,0,388688,0,388688,0,0,0
2018,W Lovers Ln from Menier St to Preston Park,180,Public Works,Winding Ridge from 9800 Winding Ridge Dr to Church Rd,10,2020,2020,0,85750,0,85750,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Dr,10,2019,2019,0,136742,136742,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Winsted Dr from Lakeforest Ct to Pasadena Pl,9,2021,2021,0,107256,0,0,107256,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Winsted Dr from Lakewood Blvd to Westlake Ave,9,2021,2021,0,66714,0,0,66714,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Winsted Dr from Pasadena Pl to White Rock Rd,9,2021,2021,0,51515,0,0,51515,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Winsted Dr from Westlake Ave to Meadow Lake Ave,9,2021,2021,0,63009,0,0,63009,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Winsted Dr from White Rock Rd to Tokalon Dr,9,,,273783,273783,0,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Winters St from S Ewing St to Harlandale Ave,4,2019,2019,0,61466,61466,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Woodbrook Dr from Ashcroft Ave to Stillwater Dr,10,,,73642,73642,0,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Woodleigh Dr from Timber Trail Dr to Marsh Ln,13,2019,2019,0,237287,237287,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Woodmont Dr from Elam Rd to Lucy St,5,,,286611,286611,0,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Woodshire Dr from Kirnwood Dr to Cleardale Dr,8,2020,2020,0,233583,0,233583,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Woodspan Dr from Emberwood Dr to Fairwood Dr,8,,,53199,53199,0,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Woodthrush Dr from Boedeker St to Stone Canyon Rd,11,,,141007,141007,0,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Worth St from N Haskell Ave to N Peak St,2,2020,2020,0,161210,0,161210,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Wyatt St from Maplegrove Ln to Wyatt Cir,9,2020,2020,0,53199,0,53199,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Wycliff Ave from Holland Ave to Gilbert Ave,14,2019,2019,0,77175,77175,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Yellowstone Rd from Sleepy Hollow Dr to Record Crossing Rd,2,2019,2019,0,101014,101014,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Yorkmont Cir from End of Pavement to Evangeline Way,9,,,157231,157231,0,0,0,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Yorksprings Dr from Meadowspring Ln to Yorksprings Pl,9,2021,2021,0,117718,0,0,117718,0,0
2018,Winedale Dr from Walnut Hill Ln to Lacrosse,181,Public Works,Yorksprings Dr from Valley Spring Dr to Meadowspring Ln,9,2021,2021,0,199317,0,0,199317,0,0
2018,Streetscape / Urban Design,181,Public Works,Bishop from 10th St to Jefferson Blvd,7,2020,2020,0,1590767,0,1590767,0,0,0
2018,Streetscape / Urban Design,181,Public Works,Casa View Street Improvements,7,2020,2022,113390,6296338,0,512948,0,5670000,0
2018,Colorado Blvdbeckley Av Area Sidewalk / Enhancement / P791 / 7T22,181,Public Works,Commerce from Good-Latimer to Hall,2,,,1831,1831,0,0,0,0,0
2018,Colorado Blvdbeckley Av Area Sidewalk / Enhancement / P791 / 7T22,182,Public Works,Ferguson Rd And Lakeland Dr Intersection Improvements,1,2022,2022,74564,749564,0,0,0,675000,0
2018,Colorado Blvdbeckley Av Area Sidewalk / Enhancement / P791 / 7T22,182,Public Works,Ferguson Rd From Oates Dr To Lakeland Dr,5,2022,2022,51822,520947,0,0,0,469125,0
2018,Colorado Blvdbeckley Av Area Sidewalk / Enhancement / P791 / 7T22,182,Public Works,Greater Casa View Area Streetscape Improvements,1,,,293653,293653,0,0,0,0,0
2018,Colorado Blvdbeckley Av Area Sidewalk / Enhancement / P791 / 7T22,182,Public Works,Griffin from IH30 to Main,Citywide,,,3775175,3775175,0,0,0,0,0
2018,Colorado Blvdbeckley Av Area Sidewalk / Enhancement / P791 / 7T22,182,Public Works,Jefferson Blvd From Adams Ave To Polk St,1,2021,2021,100000,1000000,0,0,900000,0,0
2018,Jefferson Complete Street Project - LED / Median Street Lights / W205 / 2T22 / 1,182,Public Works,Lamar Streetscape Project,9,,,1675000,1675000,0,0,0,0,0
2018,Jefferson Complete Street Project - LED / Median Street Lights / W205 / 2T22 / 1,182,Public Works,Military Parkway from Elva Ave to Rockbluff Dr (Complete Street),1,2020,2022,0,2000000,0,200000,0,1800000,0
2018,Jefferson Complete Street Project - LED / Median Street Lights / W205 / 2T22 / 1,182,Public Works,N Pearl St / Flora St Streetscape And Pedestrian Improvements,1,2022,2022,0,1000000,0,0,0,1000000,0
2018,Jefferson Complete Street Project - LED / Median Street Lights / W205 / 2T22 / 1,182,Public Works,Pedestrian Way On Elm St Between Ervay - Stone St,14,,,2324147,2324147,0,0,0,0,0
2018,Jefferson Complete Street Project - LED / Median Street Lights / W205 / 2T22 / 1,182,Public Works,Routh St Gateway Streetscape And Pedestrian Improvements,9,2022,2022,0,250000,0,0,0,250000,0
2018,Jefferson Complete Street Project - LED / Median Street Lights / W205 / 2T22 / 1,182,Public Works,Royal Lane - Denton,6,,,501330,501330,0,0,0,0,0
2018,Jefferson Complete Street Project - LED / Median Street Lights / W205 / 2T22 / 1,182,Public Works,"West End Plaza, Streetscape/Urban Design",1,,,4040650,4040650,0,0,0,0,0
2018,Target Neighborhood,183,Public Works,12th St From Upton To 200 Ft East Of Upton,4,2020,2020,34558,347401,0,312843,0,0,0
2018,Target Neighborhood,183,Public Works,17604-17630 Davenport Alley Construction,14,2020,2020,49767,500288,0,450521,0,0,0
2018,Target Neighborhood,183,Public Works,5701-5745 Palo Pinto Ave - 5702-5746 Velasco Ave [Alley Imp],6,2021,2021,21025,211361,0,0,190336,0,0
2018,Target Neighborhood,183,Public Works,7704-78400 Carbondale St - 7703-7835 Brownville [Alley Imp],7,2020,2020,35021,352056,0,317035,0,0,0
2018,Target Neighborhood,183,Public Works,Alley Imp Between 8Th St - Church From IH 35E To N Cliff,4,2020,2020,23514,236377,0,212863,0,0,0
2018,Target Neighborhood,183,Public Works,Alley Imp Between Ewing Ave - Upton From Viola To Clarendon,5,2020,2020,17504,175958,0,158454,0,0,0
2018,Target Neighborhood,183,Public Works,Burma From Kiska St To Saipan St,7,2020,2020,63694,640290,0,576596,0,0,0
2018,Target Neighborhood,183,Public Works,Burma Rd From Carbondale St To Kiska St,14,2020,2020,76257,766584,0,690327,0,0,0
2018,Target Neighborhood,183,Public Works,Fellows Ln From Saipan St To End Of Pavement,12,2020,2020,56000,562940,0,506940,0,0,0
2018,Hughes Lane From Churchill Way To / Lafayette Way / S605 / 4U22 / 11,183,Public Works,Jefferson-Twelfth Connector Lane Diet- Removal,4,2022,2022,198838,1998838,0,0,0,1800000,0
2018,Hughes Lane From Churchill Way To / Lafayette Way / S605 / 4U22 / 11,183,Public Works,N Arcadia Dr From S Ira Ave S Tillery Ave,7,2021,2021,92836,928356,0,0,835520,0,0
2018,Hughes Lane From Churchill Way To / Lafayette Way / S605 / 4U22 / 11,183,Public Works,N Ira Ave From N Arcadia Dr To W Jefferson Blvd,7,2021,2021,65148,651477,0,0,586329,0,0
2018,Hughes Lane From Churchill Way To / Lafayette Way / S605 / 4U22 / 11,183,Public Works,North Boulevard Terrace Extension-Bridget To Plymouth,4,2020,2022,68853,2142562,0,244334,0,1829375,0
2018,Phoenix From Fair Oaks To Holly Hill / S609 / 4U22 / 13,183,Public Works,Rosemont Rd From Buckner To Hillburn,6,2021,2021,152220,1522200,0,0,1369980,0,0
2018,Phoenix From Fair Oaks To Holly Hill / S609 / 4U22 / 13,184,Public Works,Rosemont Rd From Hillburn To Jim Miller,6,2019,2021,107225,3268506,219626,0,2941655,0,0
2018,Phoenix From Fair Oaks To Holly Hill / S609 / 4U22 / 13,184,Public Works,Upton St From I-35 E To 12Th St,5,2020,2020,56361,566579,0,510218,0,0,0
2018,Phoenix From Fair Oaks To Holly Hill / S609 / 4U22 / 13,184,Public Works,Westshore - Santa Fe Tr - Alley N Of Coronado [Rw-Dng - Sw],14,2021,2021,91341,918216,0,0,826875,0,0
2018,Thoroughfares,184,Public Works,Abrams Rd from Gaston Ave to S Beacon St,2,2020,2022,0,3750000,0,375000,0,3375000,0
2018,Thoroughfares,184,Public Works,Belleview from Akard to Ervay,2,,,452826,452826,0,0,0,0,0
2018,Thoroughfares,184,Public Works,Camp Wisdom Rd from FM 1382 to Mountain Creek Pkwy,4,2019,2022,0,5741344,574134,143534,143534,4880142,0
2018,Thoroughfares,184,Public Works,Canada Drive From Westmoreland To Hampton,6,2020,2020,49486,7422679,0,7373193,0,0,0
2018,Thoroughfares,184,Public Works,CBD Fair Park Link From Main to IH30 (Design And ROW),14,2019,2019,0,1500000,1500000,0,0,0,0
2018,Thoroughfares,184,Public Works,Central Boulevard -  Commerce to Live Oak,6,,,14315206,14315206,0,0,0,0,0
2018,Thoroughfares,184,Public Works,Chalk Hill Rd - Davis St to 800 south of IH-30,6,,,9733001,9733001,0,0,0,0,0
2018,Thoroughfares,184,Public Works,Chalk Hill  - I 30 EB frontage road to Singleton,6,,,1870954,1870954,0,0,0,0,0
2018,Thoroughfares,185,Public Works,Cheyenne From Big Thicket To Elam,5,2020,2022,247501,4497501,0,200000,0,4050000,0
2018,Thoroughfares,185,Public Works,Cheyenne From Lake June To Big Thicket Phase I,8,2020,2022,245989,7096989,0,200000,0,6651000,0
2018,Cole From Harvard To Lee / S332 / 4U22 / 14,185,Public Works,Commerce Street From Good Latimer To Exposition,5,2020,2022,31038,9694362,0,933324,5126647,3603353,0
2018,Community  - Harry Hines To N.W. Hwy. / R803 / 6R21 / 6,185,Public Works,Continental - Industrial to IH 35E,6,,,5759253,5759253,0,0,0,0,0
2018,Community  - Harry Hines To N.W. Hwy. / R803 / 6R21 / 6,185,Public Works,Crouch Rd From Old Ox Rd To S Lancaster Rd,8,2020,2022,83805,4157516,0,537869,0,3535842,0
2018,Community  - Harry Hines To N.W. Hwy. / R803 / 6R21 / 6,185,Public Works,Edd Rd From Seagoville To Garden Grove (Design and ROW only),14,2020,2020,0,750000,0,750000,0,0,0
2018,Community  - Harry Hines To N.W. Hwy. / R803 / 6R21 / 6,185,Public Works,Ewing Ave. From I35 E To Clarendon,5,2020,2022,596687,5996687,0,300000,0,5100000,0
2018,Fort Worth Ave From Sylvan To West / Commerce / P838 / 7T22 / 6,185,Public Works,Goodnight - Joe Field to Royal,13,,,2037224,2037224,0,0,0,0,0
2018,Fort Worth Ave From Sylvan To West / Commerce / P838 / 7T22 / 6,185,Public Works,Goodnight  - Royal to North of Harcourt,6,,,3504151,3504151,0,0,0,0,0
2018,Lamar (S) From Ih 45 To Hatcher / S396 / 3U22 / 7,186,Public Works,Live Oak -Olive to Central Boulevard,Citywide,,,476604,476604,0,0,0,0,0
2018,Lamar (S) From Ih 45 To Hatcher / S396 / 3U22 / 7,186,Public Works,Pearl -Commerce to Live Oak,6,,,3076312,3076312,0,0,0,0,0
