cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021
2015,Parks - Mini Parks,228,Park & Recreation,Gamma Street Mini-Park ADA Improvements,,,Council District: 4; Community Plan: Southeastern San Diego,450000,1751348,This project provides for the design and construction of Americans with Disabilities Act (ADA) improvements for the children's play area and paths of travel to comply with federal and State accessibility requirements.,"This project is needed to provide ADA requirements to meet current federal and State safety accessibility regulations, and will serve the needs of existing and future residents.",1301348,0,0,0,0,0,0
2015,Golf Courses,229,Park & Recreation,Golf Course Drive Improvements,2016,2016,Council District: 3; Community Plan: Greater Golden Hill,170000,2000000,This project provides for the design and construction of a paved pedestrian pathway and bike facility along Golf Course Drive.,"This project will provide needed pedestrian/bike access along Golf Course Drive, connecting the existing Golden Hill Recreation Center to 28th Street.",1820977,9023,0,0,0,0,0
2015,Parks - Open Space,230,Park & Recreation,Gonzales Canyon Resource Management Plan,,,Council District: 1; Community Plan: Pacific Highlands Ranch,60000,60000,"This project provides for the completion of an existing biology report, a literature review, data collection, and formulation of Area Specific Management Directives to manage the Multiple Species Conserva- tion Program (MSCP) covered species within Gonzales Canyon.",This project will provide a management framework for sensitive resources within the plan area and ensure the City's compliance with MSCP.,0,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,231,Park & Recreation,Hickman Fields Athletic Area,,,"Council District: 6; Community Plan: Kearny Mesa, Serra Mesa, Clairemont Mesa",1991584,1991584,"This project provides for preparation of a General Development Plan Amendment to include an aquatic complex and to implement infrastructure improvements, such as irrigation and parking lot upgrades, on a 44-acre athletic area to serve residents within the Kearny Mesa, Clairemont Mesa, and Serra Mesa Communi- ties. Improvements shall be in compliance with federal, State, and local accessibility guidelines and regulations.","This project provides park and recreational facilities to serve the needs of existing and proposed residents within the Kearny Mesa, Clairemont Mesa, and Serra Mesa Communities in accordance with the City's General Plan Guidelines.",0,0,0,0,0,0,0
2015,Parks - Neighborhood,232,Park & Recreation,Hidden Trails Neighborhood Park,2017,2018,Council District: 8; Community Plan: Otay Mesa,2420000,6736804,"This project provides for the acquisition, design, and construction of an approximately 4.0 use- able acre neighborhood park serving the Ocean View Hills Community. Amenities may include an open turfed area and children's play area, as well as off-site improvements to serve the park.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents within the Hidden Trails Subdivi- sion.,0,0,2316804,2000000,0,0,0
2015,Parks - Trails,233,Park & Recreation,Hiking & Equestrian Trail NP #10,,,Council District: 1; Community Plan: Carmel Valley,620600,620600,This project provides for a multi-use trail connection from Del Mar Mesa to Carmel Valley.,"The construction of the identified trails or trail connections will contribute to completion of connectivity with the existing City and regional trail system, providing benefits to the community, including increased recreational opportunities, protection of senstive natural resources, and alternate transportation oppor- tunities to residents and visitors.",0,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,234,Park & Recreation,Junipero Serra Museum ADA Improvements,2016,2018,Council District: 3; Community Plan: Old San Diego,500000,1500000,"This project provides for the design and construction of improvements to provide Americans with Disabilities Act (ADA) access to the Junipero Serra Museum within Presidio Park. The project may include a new parking lot, security lighting, walkways and/or accessible ramps, site furnishings and landscape enhancements.",The ADA improvements will make the historic Junipero Serra Museum more accessible to park users with disabilities.,0,500000,0,500000,0,0,0
2015,Parks - Neighborhood,235,Park & Recreation,Keiller Neighborhood Park ADA Improvements,,,Council District: 4; Community Plan: Skyline - Paradise Hills,110000,764000,This project provides for the design and construction of Americans with Disabilities Act (ADA) improvements for the children's paly area and paths of travel to comply with federal and State accessibility requirements.,This project is needed to provide ADA improvements in compliance with federal and State accessibilitly requirements.,654000,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,236,Park & Recreation,Kelly St Neighborhood Pk Security Lighting Upgrade,2016,2016,Council District: 7; Community Plan: Linda Vista,0,150000,"This project provides for security lighting upgrades within Kelly Street Neighborhood Park. It may include electrical engineering, new security light poles and fixtures, upgrades to existing security light fix- tures, and electrical component upgrades as needed to support the park lighting upgrades.",The improvements will help bring the park into compliance the Park and Recreation Depart- ment's security light guidelines by providing a more even broadcast of lighting along the park's walkways and near the comfort station. Improved security lighting will also assist the San Diego Police Department in their nightly patrols.,0,150000,0,0,0,0,0
2015,Parks - Miscellaneous Parks,237,Park & Recreation,Kumeyaay Lakes Berm Restoration and Dredg,,,Council District: 7; Community Plan: Navajo,160000,10000000,This project provides for the dredging of two lakes and reconstruction of a lake berm within the Kumeyaay Lake system at Mission Trails Regional Park.,"A berm that surrounds the lakes was breached during the 1995-96 rainy season. Since that time, the San Diego River's flow has been redirected through the Kumeyaay Lakes, to the detriment of the lakes. Impacts include sedimentation of the lakes, the introduction of exotic invasive aquatic plants, and the decline of an adjacent state wetland mitigation site through which the river once flowed. Dredging of the lakes to remove accumulated sediments and unwanted plant materials will restore the health and vitality of the lakes and the adjacent mitigation site, which depends upon a flowing water source.",9840000,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,238,Park & Recreation,Larsen Field ADA Improvements Phase II,2016,2016,Council District: 8; Community Plan: San Ysidro,689175,1691718,This project provides for a children's play area and associated path of travel upgrades to meet current accessibility requirements at Larsen Field.,This project is needed to bring the children's play area and associated paths of travel into con- formance with current Americans with Disabilities Act (ADA) standards and to make the facilities accessible to people with disabilities.,0,1002543,0,0,0,0,0
2015,Parks - Miscellaneous Parks,239,Park & Recreation,Linda Vista Skate Park,2016,2016,Council District: 7; Community Plan: Linda Vista,3056986,3058985,"This project provides for the General Development Plan amendment, design and construction of a multi-generational skatepark at the existing Linda Vista Community Park.",This project will provide an additional recreational use to serve residents in this park-deficient community.,0,1999,0,0,0,0,0
2015,Parks - Miscellaneous Parks,240,Park & Recreation,Lomita Neighborhood Park Playground ADA Upgrades,2016,2016,Council District: 4; Community Plan: Skyline - Paradise Hills,0,450000,"This project provides for Americans with Disabilities Act (ADA) upgrades to the existing play- ground within Lomita Neighborhood Park as well as the associated ADA path of travel requirements. The ADA upgrades may include new play equipment, accessible safety surfacing, benches, picnic tables, a drinking fountain, and walkway improvements to meet local, State and Federal accessibility requirements.",The existing playground and the play equipment within is not accessible to park users with var- ious forms of disabilities. The improvements will help bring the park facilities into compliance with the ADA and will replace playground equipment which has exceeded its useful life.,0,450000,0,0,0,0,0
2015,Parks - Trails,241,Park & Recreation,Los Penasquitos Cyn Preserve STrl Restor,2016,2016,Council District: 1; Community Plan: Los Penasquitos Canyon Preserve,0,981098,This project provides for the reconstruction and improvement of one of the main trails in Los Penasquitos Canyon Preserve.,"The existing trail consistently washes out, which results in trail closures after inclement weather.",0,981098,0,0,0,0,0
2015,Parks - Resource Based,242,Park & Recreation,MTRP Equestrian & Multi Use Staging Area AdminBldg,,,Council District: 7; Community Plan: Navajo,500000,3351000,"This project provides for the development and construction of an administration building (approximately 5000 sq. ft.) that could include, but not be limited to staff offices, kitchen, showers and confer- ence room, a small information center, public restrooms, and a workshop room with a screened storage yard, in addition to a covered picnic shelter (approximately 2,300 sq. ft.) as proposed in the site development permit (SDP#40-0524). This project is for the third and final phase of the Equestrian and Multi-use Staging Area that was originally approved by the Mission Trails Citizens Advisory Committee.",The Mission Trails Visitors Center office space is at capacity and the administration building is needed to accommodate new staff. The facility will also provide additional opportunities for public interface with park staff. The shade structure will provide relief from the elements at a heavily used entry point into Mis- sion Trails Regional Park. The shade structure will be large enough to accommodate large events.,2851000,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,243,Park & Recreation,Marie Widman Memorial Pk Security Lighting Upgrade,2016,2016,Council District: 4; Community Plan: Skyline - Paradise Hills,0,150000,"This project provides for security lighting upgrades within Marie Widman Memorial Neighbor- hood Park. It may include electrical engineering, new security light poles and fixtures, upgrades to existing security light fixtures, and electrical component upgrades as needed to support the park lighting upgrades.",The improvements will help bring the park into compliance the Park and Recreation Depart- ment's security light guidelines by providing a more even broadcast of lighting along the park's walkways and near the comfort station. Improved security lighting will also assist the San Diego Police Department in their nightly patrols.,0,150000,0,0,0,0,0
2015,Trans - Roadway - Enhance/Scape/Medians,244,Park & Recreation,Martin Luther King Jr. Promenade,,,Council District: 4; Community Plan: Southeastern San Diego,225000,1230000,"This project will provide for the design and construction of a cultural promenade area including pedestrian areas, fitness areas, seating, landscaping, community identification signs, artwork, utility relocation, new street section, retaining walls, and free-standing walls.",This project will provide for a cultural gathering area for educational and recreational activities.,1005000,0,0,0,0,0,0
2015,Parks - Community,245,Park & Recreation,McKinley Elementary School JU Improvemts,,,Council District: 3; Community Plan: Greater North Park,179500,179500,"This project provides for a new General Development Plan of approximately 1.4 acres of new joint-use facilities at McKinley Elementary School to supplement existing park acreage in the Greater North Park Community. Improvements will include natural turfed multi-purpose sportsfields, multi-purpose courts, walkways, landscaping, and Americans with Disabilities Act (ADA) accessibility upgrades.",This project will contribute to satisfying population-based park acreage requirements set forth in the General Plan to serve residents in this park-deficient community.,0,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,246,Park & Recreation,Memorial Comm Pk Playground ADA Upgrades,2016,2016,Council District: 8; Community Plan: Southeastern San Diego,0,1134498,"This project provides for Americans with Disabilities Act (ADA) upgrades to the existing play- ground within Memorial Community Park as well as the associated ADA path of travel requirements. The ADA upgrades may include new play equipment, accessible safety surfacing, benches, picnic tables, a drinking fountain, and walkway improvements to meet local, State and federal accessibility requirements.",The existing playground and the play equipment within is not accessible to park users with var- ious forms of disabilities. The improvements will help bring the park facilities into compliance with the ADA and will replace playground equipment which has exceeded its useful life.,684498,450000,0,0,0,0,0
2015,Parks - Miscellaneous Parks,247,Park & Recreation,Memorial Community Building Clearance Activity,2016,2016,Council District: 8; Community Plan: Southeastern San Diego,0,650000,"This project will demolish and remove an existing building of approximately 11,100 square feet located within Memorial Community Park. The 1959 constructed building was used as a Girls Club until 2008 when the lease agreement expired. The structure is in severe decline and necessary improvements and accessi- bility upgrades have been determined to be cost prohibitive. After the building and associated site improve- ments are removed, reuse of the park area for park purposes will be explored through a public input process.",The existing building is considered spot blight within the community. Removal of the building will allow other park uses within Memorial Community Park.,0,650000,0,0,0,0,0
2015,Parks - Miscellaneous Parks,248,Park & Recreation,Memorial Pool Improvements,,,Council District: 8; Community Plan: Southeastern San Diego,4161000,4161000,"This project provides for the demolition of an existing pool and the design and construction of a new pool. The existing 40 year old pool suffers from deferred maintenance, cracked decking, outdated mechan- ical systems, and doesn't meet Americans with Disabilities Act (ADA) standards. It will be replaced with a larger pool that meets ADA standards.",This project will address deterioration of the existing pool decking and piping due to age.,0,0,0,0,0,0,0
2015,Parks - Neighborhood,249,Park & Recreation,Mira Mesa CP - Exp & Aquatic Complex,2016,2018,Council District: 6; Community Plan: Mira Mesa,11358540,28453694,"This project provides for developing approximately 11 usable acres of the former Carroll School park site across the street from Mira Mesa Community Park. Amenities include a comfort station and ballfields. The Mira Mesa Community Park will also be upgraded to include a pool complex, improved recreation center, and skate plaza. The street between the two sites will include parking and street calming. This project will be phased as funding becomes available. Phase I includes the ballfields and street calming. Phase II includes the pool complex and skate plaza. Phase III includes recreation center improvements.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,7590638,0,9504516,0,0,0
2015,Parks - Miscellaneous Parks,250,Park & Recreation,Mission Bay Athletic Area Comfort Station Mod,,,Council District: 2; Community Plan: Mission Bay Park,209057,1029057,This project provides for the removal and replacement of the existing comfort station/concession stand at the Mission Bay Athletic Area. It will also provide an accessible path of travel from Grand Avenue to the comfort station and the center of the ball field complex.,These improvements are necessary to provide Americans with Disabilities Act (ADA) accessi- bility to the comfort station and concession stand which are not currently accessible.,820000,0,0,0,0,0,0
2015,Golf Courses,251,Park & Recreation,Mission Bay GC Practice Ctr Bldg Improve,,,Council District: 2; Community Plan: Mission Bay Park,1400000,1400000,"This project provides for the demolition of the existing, antiquated practice center and clubhouse buildings, and installation of temporary trailers/portables at the Mission Bay Golf Course until such time as the new clubhouse is constructed. The design and construction of a new practice center, parking lot, and clubhouse, which were originally part of this project, will be completed separately in the future, in conjunction with other projects proposed for the golf course.","These improvements are necesssary to comply with current codes, address maintenance needs, and increase the viability of identifying potential future lessees.",0,0,0,0,0,0,0
2015,Golf Courses,252,Park & Recreation,Mission Bay GC Renovation,,,Council District: 2; Community Plan: Mission Bay Park,2960000,2960000,"This project provides for the design and construction of various improvements within Mission Bay Golf Course. Work will include renovation and reconstruction of the existing course and may consist of new landscaping and irrigation, upgraded electrical and lighting system, drainage improvements, installation of cart paths near tee boxes, upgraded tee boxes, improvements to signage, as well as other improvements relevant to the conditions of play will also be included.","This project is needed to provide the long awaited improvements to the 18-hole golf course. For example, the new computerized irrigation system will replace a system that is outdated, inefficient, and does not meet current or future water restriction requirements. These improvements will help bring the golf course to within industry standards for municipal golf courses.",0,0,0,0,0,0,0
2015,Golf Courses,253,Park & Recreation,Mission Bay Golf Course,,,Council District: 2; Community Plan: Mission Bay Park,1367243,1367243,This annual allocation provides for the unexpected replacement of minor capital assets on an as- needed basis at the City's Municipal Golf Course - Mission Bay.,This annual allocation will provide a capital assets cost-avoidance program allowing for the timely replacement of unanticipated failure of golf capital assets.,0,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,254,Park & Recreation,Mission Bay Improvements,2016,2020,Council District: 2; Community Plan: Mission Bay Park,12538926,45819965,"This annual allocation provides for permanent public capital improvements and deferred mainte- nance of existing facilities in accordance with City Charter, Article V, Section 55.2.","Mission Bay Park, as well as other regional parks, open spaces, and coastal beaches, helps define the City's identity, enriches quality of life, and serves as a visitor attraction that strengthens the local economy. This regional treasure is threatened by increasing use and a backlog of needed improvements.",0,6296250,6477175,6651619,6834651,7021344,0
2015,Trans - Roadway - Street Lighting,255,Park & Recreation,Mission Hills Historic Street Lighting,,,Council District: 3; Community Plan: Uptown,367486,367486,"This project provides for the procurement and installation of decorative, acorn style, street light- ing within the Mission Hills Historic Street Lighting Maintenance Assessment District (MAD).",This project is an identified improvement in the Mission Hills Historic Street Lighting MAD and will be conducted in conjunction with an underground utility project.,0,0,0,0,0,0,0
2015,Parks - Open Space,256,Park & Recreation,Mission Trails RP Cowles Mountain Trail,,,"Council District: 7; Community Plan: Navajo, Tierrasanta",400000,400000,"This project provides for design, engineering, construction, and installation of structures, as well as the rehabilitation and installation of appropriate material to re-establish approximately 2,000 linear feet of existing trail. This project will supplement the existing and increasing recreational activities of hikers and the increase of sensitive resource impacts caused by hikers leaving the official trail. When completed, this trail rehabilitation will improve safety and reduce or eliminate loss of sensitive natural resources due to visitor use and erosion. Improvements will include minimal pruning and hand crew installation of materials. No grading will be done; however, some hand tool manipulation of existing soils may occur.",This project will benefit the community by increasing safety for hikers and protect sensitive natural and cultural resources.,0,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,257,Park & Recreation,Mission Trails RP Master Plan Update,,,"Council District: 7; Community Plan: Navajo, Tierrasanta, Rancho Encantada, East Elliott",884829,884829,"This project provides for an update to the 1985 Mission Trails Regional Park (MTRP) Master Development Plan to identify completed capital projects and to guide future expansion, development, and pres- ervation of the park, as well as to provide an environmental document to determine potential impacts. A Natural Resource Management Plan will also be prepared and incorporated into the master plan document to provide park rangers with information and tools to manage the Park's sensitive resources.","MTRP faces numerous challenges and issues due to the high number of vistors and the Park's location within a densely populated area. Extensive recreational use, illegal off-road vehicle activity, erosion, urban runoff, and invasive non-native plants are potential threats to the continued health of the Park's natural resources. The MTRP Natural Resource Management Plan is a part of the implementation task of the City of San Diego's Multiple Species Conservation Program (MSCP). The MSCP was officially adopted on March 18, 1997; The United States Fish and Wildlife Service and the California Department of Fish and Game approved the plan on July 17, 1997.",0,0,0,0,0,0,0
2015,Parks - Trails,258,Park & Recreation,Mission Trails RP Trail Realignments,,,"Council District: 7; Community Plan: Navajo, Tierrasanta",215000,215000,"This project provides for design, engineering, and construction of approximately 5,000 linear feet of new (realignment) trail and rehabilitation of approximately 3,500 linear feet of existing trail. This is to supplement existing and increased recreational activity of all visitor user groups (hikers, bikes, equestrian) and to stabilize and protect sensitive habitat and natural resources currently impacted by poor trail alignment. Improvements will include vegetation pruning and trimming, as well as hand crew manipulation of soils for best location of trails that will meet City Trail Standards (safety and sustainability). Locations of these trail realignments have been roughly engineered on-site but will require environmental review and approval. No grading is anticipated. No trails in this area are Americans with Disabilities Act (ADA) accessible and this realignment would not provide ADA opportunities due to lack of access.",New realignment will provide for improved safety to visitors and protection of sensitive resources.,0,0,0,0,0,0,0
2015,Parks - Open Space,259,Park & Recreation,Mohnike Adobe and Barn Restoration,2016,2016,Council District: 5; Community Plan: Los Penasquitos Canyon Preserve,500000,2550000,"This project provides for the rehabilitation/restoration of the historic adobe and hay barn located within the 14-acre Rancho Penasquitos Equestrian Center on the eastern end of the Los Penasquitos Canyon Preserve. Completion of a site assessment of current condition of the 2,512 square-foot adobe structure, the hay barn and surrounding grounds shall include the following items: exterior walls; north and west porches, roof, interior walls, ceilings and wood floors, drainage swale on southwest, and accessibility needs to determine Phase II of rehabilitation program. Additionally, a Treatment Plan and Historic Structure Report are required prior to preparation of Phase II design and construction plans for the rehabilitation due to storm damage which the barn sustained in 2010. Emergency work to shore up the barn until a rehabilitation/restoration plan can be prepared and implemented was completed in 2011.","Phase I of a rehabilitation program was completed in 2005 consistent with an Historic Struc- tures Report prepared for the Mohnike Adobe and Hay Barn by Ferris, Johnson and Perkins Architects, Inc. in 1999. Architectural design and construction plans are required to proceed with Phase II of the project.",100000,1950000,0,0,0,0,0
2015,Bldg - Other City Facility / Structures,260,Park & Recreation,Montgomery Academy JU Improvements,,,Council District: 7; Community Plan: Linda Vista,1091000,1091000,"This project provides for the construction of approximately three acres of joint-use play fields at the Montgomery Academy and associated Americans with Disabilities Act (ADA) improvements to comply with all State and federal accessibility guidelines and City standards. Phase I amenities may include a turfed multi-purpose sports field, decomposed granite running track, accessibility improvements, signage, baseball backstops, and miscellaneous landscaping. Phase II amenities may include picnic shelters, site furnishings, security lighting, accent plantings, and enhanced gateway treatments.","Development of this project is a Site Development Permit condition of the Pacific Ridge Apart- ment Homes to satisfy population-based park acreage requirements in accordance with the City's General Plan standards for the anticipated population generated by the residential development. Additionally, it provides joint-use recreational facilities in a community deficient in population-based park and recreation facilities.",0,0,0,0,0,0,0
2015,Parks - Neighborhood,261,Park & Recreation,Mountain View NP Area Upgrades,,,Council District: 9; Community Plan: Southeastern San Diego,1638086,1638086,This project provides for Americans with Disabilities Act (ADA) upgrades and improvements to the children's play area and path of travel within the park and along South Boundary Street to comply with State and federal safety and accessibility guidelines.,This project is needed to upgrade existing site improvements and play area facilities to meet current federal and State safety and accessibility regulations.,0,0,0,0,0,0,0
2015,Parks - Open Space,262,Park & Recreation,Multiple Species Conservation,,,Council District: Citywide; Community Plan: Citywide,232010,232010,This project provides for acquiring property in support of the Multiple Species Conservation Program (MSCP).,"The Multiple Species Conservation Program (MSCP) Implementing Agreement, Section 10(a), Take Authorization of the Endangered Species Act, mandates a statutory responsibility on the part of the City to assemble the MSCP preserve. This responsibility includes public land acquisition to be used for wildlife habitat.",0,0,0,0,0,0,0
2015,Bldg - Other City Facility / Structures,263,Park & Recreation,Museum of Man Roof Replacement,,,Council District: 3; Community Plan: Balboa Park,2114870,2114870,"This project is intended to restore the integrity of the museum, stop the roof leakages, fix the museum ornamentation, restore the historic carports, protect the public safety and minimize costly maintenance. Phase I scope of work includes re-roofing of the Administration Building, the clay tile roof on the south side of the quadrangle, the north wing of the main museum including the built-up roof, re-roofing and partial recon- struction of the carport between the north wing and the administration building, restoration of the ornamenta- tion, restoration of the windows, repair and/or resealing of the tile domes, replacement of the finial on western quadrangle entrance, and other miscellaneous restoration items including the replacement of two curb ramps. Phase II scope of work includes repairs to the interior damaged by roof leakages.","This project will restore the integrity of the museum, stop the roof leakages, fix the museum ornamentation, restore the historic carports, protect the public safety, and minimize costly maintenance.",0,0,0,0,0,0,0
2015,Bldg - Parks - Recreation/Pool Centers,264,Park & Recreation,NTC Aquatic Center,,,Council District: 2; Community Plan: Peninsula,1486726,1486726,"This project will provide for the planning and design of a new aquatic facility center at Naval Training Center Park. The proposed facility will include, but will not be limited to, two competitive and recre- ational pools, a leisure pool with water playground features, spectator seating deck, bath house facility, and associated site improvements.",This project will contribute to satisfying the recreation facility requirement set forth in the City's General Plan.,0,0,0,0,0,0,0
2015,Parks - Community,265,Park & Recreation,North Ocean Beach Gateway Ph II,,,Council District: 2; Community Plan: Ocean Beach,450000,450000,The scope of work will include design and construction of disabled accessible walkway with landings to comply with the current Americans with Disabilities Act (ADA) requirements. The newly proposed walkway will connect the existing entry plaza to the north end of the project site which is adjacent to Robb Field. The scope will also include enhanced crosswalk improvements at the intersection of West Point Loma Boulevard and Sunset Cliffs Boulevard and a property line screen wall.,"To provide disabled accessible walkway with landings to comply with the current ADA requirements, the newly proposed walkway will connect the existing entry plaza to the north end of the project site which is adjacent to Robb Field.",0,0,0,0,0,0,0
2015,Parks - Mini Parks,266,Park & Recreation,North Park Mini Park & Streetscape Improvements,,,Council District: 3; Community Plan: Greater North Park,2537949,2537949,"This project provides for the design and construction of an approximately 0.50 useable acre, urban mini-park to be located behind the recently renovated North Park Theatre. The project may include public art, plaza areas, specialty/enhanced paving areas for performances and events, an amphitheater or audience seat- ing area, a gazebo/shade structure, walkways, seat walls, security/decorative lighting, and landscape and irriga- tion. This project also provides for the design of a Streetscape Master Plan for approximately 1,800 linear feet of streetscape which may include enhanced street/pedestrian paving and walkways, street trees with tree grates, landscaping, irrigation, unique street furniture including benches and trash receptacles, security and decorative lighting, pedestrian ramps, curbs, and gutters.","The community is currently deficient in population-based park requirements set forth in the City's General Plan. This project will add population-based park acreage to the community, thus contributing to satisfying population-based park requirements. The project also includes the design of a Steetscape Master Plan, incorporating a streetscape system for the benefit of pedestrians, automobiles, and community members.",0,0,0,0,0,0,0
2015,Trans - Ped Fac - Sidewalks,267,Park & Recreation,North Park,2016,2016,Council District: 3; Community Plan: Greater North Park,375000,385000,The project provides for the replacement of existing red sidewalk and decorative tile pavement along 30th Street and University Avenue near the Main Street area of North Park.,"The project will replace existing red sidewalk and decorative tiles that are cracked, deterio- rated, and missing.",0,10000,0,0,0,0,0
2015,Parks - Resource Based,268,Park & Recreation,Old Mission Dam Preservation,,,"Council District: 7; Community Plan: Navajo, Tierrasanta",1577335,1577336,"This project provides for dredging behind the Old Mission Dam for the purpose of removing silt buildup, the required mitigation and monitoring program, and obtaining the necessary permits for long-term preservation measures.",This project will protect the structural integrity of the historic dam and improve water quality within the San Diego River.,0,0,0,0,0,0,0
2015,Parks - Community,269,Park & Recreation,Olive Grove Community Park,,,Council District: 6; Community Plan: Clairemont Mesa,422849,2598384,"This project provides for the design and construction of Americans with Disabilities Act (ADA) improvements to the existing comfort station, children's play areas and associated paths of travel to comply with federal and State accessibility requirements.","This project is needed to upgrade the existing comfort station, children's play areas and associ- ated paths of travel to comply with federal and State accessibility requirements.",2175535,0,0,0,0,0,0
2015,Parks - Mini Parks,270,Park & Recreation,Olive St Park Acquisition,,,Council District: 3; Community Plan: Uptown,2201585,2201585,"This project provides for the acquisition, design, and construction of approximately 0.36 acre of unimproved property contiguous with the south end of the existing Olive Street Park. The project will expand useable park acreage in the Uptown Community. Improvements may include amenities, such as multi-purpose turf areas, a children's play area, seating, walkways, landscaping, and security lighting.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan in a community currently deficient in population-based parks per General Plan guide- lines.,0,0,0,0,0,0,0
2015,Parks - Open Space,271,Park & Recreation,Open Space Improvements,,,Council District: Citywide; Community Plan: Citywide,2072254,2372253,"This project provides funding for developing various public facilities within the City's resource- based open space parks. Improvements may include, but not be limited to, rehabilitation of Cowles Mountain Trail, drainage improvements within Tecolote Open Space, San Diego River improvements, Arizona Landfill reclamation test plot, and North Chollas Open Space enhancement.","This project is needed to preserve and enhance the City's open space areas. Enhancement may include removal of exotic, invasive, and non-native plant material and re-vegetation with native plants of the areas susceptible to erosion.",300000,0,0,0,0,0,0
2015,Parks - Resource Based,272,Park & Recreation,Otay Valley RP Beyer Blvd Staging Area,,,Council District: 8; Community Plan: Otay Mesa - Nestor,2500396,2500396,"This project provides for the first staging area in Otay Valley Regional Park and will include hiking trails, a ranger station, and related amenities.",This project will provide access to the Otay Valley Regional Park.,0,0,0,0,0,0,0
2015,Parks - Trails,273,Park & Recreation,Pacific Highlands Ranch Hiking & Biking,2018,2019,Council District: 1; Community Plan: Pacific Highlands Ranch,105906,7169906,"This project provides for the design and construction of approximately 80,000 linear feet (15 miles) of hiking, equestrian, and biking trails to be located throughout the community in accordance with the Pacific Highlands Ranch subarea plan. The trail system will provide access into the multiple habitat planning area of McGonigle canyon; provide pathways along Del Mar Heights Road, Little McGonigle Ranch Road, Pacific Highlands Ranch Parkway, Lopelia Meadows Place, Old Carmel Valley Road Crossing under SR-56, and Carmel Valley Road alignments; and provide access into subarea II and the Rancho Penasquitos commu- nity. The project will also provide for the acquisitions, design, and construction of three trailheads/overlooks, including parking areas, benches, and signage.",This project will provide the community with additional recreational opportunities.,0,0,0,2054950,5009050,0,0
2015,Parks - Miscellaneous Parks,274,Park & Recreation,Palisades Park Comfort Station Replace,,,Council District: 2; Community Plan: Pacific Beach,762712,762712,"This project provides for the removal and replacement of the existing comfort station at Pali- sades Park at the foot of Law Street in Pacific Beach. Minor grading outside the limits of the building footprint is anticipated due to the improvement of the accessible path from the accessible parking to the comfort station. Major excavations will be carried out for the new retaining walls and building foundations. Because of the lim- ited work areas, traffic control plans will be required during construction activities which will impact Ocean Boulevard.",These improvements are necessary to provide Americans with Disabilities Act (ADA) accessi- bility to the comfort station which is not currently accessible and to provide an accessible path of travel from the public way to the new facility.,0,0,0,0,0,0,0
2015,Parks - Miscellaneous Parks,275,Park & Recreation,Park de la Cruz Neighborhood Park Improvements,2016,2016,Council District: 9; Community Plan: Mid-City: City Heights,1750000,4850000,"This project provides for the General Development Plan amendment, design and construction of a skate park at the existing Park de la Cruz Neighborhood Park.",This project will provide an additional recreational use to serve residents in this park-deficient community.,0,3100000,0,0,0,0,0
2015,Trans - Roadway - Enhance/Scape/Medians,276,Park & Recreation,Pomerado Median Improve-N of R Bernardo,,,Council District: 5; Community Plan: Rancho Bernardo,899840,899840,This project provides for the renovation and replacement of existing asphalt medians along Pomerado Road north of Rancho Bernardo Road with landscape improvements.,This project will enhance the appearance of the corridor through the replacement of deteriorat- ing medians.,0,0,0,0,0,0,0
2015,Parks - Community,277,Park & Recreation,Rancho Bernardo CP Sports Field Lights,,,Council District: 5; Community Plan: Rancho Bernardo,870000,870000,This project provides for the design and construction of lighting systems for sports fields #5 and #6 at the Rancho Bernardo Community Park.,This project is needed to expand the hours of facility use and its capacity to serve the commu- nity's residential growth.,0,0,0,0,0,0,0
2015,Parks - Neighborhood,278,Park & Recreation,Rancho Encantada Park #2,,,"Council District: 5, 7; Community Plan: Rancho Encantada",2693000,2693000,"This project provides for development of approximately six acres for a neighborhood park to include active and passive uses, parking lot, playground, comfort station, and lighted ball fields.",This park will provide additional amenities above the the population-based park acreage requirements set forth in the City's General Plan due to an extraordinary benefits agreement.,0,0,0,0,0,0,0
2015,Parks - Neighborhood,279,Park & Recreation,Rancho Mission Neighborhood Park Play Area Upgrade,2016,2016,Council District: 7; Community Plan: Navajo,1271000,1271983,This project provides for the design and construction of upgrades to the existing children's play area and associated paths of travel within Rancho Mission Neighborhood Park to comply with Americans with Disabilities Act (ADA) upgrades and improvements to comply with State and federal safety and accessibility guidelines.,This project will allow for an upgraded play area as well as accessible paths of travel to meet current State and federal safety and accesibility guidelines within the Rancho Mission Neighborhood Park Play Area Upgrade.,0,983,0,0,0,0,0
