cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017
2011,Memorial Pool ADA Improvements / S01049,224,Park & Recreation,Bldg - Parks - Recreation,,,Council District: 8; Community Plan: Southeastern San Diego,235436,235437,"This project provides for American with Disabilities Act (ADA) improvements to the pool com­ plex which include providing a path of travel from public transportation and parking lot to the main building and site amenities, improvements to interior and exterior women's and men's restrooms including dressing rooms, lavatories, toilets, urinals, showers, and to the spectator area.",These improvements are necessary to meet Americans with Disabilities Act (ADA) and Title 24 requirements.,0,0,0,0,0,0,0
2011,NTC Aquatic Center / S10000,225,Park & Recreation,Bldg - Parks - Recreation,,,Council District: 2; Community Plan: Peninsula,446726,446726,"This project will provide for the planning and design of a new aquatic facility center at Naval Training Center Park. The proposed facility will include, but will not be limited to, two competitive and recre­ ational pools, a leisure pool with water playground features, spectator seating deck, bath house facility, and associated site improvements.",This project will contribute to satisfying the recreation facility requirement set forth in the City's General Plan.,0,0,0,0,0,0,0
2011,South Clairemont Recreation Center ADA Kitchen Upg / S10134,226,Park & Recreation,Bldg - Parks - Recreation,,,Council District: 6; Community Plan: Clairemont Mesa,99000,99000,"This project will remove accessible barriers and bring the kitchen within the South Clairemont Recreation Center into compliance with the American's with Disabilities Act (ADA). The project includes the replacement of all kitchen cabinets, sink and plumbing, electrical components, counter tops and a pass through between the kitchen and the adjacent activity room. New flooring will be installed and the entire kitchen area repainted.","The project will remove accessible barriers and make the kitchen fully ADA compliant, enabling citizens with disabilities to utilize the kitchen facilities within the recreation center.",0,0,0,0,0,0,0
2011,Swanson Standley Pool ADA Improvements / S01050,227,Park & Recreation,Bldg - Parks - Recreation,,,Council District: 1; Community Plan: University,250905,250905,"This project provides for Americans with Disabilities Act (ADA) improvements to the Swanson Standley Pool and includes providing a path of travel from public transportation and parking lot to the main building. Site amenities include improvements to the spectator area and to the interior and exterior women's and men's restrooms which will include dressing rooms, lavatories, toilets, urinals, and showers.",These improvements are necessary to meet ADA and Title 24 requirements.,0,0,0,0,0,0,0
2011,ADA Mid City Community Gym / S01048,228,Park & Recreation,,,,Council District: 3; Community Plan: City Heights (Mid-City),267870,267870,"This project provides for upgrades to the Mid City Community Gym facility in accordance with the Americans with Disabilities Act (ADA) standards, including replacing sidewalks and curb ramps, replacing restroom doors, office doors, door handles, repaving existing lot and repainting parking stalls for Americans with Disabilities Act (ADA) parking.",Accessibility upgrades are necessary to meet Americans with Disabilities Act (ADA) and Title 24 requirements.,0,0,0,0,0,0,0
2011,Ballpark and Redevelopment Project Infrastructure / S01079,229,Park & Recreation,,,,Council District: 2; Community Plan: Centre City - East Village,35288900,35288900,"This project provides for a new open-air, multiple-use baseball facility in downtown San Diego with approximately 42,000 fixed seats and an Outfield Park, and for the associated infrastructure improvements. Infrastructure improvements include parking, new realigned and repaved roadways, relocation of utilities, storm drain improvements, and streetscape and landscape improvements. The ballpark site is bounded by 7th Avenue, J Street, 10th Avenue, and Harbor Drive. This project is part of a larger redevelopment effort.","On November 3, 1998, San Diego voters approved a proposition allowing the City to enter into an agreement with the San Diego Padres to redevelop the eastern area of downtown with a multiple-use ballpark as the anchor tenant. Subject to the provisions of this agreement, the City shall provide not more than $225,000,000 toward the construction of the Ballpark Project. The City's contribution will be made from the proceeds from a lease revenue bond type financing and cash.",0,0,0,0,0,0,0
2011,Chollas Creek Enhancement / S00686,230,Park & Recreation,,,,"Council District: 3, 4; Community Plan: Southeastern San Diego",1923799,1923799,"This project provides for the removal of concrete sections of the channel, the widening of the floodplain, and the creation and restoration of wetland and transitional upland habitats. These improvements will be designed to re-establish the natural structure, dynamics, and hydrologic functions within applicable creek segments and restore affected beneficial uses.","This project will implement portions of the Chollas Creek Enhancement Program, as adopted by the City Council on May 14, 2002, and will help achieve Municipal Storm Water Permit compliance through improved water quality in Chollas Creek.",0,0,0,0,0,0,0
2011,Famosa Slough Salt Marsh Creation / S00605,231,Park & Recreation,,,,Council District: 2; Community Plan: Peninsula,313000,313000,"The 0.64 acre mitigation project in Famosa Slough is required by the Army Corps of Engineers, Coastal Commission, and California Department of Fish and Game permits and agreements. The mitigation is a required component of the Storm Water Department's channel clearing efforts to prevent flooding in the Sor­ rento Valley area, and restoration of this site will enhance the functions and values of this important biological resource consistent with a variety of City policies and objectives.","The 0.64 acre mitigation project in Famosa Slough is required by the Army Corps of Engineers, Coastal Commission, and California Department of Fish and Game permits and agreements. The Famosa Slough was chosen as the mitigation site because opportunities for coastal salt marsh mitigation in the Los Penasquitos Lagoon have been exhausted. This option utilizes an available, City-owned site within the Coastal Zone and is consistent with the 1993 Famosa Slough Enhancement Plan.",0,0,0,0,0,0,0
2011,San Diego River Dredging-Qualcomm Way to SR163 / S00606,232,Park & Recreation,,,,Council District: 6; Community Plan: Mission Valley,425000,425000,This project provides for removal of a small island of sediment within the San Diego River near the Murray Creek outfall at the western end of Hazard Center Drive.,This project will protect adjacent property from potential flooding during rain events.,0,0,0,0,0,0,0
2011,Marston Point/Balboa Park Storm Drain Repair / S10085,233,Park & Recreation,,,,Council District: 3; Community Plan: Balboa Park,50000,50000,"This project provides for evaluation, design and construction to repair a damaged storm drain in the Marston Point parking lot area.",The damaged storm drain causes a portion of the Marston Point parking lot area to flood and remain under water for several days after rain events. This project will repair the damaged storm drain to pre- vent future flooding.,0,0,0,0,0,0,0
2011,Balboa Park Golf Course / AEA00002,234,Park & Recreation,,2012,2012,Council District: 3; Community Plan: Balboa Park,924930,1224929,This annual allocation provides for unexpected replacement of minor capital assets on an as­ needed basis at the City's Municipal Golf Course - Balboa Park which may include minor replacements of exist­ ing golf course building structures and golf course fairway and green systems.,This annual allocation will provide for a capital assets cost-avoidance program allowing for timely replacement of unanticipated failure of golf capital assets.,0,300000,0,0,0,0,0
2011,Balboa Park Golf Course Irrigation System / S00632,235,Park & Recreation,,,,Council District: 3; Community Plan: Balboa Park,4007332,4007332,This project provides for a new irrigation system for the 18-hole and 9-hole golf courses at Bal- boa Park.,"The existing irrigation system is antiquated, deteriorated, and inefficient.",0,0,0,0,0,0,0
2011,Balboa Park Golf Course Parking Lot & Improvements / S00614,236,Park & Recreation,,,,Council District: 3; Community Plan: Balboa Park,1138120,8038120,"This project provides for a master plan, design, and construction of a new clubhouse and a park- ing lot at the Balboa Park Golf Course.",Currently the clubhouse is inadequate and there is insufficient parking available to serve users of the golf course.,6900000,0,0,0,0,0,0
2011,Balboa Park Golf Course Step/Handrail Replacement / S00626,237,Park & Recreation,,,,Council District: 3; Community Plan: Balboa Park,250000,250000,This project provides for the replacement of existing wooden steps with concrete steps and the installation of hand railings on the 18-hole golf course at Balboa Park.,"Replacement of existing, worn wooden steps with concrete steps and hand rails is needed for safety precautions.",0,0,0,0,0,0,0
2011,Mission Bay Golf Course & Practice Cntr Landscape / S01089,238,Park & Recreation,,,,Council District: 6; Community Plan: Mission Bay Park,100000,100000,This project provides for new landscaping at the Mission Bay Golf Course and Practice Center.,Some areas of the existing landscape within Mission Bay Golf Course and Practice Center are aged and dying and in need of augmentation. This project is needed to address the impacted areas to provide a more uniform and healthy plant material.,0,0,0,0,0,0,0
2011,Mission Bay Golf Course Driving Range Upgrade / S10043,239,Park & Recreation,,,,Council District: 6; Community Plan: Mission Bay Park,1000000,1000000,"This project provides for upgrade of the existing driving range. Improvements include relocating light poles, replacing underground wiring, demolition of the existing Driving Range Building, and construction and relocation of a new Driving Range Building.",The existing driving range at Mission Bay Golf Course and Practice Center is outdated and in need of complete overhaul. This project will provide for upgrades needed to bring this facility up to acceptable golfing standards.,0,0,0,0,0,0,0
2011,Mission Bay Golf Course New Irrigation System / S00629,240,Park & Recreation,,,,"Council District: 2, 6; Community Plan: Mission Bay Park",100000,100000,This project provides for a new irrigation system for the Mission Bay Golf Course and practice center.,"This project provides for replacement of the existing, antiquated, deteriorated, and inefficient irrigation system.",0,0,0,0,0,0,0
2011,Mission Bay Golf Course New Practice Area Upgrade / S00628,241,Park & Recreation,,,,"Council District: 2, 6; Community Plan: Mission Bay Park",400000,400000,"This project provides for the demolition of existing, dilapidated miniature golf facilities (Phase I) and the construction of additional practice areas at the Mission Bay Golf Course (Phase II).","The proposed area is in a state of disrepair, does not meet current code requirements and poses a potential safety hazard.",0,0,0,0,0,0,0
2011,Mission Bay Golf Course Practice Cntr Bldg Improve / S01090,242,Park & Recreation,,,,"Council District: 2, 6; Community Plan: Mission Bay Park",400000,400000,"This project provides for the demolition of the existing, antiquated building and installation of temporary trailers at the Mission Bay Golf Course Practice Center. Design and construction of the new practice center, parking lot and clubhouse will be","These improvements are necesssary to comply with current codes, address maintenance needs, and increase the viability of identifying potential future lessees.",0,0,0,0,0,0,0
2011,Mission Bay Golf Course Renovation/Reconstruction / S11010,243,Park & Recreation,,2015,2016,Council District: 6; Community Plan: Mission Bay Park,460000,4000000,"This project provides for master planning, design and construction of Mission Bay Golf Course. Work will include renovation and reconstruction of the existing course and will consist of new landscaping and irrigation, upgraded electrical and lighting system, drainage improvements, installation of cart paths near tee boxes and improvements to the signage, fencing, and sand bunkers. Other relevant items of work for the overall improvements to the conditions of play will also be included.","This project is needed to provide the long awaited improvements to the 18-hole golf course. For example, the new computerized irrigation system will replace a system that is outdated, inefficient and wasteful and does not meet current or future water restriction requirements. These improvements will help bring the golf course to within industry standards for municipal golf courses. The actual design and construction costs will be determined upon completion and recommendation of the master plan.",0,0,0,0,540000,3000000,0
2011,Mission Bay Golf Course and Practice Center / AEA00003,244,Park & Recreation,,2012,2012,Council District: 6; Community Plan: Mission Bay Park,600000,900000,This annual allocation provides for the unexpected replacement of minor capital assets on an as- needed basis at the City's Municipal Golf Course - Mission Bay.,This annual allocation will provide a capital assets cost-avoidance program allowing for the timely replacement of unanticipated failure of golf capital assets.,0,300000,0,0,0,0,0
2011,Torrey Pines GC Clubhouse Starter Booth & Fence / S00631,245,Park & Recreation,,,,Council District: 1; Community Plan: University,84280,84280,This project will provide for the installation of a new fabricated starter booth and cart screen fencing.,The facilities are in need of improvements prior to the U.S. Open held in June of 2008.,0,0,0,0,0,0,0
2011,Torrey Pines Golf Course / AEA00001,246,Park & Recreation,,2012,2012,Council District: 1; Community Plan: University,670000,1770000,This annual allocation provides for the unexpected replacement of minor capital assets on an as- needed basis at the City's Municipal Golf Course - Torrey Pines.,This annual allocation will provide a capital assets cost-avoidance program allowing for the timely replacement of unanticipated failure of golf capital assets.,0,1100000,0,0,0,0,0
2011,Torrey Pines Golf Course Clubhouse Maintenance / S00630,247,Park & Recreation,,,,Council District: 1; Community Plan: University,650000,650000,"This project provides for improvements to the building exterior, decking areas, walkways and landscaping of the clubhouse.",The clubhouse is in need of maintenance prior to the U.S. Open being held in June of 2008.,0,0,0,0,0,0,0
2011,Torrey Pines Golf Course Irrigate & Fence Upgrades / S01065,248,Park & Recreation,,,,Council District: 1; Community Plan: University,250000,250000,This project provides for improvements to the existing irrigation system and the perimeter fence at the maintenance area and along Torrey Pines Golf Course.,"Irrigation improvements with advanced irrigation replacement heads and improved irrigation timing field computers will provide better watering coverage, improved efficiency and irrigation reliability.",0,0,0,0,0,0,0
2011,Torrey Pines Golf Course-Reconstruction 18 Holes / S01082,249,Park & Recreation,,,,Council District: 1; Community Plan: University,2197686,2197686,"This project provides for course improvements at the Torrey Pines Municipal Golf Course (North Course), which includes construction of a new wash rack facility and a sand storage bin.",This project provides needed reconstruction and improvements of an 18-hole golf course.,0,0,0,0,0,0,0
2011,Torrey Pines N & S Course Restroom Replacement / S00749,250,Park & Recreation,,,,Council District: 1; Community Plan: University,750000,750000,"This project provides for demolition of the existing restroom adjacent to the sixth hole on the North Course, and the existing restrooms immediately north of and between the fifth and second holes on the South Course. They will be replaced with new, modern restrooms.",Existing facilities are in need of replacement due to ongoing costly repairs.,0,0,0,0,0,0,0
2011,Torrey Pines North and South Course Golf Paths / S10045,251,Park & Recreation,,,,Council District: 1; Community Plan: University,800000,800000,This project provides for the replacement of damaged portions of the existing cart paths within Torrey Pines Golf Course. This project also provides for construction of the missing paths and reconstruction of portions of the paths that are too narrow for motorized carts.,"The original cart paths were constructed decades ago for use by manual golf carts. Today's golf courses including Torrey Pines Golf Course use motorized golf carts which are wider and heavier than their original counterparts. As a result of years of use, some portions of the existing cart paths within Torrey Pines Golf Course are cracked, severely worn out and otherwise damaged beyond repair. This project will remove and reconstruct the damaged portions of the cart paths. In addition, some portions of the existing cart paths are too narrow and need to be widened to accommodate today's golf carts. This project is needed to address these areas.",0,0,0,0,0,0,0
2011,Torrey Pines S Golf Course Restroom Improvements / S00627,252,Park & Recreation,,,,Council District: 1; Community Plan: University,178029,178028,This project provides for restroom improvements for the Torrey Pines South Golf Course.,This project provides needed reconstruction and improvements to existing restrooms.,0,0,0,0,0,0,0
2011,Black Mountain Ranch Community Park / S00639,253,Park & Recreation,,2013,2013,"Council District: 1; Community Plan: Black Mountain Ranch, Torrey Highlands",5810225,17895441,"This project provides for the acquisition, design and construction of a 30 useable-acre commu­ nity park serving the Black Mountain Ranch and Torrey Highlands communities. Phase I includes the construc­ tion of 13 acres, including the athletic fields and a parking lot. Phase II will complete the remaining 17 acres and its associated amenities. The project costs are dependent upon all developments within the Black Mountain Ranch and Torrey Highlands communities providing their fair share toward the costs of the park.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan and provide additional park acreage in a community that is deficient of park land. The community park will provide for additional recreational opportunities to the community.,200000,0,11885216,0,0,0,0
2011,Canyonside Community Park / S00637,254,Park & Recreation,,,,Council District: 1; Community Plan: Rancho Penasquitos,74000,74000,This project provides for upgrading existing lighting at Canyonside Community Park Sportsfield no. 1.,Additional lighting is needed to upgrade the lighting levels at Canyonside Community Park Sportsfield no. 1.,0,0,0,0,0,0,0
2011,Canyonside Community Park / S00768,255,Park & Recreation,,,,Council District: 1; Community Plan: Rancho Penasquitos,345000,345000,"This project provides for the conversion of existing, outdated, luminaries to energy efficient luminaries at Canyonside Community Park Sports fields 6 through 9.",Upgrading light levels to current safety standards would provide for better lumination of the sportsfields for recreational users.,0,0,0,0,0,0,0
2011,Carmel Valley Community Park South-Neighborhood8A / S00750,256,Park & Recreation,,,,"Council District: 1; Community Plan: Carmel Valley, Torrey Hills (Sorrento Hills)",9977841,9977841,"This project provides for developing a 15 useable acre community park in the Torrey Hills and Carmel Valley Neighborhoods south of State Route 56, located in Carmel Valley Neighborhood 8A.",This project will contribute to satisfying the population-based park acreage requirements of the City's General Plan.,0,0,0,0,0,0,0
2011,Carmel Valley Community Park South-Rec Bldg/OcnAir / S00635,257,Park & Recreation,,,,"Council District: 1; Community Plan: Carmel Valley, Torrey Hills (Sorrento Hills)",5800000,5800000,"This project provides for a 16,347 square foot recreation building to serve the Torrey Hills and Carmel Valley Neighborhoods south of State Route 56, located in Carmel Valley Community Park South Neighborhood 8A.",This project will contribute to satisfying the population-based park acreage requirements of the City's General Plan.,0,0,0,0,0,0,0
2011,Encanto Community Park Concession Expansion / S01056,258,Park & Recreation,,,,Council District: 4; Community Plan: Southeastern San Diego,4191,153299,This project provides for the design and construction of the expansion of the existing concession stand at Verna Quinn Fields and all associated accessibility and drainage improvements required to comply with all State and federal accessibility guidelines and City standards.,This project provides for required Americans with Disabilities Act (ADA) upgrades to an exist- ing facility.,149108,0,0,0,0,0,0
2011,Hilltop Community Park Development Phase 1 / S00634,259,Park & Recreation,,,,Council District: 1; Community Plan: Rancho Penasquitos,2186541,2186541,"This project provides for the development of a community park in Rancho Penasquitos on approximately 34 acres, of which approximately 14 are useable-acres. Phase I comprised approximately 12 acres of improvements including a recreation building, basketball courts, open play areas, picnic areas, a com­ fort station, and utilities. Phase II will provide for the development of the remaining two acres and will poten­ tially include additional parking, children's play area, open grass area, irrigation system, picnic area, security lighting, concrete walkways, and shade structures. Phase III will include a soccer and roller hockey arena.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2011,Lake Murray Community Park Play Area Expansion / S11018,260,Park & Recreation,,,,Council District: 7; Community Plan: Navajo,62000,1150000,This project provides for American with Disabilities Act (ADA) upgrades and expansion of the children's play area and path of travel within the park. The project will include universal design and ramp con­ cepts in compliance with State and federal safety and accessibility guidelines.,This project is needed to upgrade existing site improvements and play area facilities to meet current State and federal safety and accessibility regulations.,1088000,0,0,0,0,0,0
2011,MLK Jr Community Park Rec Center Roof Repair / S00765,261,Park & Recreation,,,,Council District: 4; Community Plan: Southeastern San Diego,180328,180328,"This project provides for the replacement of approximately 11,000 square feet of asphalt con- crete shingle roof at the Martin Luther King Junior Community Park Recreation Center.",This project provides for the necessary roof replacement to prevent further water damage dur- ing inclimate weather.,0,0,0,0,0,0,0
2011,MLK Jr Play Area Upgrade / S00771,262,Park & Recreation,,,,Council District: 4; Community Plan: Southeastern San Diego,649000,649000,This project provides for upgrades of the play ground area and access walkway at Martin Luther King Jr. Community Park to comply with State and federal safety and accessibility guidelines.,This project will provide a play area which is fully compliant with current State safety regula­ tions and State and federal accessibiity guidelines.,0,0,0,0,0,0,0
2011,McAuliffe Community Park Development Phase 2 / S00664,263,Park & Recreation,,2014,2014,Council District: 5; Community Plan: Mira Mesa,3397687,4473436,"This project provides for design and construction of park improvements at McAuliffe Commu­ nity Park, located at the west end of Winterwood Lane in the Mira Mesa Community Plan area, formerly known as Winterwood Lane Community Park. Due to environmental constraints, this site will not provide adequate acreage to support community park activities. Approximately 12 of the total 25 undeveloped acres will be con­ veyed to the School District as a vernal pool habitat mitigation site in exchange for approximately six usable acres of School District-owned property adjacent to Salk Elementary School and Maddox Neighborhood park for the development of park and joint use facilities. The recreational uses and design of any remaining develop­ able acres (approximately 7.5 acres) on the McAuliffe park site will be determined through the community input process. Park improvements could include an open turf area, children's play area, scenic overlook, walk­ ways, off-leash dog area, comfort station, security lighting and landscaping.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents of subdivisions within a 1.5 mile radius from the park.,0,0,0,1075749,0,0,0
2011,Memorial Skateboard Park / S00647,264,Park & Recreation,,,,Council District: 8; Community Plan: Southeastern San Diego,1258053,1258052,This project will provide an in-ground concrete skate park in the vicinity of Memorial Commu- nity Park.,This project will provide additional recreational opportunity for the community.,0,0,0,0,0,0,0
2011,Mira Mesa Community Park 3 (Hourglass) Development / S01003,265,Park & Recreation,,,,Council District: 5; Community Plan: Mira Mesa,3669501,3669501,"This project provides for a joint use field house including a gymnasium, shower locker facilities, multi-purpose rooms, and meeting rooms at Hourglass Field Community Park.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2011,Nobel Athletic Area Development / S00663,266,Park & Recreation,,,,Council District: 1; Community Plan: University,12974506,12974506,"This project provides for developing approximately 24 additional acres of this community park located in the vicinity of the easterly extension of Nobel Drive and Interstate 805. Improvements will include sports fields, comfort station, 10,300 square-foot recreation center, play area, off-leash dog area, parking and passive areas.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2011,Normal Heights Community Park Development / S00662,267,Park & Recreation,,,,Council District: 3; Community Plan: Normal Heights (Mid-City),192281,192281,"This project provides for the development of an approximately five acre park at 39th Street and Ward Canyon. Park amenities included in Phase I will be an open turf play area, children's play area, picnic and seating facilities, and a basketball court. Phase II provides for a comfort station and the purchase of additional land adjacent to the park. Future phases will include the development of approximately two acres of City owned property and a community center.",This project will provide the community with additional recreational opportunities as well as enhance the visual quality in an area that is park deficient.,0,0,0,0,0,0,0
2011,North Park Community Park Miscellanous Improvement / S01005,268,Park & Recreation,,,,Council District: 3; Community Plan: Greater North Park,33450,33450,"This project provides for paving hard court areas, fencing, tot lot, comfort station, Americans with Disabilities Act (ADA) Improvements, security lighting, landscaping, and other typical park amenities.",This project provides for additional recreational facilities in an area deficient in parkland per City standards.,0,0,0,0,0,0,0
2011,Pacific Beach Community Park Requirement / S00668,269,Park & Recreation,,,,Council District: 2; Community Plan: Pacific Beach,84653,84653,"This project provides for additional improvements at the Pacific Beach Recreation Center. Phase I improvements, now complete, included upgrades to the restrooms, drinking fountains, doors, hardware, and entrance ramps. Phase II improvements include accessibility upgrades throughout the park.",This project will provide upgrades in compliance with current State safety regulations and State and federal accessibility requirements.,0,0,0,0,0,0,0
2011,Pacific Breezes (Ocean View Hills) Community Park / S00649,270,Park & Recreation,,,,Council District: 8; Community Plan: Otay Mesa,11770000,11770000,"This project provides for the acquisition, design and construction of the Pacific Breezes Com­ munity Park. This park will be 15 acres with an additional five acres of joint-use with the adjacent Ocean View Hills Elementary School. Amenities may include lighted ball fields, a comfort station, a children's play area, picnic areas, and other improvements. A recreation center and pool complex are also",This project will provide the community with additional recreational opportunities and will enhance the visual quality of the area.,0,0,0,0,0,0,0
2011,Paradise Hills Community Park Picnic Shelter / S10023,271,Park & Recreation,,,,Council District: 4; Community Plan: Skyline - Paradise Hills,216000,216000,This project provides for a new picnic shelter near the skate park within Paradise Hills Commu­ nity Park. The Americans with Disabilities Act (ADA) accessible path of travel from the existing parking lot to the new picnic shelter will also be upgraded.,The picnic shelter was identified by the community as an amenity to add to the park by utilizing the telecom site access fee (Antenna Lease Revenue) funds when additional funds were available to supplement the telecom site access fee fund.,0,0,0,0,0,0,0
2011,Rancho Bernardo Community Park-Sports Field Lights / S11012,272,Park & Recreation,,,,Council District: 5; Community Plan: Rancho Bernardo,700000,700000,This project provides for the design and construction of lighting systems for sports fields #5 and #6 at the Rancho Bernardo Community Park.,This project is needed to expand the hours of facility use and its capacity to serve the commu- nity's residential growth.,0,0,0,0,0,0,0
2011,Serra Mesa Community Park / S00669,273,Park & Recreation,,,,Council District: 6; Community Plan: Serra Mesa,527900,527900,This project provides for the upgrade and replacement of playground equipment in two play areas.,This project will provide play areas that comply fully with new State safety regulations and State and federal accessibility requirements.,0,0,0,0,0,0,0
2011,Tierrasanta Community Park Sports Field Lighting / S11011,274,Park & Recreation,,,,Council District: 7; Community Plan: Tierrasanta,150000,300000,This project provides for the design and construction of a lighting system for the multi-purpose sports fields at the Tierrasanta Community Park.,This project is needed to expand the hours of facility use and its capacity to serve the commu­ nity's residential growth.,150000,0,0,0,0,0,0
2011,Carmel Grove Mini Park Play Area Upgrade / S00659,275,Park & Recreation,,,,Council District: 1; Community Plan: Carmel Valley,480858,480858,This project provides for the upgrade and replacement of playground equipment at the Carmel Grove Mini-Park.,This project is needed to upgrade existing site improvements of play area facilities to meet cur­ rent State and federal safety and accessbility regulations.,0,0,0,0,0,0,0
2011,City Heights Square Mini-Park / S01070,276,Park & Recreation,,,,Council District: 3; Community Plan: City Heights (Mid-City),930405,930405,"This project provides for the design and construction of an approximately 5,348 square foot (0.123 acre) public mini-park, in the City Heights area of the Mid City Community. Improvements will include amenities such as seating, walkways, picnic areas, landscaping, irrigation, and security lighting.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan in a community currently deficient in population-based parks per General Plan guide­ lines.,0,0,0,0,0,0,0
2011,North Park Mini-Park and Streetscape Improvements / S10050,277,Park & Recreation,,,,Council District: 3; Community Plan: Greater North Park,250000,3710000,"This project provides for the design and construction of an approximately 0.50 useable acre, urban mini-park to be located behind the recently renovated North Park Theatre. The project may include pub­ lic art, plaza areas, specialty/enhanced paving areas for performances and events, an amphitheater or audience seating area, a gazebo/shade structure, a water feature, unique site furniture, walkways, seat walls, security and decorative lighting, and landscape and irrigation. This project also provides for the design and construction of approximately 1,800 linear feet of streetscape which may include enhanced street/pedestrian paving and walk­ ways, street trees with tree grates, landscaping, irrigation, unique street furniture including benches and trash receptacles, security and decorative lighting, pedestrian ramps, curbs and gutters.","The community is currently deficient in population-based park requirements set forth in the City's General Plan. This project will add population-based park acreage to the community, thus contributing to satisfying population-based park requirements. The project will also create an urban park/plaza and streetscape system for the benefit of pedestrians, automobiles and community members.",3460000,0,0,0,0,0,0
2011,Olive Street Park Acquisition and Development / S10051,278,Park & Recreation,,,,Council District: 2; Community Plan: Uptown,2201585,2201585,"This project provides for the acquisition, design, and construction of approximately 0.36 acre of unimproved property contiguous with the south end of the existing Olive Street Park. The project will expand useable park acreage in the Uptown Community. Improvements may include amenities, such as multi-purpose turf areas, a children's play area, seating, walkways, landscaping, and security lighting.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan in a community currently deficient in population-based parks per General Plan guide­ lines.,0,0,0,0,0,0,0
2011,Valencia Park Acquisition and Development / S11103,279,Park & Recreation,,,,Council District: 4; Community Plan: Southeastern San Diego,224013,674013,"This project provides for the acquisition, design and construction of approximately 0.46 acres (composed of three separate parcels) of unimproved property. The project will expand useable park acreage in the Southeastern San Diego-Encanto Neighborhoods Community. Improvements will includes amenities such as multi-purpose turf areas, a children's play area, seating, walkways, landscaping, and security lighting.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan in a community currently deficient in population-based parks per General Plan guide­ lines.,450000,0,0,0,0,0,0
2011,West Lewis and Falcon Streets Mini-Park / S00757,280,Park & Recreation,,,,Council District: 2; Community Plan: Uptown,450000,630000,"This project provides for design and construction of a 0.35 acre mini-park within the West Lewis and Falcon Streets rights-of-way. Amenities may include walkways, landscaping, seating areas, and public art.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's Progress Guide and General Plan.,180000,0,0,0,0,0,0
2011,West Maple Canyon Mini-Park / S00760,281,Park & Recreation,,,,Council District: 3; Community Plan: Uptown,375000,575000,"This project provides for the design and construction of a 0.25 acre mini-park to be located within the dedicated portion of the Maple Canyon Open Space. Amenities may include walkways, landscaping, seating areas, and public art.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,200000,0,0,0,0,0,0
2011,Windwood II Mini Park Play Area Upgrades / S11017,282,Park & Recreation,,,,Council District: 1; Community Plan: Carmel Valley,480858,523775,"This project provides for Americans with Disabilities Act upgrades and improvements to the children's play area and path of travel within the park to comply with State and federal safety and accessibility guidelines. This project includes an accessible on-street parking space, curb ramp, site furniture, and accessible play area equipment and surfacing.",This project is needed to upgrade existing site improvements and play area facilities to meet current federal and State safety and accessibility regulations.,42917,0,0,0,0,0,0
2011,Angier Elementary School Joint Use / S00762,283,Park & Recreation,,2013,2013,Council District: 6; Community Plan: Serra Mesa,1730000,2207000,"This project provides for the design and construction of 3.95 acres at Angier Elementary School for joint use facilities to supplement existing park acreage in the Serra Mesa Community. Improvements may include turfed multi-purpose sports fields, multi-purpose courts, walkways, landscaping, and accessibility upgrades.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan in an area that is park deficient. The project will provide multi-purpose sports fields and associated infrastructure that will provide the community with safer park conditions.,0,0,477000,0,0,0,0
2011,Balboa Park Arcade / AGF00002,284,Park & Recreation,,,,Council District: Citywide; Community Plan: Citywide,5918156,5918157,"This annual allocation provides for the reconstruction of historic structures in Balboa Park. Projects within this annual allocation include: reconstructing the historic West Arcade along the north side of El Prado between the Museum of Man and Museum of Art; restoring the historic ornamentation on the Museum of Man frontspiece and California Tower; restoring the historic ornamentation on the Museum of Art frontspiece and ten window surrounds; minor repairs to the reconstructed ornamentation on the Casa del Prado building and theater; construction of Phase 1 of the Veterans Memorial Garden on approximately one acre of park land adja­ cent to the Veterans Museum and Memorial Center; and conducting a study of the California Tower for seismic resistance, including construction documents, specifications, and cost estimates for construction.",This project will provide for the reconstruction of historic structures in Balboa Park which will enhance the structures and will increase park user experience.,0,0,0,0,0,0,0
