cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2021,year_2022,year_2023,year_2024,year_2025,year_2026
2020,Parks - Community,182,Parks & Recreation,Doyle Park Community Park ADA Upgrades,,,Council District: 1; Community Plan: University,695927,695927,"This project provides for the installation of a path of travel and accessibility improvements to the rear entrance at Doyle Community Park adjacent to the dog off-leash area and future community garden. It may include a small parking area, walkway improvements, and accessibility signage.",The current parking area located in the rear cul-de-sac and adjacent walkways leading into the dog off-leash area and park are not compliant with current accessibility requirements.,0,0,0,0,0,0,0
2020,Parks - Resource Based,183,Parks & Recreation,East Fortuna Staging Area Field Stn Blg,,,Council District: 7; Community Plan: Navajo,6575542,6575542,"This project provides for the development and construction of an administration building (approximately 5,000 square feet) that could include, but not be limited to staff offices, kitchen, showers, conference room, a small information center, public restrooms, and a workshop room with a screened storage yard, in addition to a covered picnic shelter (approximately 2,300 square feet) as proposed in the site development permit (SDP#40-0524). This project is for the third and final phase of the equestrian and multi-use staging area that was originally approved by the Mission Trails Citizens Advisory Committee.",The Mission Trails Visitors Center office space is at capacity and the administration building is needed to accommodate new staff. The facility will also provide additional opportunities for public interface with park staff. The shade structure will provide relief from the elements at a heavily used entry point into Mission Trails Regional Park. The shade structure will be large enough to accommodate large events.,0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,184,Parks & Recreation,East Village Green Phase 1,,,Council District: 3; Community Plan: Centre City - East Village,51220251,51220252,"This project provides for the design and construction for Phase 1 of the East Village Green Park. Phase 1 park amenities could include a recreation center, comfort station, below- grade parking, an off-leash dog park, children's play area, outdoor seating, and landscaping.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan to serve residents in this park-deficient community.,0,0,0,0,0,0,0
2020,Bldg - Other City Facility / Structures,185,Parks & Recreation,EB Scripps Pk Comfort Station Replacement,2021,2021,Council District: 1; Community Plan: La Jolla,5078468,5278469,This project provides for the design and construction of a replacement comfort station located in Ellen Browning Scripps Park adjacent to La Jolla Cove. The project also includes the demolition of the existing comfort station and installation of associated path of travel improvements.,The existing comfort station was constructed in the 1960s and has reached the end of its useful life. The salt air from the ocean has accelerated the deterioration of the metal structural components within the building. This project corresponds with Project P-22 of the La Jolla Public Facilities Financing Plan.,0,200000,0,0,0,0,0
2020,Parks - Community,186,Parks & Recreation,Egger,,,Council District: 8; Community Plan: Otay Mesa - Nestor,2730144,2730144,This project provides for the design and construction of Americans with Disabilities Act improvements for the children's play areas and paths of travel at Robert Egger/South Bay Community Park to comply with accessibility requirements.,The project is needed to provide Americans with Disabilities Act improvements to meet federal and State safety and accessibility regulations and will serve the needs of existing and future residents.,0,0,0,0,0,0,0
2020,Parks - Open Space,187,Parks & Recreation,El Cuervo Adobe Improvements,,,Council District: 6; Community Plan: Rancho Peñasquitos,605999,606000,"This project provides for the analysis of drainage and environmental conditions and based on conditions, provides stabilization of the El Cuervo Adobe wall ruins.","The El Cuervo Adobe Ruins site has been designated as historic by the City Historic Site Board, California Historic Resources Inventory, and the National Register of Historic Places. Only two of the original structural adobe walls remained until a portion of one wall (the north wall) collapsed in December 2011. This project will protect the historic resource consistent with National Park Service Standards and San Diego Municipal Code Section 143.0205(f).",0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,188,Parks & Recreation,Encanto Comm Pk Security Lighting Upgrades,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),404559,404559,"This project provides for security lighting upgrades within the Encanto Community Park. It may include electrical engineering, new security light poles and fixtures, upgrades to existing security light poles and fixtures, and electrical component upgrades as needed to support the park lighting upgrades.",The improvements will help bring the park into compliance with the Parks and Recreation Department’s security light guidelines by providing a more even broadcast of lighting along the park’s walkways and parking lots. Improved security lighting will also assist the San Diego Police Department in their nightly patrols.,0,0,0,0,0,0,0
2020,Parks - Neighborhood,189,Parks & Recreation,Fairbrook Neighborhood Park Development,,,Council District: 5; Community Plan: Scripps Miramar Ranch,6011280,6011280,"This project provides for development of an approximately three-acre neighborhood park south of Pomerado Road in the Scripps Miramar Ranch area. Rough grading, adjacent half-width street improvements, and utilities to serve the park were provided by a developer per the Vesting Tentative Map (VTM) conditions.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents within the Fairbrook Subdivision.,0,0,0,0,0,0,0
2020,Drainage - Channels,190,Parks & Recreation,Famosa Slough Salt Marsh Creation,,,Council District: 2; Community Plan: Peninsula,556396,556397,"The 0.64-acre mitigation project in Famosa Slough is required by the Army Corps of Engineers, Coastal Commission, and California Department of Fish and Game permits and agreements. The mitigation is a required component of the Transportation and Storm Water Department's channel clearing efforts to prevent flooding in the Sorrento Valley area, and restoration of this site will enhance the functions and values of this important biological resource consistent with a variety of City policies and objectives.","The 0.64-acre mitigation project in Famosa Slough is required by the Army Corps of Engineers, Coastal Commission, and California Department of Fish and Game permits and agreements. The Famosa Slough was chosen as the mitigation site because opportunities for coastal salt marsh mitigation in the Los Peñasquitos Lagoon have been exhausted. This option utilizes an available, City-owned site within the Coastal Zone and is consistent with the 1993 Famosa Slough Enhancement Plan.",0,0,0,0,0,0,0
2020,Trans - Bicycle Facilities (All Class.),191,Parks & Recreation,Golf Course Drive Improvements,,,Council District: 3; Community Plan: Balboa Park,1532084,5243523,This project provides for the design and construction of a paved pedestrian pathway and bike facility along Golf Course Drive.,"This project will provide needed pedestrian/bike access along Golf Course Drive, connecting the existing Golden Hill Recreation Center to 28th Street.",3711439,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,192,Parks & Recreation,Hickman Fields Athletic Area,,,Council District: 6; Community Plan: Kearny Mesa; Serra Mesa; Clairemont Mesa,7971532,9566319,"This project scope of work includes multipurpose fields, irrigation upgrades, security lighting, a multi-use aquatic complex, pedestrian and vehicular circulation, parking and lighting, children’s play areas, and comfort stations/concession stands on a 44-acre athletic area to serve residents within the Kearny Mesa, Clairemont Mesa, and Serra Mesa Communities. Improvements shall be in compliance with federal, State, and local accessibility guidelines and regulations. This project will be phased as funding becomes available. Phase I includes: Americans with Disabilities Act (ADA) improvements, street improvements, comfort station, and parking area.","This project provides park and recreational facilities to serve the needs of existing and proposed residents within the Kearny Mesa, Clairemont Mesa, and Serra Mesa Communities in accordance with the City's General Plan guidelines.",1594787,0,0,0,0,0,0
2020,Parks - Neighborhood,193,Parks & Recreation,Hidden Trails Neighborhood Park,2026,2026,Council District: 8; Community Plan: Otay Mesa,1533195,5450000,"This project provides for the acquisition, design, and construction of an approximately 4.0 useable acre neighborhood park serving the Ocean View Hills Community. Amenities may include an open turfed area, children's play area, picnic areas, and other park amenities.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents within the Hidden Trails Subdivision.,0,0,0,0,0,0,3916804
2020,Parks - Trails,194,Parks & Recreation,Hiking & Equestrian Trail NP #10,,,Council District: 1; Community Plan: Carmel Valley,620599,620600,"This project provides for a multi-use trail connection from Del Mar Mesa to Carmel Valley, beginning at Carmel Country Road and traveling south between Carmel Valley Neighborhood #10 on the west and Del Mar Mesa on the east, terminating at an entrance into Los Peñasquitos Canyon Preserve just south of Carmel Mountain bridge.","The construction of the identified trails or trail connections will contribute to the completion of connectivity with the existing City and regional trail system, providing benefits to the community, including increased recreational opportunities, protection of sensitive natural resources, and alternate transportation opportunities to residents and visitors.",0,0,0,0,0,0,0
2020,Parks - Neighborhood,195,Parks & Recreation,Jerabek Park Improvements,,,Council District: 5; Community Plan: Scripps Miramar Ranch,4064450,4064451,"This project provides for the design and construction of accessibility improvements that may include playground renovation, walkway improvements, comfort station upgrades, concession stand upgrades, parking lot upgrades, and other accessibility improvements as identified during the design phase.",This project will contribute to satisfying population-based park acreage requirements set forth in the General Plan to serve residents in this park-deficient community.,0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,196,Parks & Recreation,Junipero Serra Museum ADA Improvements,2022,2022,Council District: 3; Community Plan: Old San Diego,845325,2309787,"This project provides for the design and construction of improvements to provide Americans with Disabilities Act (ADA) access to the Junipero Serra Museum within Presidio Park. The project may include a new parking lot, security lighting, walkways and/or accessible ramps, site furnishings, and landscape enhancements.",The ADA improvements will make the historic Junipero Serra Museum more accessible to park users with disabilities.,64461,0,1400000,0,0,0,0
2020,Parks - Mini Parks,197,Parks & Recreation,La Paz Mini Park,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),2602839,2602839,"This project provides for the acquisition, design and construction of approximately 0.46 acres (composed of three separate parcels) of unimproved property. The project will expand useable park acreage in the Southeastern San Diego-Encanto Neighborhoods Community. Improvements will include amenities such as multi-purpose turf areas, a children's play area, seating, walkways, landscaping, and security lighting.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan in a community currently deficient in population- based parks per General Plan guidelines.,0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,198,Parks & Recreation,Marie Widman Memorial Pk Security Lighting Upgrade,,,Council District: 4; Community Plan: Skyline - Paradise Hills,474999,475000,"This project provides for security lighting upgrades within the Marie Widman Memorial Neighborhood Park. It may include electrical engineering, new security light poles and fixtures, upgrades to existing security light fixtures, and electrical component upgrades as needed to support the park lighting upgrades.",The improvements will help bring the park into compliance with the Parks and Recreation Department’s security light guidelines by providing a more even broadcast of lighting along the park’s walkways and near the comfort station. Improved security lighting will also assist the San Diego Police Department in their nightly patrols.,0,0,0,0,0,0,0
2020,Golf Courses,199,Parks & Recreation,MB GC Clbhouse Demo,2021,2021,Council District: 2; Community Plan: Mission Bay Park,4399999,7400000,"This project provides for the demolition of the existing, antiquated practice center and clubhouse buildings, and installation of modular buildings and portables at the Mission Bay Golf Course until such time as the new clubhouse is constructed. One modular building will house the golf operations and retail shop and the other will be a bar and grill element. This project will also include ancillary site improvements including patio area, lighting, shade element, island renovation including replacing two pedestrian bridges, perimeter lighting, and landscaping.","These improvements are necessary to comply with current codes, address maintenance needs, and increase the viability of identifying potential future lessees.",0,3000000,0,0,0,0,0
2020,Golf Courses,200,Parks & Recreation,MBGC Irrigation & Electrical Upgrades,,,Council District: 2; Community Plan: Mission Bay Park,4459999,4460000,"This project provides for the design and construction of various improvements within Mission Bay Golf Course. Work will include demolition, minor grading, drinking fountains, fencing, turf repair, new irrigation systems and electrical upgrades.","This project is needed to provide the long-awaited improvements to the 18-hole golf course. For example, the new computerized irrigation system will replace a system that is outdated, inefficient, and does not meet current or future water restriction requirements. These improvements will help bring the golf course within industry standards for municipal golf courses.",0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,201,Parks & Recreation,Memorial Comm Pk Playground ADA Upgrades,,,Council District: 8; Community Plan: Southeastern San Diego,2473127,2473128,"This project provides for Americans with Disabilities Act (ADA) upgrades to the existing playground and comfort station within the Memorial Community Park as well as the associated ADA path of travel requirements. The ADA upgrades may include new play equipment, upgraded comfort station, accessible safety surfacing, benches, picnic tables, a drinking fountain, and walkway improvements to meet local, state, and federal accessibility requirements.",The existing playground and the play equipment within the park is not accessible to park users with various forms of disabilities. The improvements will help bring the park facilities into compliance with accessibility standards and will replace playground equipment which has exceeded its useful life.,0,0,0,0,0,0,0
2020,Bldg - Parks - Recreation/Pool Centers,202,Parks & Recreation,Mira Mesa Community Pk Improvements,,,Council District: 6; Community Plan: Mira Mesa,21790706,21790707,"This project provides for Phase II improvements at Mira Mesa Community Park. Phase II will include an entry plaza, pool and aquatic center, new basketball courts, playground, public art, and renovation of the existing recreation center.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2020,Golf Courses,203,Parks & Recreation,Mission Bay Golf Course,,,Council District: 2; Community Plan: Balboa Park; Mission Bay Park; University,126096,126096,This annual allocation provides for the replacement of minor capital assets on an as- needed basis at the City's Municipal Golf Course - Mission Bay.,This annual allocation will provide a capital assets cost-avoidance program allowing for the timely replacement of golf capital assets in order to prevent unanticipated failures.,0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,204,Parks & Recreation,Mission Bay Improvements,2021,2025,Council District: 2; Community Plan: Citywide,58652932,99765289,"This annual allocation provides for permanent public capital improvements and deferred maintenance of existing facilities within the Mission Bay Park Improvement Zone in accordance with City Charter, Article V, Section 55.2. The priority projects identified in Section 55.2 include the restoration of navigable waters within Mission Bay Park, wetland expansion and water quality improvements, restoration of shoreline treatments, expansion of endangered or threatened species preserves, completion of bicycle and pedestrian paths, restoration of the seawall bulkhead on Oceanfront Walk, and deferred maintenance on existing facilities.","Mission Bay Park, as well as other regional parks, open spaces, and coastal beaches, helps define the City's identity, enriches quality of life, and serves as a visitor attraction that strengthens the local economy. This regional treasure is threatened by increasing use and a backlog of needed improvements.",0,7900000,8058000,8219600,8383543,8551214,0
2020,Parks - Open Space,205,Parks & Recreation,Mohnike Adobe and Barn Restoration,2022,2022,Council District: 6; Community Plan: Los Peñasquitos Canyon Preserve,1113027,2697000,"This project provides for the rehabilitation/restoration of the historic adobe and hay barn located within the 14-acre Rancho Peñasquitos Equestrian Center on the eastern end of the Los Peñasquitos Canyon Preserve. Completion of a site assessment of the current condition of the 2,512 square-foot adobe structure, the hay barn and surrounding grounds shall include the following items: exterior walls, north and west porches, roof, interior walls, ceilings and wood floors, drainage swale on southwest, and accessibility needs to determine Phase II of rehabilitation program. Additionally, a treatment plan and historic structure report are required prior to preparation of Phase II design and construction plans for the rehabilitation due to storm damage which the barn sustained in 2010. Emergency work to shore up the barn, until a rehabilitation/restoration plan can be prepared and implemented, was completed in 2011.","Phase I of a rehabilitation program was completed in 2005, consistent with the historic structures report prepared for the Mohnike Adobe and Hay Barn, by Ferris, Johnson and Perkins Architects, Inc. in 1999. Architectural design and construction plans are required to proceed with Phase II of the project.",583973,0,1000000,0,0,0,0
2020,Parks - Resource Based,206,Parks & Recreation,Museum of Man Seismic Retrofit,,,Council District: 3; Community Plan: Balboa Park,6306882,6306882,"This project provides for the seismic retrofit of the historic California Tower and Museum of Man within Balboa Park. As part of the tower seismic retrofit, the plan requires the structural reinforcements of the walls of the electrical room located at the bottom floor of the tower. This room presently hosts the San Diego Gas and Electric and the Museum of Man electrical transformers and control panels. Phase I of this project provides for the relocation of these electrical systems. Phase II of this project provides for the seismic system upgrade of the tower. Phase III of this project provides for the seismic retrofit for the Museum of Man building and has been canceled.",The California Tower and Museum of Man were built in 1914. The last seismic upgrade was conducted in 1975. This additional seismic upgrade is required to bring the museum and tower structure up-to-date with the current California Building Code.,0,0,0,0,0,0,0
2020,Parks - Mini Parks,207,Parks & Recreation,North Park Mini Park,,,Council District: 3; Community Plan: Greater North Park,4217205,4669501,"This project provides for the design and construction of an approximately 0.50 useable acre urban mini-park to be located behind the recently renovated North Park Theatre. The project may include plaza areas, specialty/enhanced paving areas for performances and events, an amphitheater or audience seating area, a gazebo/shade structure, walkways, seat walls, security/decorative lighting, and landscape and irrigation.","The community is currently deficient in population-based park requirements set forth in the City's General Plan. This project will add population-based park acreage to the community, contributing toward the City's population-based park requirements.",452295,0,0,0,0,0,0
2020,Bldg - Parks - Recreation/Pool Centers,208,Parks & Recreation,NTC Aquatic Center,,,Council District: 2; Community Plan: Peninsula,1486725,9486726,"This project will provide for the planning and design of a new aquatic facility center at Naval Training Center Park. The proposed facility will include but will not be limited to two competitive and recreational pools, a leisure pool with water playground features, spectator seating deck, bath house facility, and associated site improvements.",This project will contribute to satisfying the recreation facility requirement set forth in the City's General Plan.,8000000,0,0,0,0,0,0
2020,Parks - Community,209,Parks & Recreation,Ocean Air Comfort Station and Park Improvements,,,Council District: 1; Community Plan: Carmel Valley,2181792,2181793,"This project provides for the design and construction of a comfort station/concession/storage building of approximately 2,700 square feet, two new group picnic areas (six picnic tables each), and two new shade structures.",This project will expand the use of the park and contribute to satisfying population- based park acreage requirements as set forth in the City’s General Plan to serve residents.,0,0,0,0,0,0,0
2020,Parks - Shorelines,210,Parks & Recreation,Ocean Beach Pier Improvements,,,Council District: 2; Community Plan: Ocean Beach,882905,20882906,"This project will strengthen the pier piles by adding additional concrete surrounding the existing piles. Steel in the decking will also be replaced as necessary, as well as adding beams to the underside of the decking, and replacement of the deck edging that has spalled off.",The project is needed to address structural issues with the pier that may be safety issues to the public.,20000000,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,211,Parks & Recreation,Olive Grove Community Park ADA Improve,,,Council District: 6; Community Plan: Clairemont Mesa,622496,3437268,"This project provides for the design and construction of Americans with Disabilities Act (ADA) improvements to the existing comfort station, children's play areas, repaving of basketball courts and parking lot, new trash enclosure, and associated paths of travel to comply with federal and State accessibility requirements.","This project is needed to upgrade the existing comfort station, children's play areas, and associated paths of travel to comply with federal and state accessibility requirements.",2814771,0,0,0,0,0,0
2020,Parks - Mini Parks,212,Parks & Recreation,Olive St Park Acquisition and Development,,,Council District: 3; Community Plan: Uptown,5171584,5171585,"This project provides for the acquisition, design, and construction of approximately 0.36 acres of unimproved property contiguous with the south end of the existing Olive Street Park. The project will expand useable park acreage in the Uptown Community. Amenities will include multi-purpose turf areas, adult exercise area, children's play area, AIDS Memorial, overlook deck, seating, walkways, landscaping, and security lighting.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan in a community currently deficient in population- based parks per General Plan guidelines.,0,0,0,0,0,0,0
2020,Parks - Community,213,Parks & Recreation,Pacific Highlands Ranch Community Park,,,Council District: 1; Community Plan: Pacific Highlands Ranch,37400900,37400901,"This reimbursement project provides for the acquisition, design, and construction of a 20.0 useable acre community park and 17,000 square foot recreational building to be located in Pacific Highlands Ranch, to serve residents in the Del Mar Mesa and Pacific Highlands Ranch communities at full projected community development. This project may be developed adjacent to the proposed middle school. If joint-use of the school recreational facilities is obtained, then this project will be reduced to 13.0 useable acres; if not, then the full 20.0 useable acres of parkland will be required. The project includes half-width street improvements for the local roadways adjacent to the park and utilities to serve the park.","This project is in conformance with the City's General Plan guidelines for population based park acreage, implements the recommendations of the Del Mar Mesa and Pacific Highlands Ranch sub-area plans, and is needed to serve the community. See the Del Mar Mesa and Pacific Highlands Ranch Public Facilities Financing Plan for additional information.",0,0,0,0,0,0,0
2020,Parks - Trails,214,Parks & Recreation,Pacific Highlands Ranch Hiking & Biking,,,Council District: 1; Community Plan: Pacific Highlands Ranch,6331867,6331867,"This reimbursement project provides for the design and construction of approximately 80,000 linear feet (15 miles) of hiking, equestrian, and biking trails to be located throughout the community in accordance with the Pacific Highlands Ranch subarea plan. The trail system will provide access into the multiple habitat planning area of McGonigle Canyon, provide pathways along Del Mar Heights Road, Little McGonigle Ranch Road, Pacific Highlands Ranch Parkway, Lopelia Meadows Place, Old Carmel Valley Road Crossing under SR-56, and Carmel Valley Road alignments; and provide access into subarea II and the Rancho Peñasquitos community. The project will also provide for the acquisitions, design, and construction of three trailheads/overlooks, including parking areas, benches, and signage.",This project will provide the community with additional recreational opportunities. See Pacific Highlands Ranch Public Facilities Financing Plan for additional information.,0,0,0,0,0,0,0
2020,Bldg - Other City Facility / Structures,215,Parks & Recreation,Paradise Senior Center Improvements,,,Council District: 8; Community Plan: Barrio Logan,699999,700000,"This project provides for the design and construction of Americans with Disabilities Act (ADA) upgrades and improvements to comply with State and Federal safety and accessibility guidelines for the existing Paradise Senior Center, parking lot, and walkways.","This project will mitigate existing major barriers to accessibility in the parking area, path of travel to the building and major building areas, such as the restrooms.",0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,216,Parks & Recreation,Park de la Cruz Neighborhood Park Improvements,,,Council District: 9; Community Plan: Mid-City: City Heights,15337669,15537669,"This project provides for improvements to Park de la Cruz Neighborhood Park. The first phase provides for a General Development Plan amendment, design, and construction of a skate park, landscaped connection between Cherokee Park and Park de la Cruz, and associated accessibility improvements within the park and around the former Copley YMCA building. Phase II will be for tenant improvements and accessibility of the former Copley YMCA, which will now be known as the Park de la Cruz Community Center and Gym Building. The community center will house the Therapeutic Recreation Services Program (TSR). Existing staff from Community Parks II Division and TSR will operate and maintain the new Park de la Cruz Community Center and Gymnasium.",This project will provide an additional recreational use to serve residents in this park-deficient community and will create a new one-stop facility for the TSR program.,200000,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,217,Parks & Recreation,Park Improvements,2021,2021,Council District: Citywide; Community Plan: Citywide,14348087,14895088,"This annual allocation provides for the handling of all improvements to community parks, mini parks, neighborhood parks, and miscellaneous parks. Improvements include: playground upgrades, accessibility improvements, lighting upgrades, and other improvements to existing parks.",This annual allocation provides improvements to existing parks that are required to meet regulations and community needs.,0,547000,0,0,0,0,0
2020,Parks - Community,218,Parks & Recreation,Rancho Bernardo CP Improvements,,,Council District: 5; Community Plan: Rancho Bernardo,703262,703262,"Phase I of this project will include parking lot accessibility improvements, including improvements leading to and in the dog off-leash area. Phase II of this project will provide for the design and construction of sports field lighting at the RB Community Park. Phase III of this project would provide for the design and construction of tennis courts at the Rancho Bernardo Community Park.",This project is needed to expand the hours of facility use and its capacity to serve the community's residential growth.,0,0,0,0,0,0,0
2020,Parks - Neighborhood,219,Parks & Recreation,Rancho Mission Canyon Park Upgrades,,,Council District: 7; Community Plan: Navajo,2324694,2324695,This project provides for the design and construction of upgrades to the existing children's play area and associated paths of travel within the Rancho Mission Neighborhood Park to comply with the Americans with Disabilities Act (ADA) upgrades and improvements to comply with State and federal safety and accessibility guidelines.,This project will allow for an upgraded play area as well as accessible paths of travel to meet current State and federal safety and accessibility guidelines within the Rancho Mission Neighborhood Park play area upgrade.,0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,220,Parks & Recreation,Regional Park Improvements,2021,2021,Council District: Citywide; Community Plan: Citywide,4993305,6068306,"This annual allocation provides funding for planning and implementation of permanent public capital improvements, including land acquisitions for San Diego regional parks.","San Diego's regional park system contains recreation resources unique to the City. Parks such as Balboa Park, Chicano Park, Chollas Lake, Mission Bay Park, Mission Trails Regional Park, Otay River Valley Park, Presidio Park and San Diego River Park, as well as open space parks, coastal beaches, and contiguous coastal parks. These areas help define the City's identity, enrich the quality of life for residents, and serve as visitor attractions that strengthen the local economy. These regional treasures are threatened by increasing use and a backlog of needed improvements.",0,1075000,0,0,0,0,0
2020,Parks - Resource Based,221,Parks & Recreation,Resource-Based Open Space Parks,2021,2025,Council District: Citywide; Community Plan: Citywide,4776796,6186442,"This annual allocation provides for developing public facilities within the City's resource-based open space parks, including Black Mountain Open Space Natural Park, Los Peñasquitos Canyon Preserve, Mission Trails Regional Park, Marian Bear Memorial Park, Tecolote Canyon Natural Park, Otay Valley Regional Park, and Rose Canyon. Other open space systems may be included as additional acquisitions are completed.","The City's open space acquisitions have resulted in increased interest by citizens, elected representatives, and government agencies in commencing development of open space public facilities, which are consistent with open space concepts such as trails, signs, historic site improvements, picnic facilities, and entry points.",0,450000,229381,236263,243351,250651,0
2020,Parks - Neighborhood,222,Parks & Recreation,Riviera Del Sol Neighborhood Park,,,Council District: 8; Community Plan: Otay Mesa,8970837,8970838,"This project provides for land acquisition and development of a 4.9 useable acre neighborhood park at a site located in the Riviera del Sol Subdivision. Park amenities may include playgrounds, open turf area, picnic facilities, and other park furnishings.",This project provides population-based park acreage in accordance with the City's General Plan standards to accommodate the park and recreational needs of the residents within the Otay Mesa community.,0,0,0,0,0,0,0
2020,Parks - Miscellaneous Parks,223,Parks & Recreation,Rolando Joint Use Facility Development,,,Council District: 4; Community Plan: Mid-City: Eastern Area,1219999,1220000,This project provides for the design and construction of a joint-use facility at Rolando Park Elementary School consisting of East and West fields.,This project will contribute to satisfying population-based park acreage requirements as a park equivalency as set forth in the City's General Plan to serve residents in this park-deficient community.,0,0,0,0,0,0,0
2020,Parks - Neighborhood,224,Parks & Recreation,Rolling Hills Neighborhood Park ADA Upgrades,,,Council District: 5; Community Plan: Rancho Peñasquitos,2336596,2336596,"This project provides for Americans with Disabilities Act (ADA) upgrades within the park, including, but not limited to, accessible street parking and pedestrian curb ramp, path of travel improvements within the park, children’s playground accessible play equipment and safety surfacing, accessible drinking fountains, rehabilitation of adjacent slope, and other miscellaneous improvements to enhance ADA accessibility to existing park facilities. The rehabilitation of the adjacent slope was added to the project scope since the erosion of the slope has to be addressed to meet the State's Water Quality Control Board's requirements.","The improvements will help bring the park into compliance with State and Federal safety and accessibility guidelines, thus making park facilities available to park users with disabilities.",0,0,0,0,0,0,0
2020,Parks - Neighborhood,225,Parks & Recreation,Sage Canyon NP Concession Bldg-Develop,,,Council District: 1; Community Plan: Carmel Valley,1310499,1310500,This project provides for the design and construction of a new concession building and the associated ADA improvements within the neighborhood park.,This project will expand the use of the park and contribute to satisfying population- based park acreage requirements as set forth in the City’s General Plan to serve residents.,0,0,0,0,0,0,0
2020,Parks - Neighborhood,226,Parks & Recreation,Salk Neighborhood Park & Joint Use Devel,,,Council District: 6; Community Plan: Mira Mesa,7237277,7237278,"This project provides for recreation improvements on 4.1 useable park acres and 2.0 useable joint-use acres at the Salk Elementary School within the Mira Mesa Community. Improvements may include a comfort station, turfed multi-purpose fields, and other park amenities as determined through a community input process.","This project is mitigation for the development of Salk Elementary School pursuant to an approved Memorandum of Understanding between the City of San Diego and the San Diego Unified School District dated October 5, 2009, and will contribute to satisfying population- based park acreage requirements set forth in the General Plan to serve residents in this park- deficient community.",0,0,0,0,0,0,0
2020,Drainage - Channels,227,Parks & Recreation,SD River Dredging Qualcomm Way to SR163,,,Council District: 7; Community Plan: Mission Valley,713999,1689000,This project provides for removal of a small island of sediment within the San Diego River near the Murray Creek outfall at the western end of Hazard Center Drive.,This project will protect adjacent property from potential flooding during rain events.,975000,0,0,0,0,0,0
2020,Parks - Neighborhood,228,Parks & Recreation,Silver Wing Pk Ballfield Lighting - Ph 2,,,Council District: 8; Community Plan: Otay Mesa - Nestor,1142785,1142786,This project provides for the design and construction of ball field lighting and Americans with Disabilities Act (ADA) access upgrades within the existing 13-acre Silver Wing Neighborhood Park.,This project is needed to expand the hours of facility use and its capacity to serve the community’s residential growth and bring the park facilities into compliance with ADA requirements.,0,0,0,0,0,0,0
2020,Parks - Community,229,Parks & Recreation,Skyline Hills Community Park ADA Improve,,,Council District: 4; Community Plan: Skyline - Paradise Hills,2511759,2511760,This project provides for the design and construction of accessibility upgrades to the children's play areas and associated path of travel at the Skyline Hills Community Park to comply with Americans with Disabilities Act (ADA) and accessibility guidelines. A picnic shelter will also be added to this location. The restroom in the recreation center will also be upgraded to comply with ADA requirements.,This project corresponds with Project P-10 (ADA Requirements) in the Skyline- Paradise Hills Public Facilities Financing Plan and ADA accessibility requirements. The project will expand the use of park facilities to include park patrons with disabilities.,0,0,0,0,0,0,0
2020,Parks - Neighborhood,230,Parks & Recreation,Solana Highlands NP-Comfort Station Development,,,Council District: 1; Community Plan: Carmel Valley,1650265,2191000,This project provides for the design and construction of a prefabricated comfort station within the neighborhood park.,This project will expand the use of the park and contribute to satisfying population- based park acreage requirements as set forth in the City’s General Plan to serve residents.,540734,0,0,0,0,0,0
2020,Parks - Mini Parks,231,Parks & Recreation,Southeastern Mini Park Improvements,2021,2021,Council District: 8; Community Plan: Southeastern San Diego,6620547,7972399,"This project provides for the design and replacement of playground equipment, paths of travel, picnic tables, and benches at four mini parks (Island Avenue, Clay Avenue, J Street, and Gamma Mini Park which was formerly S15032 Gamma Street Mini-Park ADA Improvements) to make each Americans with Disabilities Act (ADA) accessible.",The improvements are necessary to meet accessibility standards.,551851,800000,0,0,0,0,0
