cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018
2012,Water - Distribution Sys - Transmission,416,Public Utilities,Colony Hill Water Main Relocation,,,Council District: 1; Community Plan: La Jolla,1504250,1504250,"This project consists of the installation of approximately 1,524 linear feet of 16-inch water mains, 400 linear feet of 8-inch water mains, and relocation of several water services and fire hydrants within the following streets: Via Capri, Via Avola, Caminito Rialto, Caminito Avola and within the existing water easement adjacent to the Colony Hill HOA Clubhouse.",This project is a result of a settlement agreement between the City of San Diego and the Colony Hill Home Owners Association (HOA) in July of 2010. The City of San Diego is responsible to complete the construction within two years from the date of the settlement.,0,0,0,0,0,0,0
2012,Water - Distribution Sys - Transmission,417,Public Utilities,Corrosion Control,2015,2018,Council District: Citywide; Community Plan: Citywide,300000,700000,This annual allocation provides for renovating or replacing deteriorating corrosion control and monitoring systems throughout the City.,Deteriorating corrosion control and monitoring systems are in need of rehabilitation. This annual allocation provides for an ongoing program to rehabilitate over 600 existing corrosion protection sta- tions.,0,0,0,100000,100000,100000,100000
2012,Bldg - Water - Reservoirs/Dams,418,Public Utilities,Dams and Reservoirs,2013,2018,Council District: Citywide; Community Plan: Citywide,1076319,6090912,"This annual allocation provides for rehabilitating and reconstructing improvement projects at reservoirs and dams. Projects include resurfacing access roads, reconstructing berms, installing lighting around dams, and sandblasting and shotcreting all exposed surfaces of the dams.","The rehabilitation and reconstruction of access roads and the upgrading of berms, lighting, and all exposed surfaces of the dams are necessary to maintain access to and safety in the dam area. The State required improvements will also serve to satisfy a portion of the Division of Safety of Dams.",0,386405,774304,2661012,792872,200000,200000
2012,Water - Distribution Sys - Transmission,419,Public Utilities,Del Mar Heights East Segment,2014,2017,Council District: 1; Community Plan: Del Mar Mesa,100000,5263344,"This project provides for the installation of 2,800 feet of 36-inch pipe portions not being built by developers along the east end of the pipeline, including 3,668 feet of parallel pipeline between Mona Lane and Lopielia Meadows Place for redundancy.",This pipeline was built in 1961 and has experienced leaks. It is in poor condition and has no corrosion protection. The original pipe was a 30-inch Steel Cylinder Rod Lined (SCRW) pipeline. This size is too small to meet projected demand increases in the area.,0,0,27221,98044,870643,4167436,0
2012,Water - Distribution Sys - Distribution,420,Public Utilities,Del Mar Heights Pipeline Relocation,,,Council District: 1; Community Plan: Del Mar Mesa,4350000,4350000,This project will provide for the relocation and upsizing of this 36-inch pipeline in the ultimate right-of-way for Carmel Valley Road. The existing Del Mar Heights Pipeline will no longer follow the align- ment of Carmel Valley Road once Carmel Valley Road is improved to four lanes.,"Future maintenance of this facility is enhanced when it is in an accessible and convenient loca- tion such as a public street right-of-way. This project will relocate the pipeline so that it can be easily main- tained, repaired, and serviced in the future.",0,0,0,0,0,0,0
2012,Bldg - MWWD - Laboratories,421,Public Utilities,EMT&S Boat Dock and Steam Line Relocation,2013,2014,Council District: 2; Community Plan: Peninsula,234253,2018535,"The Environmental Monitoring and Technical Services (EMTS) Laboratory Boat Dock and Steam Line Projects provides for the design and construction of a boat dock located in the channel adjacent to the EMTS laboratory, as well as the installation of an esplanade and under-grounding of approximately 600 feet of an above ground steam line situated along the frontage of the boat channel.","As part of a Public Benefit Conveyance (PBC) from the federal government, MWWD designed and constructed a 40,000 square foot ocean monitoring laboratory which is now in operation. The design of this project included a boat dock to service the laboratory. Permits obtained as part of the construction additionally required MWWD fund a portion of a future park esplanade located adjacent to the laboratory frontage. To gain future unobstructed access to the boat dock, and to provide unobstructed access to the future esplanade, the existing steam line must be undergrounded. Public Utilities currently leases boat dock space at Driscoll's Wharf and this project would eliminate this ongoing expense.",0,1497884,286398,0,0,0,0
2012,Wastewater - Collection Sys - Trunk Swr,422,Public Utilities,East Mission Gorge Force Main Rehabilitation,2014,2017,Council District: 7; Community Plan: Navajo,1254640,6791835,This project provides for the rehabilitation of the East Mission Gorge force main due to deterio- ration of the pipeline concrete lining from sulfuric acid build up.,This project provides for the rehabilitation of the force main in order to prevent breakage of the force main and prevent potential sewage spills.,0,0,563525,3069366,1404304,500000,0
2012,Wastewater - Collection Sys - Trunk Swr,423,Public Utilities,East Point Loma Trunk Sewer,,,"Council District: 2; Community Plan: Peninsula, Midway - Pacific Highway",5930000,5930000,"Construction consists of the rehabilitation of approximately 4,932 feet of 27-inch & 3,229 feet of 30-inch trunk sewer mains, the rehabilitation of sewer manholes, and sewer laterals connections, and all other work and appurtenances necessary to complete the work. The affected streets are Nimitz Boulevard, Barnett Avenue, and Cushing Road between Nimitz Boulevard and Barnett Avenue.",The age of the existing system is almost 60 years old and needs to be rehabilitated.,0,0,0,0,0,0,0
2012,Water - Distribution Sys - Distribution,424,Public Utilities,El Capitan Pipeline #2 Valves,,,Council District: Non-city; Community Plan: Non City,1314617,1314617,"This project previously provided for a pipeline parallel to the existing 48-inch El Capitan Pipe- line with 41,490 linear feet of new 54-inch pipeline. Now the project will replace the existing 48-inch butterfly valve at station 16+00 with a 48-inch plug valve and a 48-inch energy dissipater valve. It will also replace the existing 30-inch plug valve at station 17+00 with a 30-inch plug valve and a 30-inch energy dissipater valve to assist with a thorough condition assessment of the pipeline.",The existing valves are leaking and need to be replaced. The valves are part of the emergency drawdown system required by Division Safety of Dams - State Department (DSOD) for El Capitan Reservoir.,0,0,0,0,0,0,0
2012,Water - Distribution Sys - Transmission,425,Public Utilities,El Capitan Potable Water Segment,2014,2017,Council District: 7; Community Plan: Navajo,0,16038508,"This project provides funding to upgrade / replace approximately 15,000 linear feet of 36-inch steel pipeline. Based on assessment the pipeline will be replaced or lined.",The pipeline was installed in the 1920's and 1930's and relined in the 1960's. The pipeline is reaching the end of its life span.,0,0,1344009,5624238,6349000,2721261,0
2012,Bldg - Water - Reservoirs/Dams,426,Public Utilities,El Capitan Reservoir Road Improvements,2016,2018,Council District: Non-city; Community Plan: Non City,516165,2633696,This project provides for repairing and widening the access road to El Capitan Reservoir.,"The existing access road is narrow and has become a safety concern due to rain induced slough- ing. Widening the road will improve accessibility to the reservoir, accommodate the recreation activities, and assist maintenance efforts for the reservoir.",0,0,0,0,100000,1840809,176722
2012,Water - Distribution Sys - Distribution,427,Public Utilities,El Monte Pipeline #2,2013,2018,Council District: 7; Community Plan: Navajo,3548000,107487683,"This project will install a steel liner in the existing 63,900 foot long 48-inch to 72-inch diameter pipeline with a capacity of 150 million gallons per day (mgd) between the Lakeside Pump Station and the Alva- rado Water Treatment Plant.",This project is necessary to ensure that future water demands are met in the Alvarado service area.,0,200000,800000,8000000,40000000,34939683,20000000
2012,Bldg - Water - Treatment Plants,428,Public Utilities,Fluoridation Facilities,,,"Council District: 5, 7; Community Plan: Navajo, Scripps Miramar Ranch, Non City",3116796,3116796,This project consists of installing fluoridation equipment at each of the City of San Diego Water Treatment Plants.,"The State of California Assembly Bill No. 733 requires Public Water Systems with more than 10,000 service connections to fluoridate their drinking water.",0,0,0,0,0,0,0
2012,Water - Distribution Sys - Distribution,429,Public Utilities,Freeway Relocation,2013,2018,Council District: Citywide; Community Plan: Citywide,2682970,3282970,This annual allocation provides funding to relocate water lines in conflict with the State Depart- ment of Transportation highway construction zones.,Waterline relocation is required by the State Department of Transportation's effort to expand the State Highway System. Relocation projects are accomplished in conjunction with highway projects sched- uled by the State Department of Transportation.,0,100000,100000,100000,100000,100000,100000
2012,Bldg - Water - Wells,430,Public Utilities,Groundwater Asset Development Program,2013,2018,Council District: Citywide; Community Plan: Citywide,7864739,11614739,"This annual allocation provides for investigation work related to legal, technical, regulatory, and water quality issues; and for the planning, design, and construction of groundwater facilities to increase the local water supply.","The City imports 90 percent of its water from the Colorado River and the State Water Project. The City has access to nine under-utilized groundwater assets that could be developed to supply new yield, sea- sonal storage or carryover storage.",0,1250000,500000,500000,500000,500000,500000
2012,Water - Distribution Sys - Transmission,431,Public Utilities,Harbor Drive Pipelines Replacement,2013,2013,"Council District: 2; Community Plan: Old San Diego, Ocean Beach, Peninsula",2240000,11571398,This project replaces 4.4 miles of 16-inch Cast Iron water pipeline from Harbor Drive Bridge to the Point Loma Reservoir.,"These improvements are necessary to prevent water pipe breaks and to ensure a continuous water supply to the Ocean Beach, Old San Diego, and Peninsula community planning areas.",0,9331398,0,0,0,0,0
2012,Wastewater - Collection Sys - Trunk Swr,432,Public Utilities,Harbor Drive Trunk Sewer Replacement,2013,2013,Council District: 8; Community Plan: Barrio Logan,8984672,12398748,This project provides for upgrading and replacing existing portions of 39-inch Harbor Drive Trunk Sewer with 48-inch pipelines.,"The existing trunk sewer has a portion constructed of techite pipeline, which has been prone to structural failure.",0,3414076,0,0,0,0,0
2012,Water - Distribution Sys - Distribution,433,Public Utilities,Kearny Mesa Pipeline Upgrade,,,"Council District: 6; Community Plan: Kearny Mesa, Linda Vista, Clairemont Mesa, Mission Valley",199,199,"This project provides for the replacement of the Kearny Mesa Pipeline. There will be 49,000 linear feet of 36-inch and 30-inch pipeline replaced.","This upgrade is necessary to prevent water pipe breaks, and to assure a continuous water supply to the Kearny Mesa community.",0,0,0,0,0,0,0
2012,Water - Distribution Sys - Distribution,434,Public Utilities,Kensington Pressure Regulator,2014,2014,Council District: 3; Community Plan: Normal Heights (Mid-City),0,31564,This project will install two pressure regulating stations at the Kensington Park Villas in order to provide more consistent water pressure throughout the community.,The pressure regulating station will provide more consistent water pressure throughout the community and decrease pipe ruptures or other problems due to over pressurizing.,0,0,31564,0,0,0,0
2012,Water - Distribution Sys - Transmission,435,Public Utilities,La Jolla Scenic Drive 16inch Main,2013,2016,Council District: 1; Community Plan: La Jolla,0,8932141,"This project provides for replacement of 6-inch, 8-inch, and 12-inch pipelines with 15,635 lin- ear feet of 16-inch pipe from the Soledad Reservoir that travels south along La Jolla Scenic Drive South; contin- ues onto La Jolla Rancho Road, La Jolla Mesa Drive, Muirlands Drive, and El Camino Del Teatro; rejoins Muirlands Drive and Nautilus Street; and terminates at Fairway Road and the Muirlands Pump Station (PS). It will connect the Muirlands PS to the south Soledad Muirlands (725 Zone) to provide backup supply to the 725 Zone, and to solve fire flow deficiency and maintain peak pressures.","Current distribution grid has insufficient capacity to not only meet fire flow requirements, but is a bottleneck that leads to two isolated portions of the 725 Zone. If either of the pump/reservoir tandems that feed the zone go out of service, feed from the other tandem could not effectively be moved across the zone.",0,240258,833222,7457885,400776,0,0
2012,Wastewater - Collection Sys - Trunk Swr,436,Public Utilities,Lake Murray Trunk Sewer,,,Council District: 7; Community Plan: Navajo,13696798,13696798,"This project provides for the replacement of 15,900 linear feet (3.01) miles of existing 12-inch, 15-inch, and 18-inch diameter and installation of maintenance access pathways.",This project provides for the upsizing of the trunk sewer to meet build-out capacity.,0,0,0,0,0,0,0
2012,Water - Distribution Sys - Transmission,437,Public Utilities,"Lindbergh Field 16"" Cast Iron Main Replacement",2013,2013,Council District: 2; Community Plan: Midway - Pacific Highway,1540000,5977779,This project replaces 1.34 miles of pipeline and relocates the 16-inch cast iron transmission main from adjacent to the departure taxiway at Lindbergh Field to the public street which is more accessible for oper- ation and maintenance.,"In case of a pipe failure requiring Water Operations to perform emergency repair, the pipeline must be relocated to a location outside the secured Airport property that is more accessible for operation and maintenance. The 12-inch and 16-inch cast iron pipe was installed in 1940's.",0,4437779,0,0,0,0,0
2012,Water - Distribution Sys - Transmission,438,Public Utilities,Little McGonigle Ranch Road Pipeline,,,"Council District: 1; Community Plan: Del Mar Mesa, Pacific Highlands Ranch",757000,757000,"This project provides for the construction of approximately 15,800 linear feet of 30-inch diame- ter water transmission pipeline in Carmel Mountain Road and Little McGonigle Ranch Road within the Del Mar Mesa and Pacific Highlands Ranch communities to provide capacity for both Del Mar Mesa and Pacific Highlands Ranch.",The pipeline is required to provide capacity in the water system to adequately supply the demand resulting from the build-out of the Del Mar Mesa and Pacific Highlands Ranch communities.,0,0,0,0,0,0,0
2012,Bldg - Water - Reservoirs/Dams,439,Public Utilities,Lower Otay Outlet Tower,2014,2016,Council District: Non-city; Community Plan: Non City,168248,5505385,This project provides for the upgrade / replacement of the lower Otay Outlet Tower.,Seismic analysis concluded that the tower concrete has an overstress in flexural tension. Both the tower and the tower foundation are in danger of failure.,0,0,313619,4335413,688105,0,0
2012,Bldg - Water - Reservoirs/Dams,440,Public Utilities,Lower Otay Reservoir Emergency Outlet Improvements,,,Council District: Non-city; Community Plan: Non City,1381428,1381428,This project provides for the installation of two sluice gates on the auxiliary spillway to improve draw-down capacity.,The State Department of Safety of Dams requires an emergency draw-down capability of 10 percent of reservoir capacity in 10 days. Lower Otay Reservoir (backed up by Savage Dam) requires 56 days for 10 percent draw-down in order to prevent a risk of dam failure.,0,0,0,0,0,0,0
2012,Bldg - MWWD - Treatment Plants,441,Public Utilities,MBC Biosolids Storage Silos,2013,2013,Council District: 7; Community Plan: Non City,8552317,8707993,This project provides for two additional biosolid storage silos (numbers 9 and 10).,"When a silo is out of service, silo storage capacity is frequently exceeded. In order to accom- modate such events and to restore adequate silo capacity, it is essential to build two more storage silos.",0,155676,0,0,0,0,0
2012,Bldg - MWWD - Treatment Plants,442,Public Utilities,MBC Dewatering Centrifuges Replacement,2013,2015,Council District: 7; Community Plan: Non City,436837,12013559,This project provides for the replacement of six of the eight existing dewatering centrifuges with six larger capacity units to handle larger future biosolids flows. The existing units are also near the end of their useful life.,"This project will increase the production capacity of the dewatering centrifuges to accommo- date plant shutdowns for maintenance and construction, to accommodate future flows, and to address diverse types of constraining operational factors that limit current capacity. To achieve the required capacity, the exist- ing dewatering centrifuge units must be replaced with larger units.",0,2500000,5100000,3976722,0,0,0
2012,Bldg - MWWD - Treatment Plants,443,Public Utilities,MBC Odor Control Facility Upgrades,2013,2014,Council District: 7; Community Plan: Non City,2025080,5126049,This project provides for upgrading the odor control system fans and ducting to reduce system headlosses and improve overall foul air collection efficiency at the various process areas. Access platforms will also be installed at monitoring instruments and damper locations.,"Several areas at the Metro Biosolids Center (MBC) have been identified to cause significant odor problems due to foul air collection deficiencies because of insufficient fan capacity and high headlosses, including poorly located foul air collection registers. Installing access platforms at the monitoring instruments and air volume control dampers will provide safe and timely access for operation and maintenance needs.",0,1471151,1629818,0,0,0,0
2012,Bldg - MWWD - Treatment Plants,444,Public Utilities,Metro Facilities Control Systems Upgrade,2013,2013,"Council District: 2, 5; Community Plan: University, Peninsula",7637204,8270388,"This project provides for replacement and upgrade of existing control systems at various Metropolitan Wastewater treatment and pump station facilities. These include Metro Biosolids Center (MBC), North City Water Reclamation Plant (NCWRP), and Point Loma Water Treatment Plant (PLWTP).",This project is needed to provide replacement of existing control systems at various facilities. The existing control systems are microprocessor/computer-based. The life cycle of these sys- tems is seven to ten years. Replacement will also provide an upgrade in technology. The change in technology will provide the facilities with greater control system capabilities and are essential for future facility expansion.,0,633184,0,0,0,0,0
2012,Bldg - MWWD - Treatment Plants,445,Public Utilities,Metro Treatment Plants,2013,2018,"Council District: 2, 6, 7, 8, 9; Community Plan: Peninsula, University, Tijuana River Valley",13128051,27964347,"This annual allocation provides for replacement or improvements of facilities at Metro Treat- ment Plants - Point Loma Wastewater Treatment Plant (PLWTP), North City Water Reclamation Plant (NCWRP), South Bay Water Reclamation Plant (SBWRP) and Metro Biosolids Center (MBC).",Various facilities require replacement due to increasing wastewater flows and to be compliant with current regulatory requirements. This annual allocation will be considered an enhancement to the facility and does not include operation and maintenance.,0,6919000,3417296,1000000,1500000,1000000,1000000
2012,Bldg - MWWD - Pump Stations,446,Public Utilities,Metropolitan System Pump Stations,2013,2018,Council District: Citywide; Community Plan: Citywide,13290123,13890123,"This annual allocation provides for comprehensive upgrades, design modifications, and renova- tions or replacement of equipment such as pumps, valves, tanks, controls, odor control systems, etc. at Metro- politan System Pump Stations 1, 2, Otay River and Grove Avenue.",These improvements will allow pump stations to run more efficiently and increase the reliabil- ity of the Metropolitan Wastewater System.,0,100000,100000,100000,100000,100000,100000
2012,Wastewater - Collection Sys - Trunk Swr,447,Public Utilities,Metropolitan Waste Water Department Trunk Sewers,2013,2018,Council District: Citywide; Community Plan: Citywide,56455898,119788930,"This annual allocation provides for the replacement of trunk sewers at various locations, includ- ing canyons, within the City limits.","This annual allocation provides for the upgrading of trunk sewers, to improve the level of ser- vice to residents of San Diego and to comply with regulatory agencies by reducing the impact of sewer spills.",0,4843032,17690000,10200000,10200000,10200000,10200000
2012,Bldg - Water - Standpipes,448,Public Utilities,Miramar Clearwell Improvements,2014,2018,Council District: 5; Community Plan: Scripps Miramar Ranch,3640000,77491392,This project will construct two new clearwells just west of the Miramar Water Treatment Plant.,This project will replace the existing clearwells at Miramar Water Treatment Plant. The exist- ing clearwells were determined to have significant structural issues.,0,0,2400000,0,3310484,24078039,44062869
2012,Bldg - Water - Treatment Plants,449,Public Utilities,Miramar Contract A Roof System Redesign,2013,2014,Council District: 5; Community Plan: Scripps Miramar Ranch,0,7557000,This project is to replace and/or rehab the leaking roof systems on buildings at the Water Treat- ment Plant facility.,"The Miramar WTP is a key facility within our water system that supplies nearly 50% of the City of San Diego's treated water demand. Leaks from the failing roof systems could result in a water treatment plant shutdown, potentially leaving customers out of water service.",0,3000000,4557000,0,0,0,0
2012,Water - Distribution Sys - Distribution,450,Public Utilities,Miramar Pipeline Monitoring & Reinspection,,,Council District: 5; Community Plan: Mira Mesa,1487636,1487636,"This project provides for monitoring and reinspection of 26,870 linear feet of existing pre- stressed concrete cylinder pipe on Mira Mesa Boulevard from Pacific Heights Boulevard eastward to the Mira- mar Water Treatment Plant. A pipeline condition assessment will be performed prior to initiating design.",These improvements are necessary to prevent water pipe breaks and to ensure a continuous water supply to the Mira Mesa Community.,0,0,0,0,0,0,0
2012,Bldg - Water - Treatment Plants,451,Public Utilities,Miramar Water Treatment Plant Upgrade & Expansion,,,Council District: 5; Community Plan: Scripps Miramar Ranch,120668505,120668505,"This project provides for upgrades to and expansion of the Miramar Water Treatment Plant, including construction of state-of-the-art filters, rapid mix and de-aeration facilities, chlorine and chemical facilities, four flocculation and sedimentation basins, an ozone structure with generation equipment, site paving, landscaping, and an administration building.","The Safe Drinking Water Act, mandated by the Environmental Protection Agency and the Department of Public Health, dictates the need to upgrade the existing treatment plant. Increasing demands on the plant by the rapidly growing North City area also necessitate its expansion.",0,0,0,0,0,0,0
2012,Water - Distribution Sys - Distribution,452,Public Utilities,Montezuma Pipeline,2013,2017,"Council District: 7; Community Plan: College Area, Eastern Area (Mid-City), Navajo",215111,16705604,"This project will construct a new 66-inch pipeline from the Alvarado Water Treatment Plant Clearwells to the existing 48-inch Mid-City Pipeline, which crosses Highway 8. Approximate pipeline length is 6,505 linear feet.","This project will give complete redundancy to the Trojan Pipeline and will add transmission capacity to all of San Diego, south of Highway 8. The project will provide a back-up supply for the aging 54- inch Trojan Pipeline that currently supplies the Mid-City Pipeline west of the 63rd Street inter-tie, a second sup- ply line to the largest region of the Alvarado Water Treatment Plant service area, and a back-up service that will allow the Trojan Pipeline to be removed from service for inspection. In addition, the project provides connec- tions for a new 69th and Mohawk Pump Station to become the lead supply to the Redwood Village (645 Zone).",0,303089,475943,2933566,12304267,473628,0
2012,Wastewater - Collection Sys - Trunk Swr,453,Public Utilities,Montezuma Trunk Sewer,2013,2013,Council District: 7; Community Plan: College Area,1668982,6182094,"This project provides for the replacement of approximately 6,769 feet of the existing 12-inch and 15-inch trunk sewer with 21-inch pipe.",This trunk sewer will be upgraded with a larger pipe to accommodate future flow capacity.,0,4513112,0,0,0,0,0
2012,Bldg - Water - Reservoirs/Dams,454,Public Utilities,Morena Reservoir Outlet Tower Upgrade,2013,2014,Council District: Non-city; Community Plan: Non City,535538,6202324,"This project upgrades the outlet tower to meet seismic requirements, replaces the electrical sys- tem and outlet tower piping, interior and exterior valves, and platforms. It will add a 100-foot long, 6-foot wide pedestrian bridge from the dam to the outlet tower and two sluice gates at the emergency spillway.","The aging outlet tower components are in need of replacement for safety and ease of operation. Furthermore, the electrical system needs to be upgraded to meet current standards, provide better control, and provide safety and better accessibility.",0,273694,5393092,0,0,0,0
2012,Bldg - MWWD - Pump Stations,455,Public Utilities,NCWRP Sludge Pump Station Upgrade,,,Council District: 5; Community Plan: University,707096,707096,This project provides for the correction of a vibration problem at the North City Water Reclama- tion Plant (NCWRP) Sludge Pump Station.,"Excessive vibration of the pump and flywheel contribute to wear and tear of equipment. The vibration also generates tremendous heat. The excessive vibration and heat can cause premature failure of equipment, impact operational efficiency and have structural impacts at the facility.",0,0,0,0,0,0,0
2012,Reclaimed Water System - Pipelines,456,Public Utilities,North City Reclamation System,2013,2013,Council District: Citywide; Community Plan: Citywide,17301026,18078959,"This annual allocation provides recycled water to the Northern Service Area extending from Black Mountain Road west, along the I-56 corridor, to Carmel Valley. Portions of the recycled water pipeline expansion have been completed; bringing service to Olivenhain Municipal Water district and the communities of Black Mountain Ranch and Santa Luz. Recycled water pipelines are planned in Carmel Valley, Pacific High- lands, Los Penasquitos Canyon and Camino Del Sur. State Proposition 50 (Integrated Regional Water Manage- ment Plan) and Bureau of Reclamation Title 16 Grant funds are anticipated for this project.",Recycled water pipelines have been constructed by private developers or Caltrans. The City needs to construct the gaps to complete the system and start delivering recycled water. The City also needs to expand the distribution system to customers already retrofitted to use recycled water.,0,777933,0,0,0,0,0
2012,Water - Distribution Sys - Transmission,457,Public Utilities,Otay 1st/2nd PPL Abandon East of Highland Avenue,2014,2015,"Council District: 3, 4; Community Plan: City Heights (Mid-City), Eastern Area (Mid-City)",1063250,7300000,"This project will abandon approximately 13,630 feet of aged 30-inch and 36-inch pipes, identi- fied as Otay 1st and 2nd water transmission pipelines. These pipelines sections will be abandoned from High- land Avenue and Wightman Street east to 54th Street. This project will also install approximately 8,120 feet of new 16-inch distribution mains from a 12-inch line at University Avenue and Winona Avenue to 54th Street and Chollas Station Road.","This project will abandon approximately 13,630 feet of existing Cast Iron Cement Lined, Rein- forced Concrete Steel Cylinder and Cement Mortar Lined Coated Steel pipes in accordance with California Department of Public Health's compliance order 04-14-96CO-022. These pipelines, constructed as early as 1915, have reached the end of their life cycle and have become a liability to the City. In order to provide system redundancy and maintain distribution needs, approximately 8,120 feet of new 16-inch distribution mains will be installed.",0,0,1500000,4736750,0,0,0
2012,Water - Distribution Sys - Transmission,458,Public Utilities,Otay 1st/2nd PPL Abandon West of Highland Avenue,2013,2016,"Council District: 3; Community Plan: Greater North Park, City Heights",0,26328464,"This project provides for replacement of Otay 1st and 2nd Pipeline (west of Highland Avenue, along the existing Otay 2nd alignment). It will replace 14,572 linear feet of existing cast iron Otay 2nd Pipeline with a new 42-inch Wightman Street. Pipeline line, primarily along existing Otay 2nd alighment from Highland Avenue and Polk Avenue to the University Heights Reservoir at Howard Avenue and Idaho Street. The reach on Highland Avenue includes replacement of 1,328 linear feet of the existing cast iron Otay 1st Pipeline. It will also replace 10,896 linear feet of the cast iron Otay 1st Pipeline from Highland and Polk to the University Heights Reservoir with a 16-inch distribution line.","This project will develop a replacement and/or abandonment plan to remove the existing castiron segments of pipeline west of Highland Avenue. Cast iron reaches of the Otay 1st and 2nd Pipelines are neither safe nor reliable facilities, and may contribute to poor water quality.",0,150000,5328297,15521871,5328296,0,0
2012,Water - Distribution Sys - Transmission,459,Public Utilities,Otay Second Pipeline Improvements,,,"Council District: 4, 8; Community Plan: Skyline - Paradise Hills, Southeastern San Diego",3049455,3049455,This project provides funding to evaluate the condition of existing pipelines and to make appro- priate upgrades and replacements to the water pipeline.,"This pipeline was originally installed in 1928 and has exceeded its useful life expectancy of 60 years. Breaks in the pipeline have revealed severe pipe corrosion in certain locations, requiring upgrades and replacement.",0,0,0,0,0,0,0
2012,Bldg - Water - Treatment Plants,460,Public Utilities,Otay Water Treatment Plant Upgrade & Expansion,,,Council District: Non-city; Community Plan: Non City,42902440,42902440,"This project provides for upgrading the treatment processes at the Otay Water Treatment Plant (Phase 1 and 2) to comply with the Safe Drinking Water Act standards. The Safe Drinking Water Act is a fed- eral act, enforced by the State of California.",New standards required by the Safe Drinking Water Act dictate the need to upgrade the existing water treatment plant standards.,0,0,0,0,0,0,0
2012,Bldg - MWWD - Pump Stations,461,Public Utilities,PS2 Power Reliability & Surge Protection,2013,2016,Council District: 2; Community Plan: Midway - Pacific Highway,1128281,31230000,This project will improve the reliability of the Pump Station. It will also provide the required surge protection and backup power against an electrical outage in compliance with the Environmental Protec- tion Agency (EPA) recommendation of standby power for essential facilities.,"Sewer Pump Station 2 currently has three feeds from San Diego Gas and Electric (SDG&E). Two of the feeds are fed from the same substation. Neither of the two SDG&E substations provides 100% power to Pump Station 2. EPA guidelines recommend that facilities like Pump Station 2 be equipped with two separate and independent sources of electrical power provided from either two separate utility substations or from a single substation and a plant base generator. The current pump station electrical configuration does not comply with the EPA recommendations. Besides satisfying the EPA guidelines, it is also required that force main surge protection be provided at all times during pump station operation and in the event of a total power failure.",0,1750000,14000000,14000000,351719,0,0
2012,Water - Distribution Sys - Transmission,462,Public Utilities,Pacific Beach Pipeline South (W),2013,2016,"Council District: 2; Community Plan: Pacific Beach, Midway - Pacific Highway, Mission Bay Park",250000,24290000,"This project provides for replacement of 32,423 linear feet of 16-inch cast iron Pacific Beach Pipeline with a new 16-inch PVC main, from Upas Street and Pacific Coast Highway intersection to Foothill Boulevard and Tourmaline Street; with the exception of 9,205 linear feet which will be replaced with a new 20- inch main along Ingraham Street from Buena Vista Drive to West Mission Bay Drive and Sports Arena Boule- vard. The project also includes replacement of 11,369 linear feet of existing 12-inch mains with a new 12-inch PVC main along Ingraham Street from Crown Point Drive to Tourmaline Street and Foothill Boulevard; and the demolition of the Pacific Beach Reservoir.","This project is needed to replace cast iron pipe, provide supply reliability to Pacific Beach, improve water quality, reduce energy waste at the Miramar County Water Authority Pumpback facility, reduce peaking problems in the Miramar Water Treatment Plant service area, and to provide supply flexibility (Alvar- ado vs. Miramar).",0,1500000,5000000,10000000,7540000,0,0
2012,Wastewater - Collection Sys - Main,463,Public Utilities,Pipeline Rehabilitation,2013,2018,Council District: Citywide; Community Plan: Citywide,67757609,165757608,This annual allocation provides for the rehabilitation and repair of deteriorated sewers and man- holes at various locations within the municipal wastewater system.,"This annual allocation provides for the extension of the useful life of sewers and manholes, improvements in the level of service to the residents of San Diego, and compliance with regulatory agencies' standards by reducing the impact of sewer spills.",0,18000000,16000000,16000000,16000000,16000000,16000000
2012,Wastewater - Collection Sys - Main,464,Public Utilities,Pipeline Rehabilitation Phase F-1,,,"Council District: 1, 2, 3, 4, 5, 6, 7, 8; Community Plan: Citywide",10260957,10260957,This project provides rehabilitation and repair of 21.72 miles of sewer pipeline.,This project will help meet Environmental Protection Agency (EPA) requirements to reduce sewer spills while reducing maintenance costs and extending the service life of sewer pipelines.,0,0,0,0,0,0,0
2012,Bldg - MWWD - Treatment Plants,465,Public Utilities,Point Loma Grit Processing Improvements,2013,2014,Council District: 2; Community Plan: Peninsula,20051864,30007867,This project provides for upgrading the existing grit removal process at the Point Loma Waste- water Treatment Plant (PLWTP) which includes new grit agitation blowers enclosed in a sound dampening facility and the associated air piping.,The Point Loma Wastewater Treatment Plant has six aerated grit removal tanks. The plant is not achieving desirable grit removal because the existing grit processing equipment is unable to extract fine sand or silt. The grit accumulated downstream of the grit tanks reduces the efficiency of processing equipment and minimizes the biosolid treatment in the digesters.,0,8400000,1556003,0,0,0,0
2012,Water - Distribution Sys - Distribution,466,Public Utilities,Pomerado Pipeline #2,,,"Council District: 5, 7; Community Plan: Scripps Miramar Ranch, Tierrasanta",20255,20255,This project provides for negotiating an agreement with the San Diego County Water Authority for the disposition of the City's share of the Pomerado Pipeline.,The City and the San Diego County Water Authority jointly own the Pomerado Pipeline. The agreement will determine the long-term disposition of the pipeline. Negotiations with the San Diego County Water Authority are expected to continue through 2014.,0,0,0,0,0,0,0
