cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017
2010,Del Mar Mesa Northern Hiking/Equestrian Trail / S00892,645,Park & Recreation,,,,Council District: 1; Community Plan: Del Mar Mesa,386000,386000,"This project provides for an eight-foot wide hiking and equestrian trail, 8,000 feet long, extend­ ing northerly from the Carmel Mountain Road and Del Mar Mesa Road intersection area, then westerly in the developable area along open space. The trail will continue to the westerly end of Del Mar Mesa Road. This project also includes improvements to a 1,000-foot long existing trail that extends northerly into Carmel Valley Neighborhood 8.",,0,0,0,0,0,0,0,0
2010,Del Mar Mesa Southern Multi-Use Trail / S00889,646,Park & Recreation,,,,Council District: 1; Community Plan: Del Mar Mesa,110300,260300,"This project provides for a surfaced eight-foot wide multi-use trail, 2,000 feet long, extending southerly from the end of Del Mar Mesa Road, crossing the Meadows Del Mar entry road. The trail will branch westerly to connect to the wildlife crossing under Carmel Country Road, and easterly to connect to the Shaw Valley and Neighborhood 10 trails in Carmel Valley.",,150000,0,0,0,0,0,0,0
2010,Hiking & Equestrian Trail Neighborhood Park #10 / S00722,647,Park & Recreation,,,,Council District: 1; Community Plan: Carmel Valley,620600,620600,This project provides for a multi-use trail connection from Del Mar Mesa to Neighborhood 10.,,0,0,0,0,0,0,0,0
2010,Hiking & Equestrian Trails - Eastern Region / S00891,648,Park & Recreation,,,,Council District: 1; Community Plan: Del Mar Mesa,229300,229300,"This project provides for the construction of an unimproved multi-use trail, 8,000 feet long extending easterly from the end of Z Street to the San Diego Gas and Electric easement. The trail will continue southerly within the easement into Penasquitos Canyon.",,0,0,0,0,0,0,0,0
2010,Mission Trails Regional Park Trail Realignments / S10066,649,Park & Recreation,,2011,2011,"Council District: 7; Community Plan: Navajo, Tierrasanta",300000,130000,"This project provides for design, engineering and construction of approximately 5,000 linear feet of new (realignment) trail and rehabilitation of approximately 3,500 linear feet of existing trail. This is to supplement existing and increased recreational activity of all visitor user groups (hikers, bikes, equestrian) and to stabilize and protect sensitive habitat and natural resources currently impacted by poor trail alignment. Improvements will include vegetation pruning and trimming, as well as hand crew manipulation of soils for best location of trails that will meet City Trail Standards (safety and sustainability). Locations of these trail realignments have been roughly engineered on-site but will require environmental review and approval. No grading is anticipated. No trails in this area are Americans with Disabilities Act (ADA) accessible and this realignment would not provide (ADA) opportunities due to lack of access.",,0,-170000,0,0,0,0,0,0
2010,North Park/Main Street Sidewalk Improvements / S10040,650,Park & Recreation,,2011,2011,Council District: 3; Community Plan: Greater North Park,175000,200000,The project provides for the replacement of existing red sidewalk and decorative tile pavement along 30th Street and University Avenue near the Main Street area of North Park.,,0,25000,0,0,0,0,0,0
2010,Del Mar Terrace Street Improvements / S10038,651,Park & Recreation,,2011,2017,Council District: 1; Community Plan: Torrey Pines,420000,1170000,This project will provide for the resurfacing and slurry sealing of residential streets within the Del Mar Terrace Maintenance Assessment District. Additional improvements may include upgrades to asphalt berms and curb and gutter installation where needed.,,0,165000,65000,65000,65000,65000,65000,260000
2010,Talmadge Street Improvements / S00820,652,Park & Recreation,,2011,2014,Council District: 3; Community Plan: Kensington - Talmadge (Mid-City),181357,581357,"This project provides for improvements within the Talmadge Maintenance Assessment District (MAD) including historic metal gate restoration and replacement; landscaping of the existing traffic circle located at 49th Street and Lorraine Drive; street lighting improvements; and new signage, sidewalk, curb, and gutter upgrades. The MAD is divided into two zones (east and west). Ornamental lighting improvements are planned for Zone 1 (east). Upgrades and improvements to the existing lighting infrastructure are planned for Zone 2 (west).",,0,100000,100000,100000,100000,0,0,0
2010,Bird Rock Median Lighting / S11007,653,Park & Recreation,Trans - Roadway - Enhance,2011,2011,Council District: 1; Community Plan: La Jolla,0,229000,This project would provide for the lighting of medians located within the Bird Rock Mainte­ nance Assessment District.,,0,229000,0,0,0,0,0,0
2010,Camino Ruiz Median Improvements / S10041,654,Park & Recreation,Trans - Roadway - Enhance,,,Council District: 5; Community Plan: Mira Mesa,529000,529000,This project provides for the installation of landscape and stamped concrete to replace asphalt medians in this transportation corridor.,,0,0,0,0,0,0,0,0
2010,Camino Santa Fe Median Improvements / S10037,655,Park & Recreation,Trans - Roadway - Enhance,2011,2017,Council District: 5; Community Plan: Mira Mesa,150000,480000,This project provides for the renovation and replacement of existing asphalt medians with stamped concrete medians.,,0,30000,30000,30000,30000,30000,30000,150000
2010,Carmel Country Road Median Improvements / S10039,656,Park & Recreation,Trans - Roadway - Enhance,2011,2011,Council District: 1; Community Plan: Carmel Valley,110000,175000,This project provides for the installation of landscaping and accompanying stamped concrete to an unimproved median along Carmel Country Road.,,0,65000,0,0,0,0,0,0
2010,El Cajon Boulevard Streetscape Improvements / S00826,657,Park & Recreation,Trans - Roadway - Enhance,2011,2011,"Council District: 3, 7; Community Plan: Normal Heights (Mid-City), Kensington - Talmadge (Mid-City), City Heights,",830000,1267192,"This project provides for streetscape improvements, which include the installation of street lights and replacement of sidewalks, curbs, and gutters along El Cajon Boulevard from Interstate 805 east to 54th Street.",,337192,100000,0,0,0,0,0,0
2010,Pomerado Rd Median Improvements-n/o of R Bernardo / S10035,658,Park & Recreation,Trans - Roadway - Enhance,2011,2011,Council District: 5; Community Plan: Rancho Bernardo,94750,828000,This project provides for the renovation and replacement of existing asphalt medians along Pomerado Road between Greens East Road/Paseo Del Verano to Oaks North Drive with landscape improve­ ments and accompanying stamped concrete at various locations.,,608250,125000,0,0,0,0,0,0
2010,Pomerado Rd Median Improvements-s/o R Bernardo R d / S10034,659,Park & Recreation,Trans - Roadway - Enhance,,,Council District: 5; Community Plan: Rancho Bernardo,216954,548921,This project provides for replacement of the asphalt paving around existing landscaped medians at various locations along Pomerado Road south of Rancho Bernardo Road.,,331967,0,0,0,0,0,0,0
2010,Rancho Bernardo Westwood Soundwall / S10033,660,Park & Recreation,Trans - Roadway - Enhance,,,Council District: 5; Community Plan: Rancho Bernardo,100000,425908,This project provides for landscape infrastructure to irrigate native plant material within the north public right-of-way along Rancho Bernardo Road from west of West Bernardo Drive to just north of Mat­ inal Road near an existing soundwall. This project may also include landscape enhancements.,,325908,0,0,0,0,0,0,0
2010,Rancho Penasquitos Monument Signs / S10032,661,Park & Recreation,Trans - Roadway - Enhance,2011,2011,Council District: 1; Community Plan: Rancho Penasquitos,75000,117000,This project provides for five permanent monument signs to be located in center medians throughout the Rancho Penasquitos community. The monument signs will read Welcome to Rancho De Los Penasquitos and may include faux rocks and solar lighting.,,0,42000,0,0,0,0,0,0
2010,Switzer Canyon/30th Street Bridge Enhancement Prgm / S10054,662,Park & Recreation,Trans - Roadway - Enhance,2011,2017,Council District: 3; Community Plan: Greater North Park,5000,230000,"This project provides for bridge landscaping, hardscape, tree planting, signage, sidewalk, median, design of traffic calming devices, and pedestrian safety features for the Switzer Canyon/30th Street Bridge.",,175000,5000,5000,5000,5000,5000,5000,20000
2010,Torrey Highlands Community ID and Enhancement / S11009,663,Park & Recreation,Trans - Roadway - Enhance,2011,2011,Council District: 1; Community Plan: Torrey Highlands,0,150000,This project provides for community identification signage and enhancements within the Torrey Highlands Maintenance Assessment District.,,0,150000,0,0,0,0,0,0
2010,Torrey Hills SDG&E Easement Enhancement / S11006,664,Park & Recreation,Trans - Roadway - Enhance,2011,2011,Council District: 1; Community Plan: Torrey Hills (Sorrento Hills),0,300000,This project would provide for an enhancement of an easement area located under San Diego Gas and Electric power transmission lines at the southwest corner of East Ocean Air Drive and Corte Mar Asombrosa within the Torrey Hills Maintenance Assessment District.,,0,300000,0,0,0,0,0,0
2010,Welcome to Rancho Bernardo Signs / S10036,665,Park & Recreation,Trans - Roadway - Enhance,,,Council District: 5; Community Plan: Rancho Bernardo,10000,30800,This project provides for replacement of the destroyed identification sign located on Rancho Bernardo Road east of Interstate 15 and west of Bernardo Center Drive within the Rancho Bernardo Commu­ nity.,,20800,0,0,0,0,0,0,0
2010,Mission Hills Historic Street Lighting / S11008,666,Park & Recreation,,2011,2012,Council District: 2; Community Plan: Uptown,0,367486,"This project would provide for the procurement, installation, operations and maintenance of dec­ orative (acorn style) street lighting within the Mission Hills Historic Street Lighting Maintenance Assessment District.",,0,156243,211243,0,0,0,0,0
2010,Talmadge Decorative Streetlight Restoration / S00978,667,Park & Recreation,,,,Council District: 3; Community Plan: Kensington - Talmadge (Mid-City),231800,231800,This project provides for upgrades and improvements to the existing lighting infrastructure in Zone 2 (West) of the Talmadge Maintenance Assessment District.,,0,0,0,0,0,0,0,0
2010,Talmadge Streetscape & Lighting Zone 1E / S00976,668,Park & Recreation,,,,Council District: 3; Community Plan: Kensington - Talmadge (Mid-City),622923,622923,This project provides for ornamental street lights within Zone 1 (East) of the Talmadge Mainte­ nance Assessment District (MAD).,,0,0,0,0,0,0,0,0
2010,Talmadge Streetscape & Lighting Zone 2W / S00977,669,Park & Recreation,,,,Council District: 3; Community Plan: Kensington - Talmadge (Mid-City),44486,44486,This project will provide for ornamental street lights within Zone 2 (West) of the Talmadge Maintenance Assessment District.,,0,0,0,0,0,0,0,0
2010,Central Area Police Substation / S00694,675,Police,Bldg - Pub Safety - Police Fac,,,Council District: 8; Community Plan: Barrio Logan,936000,936000,"This project provides for a 5,000 square foot expansion at the Central Area Police Sub-station to provide for additional office space for the Crime Lab Expansion and the relocation of police units from the Police Headquarters.",,0,0,0,0,0,0,0,0
2010,Northwest Area Police Substation / S00815,676,Police,Bldg - Pub Safety - Police Fac,,,Council District: 1; Community Plan: Carmel Valley,19123988,19123988,The project provides for the acquisition of a four-acre site and construction of facilities to house a police command and light vehicle maintenance facility. The site was acquired by the City in September of 2002 and is located on the west side of El Camino Real at the intersection of Elijah Court. The facility addresses the anticipated needs for increased police services due to population growth and development in this area. The facility serves the extreme northwest area of Carmel Valley and the adjacent community plan areas.,,0,0,0,0,0,0,0,0
2010,Police Headquarters Cogeneration Repower Project / S10131,677,Police,Bldg - Pub Safety - Police Fac,,,Council District: 2; Community Plan: Centre City,950000,950000,This project will replace existing engines and system components necessary to provide for sys- tem reliability.,,0,0,0,0,0,0,0,0
2010,Police Range Refurbishment / S10118,678,Police,Bldg - Pub Safety - Police Fac,2011,2011,Council District: 3; Community Plan: City Heights,0,4046734,"This project willl provide for the repair, replacement and maintenance of the existing police shooting range located on Federal Boulevard. The project includes the demolition of dilapidated bullet back stops, removal of lead contaminated soil berms, hauling of excess soil off site, drainage improvements, installa­ tion of retaining walls and the installation of new bullet recovery systems.",,0,4046734,0,0,0,0,0,0
2010,Public Safety Training Institute / S00816,679,Police,Bldg - Pub Safety - Police Fac,,,Council District: 2; Community Plan: Peninsula,505000,505000,"The City Council approved a Joint Powers Authority between the City of San Diego, County of San Diego and San Diego Community College District for the development, financing and administration of the Regional Public Safety Training Institute (RPSTI). This project provides for an Emergency Vehicle Operations Course (EVOC) training facility in the Camp Nimitz area of the former Naval Training Center. The Naval Training Center Reuse Plan, approved by the Department of the Navy and City Council, set aside 24.7 acres for the purpose of a public safety training facility. The City's projected share of the total cost of the project will be funded jointly by the San Diego Fire-Rescue and Police Departments.",,0,0,0,0,0,0,0,0
2010,Metro Pooled Contingency 2 / ABR00004,681,Public Utilities,,,,Council District: Citywide; Community Plan: Citywide,173688,173688,This annual allocation provides for Capital Improvements Program (CIP) contingency needs for Metropolitan Sewer projects.,,0,0,0,0,0,0,0,0
2010,Muni Pooled Contingency / ABR00001,682,Public Utilities,,,,Council District: Citywide; Community Plan: Citywide,1890656,1890656,This annual allocation provides for Capital Improvements Program (CIP) contingency needs for Municipal Sewer projects.,,0,0,0,0,0,0,0,0
2010,North City Raw Sludge & Water Cathodic Upgrade / S00318,683,Public Utilities,,,,"Council District: 1; Community Plan: South University City, Non City",552499,552499,"This project provides for a new impressed current cathodic protection system to prevent external corrosion on the 36-inch reclaimed water pipeline, the 16-inch blended sludge pipeline, and the 20-inch centrate pipeline, between the North City Water Reclamation Plant (NCWRP) and the Metro Biosolids Center (MBC). The new system will replace an existing galvanic anode cathodic protection system.",,0,0,0,0,0,0,0,0
2010,Pt Loma-South Access Road Protection Project / S00316,684,Public Utilities,,2017,2017,Council District: 2; Community Plan: Peninsula,351698,736698,This project provides for continued access to the Point Loma Wastewater Treatment Plant (PLWTP) investigating and if necessary implementing options to mitigate erosion at two sea coves adjacent to the plant's access road.,,0,0,0,0,0,0,0,385000
2010,Wet Weather Storage Facility / S00314,685,Public Utilities,,2012,2017,"Council District: 2, 6, 7; Community Plan: South University City, Clairemont Mesa, Mission Bay Park",2991626,92016407,"This project includes the implementation of the Live Stream Discharge of reclaimed water from the North City Reclamation Plant during heavy rain events to reduce the capacity demand on the downstream sewer system and facilities. This project also includes constructing a seven million gallon Underground Storage Tank at Liberty Station (vacated Naval Training Center) to provide hydraulic relief to Pump Station 2, the South and North Metro Interceptors, and the major trunk sewers.",,0,0,1438454,2700000,4407911,14213094,36960000,29305322
2010,Alvarado Water Quality Lab Roof Replacement / S00311,686,Public Utilities,,,,Council District: 7; Community Plan: Navajo,394894,394894,"This project provided for the removal and replacement of approximately 58,000 square feet of roofing, installation of California Title 24 roof coating, the removal and installation of HVAC ductwork at the water chemistry and industrial waste unit offices and the installation of miscellaneous sheet metal and flashing.",,0,0,0,0,0,0,0,0
2010,EM&TS Esplanade and Steam Line Relocation / S00319,687,Public Utilities,,2014,2016,Council District: 2; Community Plan: Peninsula,234253,2538253,"This project provides for design and construction of a boat dock, an esplanade (park) within an approximately 1.25 acre parcel located between the existing Public Utilities laboratory and adjacent boat chan­ nel, as well as under-grounding approximately 600 feet of an above ground steam line situated along the boat channel.",,0,0,0,0,385465,1497884,420651,0
2010,Metropolitan System Pump Stations / ABP00002,688,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,13837442,16199655,"This annual allocation provides for comprehensive upgrades, design modifications, and renova- tions or replacement of equipment such as pumps, valves, tanks, controls, odor control systems, etc. at Metro- politan System Pump Stations (Pump Stations 1, 2, Otay and Grove).",,0,337459,337459,337459,337459,337459,337459,337459
2010,NCWRP Sludge Pump Station Upgrade / S00309,689,Public Utilities,,2011,2011,Council District: 5; Community Plan: North University City,387120,707096,This project provides for the correction of a vibration problem at the North City Water Reclama­ tion Plant (NCWRP) Sludge Pump Station.,,0,319976,0,0,0,0,0,0
2010,Pump Station 2 Onsite Standby Power / S00312,690,Public Utilities,,2012,2015,Council District: 2; Community Plan: Midway - Pacific Highway,878281,10213481,This project will replace the engine drives for pumps 4 and 5 with electric motors and provide two generators for electrical power to the pumps at the station. This will provide the required surge protection against an electrical utility outage and comply with Environmental Protection Agency (EPA) recommendation of standby power for essential facilities.,,0,0,500000,1361209,6171621,1302370,0,0
2010,Pump Station 64 Electrical Upgrades / S00307,691,Public Utilities,,,,Council District: 1; Community Plan: North University City,239200,239200,This project provides modifications to the existing 2400 volt electrical distribution equipment to improve reliability of the pump station operations. This project will replace/upgrade key switchgear equipment and provide power monitoring equipment to better control station electrical demand and respond to electrical system emergencies.,,0,0,0,0,0,0,0,0
2010,"Pump Station 64,65, Penasquitos, E Mission Gorge / ABP00003",692,Public Utilities,,2012,2017,Council District: Citywide; Community Plan: Citywide,4440496,6546238,"This annual allocation provides for the comprehensive upgrades, design modifications, and major/minor renovations or replacement of equipment, such as pumps, valves, tanks, controls, and odor control systems at the pump stations.",,0,0,350957,350957,350957,350957,350957,350957
2010,Pump Station 84 Upgrade & Pump Station 62 Abandon / S00308,693,Public Utilities,,2011,2013,"Council District: 1, 5; Community Plan: Rancho Bernardo, Rancho Penasquitos",1420850,10033783,This project provides for the elimination of Sewer Pump Station 62 through the installation of various pipelines and the upsizing of Sewer Pump Station 84.,,0,2100000,2639114,3873819,0,0,0,0
2010,Pump Station Restorations / ABP00001,694,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,24054964,27254964,This annual allocation provides for the replacement of deteriorated pumping equipment and/or pipeline appurtenances.,,0,200000,500000,500000,500000,500000,500000,500000
2010,Pump Station Upgrades Group I North County / S00303,695,Public Utilities,,2011,2012,Council District: Citywide; Community Plan: Citywide,16318641,19184224,"This project provides for the upgrade of 23 pump stations, divided into four groups, located throughout San Diego. The upgrades involve providing new and backup pumps and motors, new control pan­ els, new generators, redundant force mains, underground storage tanks, and miscellaneous civil work.",,0,2138000,727583,0,0,0,0,0
2010,Sewer Pump Station 41 Rehabilitation / S00337,696,Public Utilities,,2011,2011,"Council District: 2, 6; Community Plan: Mission Bay Park",7998871,8877871,"This project provides for constructing a new pump station, emergency overflow storage struc­ ture, and 2,800 linear feet of primary and secondary force main to be primarily located in the right-of-way. The project includes the abandonment of the original pump station and existing force main currently located within the recreational space of Mission Bay Park.",,0,879000,0,0,0,0,0,0
2010,Sewer Pump Station 79 / S00338,697,Public Utilities,,,,"Council District: 1; Community Plan: Los Penasquitos Canyon Preserve (RPQ), Fairbanks Ranch Country Club",5202463,5202463,"This project provides for the installation of 8,230 feet of 12-inch force main and upgrading of the existing pump station pumps and electrical equipment.",,0,0,0,0,0,0,0,0
2010,CIP Bond Issuance Reserve / S00342,698,Public Utilities,,,,Council District: Citywide; Community Plan: Citywide,5000000,5000000,This project provides an emergency financial reserve for Wastewater Fund capital improvement projects.,,0,0,0,0,0,0,0,0
2010,MBC Biosolids Storage Silos / S00322,699,Public Utilities,,2011,2013,Council District: 7; Community Plan: Non City,1657760,8725731,This project provides for two additional biosolid storage silos (numbers 9 and 10).,,0,1600000,4887587,580384,0,0,0,0
2010,MBC Centrate Collection Upgrades / S00321,700,Public Utilities,,,,Council District: 7; Community Plan: Non City,2219495,2219495,This project provides for converting the existing foul air ducting into dual-use headers for cen­ trate and foul air collection and will increase the size of the existing centrate collection headers.,,0,0,0,0,0,0,0,0
2010,MBC Dewatering Centrifuges Replacement / S00339,701,Public Utilities,,2012,2015,Council District: 7; Community Plan: Non City,436837,6480934,This project provides for the replacement of six existing dewatering centrifuges with six larger capacity units to handle larger future biosolids flows.,,0,0,448764,2833335,1744668,1017330,0,0
2010,MBC Odor Control Facility Upgrades / S00323,702,Public Utilities,,2012,2013,Council District: 7; Community Plan: Non City,2025080,3601552,This project provides for upgrading the odor control system fans and ducting to reduce system headlosses and improve overall foul air collection efficiency at the various process areas. Access platforms will also be installed at monitoring instruments and damper locations. This project will be implemented in three phases.,,0,0,105321,1471151,0,0,0,0
2010,Metro Facilities Control Systems Upgrade / L10000,703,Public Utilities,,2011,2013,"Council District: 2, 5, 8; Community Plan: North University City, Peninsula, Tijuana River Valley",8020034,16520034,"This project provides for replacement and upgrade of existing control systems at various Metropolitan Wastewater treatment and pump station facilities. These include the Metro Biosolids Center (MBC), North City Water Reclamation Plant (NCWRP), Point Loma Treatment Plant (PLWTP), South Bay Water Reclamation Plant (SBWRP), and Pump Station 2 (PS2).",,0,5200000,700000,2600000,0,0,0,0
2010,Metro Treatment Plants / ABO00001,704,Public Utilities,,2011,2017,"Council District: 2, 6, 7, 8; Community Plan: Peninsula, North University City, Tijuana River Valley",9544335,29544335,"This annual allocation provides for renovation or replacement of facilities at Metro Treatment Plants - Point Loma Wastewater Plant (PLWTP), North City Water Reclamation Plant (NCWRP), South Bay Water Reclamation Plant (SBWRP) and Metro Biosolids Center (MBC).",,0,4600000,8719825,2680175,1000000,1000000,1000000,1000000
2010,North City Water Reclamation Plant - EDR Enclosure / S00340,705,Public Utilities,,,,Council District: 5; Community Plan: North University City,240000,240000,This project will provide an enclosure around the Electro Dialysis Reversal (EDR) at the North City Water Reclamation Plant (NCWRP) to prevent harmful ultraviolet rays and coastal high salinity environ­ mental levels from attacking existing equipment.,,0,0,0,0,0,0,0,0
2010,North City Water Reclamation Plant EDR Upgrade / S00324,706,Public Utilities,,2011,2011,Council District: 1; Community Plan: South University City,706513,1041513,"This project provides for the upgrade of the electro dialysis reversal (EDR) equipment at the North City Water Reclamation Plant including piping, pumps, chemical feed system, and automatic backwash prefilters.",,0,335000,0,0,0,0,0,0
2010,Point Loma Grit Processing Improvements / S00315,707,Public Utilities,,2011,2014,Council District: 2; Community Plan: Peninsula,8301864,40549486,This project provides for upgrading the existing grit removal process at the Point Loma Waste­ water Treatment Plant (PLWTP) which includes new grit agitation blowers enclosed in a sound dampening facility and the associated air piping.,,0,8000000,7635584,12784934,3827104,0,0,0
2010,SBWR Plant Demineralization Facility / S00310,708,Public Utilities,,2012,2015,Council District: 8; Community Plan: Tijuana River Valley,622839,16122839,This project provides for demineralization of reclaimed water. Phase I will construct a deminer­ alization facility to provide 7.5 million gallons a day (MGD) of reclaimed water for conveyance to the users. Phase II will expand the facility to provide 15 mgd of reclaimed water.,,0,0,2000000,5000000,5000000,3500000,0,0
2010,South Metro Sewer Rehabilitation Phase 3B / S00317,709,Public Utilities,,2015,2017,Council District: 2; Community Plan: Non City,157506,9214957,"This project will rehabilitate the remaining 5,000 feet of the 108 inch pipeline from Winship Lane to Pump Station 2.",,0,0,0,0,0,357451,3100000,5600000
2010,CIP Contingencies / ABS00001,710,Public Utilities,Bldg - Operations Facility,,,Council District: Citywide; Community Plan: Citywide,5371351,5371351,This project provides for the Water Fund's Potable Water Capital Improvements Program con- tingency needs.,,0,0,0,0,0,0,0,0
2010,Chollas Building / S11025,711,Public Utilities,Bldg - Operations Facility,2011,2013,Council District: 7; Community Plan: Eastern Area (Mid-City),0,20550400,"This project will construct two new buildings, one two-story building for administration staff and a one-story maintenance shop.",,0,2000000,14640000,3910400,0,0,0,0
2010,Reclaimed Water Distrib. System CIP Contingencies / ABS00002,712,Public Utilities,Bldg - Operations Facility,,,Council District: Citywide; Community Plan: Citywide,400000,400000,This annual allocation provides for the Water Fund's Reclaimed Water Capital Improvements Program project contingency needs.,,0,0,0,0,0,0,0,0
2010,Water Department Security Upgrades / S00050,713,Public Utilities,Bldg - Operations Facility,2011,2011,Council District: Citywide; Community Plan: Citywide,19105509,21005508,This project provides for the design and installation of miscellaneous security systems at various facilities.,,0,1899999,0,0,0,0,0,0
2010,CIS ERP Implementation / S11100,714,Public Utilities,Bldg - Other City Facility,2011,2012,Council District: Citywide; Community Plan: Citywide,0,22397040,"This project provides for the establishment of an integrated, real-time enterprise customer ser­ vice information and billing system.",,0,14636632,7760408,0,0,0,0,0
2010,MOC Building / S11023,715,Public Utilities,Bldg - Other City Facility,2011,2011,Council District: 6; Community Plan: Kearny Mesa,0,3000000,"This project will purchase a 15,000 square foot facility at 9176 Kearny Villa Court near the Met­ ropolitan Operation Center (MOC) from the private sector.",,0,3000000,0,0,0,0,0,0
2010,Advanced Water Treatment Demo Plant (IPR/RA) / S10127,716,Public Utilities,,,,Council District: 1; Community Plan: North University City,7200000,7200000,"This project explores the feasibility of the project's treatment technology to produce water that can be sent to a reservoir and later be distributed as drinking water. During the time the Demonstration Project is in operation, the advanced treated water will be frequently tested to determine the effectiveness of the treat­ ment equipment in removing contaminants; operational data will be gathered and analyzed to refine operation and maintenance estimates for a full scale system; and tours will be conducted as part of the public outreach effort. The Demonstration Project is the second phase of a three phase program that could lead to implementa­ tion of a full-scale IPR/RA project.",,0,0,0,0,0,0,0,0
2010,Alvarado Water Quality Lab Roof Replacement / S00047,717,Public Utilities,,,,Council District: 7; Community Plan: Navajo,197506,197506,"This project provided for the removal and replacement of approximately 58,000 square feet of roofing, installation of California Title 24 roof coating, the removal and installation of HVAC ductwork at the water chemistry and industrial waste unit offices and the installation of miscellaneous sheet metal and flashings.",,0,0,0,0,0,0,0,0
2010,Rancho Penasquitos Water Pump Station #2 / S00043,718,Public Utilities,,,,"Council District: 1, 5; Community Plan: Mira Mesa, Rancho Penasquitos",13801105,13801105,This project provides for the construction of a new water pump station and a new pressure reducing station in Rancho Penasquitos.,,0,0,0,0,0,0,0,0
2010,San Diego 17 Flow Control Facility / S00038,719,Public Utilities,,,,Council District: 7; Community Plan: Navajo,10471664,10471664,This project provides for the installation of a new flow control facility and a water pump station at the Alvarado Water Treatment Plant to pump potable water into the County Water Authority's pipeline.,,0,0,0,0,0,0,0,0
2010,Water Pump Station Restoration / ABJ00001,720,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,468433,33440629,This annual allocation provides for replacing deteriorated pumping equipment and appurte­ nances or expanding pumping capacities to meet present and future water demands.,,0,7715484,2866535,11131025,8607060,1652092,500000,500000
2010,Barrett Flume Cover / S10013,721,Public Utilities,Bldg - Water - Reservoirs,2012,2014,Council District: Non-city; Community Plan: Non City,100000,5859546,This project will provide a covering for the 10 to 12 mile open channel delivering water from the Barrett Reservoir to the Lower Otay Reservoir,,0,0,91167,397222,5271157,0,0,0
2010,Barrett Reservoir Outlet Tower Upgrade / S00039,722,Public Utilities,Bldg - Water - Reservoirs,,,Council District: Non-city; Community Plan: Non City,3988192,3988193,"This project provides for upgrades to the electrical and operating systems and the replacement of outlet tower ladders, valves and platforms to the Barrett Reservoir Outlet Tower.",,0,0,0,0,0,0,0,0
2010,Dams and Reservoirs / ABK00001,723,Public Utilities,Bldg - Water - Reservoirs,2012,2017,Council District: Citywide; Community Plan: Citywide,941015,2662461,"This annual allocation provides for rehabilitating and reconstructing improvement projects at reservoirs and dams. Projects include resurfacing access roads, reconstructing berms, installing lighting around dams, and sandblasting and shotcreting all exposed surfaces of the dams.",,0,0,250000,250000,250000,298930,389761,282755
2010,El Capitan Reservoir Road Improvements / S00040,724,Public Utilities,Bldg - Water - Reservoirs,2012,2016,Council District: Non-city; Community Plan: Non City,516165,2633696,This project provides for repairing and widening the access road to El Capitan Reservoir.,,0,0,1141,92002,83547,103163,1837678,0
2010,Lower Otay Reservoir Emergency Outlet Improvements / S00044,725,Public Utilities,Bldg - Water - Reservoirs,,,Council District: Non-city; Community Plan: Non City,5381428,5381428,This project provides for the installation of two sluice gates on the auxiliary spillway to improve draw-down capacity.,,0,0,0,0,0,0,0,0
2010,Morena Reservoir Outlet Tower Upgrade / S00041,726,Public Utilities,Bldg - Water - Reservoirs,2016,2017,Council District: Non-city; Community Plan: Non City,468033,6266969,"This project upgrades the outlet tower to meet seismic requirements, replaces the electrical sys­ tem and outlet tower piping, interior and exterior valves,and platforms. It will add a 100-foot long, six-foot wide pedestrian bridge from the dam to the outlet tower.",,0,0,0,0,0,0,5669154,129782
2010,Rancho Bernardo Reservoir Rehabilitation / S00042,727,Public Utilities,Bldg - Water - Reservoirs,,,Council District: 5; Community Plan: Rancho Bernardo,9101771,9101771,This project rehabilitates the existing ten million gallon concrete reservoir to better meet opera­ tional needs and seismic codes.,,0,0,0,0,0,0,0,0
2010,Miramar Clearwell Improvements / S11024,728,Public Utilities,,2011,2017,Council District: 5; Community Plan: Scripps Miramar Ranch,0,87740326,This project will construct two new clearwells just west of the Miramar Water Treatment Plant. Capacity will be determined by the planning study.,,0,3640000,0,5200000,0,1958840,0,76941486
2010,Standpipe and Reservoir Rehabilitations / ABL00001,729,Public Utilities,,2011,2017,Council District: Citywide; Community Plan: Citywide,3530465,20017448,This annual allocation provides for reconstructing standpipes and reservoirs to improve opera­ tions and extend their useful life.,,0,96056,3129284,1000880,7805281,3430858,524624,500000
2010,Alvarado Water Treatment Plant Upgrade & Expansion / S00021,730,Public Utilities,,2012,2013,Council District: 7; Community Plan: Navajo,151152313,159152313,"This project increases the treatment capacity of the Alvarado Water Treatment Plant from 150 million gallons of water per day (mgd) to 200 mgd and upgrades the existing treatment plant facilities to replace aged equipment to comply with new drinking water regulations. This project is split into multiple construction projects and will be phase funded. The major project components consist of the construction of two new sedi­ mentation basins, the rehabilitation of existing 1950's-era sedimentation basins, the rehabilitation of the mechanical equipment and controls on the filters, ozone generation, and treatment facilities. Various site and landscaping improvements will also be made.",,0,0,5000000,3000000,0,0,0,0
