cip_year,project_type,source_page,department,project_name,start_year,end_year,address_location,previous_appropriations,project_total,project_description,project_justification,unidentified_funding,year_2019,year_2020,year_2021,year_2022,year_2023,year_2024
2018,Trans - Roadway - Enhance/Scape/Medians,281,Parks & Recreation,Torrey Highlands Community ID & Enhance,,,Council District: 5; Community Plan: Torrey Highlands,374999,375000,This project provides for community identification signage and enhancements within the Torrey Highlands Maintenance Assessment District (MAD).,This project is consistent with the Torrey Highlands MAD Assessment Engineer’s Report and will provide signage to identify the boundaries of the community.,0,0,0,0,0,0,0
2018,Parks - Neighborhood,282,Parks & Recreation,Torrey Highlands NP Upgrades,,,Council District: 1; Community Plan: Carmel Valley,763215,785000,This project provides for the design and construction of an approximately 0.5- acre additional parking area and one new shade structure with four benches.,This project will expand the use of the park and contribute to satisfying population-based park acreage requirements as set forth in the City’s General Plan to serve residents.,21784,0,0,0,0,0,0
2018,Parks - Neighborhood,283,Parks & Recreation,Torrey Highlands Park Play Area Upgrades,,,Council District: 1; Community Plan: Carmel Valley,942734,942735,"This project provides for Americans with Disabilities Act upgrades and improvements to the children's play area and path of travel within the park to comply with State and federal safety and accessibility guidelines. This project includes accessible parking, accessible site furnishings, accessible play area equipment and surfacing, accessible paths of travel as required, and accessibility upgrades to existing comfort station.",This project is needed to upgrade existing site improvements and play area facilities to meet current State and federal safety and accessibility regulations.,0,0,0,0,0,0,0
2018,Parks - Neighborhood,284,Parks & Recreation,Torrey Meadows Neighborhood Park,,,Council District: 5; Community Plan: Torrey Highlands,7922754,7922755,"This project provides for the acquisition, design and construction of a five useable acre neighborhood park in Torrey Highlands. Proposed improvements include a multi-purpose turf field, half-court basketball court, children’s play areas, walkways, landscaping, drainage, security lighting, comfort station and Americans with Disabilities Act (ADA) accessibility improvements.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2018,Golf Courses,285,Parks & Recreation,Torrey Pines Golf Course,,,Council District: 1; Community Plan: Balboa Park; Mission Bay Park; University,1007128,1007129,This annual allocation provides for the unexpected replacement of minor capital assets on an as-needed basis at the City's Municipal Golf Course - Torrey Pines.,This annual allocation will provide a capital assets cost-avoidance program allowing for the timely replacement of unanticipated failure of golf capital assets.,0,0,0,0,0,0,0
2018,Golf Courses,286,Parks & Recreation,TP South Golf Course Imp Renovation,,,Council District: 1; Community Plan: University,17149999,17150000,"The project provides for the upgrade to the irrigation system, turf renovation, redesign of tee boxes and bunkers, cart path addition, and addresses deferred golf course maintenance needs.","The project will enhance the playability of the course for resident golfers, while improving course conditions for private and professional tournaments. Improvements are needed in advance of the 2021 U.S. Open Tournament.",0,0,0,0,0,0,0
2018,Parks - Miscellaneous Parks,287,Parks & Recreation,Tubman Charter School JU Improvements,,,Council District: 9; Community Plan: College Area,1403999,1404000,"This project provides for design and construction of approximately 1.72 acres of joint-use facilities at Tubman Charter School to supplement existing park acreage in the College Area community. Improvements may include turf multi-purpose fields, multi-purpose hardcourts, walkways, landscaping, and accessibility upgrades.",This project will contribute to satisfying population-based park acreage requirements set forth in the General Plan to serve residents in this park-deficient community.,0,0,0,0,0,0,0
2018,Parks - Neighborhood,288,Parks & Recreation,University Village Park Tot Lot,,,Council District: 1; Community Plan: University,695252,695253,"This project provides for a new children’s play area where no playground currently exists. The new play area would be geared toward children between two and five years of age, including path of travel accessibility improvements. This project will also provide a new Americans with Disabilities Act (ADA) accessible picnic table and drinking fountain.",This project will contribute to satisfying population-based park requirements set forth in the General Plan to serve residents in this park-deficient community.,0,0,0,0,0,0,0
2018,Parks - Mini Parks,289,Parks & Recreation,La Paz Mini Park,,,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),2254870,2254870,"This project provides for the acquisition, design and construction of approximately 0.46 acres (composed of three separate parcels) of unimproved property. The project will expand useable park acreage in the Southeastern San Diego-Encanto Neighborhoods Community. Improvements will include amenities such as multi-purpose turf areas, a children's play area, seating, walkways, landscaping, and security lighting.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan in a community currently deficient in population-based parks per General Plan guidelines.,0,0,0,0,0,0,0
2018,Parks - Neighborhood,290,Parks & Recreation,Villa Monserate Neighborhood Park Upgrades,,,Council District: 7; Community Plan: Tierrasanta,991118,1425636,This project provides for the design and construction of an expansion to the existing park by upgrading the two children's play areas and associated path of travel to meet accessibility requirements and providing a picnic shelter to expand the park use.,This project will expand the use of the park and contribute to satisfying population-based park acreage requirements as set forth in the City’s General Plan to serve residents.,434517,0,0,0,0,0,0
2018,Parks - Miscellaneous Parks,291,Parks & Recreation,Wangenheim Joint Use Facility,,,Council District: 6; Community Plan: Mira Mesa,5643210,5643211,"This project provides for the design and construction to expand the existing joint use facility by an approximately 4.0 acres at Wagenheim Middle School to supplement existing park acreage in the Mira Mesa community. Joint use improvements could include multi-use sports fields, multi-purpose courts, walkways, landscaping, parking, sports field lighting, and improvements to comply with accessibility guidelines. Facility may include a comfort station if desired by the community.",This project will contribute to satisfying population-based park acreage requirements set forth in the City's General Plan to serve residents in this park-deficient community.,0,0,0,0,0,0,0
2018,Parks - Mini Parks,292,Parks & Recreation,Waldo Waterman Park,,,Council District: 3; Community Plan: Uptown,1265963,1265964,"This project provides for the design and construction of a 0.25 acre mini-park to be located within the dedicated portion of the Maple Canyon Open Space. The scope of work includes demolition, grading, seat walls, retaining walls, fencing, paving, planting, irrigation, lighting, electrical, drainage, signage, and ADA improvements.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2018,Parks - Neighborhood,293,Parks & Recreation,Wightman Street Neighborhood Park,,,Council District: 9; Community Plan: Mid-City: City Heights,3530778,3530779,"This project provides for the design and development of Wightman Street Neighborhood Park on 0.9 acres of parkland. The park development will also include the implementation of the Chollas Creek Enhancement Program for Auburn Creek which is located on site. Amenities will include two half-court basketball courts, children's playground, turfed areas, and natural vegetation.",This project will contribute to satisfying the population-based park acreage requirements set forth in the City's General Plan.,0,0,0,0,0,0,0
2018,Intangible Assets # Information Tech,301,Police,CAD System Replacement Project,,,Council District: Citywide; Community Plan: Citywide,8254820,8254821,"This project provides for the replacement of the Police Department Computer Aided Dispatch (CAD) system that will incorporate newer technologies available for emergency response, improve operational availability, and expand the tools available for the efficient dispatching of 9-1-1 calls.","The current CAD system does not meet acceptable industry standards for high availability or emergency site recovery. Over the past 25 years, the CAD system has been modified numerous times, and technical support for the aging system has become difficult to acquire and has become increasingly expensive.",0,0,0,0,0,0,0
2018,Bldg - Pub Safety - Police Fac / Struct,302,Police,Police 911 Call Manager,,,Council District: 3; Community Plan: Centre City,1230275,1230275,The Police 9-1-1 Call Manager is the phone system used by the Police Department to receive 9-1-1 and non-emergency calls from the public.,The Police Department currently uses an older version of the VESTA/9-1-1 Call Manager system that is based on the unsupported Windows XP operating system. It is critical that this system be replaced with a system that is Windows 7 compatible.,0,0,0,0,0,0,0
2018,Bldg - Pub Safety - Police Fac / Struct,303,Police,Police HQs CoGeneration Repower Project,,,Council District: 3; Community Plan: Centre City,1933084,1933085,"This project will replace existing chiller system components necessary to provide for system reliability. The Co-generation equipment will be removed and the existing chillers will be replaced with high efficiency screw chillers. In addition, the existing cooling towers will be replaced to ensure the cooling loads required for the Police Headquarters are met.",This project will provide the facility with a more reliable system.,0,0,0,0,0,0,0
2018,Bldg - Pub Safety - Police Fac / Struct,304,Police,Police Range Refurbishment,2019,2019,Council District: 9; Community Plan: Mid-City: City Heights,2247863,2397864,"Phase I of this project will include improvements, such as ADA restrooms, path of travel, sewer, and gas and electric utility improvements.",This project will provide for the refurbishment of the existing police shooting range.,0,150000,0,0,0,0,0
2018,Bldg - Pub Safety - Police Fac / Struct,305,Police,Police Range Refurbishment Phase II,,,Council District: 9; Community Plan: Mid-City: City Heights,9099999,9100000,"This project includes the demolition of the dilapidated bullet back stops, removal of lead contaminated soil berms, installation of new bullet recovery systems and other needed improvements throughout the facility.","This project will enhance safety and provide usability as a training academy for the San Diego Police, multiple enforcement agencies and is also open to the public through the Revolver Club.",0,0,0,0,0,0,0
2018,Water - Distribution Sys - Transmission,314,Public Utilities,30th Street Pipeline Replacement,2019,2020,Council District: 3 8; Community Plan: Priority Category: Medium,10921186,27500000,"This project will replace approximately 6 miles of existing cast iron mains from Polk Avenue to Commercial Street. Also, it will update the transmission and distribution system in the University Heights (390 Zone) to meet its current and future needs.","This project will replace the cast iron pipe, provide supply reliability to the south end of the 390 Zone, and improve water quality.",0,11578813,5000000,0,0,0,0
2018,Bldg - Water - Pump Stations,315,Public Utilities,69th & Mohawk Pump Station,,,Council District: 4 9; Community Plan: College Area; Mid-City: Eastern Area,15088593,15088594,This project will construct a new pump station at the corner of 69th Street and Mohawk Street. The new pump station will feed the 645 Redwood Village Pressure Zone.,This project will replace the existing 40 year old Montezuma Pump Station for Redwood Village which is reaching the end of its lifecycle.,0,0,0,0,0,0,0
2018,Bldg - Other City Facility / Structures,316,Public Utilities,Advanced Metering Infrastructure,2019,2019,Council District: Citywide; Community Plan: Citywide,65787033,67568898,"This project deploys Advanced Metering Infrastructure (AMI) technology to approximately 270,000 water meters citywide. This allows meters to be read electronically rather than by direct visual inspection by field staff and helps to implement the City's Climate Action Plan.","This project streamlines the collection of water meter information, provides near real time data, assists with promptly solving water usage and billing questions, and provides customers with a tool to conserve and manage their water consumption.",0,1781864,0,0,0,0,0
2018,Water - Distribution Sys - Transmission,317,Public Utilities,Alvarado 2nd Extension Pipeline,2019,2023,Council District: 2 3 7; Community Plan: Mission Valley; Mission Bay Park; Old San Diego,4203985,53113042,"The Alvarado 2nd Extension Pipeline Project is proposing to build a new 48- inch and a 30-inch main extending the existing Alvarado 2nd westerly connecting to the new 20-inch Pacific Beach Pipeline along West Mission Bay Dr (approx. 6.42 miles). A 536 to 390 HGL Pressure Reducing Station (PRS) will be built along the new 30-inch pipeline at the Friars Rd and Sea World Dr intersection. An existing 12-inch Asbestos Concrete (AC) pipe just northwest of the West Mission Bay Dr Bridge within the Pacific Beach 307 Zone will be relocated along Sea World Dr, connecting to the new 20-inch Pacific Beach Pipeline along West Mission Bay Dr. This project also includes the replacement of all parallel 16-inch AC water mains. The AC mains run along Friars Rd. between Morena Blvd. and East of Mission Center Rd. (approx. 3.90 miles). Total length of this project is approximately 10.32 miles.","This project was driven by the need to provide redundant transmission to the coastal zones of La Jolla and Pacific Beach for supply reliability. The proposed Alvarado 2nd Extension Pipeline will be the main feed to Pacific Beach Zones. With the new pipeline feeding from the Alvarado Water Treatment Plant (WTP), the San Diego County Water Authority (CWA) treated water intake at San Diego Connection #11 which currently feed those zones will greatly reduce. This will also provide supply flexibility between the Alvarado and Miramar WTP Service Areas.",0,2500000,5000000,20000000,20000000,1409056,0
2018,Wastewater - Collection Sys - Trunk Swr,318,Public Utilities,Alvarado Trunk Sewer Phase IV,2019,2022,Council District: 7 9; Community Plan: Navajo; College Area,5200000,45299000,This project replaces and upsizes 3.12 miles of the Alvarado Trunk Sewer to provide additional capacity.,This trunk sewer will be upgraded with a larger pipe to improve capacity and condition.,0,250000,6670000,21660000,11519000,0,0
2018,Bldg - MWWD - Pump Stations,319,Public Utilities,"Backup Generators at SPS's, TP & EMTS",,,Council District: 1 5 8; Community Plan: University; Miramar Ranch North; Barrio Logan; Torrey Pines,15345599,15345600,"This project purchases seven generators and provides a design-build contract to install the generators and associated equipment for permanent power connection to existing sewer Pump Stations 1, 64, 65, Penasquitos, North City Reclamation Plant, and Environmental Monitoring Technical Services laboratory. Approximately 34 percent of all Metro Sewer Utility Fund",This project is necessary to prevent environmental damage from sewer spills and prevention of permit violation issues when regional electrical black-outs occur.,0,0,0,0,0,0,0
2018,Bldg - Other City Facility / Structures,320,Public Utilities,Bayview Reservoir Solar Project,,,Council District: 1; Community Plan: La Jolla,1324999,1325000,"This project includes the design, installation, and interconnection of approximately 300 kilowatts (kw) solar photovoltaic system on the deck of the Bayview Reservoir.",Project complies with the City’s Solar Implementation Plan and will provide enough solar electricity to lower the electricity expenses of the facility pump stations by approximately 31%.,0,0,0,0,0,0,0
2018,Water - Distribution Sys - Transmission,321,Public Utilities,Catalina 12inch Cast Iron Mains,,,Council District: 2; Community Plan: Peninsula,12479999,12480000,"This project will replace and install approximately 16,000 linear feet of existing cast iron (CI) pipeline with PVC pipeline and cement mortar lined and coated steel pipeline (CMLCS) on Catalina Blvd. The scope of work includes but is not limited to replacing the Catalina Pump Station 16-inch CI discharge pipeline with a 16-inch CMLCS pipeline; installing a 24-inch CMLCS from the proposed 16-inch CMLCS pump station discharge pipeline to the proposed Catalina Standpipe inlet; installing a 16-inch PVC from Catalina Standpipe to DuPont Street; installing a 24-inch CMLCS pipeline from Catalina Standpipe to Garden Lane.",,0,0,0,0,0,0,0
2018,Bldg - Operations Facility / Structures,322,Public Utilities,Chollas Building,2019,2019,Council District: 4; Community Plan: Mid-City: Eastern Area,32096618,40476870,"This project will construct two new buildings: one two-story building for administration staff and a one-story maintenance shop. In addition, new compartment material storage bins will be constructed.",This project will allow for Water Operations Division to consolidate their staff in one central facility. The existing facility is not adequate for current needs.,0,8380251,0,0,0,0,0
2018,Bldg - Water - Pump Stations,323,Public Utilities,Cielo & Woodman Pump Station,2019,2019,Council District: 4; Community Plan: Southeastern (Encanto Neighborhoods),2531999,6678000,This project provides for the replacement of the Cielo and Woodman Pump Station (PS) with a new PS with a total capacity of 15.84 million gallons per day to improve efficiency and reliability. The Cielo and Woodman Pump Station works in conjunction with the Paradise Mesa Standpipe and three pressure regulating stations which are fed by San Diego County Water Authority connection SD#19.,This project will replace a deteriorating pump station facility and cast iron mains that lead to the station.,0,4146000,0,0,0,0,0
2018,Water - Distribution Sys - Transmission,324,Public Utilities,Corrosion Control,,,Council District: Citywide; Community Plan: Citywide,479784,479784,This annual allocation provides for renovating or replacing deteriorating corrosion control and monitoring systems throughout the City.,Deteriorating corrosion control and monitoring systems are in need of rehabilitation. This annual allocation provides for an ongoing program to rehabilitate over 600 existing corrosion protection stations.,0,0,0,0,0,0,0
2018,Water - Distribution Sys - Distribution,325,Public Utilities,El Monte Pipeline No 2,2019,2021,Council District: 7; Community Plan: Navajo,2947999,9611558,This project consists of the replacement of two pipe segments as well as the repair of the Grossmont tunnel liner as identified in the 2015 condition assessment report. This project also includes spot repair of pipe walls and joints for the pipeline and raising the air release and the air/vacuum relief valves above grade.,The replacement and repairs are needed to mitigate the potential of a pipeline failure and reduce leakage. The project allows for more reliable operation of the pipeline and therefore facilitate water transports between the San Vicente and El Capitan Reservoir to Lake Murray and the Alvarado Water Treatment Plant.,0,1000000,3000000,2663558,0,0,0
2018,Bldg - MWWD - Laboratories,326,Public Utilities,EMTS Boat Dock Esplanade,2019,2020,Council District: 2; Community Plan: Peninsula,518534,2018535,This project provides for the design and construction of the Environmental Monitoring and Technical Services (EMTS) Laboratory Boat esplanade. Approximately 34 percent of all Metro Sewer Utility Fund,"Per the terms of the land transfer from the federal government, Metropolitan Wastewater Department (MWWD) designed and constructed a 40,000 square foot ocean monitoring laboratory which is now in operation. This project will fulfill the City's commitment to develop the esplanade as required.",0,500000,1000000,0,0,0,0
2018,Water - Distribution Sys - Distribution,327,Public Utilities,Freeway Relocation,2019,2023,Council District: Citywide; Community Plan: Citywide,2089773,2989774,This annual allocation provides funding to relocate water lines in conflict with highway construction zones.,Waterline relocation is required by the State Department of Transportation's effort to expand the State Highway System. Relocation projects are accomplished in conjunction with highway projects,0,500000,100000,100000,100000,100000,0
2018,Bldg - Water - Wells,328,Public Utilities,Groundwater Asset Development Program,2019,2023,Council District: Citywide; Community Plan: Citywide,2677604,5327605,"This annual allocation provides for investigation work related to legal, technical, regulatory, and water quality issues; and for the planning, design, and construction of groundwater facilities to increase the local water supply.","The City imports 85 percent of its water from the Colorado River and the State Water Project. The City has access to several under-utilized groundwater assets that could be developed to supply new yield, seasonal storage, or carryover storage.",0,150000,1900000,200000,200000,200000,0
2018,Wastewater - Collection Sys - Trunk Swr,329,Public Utilities,Harbor Dr TS Participation Agreement,2019,2020,Council District: 3 8; Community Plan: Barrio Logan,1791249,13422832,"This project is a participation agreement with Ballpark Village LLC to upsize the existing 12-inch, 15-inch, 18-inch, and 24-inch Harbor Drive Trunk Sewer from 12th Avenue and Imperial Avenue to Sewer Pump Station #5 (Beardsley Street and Harbor Drive) with 18- inch, 21-inch and 30-inch diameter sewer mains for a total length of 4,650 lineal feet. The term of the agreement is four (4) years. The participation agreement outlines each segment of work, the City and Developer costs, and the","The Harbor Drive Trunk Sewer is constructed of Techite pipe, which is known to be a high risk for catastrophic failure. The replacement of this trunk sewer will address the structural integrity of the existing sewer mains and provide additional capacity to accommodate the future flows.",0,3000000,8631582,0,0,0,0
2018,Water - Distribution Sys - Distribution,330,Public Utilities,Instrumentation and Control,2019,2023,Council District: Citywide; Community Plan: Citywide,200000,2350000,This Annual Allocation provides for replacement and upgrades of the existing Supervisory Control and Data Acquisition (SCADA) equipment for the water distribution system.,The existing control system is outdated and exceeded its life cycle. This replacement will improve and enhance the control system capabilities as well as update the system to the current technology.,0,300000,500000,500000,500000,350000,0
2018,Water - Distribution Sys - Transmission,331,Public Utilities,La Jolla Scenic Drive 16inch Main,,,Council District: 1; Community Plan: La Jolla,9231999,9232000,"This project provides for replacement of 6-inch, 8-inch, and 12-inch pipelines with 15,635 linear feet of 16-inch pipe from the Soledad Reservoir that travels south along La Jolla Scenic Drive South; continues onto La Jolla Rancho Road, La Jolla Mesa Drive, Muirlands Drive, and El Camino Del Teatro; rejoins Muirlands Drive and Nautilus Street; and terminates at Fairway Road and the Muirlands Pump Station (PS). It will connect the Muirlands PS to the south Soledad Muirlands (725 Zone) to provide backup supply to the 725 Zone, and to solve fire flow deficiency and maintain peak pressures.","The current distribution grid has insufficient capacity to meet fire flow is a bottleneck that leads to two isolated portions of the 725 Zone. If either of the pump/reservoir tandems that feed the zone go out of service, feed from the other tandem could not effectively be moved across the zone.",0,0,0,0,0,0,0
2018,Water - Distribution Sys - Distribution,332,Public Utilities,La Jolla View Reservoir,2019,2022,Council District: 1; Community Plan: La Jolla,3924999,27000314,"This project will provide for the construction of a new 3.11 million gallons (MG) prestressed concrete reservoir. Also, it will install 2,800 feet of 30-inch pipeline and demolish the old La Jolla View Reservoir and the La Jolla Exchange Place Reservoir.","This project will replace the existing La Jolla View Reservoir which will improve water quality, set new reservoir to appropriate health guide lines, and improve fire flow capacity in the 610 Zone.",0,500000,305000,12000000,10270314,0,0
2018,Water - Distribution Sys - Transmission,333,Public Utilities,Large Diameter Water Transmission PPL,2019,2023,Council District: Citywide; Community Plan: Citywide,30514451,86896076,This annual allocation allows for the replacement of 16-inch and larger diameter water pipelines at various locations throughout the City.,This annual allocation provides for the replacement of large diameter pipelines that are in a deteriorated condition or have reached the end of their service life.,0,16991975,9945083,14346178,14346178,752211,0
2018,Water - Distribution Sys - Transmission,334,Public Utilities,Little McGonigle Ranch Road Pipeline,,,Council District: 1; Community Plan: Del Mar Mesa; Pacific Highlands Ranch,5999999,6000000,"This reimbursement project provides for the construction of approximately 15,800 linear feet of 30-inch diameter water transmission pipeline in Carmel Mountain Road and Little McGonigle Ranch Road within the Del Mar Mesa and Pacific Highlands Ranch communities to provide capacity for both Del Mar Mesa and Pacific Highlands Ranch. Project was divided in 5 Phases, Phase 1 (Carmel Valley Road within SR-56/Carmel Valley Road Interchange within Right-of-Way), Phase 2 (Carmel Valley Road from SR- 56/Carmel Valley Road Interchange to Del Mar Heights Road), Phase 3 (Little McGonigle Ranch Road from interchange to Del Mar Mesa Road), Phase 4 (Little McGonigle Ranch Road from Del Mar Mesa Road to Devino Court) and Phase 5 (Carmel Mountain Road from Devino Court to Del Mar Mesa Community Boundary).",,0,0,0,0,0,0,0
2018,Bldg - Water - Reservoirs/Dams,335,Public Utilities,Lower Otay Outlet Tower,2019,2019,Council District: Non-City; Community Plan: Non City,999999,1990811,This project provides for the upgrade/replacement of the Lower Otay Outlet Tower.,Seismic analysis concluded that the tower's concrete has an overstress in flexural tension. Both the tower and the tower foundation are in danger of failure.,0,990811,0,0,0,0,0
2018,Bldg - Water - Reservoirs/Dams,336,Public Utilities,Lower Otay Reservoir Emer Outlet Improve,,,Council District: 8; Community Plan: Non City,1179970,1179971,This project provides for the installation of two sluice gates on the auxiliary spillway to improve drawdown capacity.,The State Department of Safety of Dams requires an emergency draw-down capability of 10 percent of reservoir capacity in 10 days. Lower Otay Reservoir requires 56 days for 10 percent drawdown.,0,0,0,0,0,0,0
2018,Bldg - MWWD - Treatment Plants,337,Public Utilities,MBC Dewatering Centrifuges Replacement,,,Council District: 6; Community Plan: Non City,12122443,12122443,This project provides for the replacement of six of the eight existing dewatering centrifuges with six larger capacity units to better handle biosolid flows during maintenance of the centrifuges and its associated equipment and to handle larger future biosolid flows. The existing units are also near the end of their useful life. Approximately 34 percent of all Metro Sewer Utility Fund,"This project will increase the production capacity of the dewatering centrifuges to accommodate plant shutdowns for maintenance and construction, to accommodate future flows, and to address diverse types of constraining operational factors that limit current capacity. To achieve the required capacity, the existing dewatering centrifuge units must be replaced with larger units.",0,0,0,0,0,0,0
2018,Bldg - MWWD - Treatment Plants,338,Public Utilities,MBC Equipment Upgrades,2019,2022,Council District: 6; Community Plan: Kearny Mesa,1199999,10440000,"This project ensures that the plant operates reliably and efficiently, equipment associated with anaerobic digestion and the sludge dewatering process must be replaced. This project entails the replacement of the following equipment: recirculation pumps, mixing pumps, axial mixing pumps, sludge feed pumps and polymer feed pumps.","To ensure that the plant operates reliably and efficiently, process equipment associated with anaerobic digestion and sludge dewatering must be replaced.",0,1100000,4400000,3080000,660000,0,0
2018,Bldg - MWWD - Treatment Plants,339,Public Utilities,Metro Treatment Plants,2019,2021,Council District: 2 6 7 8; Community Plan: Peninsula; University; Tijuana River Valley,5636885,15740449,"This annual allocation provides for replacement or improvements of facilities at Metro Treatment Plants: Point Loma Wastewater Treatment Plant (PLWTP), North City Water Reclamation Plant (NCWRP), South Bay Water Reclamation Plant (SBWRP), and Metro Biosolids Center (MBC). Approximately 34 percent of all Metro Sewer Utility Fund",Various facilities require replacement due to increasing wastewater flows and to be compliant with current regulatory requirements. This annual allocation will be considered an enhancement to the facility and does not include operation and maintenance.,0,7990800,1991500,121264,0,0,0
2018,Bldg - MWWD - Pump Stations,340,Public Utilities,Metropolitan System Pump Stations,2019,2023,Council District: Citywide; Community Plan: Citywide,11193702,13098511,"This annual allocation provides for comprehensive upgrades, design modifications, and renovations or replacement of equipment such as pumps, valves, tanks, controls, odor control systems, etc. at Metropolitan System Pump Stations 1, 2, Otay River and Grove Avenue. Approximately 34 percent of all Metro Sewer Utility Fund",These improvements will allow pump stations to run more efficiently and increase the reliability of the Metropolitan Wastewater System.,0,500000,807840,316968,140000,140000,0
2018,W a s t e water - Collection Sys - Trunk Swr,341,Public Utilities,Metropolitan Waste Water Department Trunk Sewers,2019,2023,Council District: Citywide; Community Plan: Citywide,14163126,33010353,"This annual allocation provides for the replacement of trunk sewers at various locations, including canyons, within the City limits. Approximately 34 percent of all Metro Sewer Utility Fund","This annual allocation provides for the upgrading of trunk sewers, to improve the level of service to residents of the City of San Diego, and to comply with regulatory agencies by reducing the possibility of sewer spills.",0,10374893,1101460,1634689,3762983,1973202,0
2018,Bldg - Water - Standpipes,342,Public Utilities,Miramar Clearwell Improvements,2019,2020,Council District: 5; Community Plan: Scripps Miramar Ranch; Miramar Ranch North,81332843,120328744,"This project will construct two new potable water storage clearwells, associated piping, and facilities for a total storage capacity of 58.3 million gallons (MG), demolish clearwells Nos. 1 and 2, and associated piping and facilities, construct a new chlorine contact chamber with an adjoining lift station for the maximum plant capacity of 215 million gallons per day (mgd), construct a new maintenance building, new guard shack, and install one megawatt Photvoltaic System on the roof of Clearwell No. 2.",The existing clearwells were determined to have significant structural issues. The lift station will improve filter performance and increase hydraulic grade line to 712 feet.,0,29080100,9915800,0,0,0,0
2018,Bldg - Other City Facility / Structures,343,Public Utilities,MOC Complex Solar Project,,,Council District: 6; Community Plan: Kearny Mesa,2674999,2675000,"This project includes the design, installation, and interconnection of approximately 500 kilowatts (kw) worth of solar photovoltaics at various locations throughout the Metropolitan Operations Complex (MOC) in Kearny Mesa.",Project complies with the City’s Solar Implementation Plan and will provide solar electricity to offset energy used at the MOC Complex buildings when averaged over the year.,0,0,0,0,0,0,0
2018,Water - Distribution Sys - Distribution,344,Public Utilities,Montezuma,2019,2020,Council District: 7 9; Community Plan: College Area; Mid-City: Eastern Area; Navajo,8018199,31555000,"This project will construct a new 66-inch pipeline from the Alvarado Water Treatment Plant Clearwells to the existing 48-inch Mid-City Pipeline, which crosses Highway 8.Approximate pipeline length is 5,685 linear feet.","This project will give complete redundancy to the Trojan Pipeline and will add transmission capacity to all of San Diego, south of Highway 8. The project will provide a back-up supply for the aging 54-inch Trojan Pipeline that currently supplies the Mid-City Pipeline west of the 63rd Street inter-tie, a second supply line to the largest region of the Alvarado Water Treatment Plant service area, and a back-up service that will allow the Trojan Pipeline to be removed from service for inspection. In addition, the project provides connections for a new 69th and Mohawk Pump Station to become the lead supply to the Redwood Village (645 Zone).",0,10000000,13536800,0,0,0,0
2018,Water - Distribution Sys - Transmission,345,Public Utilities,Morena Pipeline,2019,2022,Council District: 2 6 7; Community Plan: Linda Vista; Clairemont Mesa; Mission Valley,5998114,38173392,"This project will replace 19,765 feet of existing cast iron and asbestos cement 16-inch pipeline with 16-inch PVC and install 18,247 feet of new 36-inch steel pipeline (CML & C) along Morena Blvd from Friars Road to Balboa Avenue. Total length of this project is 38,012 feet.",This project was driven by the need to provide redundant transmission capacity to the coastal regions of Pacific Beach and La Jolla. This pipeline will also allow the beach areas to be fed by the Alvarado Water Treatment Plant which helps maximize local water resources.,0,5000000,12000000,10175277,5000000,0,0
2018,Bldg - Water - Reservoirs/Dams,346,Public Utilities,Morena Reservoir Outlet Tower Upgrade,2020,2021,Council District: Non-City; Community Plan: Non City,3979999,26500000,"This project replaces the existing outlet tower to meet seismic requirements. It will add a 120-foot long, 6-foot wide pedestrian bridge from the dam to the new outlet tower, enlarge the existing outlet tunnel, and raise the dam crest.","The aging outlet tower components are in need of replacement for safety and ease of operation. Furthermore, the electrical system needs to be upgraded to meet current standards, provide better control, and provide safety and better accessibility. The tower is 100 years old and seismically inadequate. This project is required by the California Division of Safety of Dams (DSOS).",0,0,11000000,11520000,0,0,0
2018,Bldg - MWWD - Treatment Plants,347,Public Utilities,NCWRP Improvements to 30 mgd,2019,2022,Council District: 1; Community Plan: University,2109999,28680000,"The North City Water Reclamation Plant (NCWRP) treats wastewater from several San Diego communities and distributes recycled water for irrigation and industrial purposes throughout the surrounding areas. The condition and hydraulic capacity of the existing equipment at the NCWRP has been assessed through the review and examination of the plant design drawings, operation and assessment. It was determined that improvements to the process equipment are needed in order to ensure the facility is capable of operating reliability at its design capacity of 30 million gallons per day (mgd).",This project entails improvements to the process equipment at the NCWRP in order to ensure the facility is capable of operating reliably at its design capacity of 30 mgd.,0,3580000,14080000,6710000,2200000,0,0
2018,Water - Distribution Sys - Distribution,348,Public Utilities,"New 16"" Water Mains (U-3)",2019,2019,Council District: 5; Community Plan: Torrey Highlands,1224999,1976759,"This project provides for reimbursement to a developer for the construction of approximately 16,636 linear feet of 16-inch diameter water mains within the Camino Del Sur (Watson Ranch Road to Dormouse) and along Carmel Mountain Road from Camino Del Sur to Sundance Avenue. This is Project U-3 in the Torrey Highlands Public Facilities Financing Plan.",This project is required to provide primary distribution facilities to serve the community.,0,751759,0,0,0,0,0
